SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,1,1,1,6,11,0,48-02102,4,8232
2,1,1,1,5,9,0,48-02515,12,7649
2,1,1,1,2,4,0,48-02510,N,8514
2,3,1,2,4,5,0,48-02102,N,3435
2,1,1,1,9,7,0,48-02507,9,2615
2,N,1,1,N,1,0,48-02101,N,3006
1,6,1,0,3,7,0,48-02510,14,6357
1,N,1,2,N,3,0,48-02507,N,3790
1,N,1,1,N,1,0,48-02507,N,8231
2,N,1,1,N,3,0,48-02516,N,6241
1,6,1,2,1,4,0,48-02102,12,2121
2,6,1,1,0,5,1,48-02507,N,2394
1,6,1,2,0,9,0,48-02515,N,8140
1,6,1,1,4,4,0,48-02101,6,1920
1,4,1,1,3,9,0,48-02102,8,8288
2,6,1,1,2,5,0,48-02516,7,952
1,4,1,1,3,8,0,48-02507,N,374
1,1,1,1,9,9,0,48-02101,7,8366
1,4,1,1,9,7,0,48-02507,18,7194
2,N,1,1,N,1,0,48-02102,N,4230
1,1,1,1,5,4,0,48-02510,6,6667
1,6,8,1,3,9,1,48-02101,9,8085
1,1,1,2,8,7,0,48-02516,4,5191
2,4,1,1,3,5,2,48-02507,3,9240
1,1,1,1,9,5,1,48-02515,3,1747
2,6,1,2,9,7,0,48-02510,3,3187
2,1,2,1,7,1,0,48-02507,16,8250
1,N,2,2,N,1,0,48-02516,N,7712
2,N,1,2,N,3,0,48-02102,N,881
1,1,1,1,9,10,0,48-02515,7,4656
1,1,1,1,0,7,1,48-02516,N,4537
1,1,9,1,6,9,0,48-02102,N,3661
1,4,1,2,3,5,0,48-02516,N,4480
2,N,1,2,N,1,0,48-02515,N,8886
1,3,9,1,6,7,0,48-02101,15,3772
2,4,6,1,3,3,0,48-02102,N,6790
1,1,6,1,3,5,1,48-02101,N,1563
1,N,1,1,N,N,4,48-02510,N,6166
2,4,1,2,3,5,0,48-02516,N,2529
1,1,1,1,6,10,0,48-02101,2,5923
1,N,1,1,N,3,0,48-02507,N,9005
1,3,1,1,8,4,0,48-02102,N,5856
1,N,1,1,N,3,0,48-02516,N,7347
2,N,1,2,N,4,0,48-02515,N,3785
2,1,1,1,5,7,0,48-02516,12,9207
1,6,1,1,0,8,0,48-02507,N,2432
1,1,1,1,6,4,0,48-02101,N,6036
2,N,1,1,N,2,0,48-02101,N,7739
2,1,1,1,6,10,0,48-02516,4,6317
1,6,1,2,7,4,1,48-02516,12,7491
1,1,1,1,3,9,0,48-02510,10,638
1,3,1,2,9,12,0,48-02507,12,5302
2,1,1,2,9,12,0,48-02102,14,6433
2,6,1,1,6,7,0,48-02102,11,8134
2,6,1,1,0,4,0,48-02516,N,7014
2,3,1,2,7,9,0,48-02516,11,5408
1,2,1,2,2,7,0,48-02102,4,3845
1,1,1,1,9,9,0,48-02102,4,5386
1,N,9,1,N,1,0,48-02101,N,165
1,1,1,1,7,5,0,48-02515,N,6147
2,6,1,1,3,7,0,48-02101,10,2587
2,6,1,1,0,7,4,48-02516,N,462
2,1,1,1,1,5,0,48-02510,6,4763
2,1,1,1,9,9,0,48-02516,5,7637
2,N,6,1,N,2,0,48-02515,N,8263
2,6,1,1,0,4,0,48-02516,N,7127
2,1,1,1,9,11,1,48-02507,11,3128
2,4,1,2,3,4,0,48-02102,N,6910
1,1,8,1,8,10,0,48-02515,16,700
2,1,8,1,0,5,0,48-02510,11,5347
1,6,1,1,0,5,0,48-02101,N,6799
1,6,1,1,0,4,1,48-02102,N,3839
1,1,1,1,8,7,0,48-02102,N,1415
1,1,1,1,0,5,0,48-02101,N,1584
2,5,1,0,7,9,0,48-02516,15,4204
2,6,1,1,4,7,0,48-02507,0,6574
2,1,1,1,5,7,0,48-02516,12,2136
1,1,1,1,8,9,1,48-02102,3,2997
2,4,8,1,6,12,0,48-02507,3,3389
2,4,1,2,3,9,0,48-02510,N,261
2,3,1,2,4,7,4,48-02101,16,7387
2,1,1,1,3,9,0,48-02101,N,5667
2,N,1,1,N,2,0,48-02515,11,4147
2,N,1,2,N,1,0,48-02516,N,4091
1,1,1,1,8,10,0,48-02102,N,2407
2,2,1,1,4,4,0,48-02101,17,118
1,1,1,1,5,9,0,48-02102,12,5833
1,4,1,1,5,4,0,48-02101,8,1502
2,3,1,1,4,4,0,48-02515,N,2480
2,1,1,2,2,6,0,48-02507,18,69
1,4,1,2,8,7,0,48-02102,7,3194
1,1,1,1,9,9,0,48-02102,4,7226
2,6,6,1,3,7,0,48-02102,6,2856
2,N,1,1,N,3,0,48-02102,N,5423
1,4,1,1,8,9,0,48-02516,N,4796
2,1,1,1,7,5,0,48-02102,15,2716
2,6,1,1,4,7,0,48-02101,11,2448
2,2,1,2,3,5,0,48-02102,5,6631
2,1,1,2,0,9,0,48-02101,N,2976
1,N,1,2,6,4,0,48-02516,4,6511
2,1,1,1,8,10,0,48-02515,4,6540
1,6,1,1,5,7,0,48-02101,0,657
1,N,1,0,8,N,0,48-02516,6,377
1,1,1,2,7,8,0,48-02101,3,7076
1,6,1,1,5,5,0,48-02101,10,6795
1,6,1,1,5,7,0,48-02507,14,2875
1,1,1,1,9,12,1,48-02102,4,2014
2,1,9,2,0,5,0,48-02507,18,3762
1,3,1,2,7,5,0,48-02101,4,2628
2,1,1,1,7,10,0,48-02102,10,1687
2,1,1,1,5,5,0,48-02515,10,1825
1,1,9,1,9,9,1,48-02507,9,6085
2,1,1,1,7,9,0,48-02101,6,5946
2,N,1,1,N,3,0,48-02510,N,2616
2,6,1,1,0,3,0,48-02515,N,3134
1,1,8,2,8,5,0,48-02515,12,1544
1,4,1,1,0,12,0,48-02101,11,5893
2,N,1,1,N,2,4,48-02101,N,7151
2,N,1,1,N,2,4,48-02507,N,4893
1,1,1,1,8,7,0,48-02507,2,4579
2,4,1,0,2,9,0,48-02101,N,4559
1,1,1,1,9,9,0,48-02516,9,8946
2,N,1,1,N,2,0,48-02515,N,7977
2,1,1,1,7,9,1,48-02516,N,6080
2,N,6,1,N,3,1,48-02102,N,3524
1,1,1,1,8,N,1,48-02101,12,2377
2,6,6,1,4,4,0,48-02507,12,5288
2,6,1,1,0,4,1,48-02516,18,7171
1,6,1,1,2,4,1,48-02507,14,8314
1,1,2,1,9,9,1,48-02101,3,1998
1,6,1,1,1,4,0,48-02507,11,3796
2,2,1,0,0,5,0,48-02507,N,4225
2,3,1,1,4,6,1,48-02102,11,3495
2,6,1,1,4,5,0,48-02515,6,1023
1,N,1,1,N,3,0,48-02101,N,6797
1,6,1,2,2,5,0,48-02101,14,6267
1,1,1,1,9,9,0,48-02102,4,1706
2,N,1,1,N,1,0,48-02515,N,3237
2,1,1,1,6,10,0,48-02102,5,3771
1,1,1,1,9,9,0,48-02515,4,3211
1,4,1,2,4,3,0,48-02102,10,8845
1,3,1,2,4,5,4,48-02101,N,1799
1,1,1,1,5,7,0,48-02102,N,7274
2,1,1,1,7,5,0,48-02101,16,86
2,1,1,1,0,8,0,48-02515,N,3204
1,6,1,2,5,8,0,48-02507,6,569
2,1,1,1,2,5,4,48-02101,10,2604
2,1,1,1,3,5,0,48-02516,11,8814
1,N,1,2,N,N,0,48-02102,N,5913
1,1,8,1,7,7,0,48-02101,10,3480
1,6,1,2,2,4,1,48-02102,6,1330
1,1,1,1,3,5,0,48-02507,8,7733
2,N,6,1,N,3,1,48-02102,N,2518
1,1,1,2,7,5,0,48-02101,8,539
2,N,6,1,N,N,0,48-02516,N,8941
2,6,1,1,3,8,0,48-02516,13,5881
1,N,1,1,N,1,0,48-02507,N,4181
2,1,1,1,0,9,0,48-02515,N,8735
2,1,1,1,4,7,0,48-02507,11,4247
1,1,1,1,9,7,4,48-02510,4,5267
2,1,1,1,9,10,0,48-02510,10,3830
2,1,1,1,8,9,0,48-02515,6,6171
2,1,1,2,7,10,0,48-02516,1,8004
1,1,1,1,5,7,0,48-02507,6,6548
1,1,9,1,9,7,1,48-02515,N,3151
1,1,1,1,9,10,0,48-02102,6,4608
2,1,1,1,9,9,4,48-02102,N,3449
2,1,1,1,8,5,0,48-02102,6,6905
2,1,1,1,6,10,1,48-02102,10,94
2,1,1,1,4,5,0,48-02515,9,1921
2,6,1,1,4,6,1,48-02102,9,4324
1,1,1,1,8,7,0,48-02510,8,9058
2,1,1,2,6,7,0,48-02510,12,4471
1,6,1,2,7,9,0,48-02507,5,3315
2,4,1,0,2,11,1,48-02102,N,8881
1,6,1,1,1,4,1,48-02510,14,4689
2,6,1,0,3,4,0,48-02102,16,8060
1,1,1,1,9,6,0,48-02516,15,8474
1,N,1,1,N,3,0,48-02507,N,4182
2,N,1,1,N,N,0,48-02102,N,2140
1,1,1,1,6,7,0,48-02515,N,613
2,6,1,1,0,4,0,48-02507,N,1296
2,1,1,1,9,7,0,48-02515,11,7893
1,N,1,1,N,3,0,48-02516,N,123
2,N,1,1,N,N,0,48-02102,N,2213
1,6,8,1,2,4,0,48-02507,6,4250
2,1,6,1,8,10,0,48-02515,3,8168
1,6,1,1,3,7,0,48-02101,6,6077
2,N,1,1,N,N,0,48-02101,17,7425
1,1,1,1,9,10,1,48-02101,10,8947
1,1,6,1,9,7,2,48-02516,3,1690
2,1,2,2,3,7,0,48-02102,13,8697
1,1,1,1,4,10,0,48-02102,12,6411
2,1,6,2,1,7,0,48-02510,3,5625
1,2,1,2,7,10,0,48-02102,17,6294
1,1,1,1,6,9,0,48-02102,N,3203
2,1,1,1,3,7,0,48-02515,N,7986
1,4,1,2,4,9,0,48-02102,3,8953
1,N,1,1,N,3,1,48-02510,N,1696
1,N,1,2,N,N,1,48-02510,N,7699
1,1,1,1,3,8,0,48-02510,N,179
1,1,1,1,9,9,0,48-02101,1,5471
2,1,1,2,3,5,0,48-02516,12,4180
1,1,1,1,8,7,0,48-02102,12,6035
1,1,1,1,9,7,0,48-02516,7,7000
1,N,1,2,N,N,2,48-02516,N,8391
1,6,1,2,7,7,1,48-02102,6,7166
1,6,1,1,2,4,1,48-02515,11,8319
1,1,1,1,8,9,0,48-02101,3,6276
2,1,1,1,8,10,0,48-02102,9,4052
1,N,1,2,N,N,0,48-02510,N,6728
1,N,1,1,N,N,2,48-02507,N,1043
1,4,1,0,0,5,0,48-02516,12,5140
1,1,2,1,9,10,1,48-02507,4,6459
1,1,1,2,2,10,0,48-02516,3,2926
2,1,2,1,3,6,1,48-02510,6,6187
2,1,1,1,4,5,0,48-02515,15,8990
2,6,1,2,0,9,0,48-02515,N,3240
1,1,1,1,3,7,0,48-02102,7,5106
2,1,1,1,0,9,0,48-02102,N,5332
1,6,1,2,5,5,0,48-02507,7,8968
1,1,1,1,4,5,0,48-02507,10,6702
1,1,1,2,4,5,0,48-02101,3,5543
2,1,9,0,4,6,0,48-02507,3,776
2,6,1,2,9,9,0,48-02516,9,3886
1,1,1,2,8,9,0,48-02101,1,2876
1,1,1,1,6,7,0,48-02515,14,7356
1,1,1,1,7,8,0,48-02515,16,3482
2,N,2,0,5,2,0,48-02510,5,8133
1,N,1,2,N,1,0,48-02101,N,3929
2,5,2,2,2,8,4,48-02102,3,2
1,1,1,2,9,7,0,48-02516,7,598
1,1,1,1,7,10,0,48-02101,6,3051
1,1,1,2,0,9,0,48-02102,N,1043
1,1,1,1,9,9,2,48-02516,3,7101
1,1,1,1,0,9,0,48-02516,N,3904
1,1,1,1,8,8,0,48-02516,12,6631
2,2,1,1,2,7,0,48-02516,10,3213
1,6,1,1,1,5,0,48-02510,3,8564
2,6,1,1,0,4,0,48-02510,N,8807
1,3,1,2,4,5,0,48-02507,N,7552
1,1,1,1,6,9,0,48-02101,15,905
2,1,1,2,7,8,4,48-02101,4,2502
1,1,1,1,5,10,0,48-02507,1,11
2,1,1,1,9,9,1,48-02101,3,4906
2,1,6,1,7,7,0,48-02515,14,6551
1,4,1,1,9,9,0,48-02507,10,2822
2,6,1,1,2,5,0,48-02507,10,4359
1,6,1,2,0,4,0,48-02515,N,8522
2,1,9,1,8,5,0,48-02101,16,6203
2,4,2,1,5,9,0,48-02515,4,7582
1,1,1,1,8,9,1,48-02102,12,5722
1,1,1,1,9,7,0,48-02510,7,7362
1,6,1,2,5,7,0,48-02515,7,6610
1,4,1,1,2,7,0,48-02507,14,5648
1,6,1,1,0,4,0,48-02101,N,7107
2,1,1,1,8,7,0,48-02507,4,4498
1,N,1,1,N,2,0,48-02516,N,8985
2,1,1,1,7,8,0,48-02101,9,2345
1,4,1,2,5,5,0,48-02102,N,5952
2,6,1,1,7,10,0,48-02510,10,7691
1,N,8,0,3,2,1,48-02516,6,6915
2,5,1,1,7,7,0,48-02102,11,3653
1,N,1,1,N,3,1,48-02516,N,4695
2,1,1,1,8,9,0,48-02101,N,2085
2,2,1,1,8,7,0,48-02102,12,2627
1,1,1,1,8,9,0,48-02101,10,8880
1,6,1,0,0,7,1,48-02507,5,7233
1,1,1,1,9,9,2,48-02516,5,7002
1,N,1,1,N,2,0,48-02101,N,7344
1,5,3,1,8,5,0,48-02102,8,7224
2,3,1,2,7,9,1,48-02516,N,5740
1,3,1,1,N,7,0,48-02515,17,5281
1,N,1,2,N,3,0,48-02102,N,6730
1,N,1,2,N,3,0,48-02515,N,5795
1,6,1,1,3,4,0,48-02510,6,5680
2,6,1,1,4,8,0,48-02102,14,3298
1,1,1,1,4,7,0,48-02101,15,2050
2,6,1,1,4,5,0,48-02510,15,7715
2,5,1,0,0,7,1,48-02515,14,502
2,6,1,0,1,7,0,48-02101,13,571
1,1,2,1,8,7,0,48-02102,6,6543
2,1,1,1,6,5,0,48-02507,10,7941
2,3,9,1,9,5,0,48-02102,6,5722
1,1,1,1,9,10,0,48-02516,9,4532
1,4,1,1,1,5,0,48-02101,12,2365
2,1,1,1,4,6,0,48-02102,3,7750
1,3,1,1,0,8,0,48-02102,N,4021
1,1,3,1,7,3,0,48-02516,6,1843
1,6,1,2,7,9,0,48-02102,2,2226
1,N,1,2,N,3,0,48-02510,N,1424
2,N,1,1,N,3,0,48-02516,N,8090
2,N,1,2,N,3,1,48-02516,N,3583
2,4,1,1,3,9,0,48-02515,3,9144
2,6,1,0,3,11,0,48-02510,N,919
1,N,1,0,8,3,0,48-02102,1,2833
2,4,1,1,7,9,1,48-02102,7,9044
2,4,1,1,1,7,0,48-02102,10,3641
1,4,1,2,9,9,0,48-02102,12,921
2,1,1,1,8,10,0,48-02102,7,1026
2,N,2,1,N,3,0,48-02510,N,3687
1,4,1,0,8,3,4,48-02510,13,5542
1,1,1,1,8,11,0,48-02101,12,5308
2,4,2,1,8,9,0,48-02516,2,3533
1,4,1,1,4,4,0,48-02102,13,7900
2,N,1,1,N,N,0,48-02102,N,6609
2,1,1,1,9,8,0,48-02102,9,1987
2,1,2,1,5,5,0,48-02516,10,1483
1,1,1,1,2,6,0,48-02510,4,2433
2,6,1,1,1,4,0,48-02510,10,4701
1,1,1,1,7,10,0,48-02507,5,7480
1,1,1,1,N,7,1,48-02510,4,4843
1,1,8,1,9,5,0,48-02507,4,2433
2,1,1,2,0,10,0,48-02510,N,9031
2,1,1,1,5,4,0,48-02510,4,9115
2,N,1,2,N,N,0,48-02515,N,7996
2,N,1,1,N,3,1,48-02515,N,3180
1,N,1,1,N,3,1,48-02101,N,8431
1,1,1,1,9,9,0,48-02102,6,979
1,1,1,1,7,9,0,48-02102,4,5678
2,5,1,2,3,7,0,48-02102,14,6119
2,1,1,1,1,5,0,48-02101,11,7201
1,1,1,1,8,7,0,48-02101,7,7114
1,1,1,1,0,6,0,48-02102,18,7611
1,4,1,2,5,7,0,48-02102,14,4904
1,1,1,1,6,8,0,48-02507,4,3830
1,3,1,2,7,5,0,48-02515,18,4974
2,N,1,1,N,3,1,48-02510,N,388
2,2,1,2,7,5,0,48-02516,0,632
2,1,1,1,6,8,0,48-02507,10,7009
1,6,1,1,3,5,0,48-02510,4,6370
2,4,1,2,4,6,0,48-02101,6,1395
2,N,1,2,N,3,0,48-02516,N,3889
1,6,1,1,5,5,0,48-02516,7,3812
2,6,1,1,8,9,0,48-02507,12,1648
1,4,1,1,5,5,0,48-02515,4,3680
1,2,1,1,1,5,0,48-02515,8,7520
2,1,1,1,3,5,0,48-02101,N,2138
2,1,1,1,4,5,0,48-02515,N,3575
1,1,1,1,2,4,0,48-02101,15,1117
1,1,1,1,2,4,0,48-02510,6,3788
1,1,1,1,9,11,0,48-02101,5,2692
1,6,1,2,4,5,0,48-02101,14,450
1,6,1,1,2,4,0,48-02515,14,7
2,1,1,1,0,9,0,48-02102,N,2556
2,1,1,1,4,5,1,48-02515,15,5288
2,1,1,1,0,9,0,48-02510,12,3976
2,6,1,1,0,7,0,48-02101,N,7107
2,1,1,2,2,8,0,48-02101,1,6440
2,6,1,1,5,9,0,48-02515,5,3268
1,1,4,1,9,9,0,48-02507,9,8410
1,4,1,1,6,5,0,48-02516,4,4374
2,1,1,1,3,5,0,48-02510,N,7031
2,N,1,1,N,2,1,48-02515,N,9140
2,3,6,1,5,7,0,48-02507,8,2309
2,6,1,1,9,9,0,48-02515,17,727
2,N,9,2,N,3,1,48-02510,N,6007
1,1,1,1,7,9,0,48-02101,11,711
2,6,1,1,0,4,4,48-02102,N,8380
1,6,2,2,0,4,0,48-02515,13,3706
2,3,2,0,4,4,0,48-02516,12,3697
1,N,1,1,N,2,0,48-02102,N,435
1,1,6,1,7,6,0,48-02515,6,8550
1,1,1,1,7,8,0,48-02510,7,2479
1,3,1,0,7,9,0,48-02516,16,5124
1,6,6,1,1,4,0,48-02510,14,6235
1,4,1,1,9,7,0,48-02102,10,901
2,6,1,1,0,8,0,48-02102,13,8531
2,N,1,1,N,2,0,48-02102,N,4000
2,1,1,1,7,7,0,48-02102,11,4421
1,1,1,1,9,9,0,48-02515,9,2982
1,4,1,1,7,9,0,48-02515,11,5005
2,1,9,1,0,8,0,48-02510,9,807
1,6,1,1,0,4,0,48-02510,N,1091
1,1,1,1,9,12,0,48-02510,N,4046
1,6,1,1,2,4,0,48-02515,9,2176
1,4,1,1,2,5,1,48-02102,1,122
1,5,1,1,9,7,0,48-02101,10,1421
1,1,1,1,6,7,0,48-02507,2,2427
2,1,1,1,7,7,1,48-02507,12,7002
1,6,1,1,0,4,1,48-02102,N,2128
2,6,6,1,6,9,1,48-02102,15,6921
1,4,1,2,6,8,0,48-02507,N,3871
1,4,1,2,3,6,0,48-02510,16,7078
2,4,1,2,3,9,0,48-02515,5,2975
1,1,1,1,9,10,0,48-02507,4,1942
1,1,1,1,9,5,0,48-02510,3,6453
1,1,1,1,9,11,0,48-02515,16,5638
1,N,1,1,N,1,0,48-02516,N,6501
1,1,1,1,0,9,0,48-02515,9,1036
2,3,2,1,5,8,1,48-02516,N,4107
2,1,1,1,5,9,0,48-02101,N,4906
2,4,1,1,0,4,1,48-02102,11,1209
2,6,1,0,0,4,0,48-02101,3,5296
2,1,1,1,6,5,0,48-02101,4,8654
2,6,1,2,0,4,0,48-02102,N,7430
1,1,2,1,8,5,0,48-02516,4,5357
1,6,1,1,4,3,0,48-02510,9,1460
2,N,1,1,N,N,0,48-02507,N,5939
2,N,4,2,N,3,0,48-02516,N,3931
1,6,1,1,0,8,1,48-02102,4,6526
1,4,1,1,4,4,4,48-02507,13,6617
2,1,1,1,4,4,0,48-02510,N,8558
1,1,1,1,8,9,0,48-02516,11,8528
1,4,1,2,5,10,1,48-02515,13,3379
2,1,1,1,4,7,0,48-02102,16,9082
2,4,1,1,6,7,0,48-02507,4,8108
1,N,1,1,N,3,0,48-02516,N,8166
2,6,1,2,0,4,0,48-02516,N,7445
1,1,6,2,3,11,0,48-02507,N,6481
1,1,2,1,8,10,0,48-02507,N,7947
1,4,1,1,7,7,0,48-02101,15,4044
1,1,1,0,8,12,0,48-02101,6,3300
2,1,1,1,0,5,0,48-02102,9,9152
2,6,2,1,7,9,0,48-02507,12,1272
2,3,1,1,2,5,0,48-02510,N,8148
2,6,1,2,4,5,0,48-02516,15,6627
2,6,1,1,2,9,0,48-02510,14,7549
1,1,1,1,1,9,0,48-02102,7,7970
1,N,9,1,N,N,0,48-02515,N,1500
2,4,1,1,3,4,0,48-02510,2,2958
2,1,9,1,9,5,0,48-02101,10,7855
2,N,1,1,N,3,0,48-02507,N,4893
1,N,8,1,N,3,0,48-02101,N,4662
2,1,1,1,8,8,0,48-02101,12,4951
2,1,1,2,0,5,0,48-02515,11,463
1,1,2,1,9,11,0,48-02102,12,6459
1,4,1,1,9,9,0,48-02507,3,5327
2,1,1,1,6,5,0,48-02507,9,4918
2,6,8,2,7,9,2,48-02516,11,3251
2,1,1,1,6,9,0,48-02515,6,11
1,N,1,1,N,N,1,48-02516,N,866
2,1,1,2,6,9,0,48-02507,10,5727
1,N,2,1,N,4,1,48-02507,N,526
1,6,1,1,6,9,0,48-02510,10,6664
2,N,1,2,N,3,0,48-02507,N,3032
2,1,2,1,7,9,0,48-02516,7,514
2,1,1,1,6,7,0,48-02510,7,6644
1,1,8,1,8,9,0,48-02510,7,32
2,1,1,1,6,7,0,48-02507,7,7549
1,1,1,1,9,10,0,48-02102,6,7656
1,6,9,1,0,4,0,48-02516,8,764
2,6,1,1,7,9,0,48-02102,6,350
1,1,1,1,6,7,0,48-02510,3,4945
1,N,1,1,N,3,0,48-02102,N,7788
1,4,1,0,6,11,1,48-02510,15,4088
1,4,1,2,7,9,0,48-02102,11,2950
1,6,1,0,4,11,0,48-02101,15,5442
1,1,1,1,7,10,0,48-02516,14,5781
1,1,1,1,8,9,0,48-02516,3,8235
1,1,1,2,5,9,0,48-02102,7,9142
1,4,1,2,9,9,4,48-02507,N,2814
1,1,1,1,2,9,0,48-02510,15,240
2,6,1,2,0,7,0,48-02101,N,6991
2,4,1,1,1,8,0,48-02101,15,7
2,1,1,1,7,9,0,48-02102,11,8648
2,1,1,1,0,6,1,48-02516,N,5739
2,4,1,1,8,10,0,48-02510,12,6116
2,N,1,1,N,3,4,48-02102,N,2644
2,4,1,1,6,7,0,48-02102,15,8854
2,1,1,2,5,5,0,48-02515,13,8488
2,1,1,1,8,7,0,48-02507,11,1268
2,2,1,1,5,5,0,48-02102,18,145
2,1,1,1,7,9,0,48-02101,13,6450
1,4,1,2,8,8,0,48-02515,16,6395
2,3,1,1,6,5,0,48-02102,N,5152
2,1,1,1,9,8,0,48-02101,18,4007
2,1,1,2,0,5,0,48-02101,12,7040
2,1,3,1,2,4,0,48-02507,N,4613
1,1,1,1,2,7,0,48-02101,N,6173
1,4,1,1,3,8,0,48-02102,N,1349
1,6,1,2,8,9,0,48-02516,16,345
1,N,1,2,N,3,0,48-02507,N,7084
2,1,1,1,2,6,0,48-02515,N,6703
2,1,1,1,4,4,0,48-02515,12,1025
2,6,1,1,2,4,0,48-02101,6,4880
1,4,1,2,6,5,0,48-02101,0,675
2,3,1,0,5,9,0,48-02516,N,8801
1,1,1,1,9,10,0,48-02515,11,3177
2,3,1,1,7,7,0,48-02515,17,8883
2,4,1,1,4,7,1,48-02510,15,3378
1,1,1,1,6,9,0,48-02510,6,2563
1,1,1,1,0,9,0,48-02516,N,970
2,6,1,0,2,6,0,48-02510,10,725
2,3,1,1,8,5,0,48-02102,N,5827
1,3,1,2,5,7,0,48-02510,N,4335
2,6,1,0,0,6,0,48-02102,N,3431
2,1,1,1,7,9,0,48-02516,11,4398
1,2,1,0,2,7,0,48-02102,1,2482
2,4,1,1,6,7,0,48-02510,N,990
2,1,1,1,6,5,0,48-02102,11,8861
1,1,1,1,6,5,0,48-02516,14,3411
1,N,1,2,N,3,4,48-02102,N,8503
1,6,1,1,7,9,0,48-02101,6,8759
2,1,1,1,6,5,0,48-02516,9,3934
1,6,1,1,6,9,0,48-02102,2,5071
2,1,1,1,9,7,0,48-02510,N,5295
2,1,9,1,8,5,0,48-02510,6,964
1,1,1,1,9,5,0,48-02101,15,5181
2,N,1,2,N,N,0,48-02515,N,5503
2,1,1,1,4,5,4,48-02102,N,1438
2,1,9,1,5,8,0,48-02101,12,8557
2,6,1,1,0,4,0,48-02516,N,8404
1,1,1,1,8,7,1,48-02102,N,8499
2,1,1,1,9,10,0,48-02516,4,195
2,1,1,1,8,9,0,48-02516,6,3370
1,N,3,1,N,N,0,48-02102,N,8379
1,1,1,1,2,5,0,48-02516,2,8560
1,N,1,1,N,N,0,48-02102,N,3258
1,1,1,1,8,7,0,48-02101,N,886
2,6,2,1,7,10,0,48-02515,7,317
1,1,1,1,5,5,1,48-02515,16,1792
1,6,1,1,3,5,3,48-02101,7,207
2,1,1,1,8,9,0,48-02102,5,5386
1,N,1,1,N,1,0,48-02507,N,3723
1,6,1,1,1,4,0,48-02101,14,4691
1,6,1,0,1,6,0,48-02102,0,8648
2,N,6,1,N,3,0,48-02516,N,1298
2,6,1,2,0,7,1,48-02515,N,5420
1,1,6,1,9,5,0,48-02510,9,9177
2,6,1,2,0,9,0,48-02516,N,5784
2,N,1,2,N,3,0,48-02510,N,6766
2,6,2,1,0,7,0,48-02102,N,9105
2,1,1,1,4,5,0,48-02101,10,5205
1,1,1,1,8,6,0,48-02516,N,8495
1,1,2,2,5,6,0,48-02101,12,8537
2,6,1,2,8,8,0,48-02515,9,8624
2,6,1,1,5,7,0,48-02101,10,9096
2,1,1,1,5,5,1,48-02102,7,8084
2,N,1,1,N,3,0,48-02515,N,2025
2,N,1,2,N,N,0,48-02101,N,1690
2,1,1,0,8,8,1,48-02101,3,5661
1,1,2,1,1,5,0,48-02102,6,4785
1,1,1,1,9,5,0,48-02101,1,2705
2,1,1,1,0,5,1,48-02102,N,2451
1,6,1,2,0,3,0,48-02101,N,8833
1,6,1,2,8,5,0,48-02101,3,4175
2,N,1,1,N,1,0,48-02515,N,8316
2,1,9,1,4,5,0,48-02507,14,7619
1,1,1,1,9,5,0,48-02515,7,7028
1,1,1,1,9,10,0,48-02102,4,5123
1,1,1,1,6,8,0,48-02507,16,8688
1,1,1,1,7,5,0,48-02101,8,4966
2,1,1,1,7,5,1,48-02507,10,2782
1,6,1,0,3,7,0,48-02102,6,6803
2,1,1,1,0,8,0,48-02507,6,2300
2,6,1,2,4,5,0,48-02516,5,4001
2,4,1,2,5,5,0,48-02515,14,1970
2,1,1,1,2,5,0,48-02510,N,3164
1,N,1,2,N,3,0,48-02101,N,3634
2,1,1,1,9,10,0,48-02515,9,2261
2,1,1,1,3,5,1,48-02516,3,3336
1,N,1,1,N,3,0,48-02510,N,797
2,6,1,1,6,5,0,48-02101,13,4384
2,4,1,1,1,7,1,48-02515,15,5509
1,N,2,1,N,3,0,48-02507,N,6721
2,6,1,1,6,8,0,48-02510,2,7829
1,N,1,1,N,2,0,48-02516,N,4559
1,1,1,2,5,1,0,48-02510,14,6859
1,4,1,1,1,7,0,48-02510,N,5280
1,6,1,1,9,9,1,48-02515,4,4188
1,1,1,1,4,9,0,48-02101,9,8820
2,1,1,1,5,9,0,48-02101,3,7465
2,1,1,2,7,7,0,48-02510,4,1224
2,1,1,2,3,5,0,48-02101,12,3323
1,1,1,1,9,10,0,48-02516,11,7891
1,1,1,2,5,7,0,48-02102,17,3362
2,1,1,1,0,9,0,48-02102,N,5307
1,6,1,2,0,4,0,48-02102,5,6595
2,1,8,1,6,9,0,48-02515,6,4989
2,1,1,1,6,9,0,48-02510,10,7889
2,N,8,2,N,3,0,48-02101,N,4599
2,2,1,0,2,5,0,48-02516,N,8462
1,6,1,1,0,4,0,48-02102,9,6982
1,1,1,1,0,6,0,48-02516,N,2844
2,1,1,1,4,5,1,48-02102,12,802
1,3,1,1,5,5,0,48-02515,10,3660
2,1,1,1,0,4,1,48-02515,12,7302
2,1,1,2,0,4,0,48-02101,N,3594
2,1,1,2,6,7,0,48-02516,11,164
1,1,1,1,8,9,0,48-02102,10,1920
1,6,1,1,5,7,0,48-02102,7,211
2,4,1,2,3,7,0,48-02101,14,8613
