SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1,1,1,1,8,10,77,1,N,2
1,1,1,1,8,10,65,1,N,2
2,1,1,1,1,7,33,1,N,2
1,6,2,2,1,7,26,1,N,2
2,6,2,2,7,7,32,1,N,2
1,1,1,1,8,9,40,1,N,2
1,6,2,2,8,9,34,1,N,2
2,6,8,1,0,3,17,1,N,2
1,1,6,1,8,10,50,1,N,2
1,N,1,1,0,2,3,1,N,2
2,6,2,2,3,5,61,1,N,2
2,6,1,1,0,4,14,1,N,2
2,6,1,2,4,9,27,1,N,2
1,6,1,2,6,9,30,1,N,2
2,1,2,2,4,5,50,1,N,2
1,6,1,2,8,10,40,1,N,2
2,1,1,1,7,11,84,1,N,2
2,6,2,2,3,7,49,1,N,2
2,N,8,2,0,3,19,1,N,2
2,N,1,2,N,1,17,1,N,2
2,N,2,2,0,3,16,1,N,2
2,6,1,2,6,9,29,1,N,2
1,3,1,0,8,10,86,2,N,2
1,6,1,0,5,7,28,2,N,2
1,1,1,2,6,9,62,1,N,2
1,1,1,1,4,5,53,1,N,2
2,N,1,1,0,3,11,1,N,2
1,1,2,2,8,9,32,1,N,2
1,1,2,1,8,10,70,1,N,2
1,1,1,1,7,9,35,1,N,2
1,N,2,1,N,2,5,1,N,2
2,6,1,2,3,9,30,1,N,2
2,N,1,1,N,1,4,1,N,2
1,1,1,1,8,10,57,1,N,2
1,6,1,1,8,9,46,1,N,2
2,6,1,1,4,7,31,1,N,2
2,N,2,1,N,2,81,1,N,2
1,1,1,1,8,9,31,1,N,2
2,N,1,1,0,3,10,1,N,2
2,1,1,1,2,4,67,1,N,2
2,3,1,2,3,9,91,1,N,2
2,6,1,2,0,1,45,1,N,2
1,1,1,1,6,7,55,1,N,2
1,1,1,1,8,7,57,1,N,2
2,N,2,2,0,3,23,1,N,2
2,1,1,1,6,9,63,1,N,2
1,4,1,2,7,9,66,1,N,2
1,1,1,1,8,10,65,1,N,2
1,1,1,1,8,11,86,1,N,2
2,6,1,1,5,9,23,1,N,2
2,1,2,1,6,7,73,1,N,2
2,6,1,2,0,4,13,1,N,2
2,1,1,1,1,9,28,1,N,2
1,1,2,1,6,7,62,1,N,2
2,1,2,2,4,7,67,1,N,2
2,6,1,2,2,1,66,1,N,2
1,6,6,1,6,9,36,1,N,2
2,6,1,1,1,9,23,1,N,2
2,6,2,2,3,7,32,1,N,2
2,1,1,1,6,11,61,1,N,2
1,N,2,2,0,3,6,1,N,2
1,6,6,1,8,9,29,1,N,2
1,N,6,1,N,N,1,1,N,2
2,1,1,1,8,9,72,1,N,2
1,6,1,0,8,9,27,3,N,2
2,6,1,1,6,7,40,1,N,2
1,4,1,2,8,9,55,1,N,2
1,1,1,1,8,9,58,1,N,2
1,6,1,0,7,7,35,2,N,2
2,1,1,1,2,5,69,1,N,2
1,6,1,2,8,9,28,1,N,2
2,1,1,1,8,9,58,1,N,2
1,N,1,2,N,N,1,1,N,2
1,6,1,1,1,7,26,1,N,2
2,4,2,2,4,5,56,1,N,2
2,N,2,1,N,2,6,1,N,2
1,1,2,1,6,7,66,1,N,2
1,N,1,1,N,2,6,1,N,2
2,N,1,1,N,2,8,1,N,2
1,4,1,2,5,9,59,1,N,2
2,6,2,0,2,7,65,2,N,2
2,3,2,1,4,5,62,1,N,2
2,4,1,1,8,9,47,1,N,2
1,6,1,0,0,7,32,3,N,2
2,1,8,2,0,1,56,1,N,2
1,1,2,2,4,5,63,1,N,2
2,3,1,1,6,7,71,1,N,2
1,6,1,2,8,9,43,1,N,2
2,1,1,2,6,9,38,1,N,2
2,6,6,2,0,10,29,1,N,2
1,6,2,0,7,7,32,2,N,2
1,1,1,1,8,9,30,1,N,2
2,1,1,1,4,9,68,1,N,2
2,N,2,2,N,1,5,1,N,2
1,6,1,2,0,4,42,1,N,2
1,1,6,1,8,10,55,1,N,2
2,6,2,2,0,4,15,1,N,2
1,1,1,2,8,9,32,1,N,2
2,1,1,1,0,9,52,1,N,2
1,1,1,1,7,9,27,1,N,2
2,1,1,1,6,9,24,1,N,2
1,6,1,0,1,7,28,3,N,2
1,N,2,1,0,3,15,1,N,2
2,6,2,2,3,7,33,1,N,2
2,1,2,1,0,5,56,1,N,2
2,1,1,1,2,5,62,1,N,2
1,1,1,1,6,7,62,1,N,2
2,6,1,2,0,7,31,1,N,2
1,6,1,1,1,7,29,1,N,2
2,1,2,1,2,5,65,1,N,2
1,N,1,1,0,3,18,1,N,2
1,1,2,1,0,1,67,1,N,2
1,6,1,2,1,7,28,1,N,2
2,6,1,1,8,9,36,1,N,2
2,N,1,1,0,3,3,1,N,2
1,6,1,2,5,7,29,1,N,2
1,1,6,1,8,10,30,1,N,2
1,6,1,2,1,4,26,1,N,2
2,N,2,2,0,3,11,1,N,2
2,1,1,1,8,9,51,1,N,2
2,3,2,1,8,9,78,1,N,2
1,1,1,2,7,10,59,1,N,2
2,1,2,2,6,5,36,1,N,2
1,1,2,1,7,10,54,1,N,2
1,N,1,2,0,3,5,1,N,2
1,1,6,1,8,10,18,1,N,2
2,1,8,2,2,5,59,1,N,2
1,6,1,0,8,9,34,3,N,2
1,1,1,2,5,9,49,1,N,2
1,6,1,0,0,4,26,3,N,2
2,N,8,2,0,3,10,1,N,2
1,1,1,2,8,10,56,1,N,2
2,3,2,1,4,5,70,1,N,2
1,6,1,2,1,7,21,1,N,2
1,6,6,2,7,9,41,1,N,2
1,6,2,1,0,4,33,1,N,2
2,1,1,1,3,5,67,1,N,2
2,1,1,2,6,9,41,1,N,2
1,1,1,1,7,10,69,1,N,2
2,1,1,1,6,7,69,1,N,2
1,6,1,2,5,7,47,1,N,2
2,1,1,1,8,9,31,1,N,2
1,6,1,2,8,9,34,1,N,2
1,N,2,1,N,3,15,1,N,2
2,6,1,2,6,9,42,1,N,2
1,6,1,1,6,9,32,1,N,2
2,6,1,0,0,7,52,3,N,2
2,4,1,2,5,5,71,1,N,2
1,N,2,2,0,3,9,1,N,2
1,6,1,2,7,9,45,1,N,2
2,4,2,1,3,5,61,1,N,2
1,6,1,2,0,3,26,1,N,2
2,4,2,2,5,5,66,1,N,2
1,N,2,1,0,N,0,1,N,2
2,1,6,1,4,10,43,1,N,2
1,6,6,1,8,9,23,1,N,2
2,6,6,2,0,9,29,1,N,2
2,6,2,1,2,5,50,1,N,2
2,1,1,1,4,5,50,1,N,2
1,N,1,2,0,3,9,1,N,2
2,1,1,1,7,10,58,1,N,2
1,1,1,2,7,9,29,1,N,2
2,1,2,2,3,5,71,1,N,2
2,1,1,1,0,1,63,1,N,2
2,1,2,2,3,5,62,1,N,2
2,3,1,1,3,5,72,1,N,2
1,6,1,1,1,4,29,1,N,2
2,N,1,1,0,3,13,1,N,2
2,N,1,1,0,3,15,1,N,2
2,N,1,1,0,N,5,1,N,2
1,1,1,2,7,9,36,1,N,2
1,1,1,1,8,10,46,1,N,2
1,1,2,1,8,9,31,1,N,2
1,N,1,2,0,3,5,1,N,2
2,N,1,1,N,1,4,1,N,2
2,1,1,1,7,10,64,1,N,2
2,6,1,2,0,5,45,1,N,2
1,1,1,1,7,7,53,1,N,2
2,6,2,1,N,3,16,1,N,2
1,1,1,1,8,10,37,1,N,2
1,6,2,2,1,4,26,1,N,2
2,1,1,1,4,10,69,1,N,2
2,1,6,1,0,5,55,1,N,2
2,3,1,1,4,9,81,1,N,2
2,1,2,1,3,5,66,1,N,2
2,1,1,1,5,9,59,1,N,2
2,6,2,1,2,4,60,1,N,2
2,6,6,1,0,4,28,1,N,2
1,1,1,1,8,10,70,1,N,2
2,4,1,1,6,7,74,1,N,2
1,1,1,1,8,9,36,1,N,2
1,1,1,1,8,10,55,1,N,2
1,6,1,0,1,7,36,3,N,2
1,6,1,1,8,9,31,1,N,2
2,N,1,1,N,1,6,1,N,2
2,N,1,1,N,1,3,1,N,2
1,4,1,2,6,9,45,1,N,2
2,6,2,2,5,7,27,1,N,2
2,1,1,1,0,5,55,1,N,2
1,6,1,2,8,9,28,1,N,2
1,6,1,2,7,9,51,1,N,2
1,6,1,2,5,7,30,1,N,2
2,1,1,1,8,9,34,1,N,2
2,N,1,2,0,3,7,1,N,2
2,6,1,2,2,5,44,1,N,2
1,6,6,2,0,4,33,1,N,2
1,1,1,1,7,10,43,1,N,2
2,6,1,2,4,7,26,1,N,2
2,1,8,2,0,4,27,1,N,2
2,6,1,1,5,7,38,1,N,2
1,6,2,2,8,9,38,1,N,2
1,6,1,1,0,4,25,1,N,2
2,1,1,1,5,9,66,1,N,2
2,1,1,2,3,5,39,1,N,2
2,6,6,2,0,9,31,1,N,2
2,3,1,1,3,5,87,1,N,2
1,6,1,0,1,7,26,3,N,2
1,1,6,2,8,10,33,1,N,2
1,N,2,2,0,2,7,1,N,2
1,3,1,1,7,7,89,1,N,2
1,6,2,1,5,7,39,1,N,2
2,1,1,1,6,9,29,1,N,2
2,1,1,1,4,7,72,1,N,2
1,N,9,1,N,1,4,1,N,2
2,6,1,1,0,7,26,1,N,2
1,N,1,2,0,2,8,1,N,2
1,N,2,1,N,3,13,1,N,2
1,1,1,1,8,10,68,1,N,2
1,N,1,0,0,3,13,1,N,2
2,N,2,2,N,1,0,1,N,2
1,6,1,0,0,3,42,2,N,2
2,6,8,2,0,3,36,1,N,2
2,1,6,1,0,9,29,1,N,2
2,4,2,1,8,7,67,1,N,2
2,N,2,2,N,3,5,1,N,2
2,N,2,2,N,1,3,1,N,2
1,6,2,0,1,7,42,3,N,2
1,1,1,1,8,7,66,1,N,2
2,1,8,2,0,1,44,1,N,2
2,4,1,1,3,5,59,1,N,2
1,N,1,0,0,3,6,2,N,2
1,1,1,2,8,9,30,1,N,2
2,4,2,2,4,5,63,1,N,2
1,N,2,1,0,3,11,1,N,2
2,N,1,2,N,1,79,1,N,2
2,1,2,2,5,7,43,1,N,2
1,6,1,2,6,9,30,1,N,2
1,6,2,2,0,4,32,1,N,2
1,1,2,1,4,5,78,1,N,2
1,6,1,2,7,9,25,1,N,2
1,1,2,1,4,5,33,1,N,2
2,1,1,1,8,11,59,1,N,2
2,1,1,1,5,7,74,1,N,2
2,4,2,2,5,5,46,1,N,2
1,6,6,2,8,11,31,1,N,2
1,N,1,2,0,2,6,1,N,2
2,1,1,1,6,9,43,1,N,2
1,1,2,1,8,10,49,1,N,2
2,6,1,2,4,5,44,1,N,2
1,6,1,2,0,3,17,1,N,2
2,1,1,2,2,5,65,1,N,2
1,1,1,2,8,9,22,1,N,2
2,1,1,1,3,5,74,1,N,2
2,1,1,2,6,9,21,1,N,2
2,6,1,1,2,5,26,1,N,2
1,1,2,1,2,4,77,1,N,2
1,1,1,1,6,10,64,1,N,2
2,1,1,1,2,9,64,1,N,2
1,N,1,1,N,2,4,1,N,2
2,1,1,1,8,9,68,1,N,2
2,1,1,1,8,10,81,1,N,2
2,N,2,2,N,N,3,1,N,2
2,6,1,2,5,7,26,1,N,2
1,1,1,1,8,9,30,1,N,2
2,N,2,2,N,1,32,1,N,2
1,N,1,1,0,3,6,1,N,2
2,1,1,1,8,11,67,1,N,2
2,6,2,2,5,7,27,1,N,2
2,6,2,2,0,7,31,1,N,2
1,6,1,1,3,7,39,1,N,2
1,6,1,1,1,7,22,1,N,2
2,N,2,2,0,3,9,1,N,2
2,N,1,1,0,3,14,1,N,2
1,1,1,2,8,10,33,1,N,2
2,6,2,2,5,7,32,1,N,2
2,1,6,2,2,9,37,1,N,2
1,6,1,2,1,7,26,1,N,2
1,N,2,1,N,N,2,1,N,2
1,N,6,1,0,2,6,1,N,2
1,1,6,1,1,10,39,1,N,2
1,1,1,1,4,5,48,1,N,2
1,6,1,1,3,5,38,1,N,2
2,6,2,2,2,5,49,1,N,2
1,N,2,2,0,3,15,1,N,2
2,1,1,1,8,9,35,1,N,2
2,6,2,2,2,5,60,1,N,2
1,6,1,0,3,7,33,3,N,2
2,6,9,1,0,7,30,1,N,2
1,6,1,1,1,7,30,1,N,2
2,6,2,2,2,5,67,1,N,2
2,N,1,1,N,1,3,1,N,2
2,6,1,2,1,7,30,1,N,2
1,1,2,1,8,10,62,1,N,2
1,1,1,1,8,10,57,1,N,2
1,N,2,2,0,N,1,1,N,2
2,N,2,1,N,1,3,1,N,2
2,1,2,2,2,5,73,1,N,2
1,1,1,1,6,7,62,1,N,2
2,1,1,1,6,9,65,1,N,2
2,1,1,1,8,9,67,1,N,2
2,1,1,1,3,5,32,1,N,2
2,1,1,1,0,5,43,1,N,2
1,1,1,1,4,9,31,1,N,2
2,1,1,1,8,11,67,1,N,2
1,1,2,1,4,7,53,1,N,2
2,1,2,1,3,5,61,1,N,2
2,6,2,2,4,7,32,1,N,2
2,1,1,1,8,9,33,1,N,2
2,1,1,1,5,9,70,1,N,2
2,1,2,2,6,7,74,1,N,2
1,1,1,1,8,10,54,1,N,2
1,6,1,1,0,4,20,1,N,2
1,6,1,1,1,4,24,1,N,2
2,N,1,1,N,3,8,1,N,2
1,1,1,1,8,11,61,1,N,2
1,N,8,2,0,1,9,1,N,2
1,6,6,1,0,3,16,1,N,2
1,1,6,1,8,10,23,1,N,2
1,6,6,1,0,4,19,1,N,2
2,1,6,1,2,5,73,1,N,2
2,1,1,1,8,9,24,1,N,2
2,6,6,2,0,3,17,1,N,2
1,6,2,2,8,9,48,1,N,2
2,4,1,1,8,9,73,1,N,2
1,6,1,0,0,7,33,3,N,2
1,6,1,0,0,4,26,3,N,2
1,N,2,1,N,1,2,1,N,2
2,N,1,1,N,1,3,1,N,2
1,1,2,2,4,7,48,1,N,2
1,1,2,2,8,9,71,1,N,2
2,6,2,2,6,7,36,1,N,2
2,1,2,2,4,5,78,1,N,2
1,1,1,1,8,10,53,1,N,2
2,1,1,1,4,7,64,1,N,2
2,1,1,1,0,9,49,1,N,2
1,6,1,1,1,7,41,1,N,2
1,6,2,1,6,7,35,1,N,2
2,6,2,2,4,7,29,1,N,2
2,1,1,1,7,9,80,1,N,2
2,1,1,1,4,5,38,1,N,2
1,6,1,1,1,7,33,1,N,2
2,1,1,1,3,5,66,1,N,2
2,6,1,1,7,9,26,1,N,2
1,1,2,1,8,7,57,1,N,2
1,6,1,2,7,9,28,1,N,2
2,1,1,1,4,10,67,1,N,2
2,N,1,1,N,1,7,1,N,2
2,1,1,1,4,9,37,1,N,2
1,N,1,0,N,1,87,2,N,2
2,1,1,1,6,7,59,1,N,2
1,1,1,1,8,10,69,1,N,2
2,1,1,1,4,9,46,1,N,2
1,6,1,2,8,10,49,1,N,2
2,1,1,1,6,9,54,1,N,2
2,6,2,2,2,5,36,1,N,2
1,6,1,2,5,9,52,1,N,2
2,1,1,1,0,1,60,1,N,2
2,1,1,1,2,4,71,1,N,2
1,6,6,2,1,9,28,1,N,2
2,6,1,1,2,4,67,1,N,2
1,1,1,1,6,7,56,1,N,2
1,1,6,1,8,10,75,1,N,2
1,1,1,1,6,7,50,1,N,2
1,1,1,1,8,9,49,1,N,2
1,1,1,1,6,7,44,1,N,2
2,N,2,2,N,1,2,1,N,2
2,1,2,1,2,5,66,1,N,2
2,1,6,2,4,10,38,1,N,2
1,1,6,1,8,10,31,1,N,2
2,4,1,1,4,7,48,1,N,2
1,1,1,1,5,7,66,1,N,2
1,6,1,2,5,7,33,1,N,2
1,6,1,1,4,7,42,1,N,2
2,6,2,1,0,4,31,1,N,2
1,1,2,1,7,7,40,1,N,2
1,6,1,0,3,9,31,3,N,2
1,N,1,2,0,2,0,1,N,2
1,6,1,2,8,9,37,1,N,2
1,N,1,0,N,1,28,2,N,2
2,1,2,2,4,5,40,1,N,2
2,6,8,2,0,3,11,1,N,2
2,6,1,1,1,4,21,1,N,2
2,1,1,2,7,9,36,1,N,2
1,1,1,1,4,5,72,1,N,2
2,6,2,2,3,5,65,1,N,2
1,1,1,1,6,11,30,1,N,2
1,1,6,1,7,10,27,1,N,2
1,N,1,2,0,3,12,1,N,2
1,1,1,1,4,7,65,1,N,2
2,1,1,1,7,9,66,1,N,2
2,6,2,2,4,5,29,1,N,2
1,1,2,1,7,7,68,1,N,2
1,6,1,0,1,7,56,2,N,2
2,N,8,2,0,3,10,1,N,2
1,1,2,1,7,7,42,1,N,2
1,N,1,2,0,3,4,1,N,2
2,6,2,2,4,7,32,1,N,2
1,1,1,2,8,9,45,1,N,2
2,4,2,2,7,9,73,1,N,2
2,1,1,1,2,5,68,1,N,2
2,6,2,2,2,5,32,1,N,2
2,N,1,1,N,N,0,1,N,2
2,6,2,2,2,5,54,1,N,2
2,1,2,2,7,7,77,1,N,2
2,6,2,1,0,4,14,1,N,2
2,1,1,1,4,9,85,1,N,2
1,1,6,1,8,10,66,1,N,2
1,N,2,2,0,2,2,1,N,2
2,1,1,1,8,11,51,1,N,2
1,1,1,1,8,9,59,1,N,2
1,6,2,0,0,4,25,3,N,2
2,6,2,2,6,7,52,1,N,2
1,1,1,1,8,10,72,1,N,2
2,1,1,1,2,9,92,1,N,2
1,6,1,0,5,7,32,3,N,2
2,6,2,2,0,3,65,1,N,2
2,6,2,2,6,7,39,1,N,2
1,1,1,1,8,10,73,1,N,2
1,1,1,1,8,10,68,1,N,2
1,N,2,1,N,1,42,1,N,2
2,N,1,1,N,N,69,1,N,2
2,6,1,2,4,9,35,1,N,2
2,4,2,2,7,7,65,1,N,2
2,6,1,2,6,9,42,1,N,2
1,6,1,2,5,9,32,1,N,2
1,6,2,1,7,7,50,1,N,2
2,3,2,0,3,5,80,2,N,2
1,4,1,2,8,7,56,1,N,2
1,6,1,2,8,9,25,1,N,2
1,6,1,2,1,7,26,1,N,2
2,3,2,1,5,7,72,1,N,2
2,N,1,2,N,1,3,1,N,2
2,4,2,2,6,7,57,1,N,2
1,6,1,1,1,4,33,1,N,2
1,1,1,1,8,10,89,1,N,2
1,6,1,1,6,9,28,1,N,2
1,3,1,2,8,9,79,1,N,2
1,N,2,2,0,2,11,1,N,2
1,6,1,2,8,9,25,1,N,2
2,1,1,1,4,9,65,1,N,2
1,6,6,1,1,7,23,1,N,2
1,1,1,1,8,10,76,1,N,2
2,3,2,1,7,7,73,1,N,2
1,1,6,1,6,10,66,1,N,2
2,6,1,1,2,1,61,1,N,2
1,1,2,1,2,5,55,1,N,2
1,1,2,1,4,7,58,1,N,2
2,1,1,1,6,9,71,1,N,2
1,N,1,2,0,3,8,1,N,2
2,6,2,2,3,5,61,1,N,2
1,N,2,1,N,3,12,1,N,2
2,6,2,2,4,7,59,1,N,2
2,6,1,0,0,5,54,3,N,2
2,3,1,2,2,5,77,1,N,2
2,6,1,1,4,9,35,1,N,2
2,1,1,1,4,9,31,1,N,2
1,1,1,1,7,7,69,1,N,2
1,N,2,1,N,1,4,1,N,2
1,6,1,2,8,9,28,1,N,2
2,6,2,0,3,5,49,3,N,2
2,3,2,1,2,3,82,1,N,2
1,1,1,1,8,10,49,1,N,2
1,6,1,1,8,9,32,1,N,2
2,1,1,2,3,9,22,1,N,2
1,6,1,2,7,10,43,1,N,2
1,6,1,2,8,9,36,1,N,2
2,1,1,2,3,9,33,1,N,2
2,N,1,1,N,3,7,1,N,2
1,N,2,2,0,3,10,1,N,2
2,N,6,2,0,3,8,1,N,2
1,6,1,1,1,9,28,1,N,2
1,1,2,1,3,5,67,1,N,2
1,6,1,1,4,9,33,1,N,2
2,1,6,1,8,9,31,1,N,2
1,1,2,1,5,7,39,1,N,2
1,4,1,2,8,10,64,1,N,2
2,4,2,1,4,7,57,1,N,2
1,6,1,1,8,9,41,1,N,2
2,1,1,2,7,9,48,1,N,2
1,1,1,1,6,9,34,1,N,2
1,1,6,1,7,10,83,1,N,2
2,4,2,2,8,9,59,1,N,2
2,1,8,1,0,5,41,1,N,2
2,6,2,2,8,9,36,1,N,2
2,1,1,1,4,9,61,1,N,2
2,1,1,2,4,9,45,1,N,2
1,1,6,1,6,10,51,1,N,2
2,6,1,2,0,4,32,1,N,2
1,N,1,2,0,2,10,1,N,2
2,6,2,2,4,5,57,1,N,2
1,1,1,1,7,7,73,1,N,2
1,N,1,1,0,3,12,1,N,2
2,6,2,1,0,4,20,1,N,2
2,1,1,1,3,5,39,1,N,2
2,1,1,1,8,9,66,1,N,2
1,N,2,2,0,N,0,1,N,2
1,1,6,1,6,10,36,1,N,2
1,1,2,1,6,7,24,1,N,2
2,6,6,1,1,9,27,1,N,2
1,6,6,2,0,4,34,1,N,2
1,1,1,1,8,10,62,1,N,2
2,N,2,2,N,1,5,1,N,2
1,1,1,1,6,9,43,1,N,2
1,6,1,0,5,7,24,2,N,2
2,1,1,1,8,9,58,1,N,2
2,6,1,1,1,7,31,1,N,2
1,N,2,2,N,2,3,1,N,2
1,N,2,1,0,2,0,1,N,2
2,N,8,2,0,3,11,1,N,2
1,6,2,2,0,4,28,1,N,2
2,6,2,1,0,4,61,1,N,2
2,6,2,2,4,7,65,1,N,2
2,1,1,1,3,5,40,1,N,2
1,1,1,2,8,10,45,1,N,2
2,6,1,1,0,4,19,1,N,2
1,6,1,1,1,7,36,1,N,2
2,1,1,1,6,9,37,1,N,2
2,N,1,2,N,2,6,1,N,2
1,6,1,2,7,9,35,1,N,2
1,N,2,2,0,3,10,1,N,2
1,6,2,2,8,9,37,1,N,2
2,1,2,1,3,5,75,1,N,2
1,N,9,2,0,1,2,1,N,2
1,6,6,2,8,9,21,1,N,2
1,1,1,2,7,9,61,1,N,2
2,6,1,0,0,4,32,3,N,2
2,1,1,1,2,5,69,1,N,2
1,N,2,0,0,3,9,3,N,2
2,1,1,2,4,9,78,1,N,2
2,1,2,1,4,7,66,1,N,2
2,6,2,0,0,4,42,3,N,2
2,6,2,2,0,4,51,1,N,2
1,N,1,2,0,1,3,1,N,2
1,6,2,1,5,7,39,1,N,2
2,3,2,1,2,3,89,1,N,2
2,1,1,2,7,9,32,1,N,2
1,6,2,0,7,7,51,2,N,2
1,6,1,2,6,9,30,1,N,2
2,1,1,1,2,5,63,1,N,2
1,1,2,1,7,7,41,1,N,2
2,1,2,2,4,5,59,1,N,2
1,6,8,1,0,4,30,1,N,2
2,1,1,2,6,10,30,1,N,2
1,1,6,1,6,9,22,1,N,2
2,1,1,1,6,11,56,1,N,2
1,1,1,1,8,10,71,1,N,2
1,6,2,0,0,4,15,1,N,2
2,3,1,1,2,4,70,1,N,2
1,N,3,1,N,1,2,1,N,2
1,6,1,2,8,7,48,1,N,2
1,1,8,1,4,7,60,1,N,2
1,N,1,1,0,3,19,1,N,2
2,1,8,2,2,3,73,1,N,2
2,6,2,2,2,4,59,1,N,2
2,1,1,1,5,9,67,1,N,2
2,3,1,1,9,7,72,1,N,2
2,1,1,1,4,7,66,1,N,2
2,1,2,2,0,5,46,1,N,2
2,3,2,1,8,10,75,1,N,2
2,6,2,1,2,7,28,1,N,2
1,6,1,2,3,7,28,1,N,2
1,6,1,2,8,9,57,1,N,2
2,1,6,2,0,10,38,1,N,2
2,6,1,1,0,4,48,1,N,2
2,3,2,2,2,4,76,1,N,2
2,1,1,1,6,10,68,1,N,2
2,1,8,2,0,3,57,1,N,2
2,6,2,1,2,3,67,1,N,2
2,1,1,1,6,11,60,1,N,2
1,6,6,2,1,7,28,1,N,2
1,6,1,2,0,4,26,1,N,2
2,1,1,1,0,9,39,1,N,2
2,1,1,1,8,11,71,1,N,2
1,N,1,2,0,3,9,1,N,2
1,6,1,0,0,7,29,3,N,2
2,6,1,2,0,3,47,1,N,2
1,N,2,2,0,3,15,1,N,2
2,1,1,2,4,9,69,1,N,2
2,6,1,1,8,9,31,1,N,2
2,6,1,2,4,9,36,1,N,2
1,1,2,1,7,7,61,1,N,2
1,6,1,2,5,9,63,1,N,2
1,1,1,1,4,5,56,1,N,2
2,6,2,2,3,7,29,1,N,2
1,6,2,1,4,7,41,1,N,2
2,1,1,1,2,9,81,1,N,2
1,1,2,2,7,9,50,1,N,2
1,6,1,2,8,9,26,1,N,2
1,1,1,1,8,9,35,1,N,2
1,6,1,2,0,4,33,1,N,2
1,6,1,2,0,4,25,1,N,2
2,3,1,1,2,3,79,1,N,2
1,1,1,1,8,12,64,1,N,2
2,1,2,1,2,5,62,1,N,2
1,6,1,2,8,9,25,1,N,2
2,1,1,1,0,4,40,1,N,2
2,1,1,1,3,9,71,1,N,2
1,N,9,1,0,N,3,1,N,2
2,4,1,2,4,5,60,1,N,2
2,N,1,1,0,3,14,1,N,2
2,N,1,1,N,2,4,1,N,2
2,1,1,1,8,10,48,1,N,2
1,1,1,1,8,10,51,1,N,2
2,1,1,2,4,9,36,1,N,2
1,1,2,2,8,9,54,1,N,2
2,1,2,2,6,5,42,1,N,2
1,1,2,1,7,7,78,1,N,2
2,3,2,1,3,5,67,1,N,2
1,N,1,2,N,N,3,1,N,2
1,6,1,1,7,7,42,1,N,2
1,1,2,1,8,7,69,1,N,2
1,6,6,2,1,7,33,1,N,2
2,1,1,1,3,9,61,1,N,2
2,1,1,1,1,9,25,1,N,2
2,6,2,1,0,7,27,1,N,2
2,1,1,1,7,10,86,1,N,2
2,6,2,0,3,5,71,3,N,2
2,1,1,1,0,9,54,1,N,2
2,6,2,2,4,7,35,1,N,2
1,1,3,1,6,7,46,1,N,2
1,1,1,1,6,9,34,1,N,2
1,1,2,1,3,5,66,1,N,2
1,1,1,1,8,10,31,1,N,2
1,6,2,1,0,1,63,1,N,2
1,1,1,1,6,9,29,1,N,2
1,N,8,1,N,1,46,1,N,2
1,4,1,2,6,9,66,1,N,2
2,1,1,2,6,10,63,1,N,2
1,6,1,2,0,4,38,1,N,2
1,1,6,2,4,10,53,1,N,2
2,6,2,0,5,7,32,3,N,2
2,N,2,2,N,2,86,1,N,2
2,1,1,1,8,9,34,1,N,2
1,1,6,2,8,11,35,1,N,2
1,1,1,1,4,7,72,1,N,2
2,6,2,2,0,4,19,1,N,2
2,4,1,1,2,5,68,1,N,2
1,1,2,1,5,7,67,1,N,2
2,1,6,2,6,10,27,1,N,2
1,6,1,2,0,3,12,1,N,2
1,6,1,2,1,7,27,1,N,2
2,N,1,1,N,3,10,1,N,2
1,1,6,1,8,10,72,1,N,2
2,1,1,1,5,7,63,1,N,2
1,1,1,2,8,10,44,1,N,2
1,6,2,1,0,4,13,1,N,2
2,1,2,2,4,5,65,1,N,2
1,1,2,1,6,7,55,1,N,2
2,3,2,2,7,9,77,1,N,2
1,1,6,1,7,10,26,1,N,2
1,1,1,1,8,10,78,1,N,2
1,1,1,1,6,9,40,1,N,2
2,1,1,2,4,9,66,1,N,2
1,6,1,2,8,9,55,1,N,2
1,1,2,2,8,10,38,1,N,2
2,1,1,1,8,11,59,1,N,2
1,2,6,0,0,7,36,2,N,2
1,N,2,2,0,1,15,1,N,2
2,1,1,2,7,9,38,1,N,2
2,1,1,1,3,9,60,1,N,2
2,6,2,2,0,7,21,1,N,2
2,1,1,1,7,9,93,1,N,2
2,1,1,1,8,9,76,1,N,2
1,N,1,1,N,N,1,1,N,2
1,1,1,1,8,9,35,1,N,2
2,1,6,2,0,10,37,1,N,2
1,1,1,2,7,9,29,1,N,2
1,6,2,1,5,7,63,1,N,2
2,6,1,1,4,7,37,1,N,2
1,1,1,1,6,10,66,1,N,2
1,6,1,2,6,9,28,1,N,2
2,6,2,2,0,1,45,1,N,2
1,1,8,1,0,4,57,1,N,2
2,6,1,1,6,9,23,1,N,2
2,6,1,1,2,5,50,1,N,2
2,6,1,2,4,7,60,1,N,2
1,N,3,1,0,3,4,1,N,2
2,N,1,1,N,1,3,1,N,2
2,6,1,1,3,5,51,1,N,2
1,1,1,1,8,10,34,1,N,2
2,1,1,1,0,9,39,1,N,2
1,6,1,0,4,7,54,1,N,2
1,6,1,0,3,7,51,2,N,2
2,N,2,2,N,N,0,1,N,2
2,3,1,1,4,7,72,1,N,2
2,1,1,1,8,10,57,1,N,2
