SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1.0,1,6.0,1.0,9,12,40,1.0,N,2.0
1.0,1,6.0,1.0,9,9,42,1.0,N,2.0
2.0,1,6.0,1.0,0,9,38,1.0,N,2.0
1.0,6,1.0,2.0,8,9,37,1.0,N,2.0
2.0,1,1.0,1.0,8,9,75,1.0,N,2.0
1.0,1,1.0,1.0,6,9,74,1.0,N,2.0
2.0,1,1.0,1.0,9,7,53,1.0,N,2.0
1.0,1,6.0,1.0,9,9,56,1.0,N,2.0
2.0,6,1.0,2.0,8,9,49,1.0,N,2.0
2.0,1,1.0,2.0,9,9,30,1.0,N,2.0
2.0,6,1.0,2.0,9,10,42,1.0,N,2.0
1.0,6,1.0,1.0,9,9,26,1.0,N,2.0
2.0,1,1.0,2.0,8,9,45,1.0,N,2.0
2.0,1,1.0,2.0,7,9,30,1.0,N,2.0
1.0,1,1.0,2.0,9,9,31,1.0,N,2.0
2.0,6,1.0,1.0,6,9,24,1.0,N,2.0
1.0,1,1.0,2.0,9,10,49,1.0,N,2.0
2.0,6,1.0,2.0,1,7,19,1.0,N,2.0
1.0,6,1.0,2.0,0,4,16,1.0,N,2.0
2.0,6,1.0,2.0,7,10,73,1.0,N,2.0
2.0,6,1.0,2.0,7,9,79,1.0,N,2.0
1.0,6,6.0,2.0,9,9,31,1.0,N,2.0
2.0,1,1.0,1.0,0,10,50,1.0,N,2.0
1.0,6,1.0,2.0,9,9,27,1.0,N,2.0
2.0,6,1.0,2.0,8,9,27,1.0,N,2.0
2.0,6,1.0,2.0,9,10,32,1.0,N,2.0
1.0,6,1.0,2.0,6,10,32,1.0,N,2.0
1.0,6,1.0,2.0,0,4,15,1.0,N,2.0
1.0,6,1.0,2.0,7,9,29,1.0,N,2.0
2.0,6,1.0,2.0,8,9,28,1.0,N,2.0
1.0,1,6.0,2.0,9,10,43,1.0,N,2.0
2.0,6,1.0,2.0,9,10,31,1.0,N,2.0
2.0,1,1.0,1.0,8,11,42,1.0,N,2.0
1.0,1,1.0,1.0,9,7,55,1.0,N,2.0
1.0,1,1.0,1.0,3,5,85,1.0,N,2.0
2.0,1,1.0,1.0,3,9,75,1.0,N,2.0
1.0,1,6.0,1.0,9,10,47,1.0,N,2.0
2.0,1,6.0,1.0,0,10,42,1.0,N,2.0
1.0,6,6.0,1.0,0,4,15,1.0,N,2.0
2.0,1,1.0,1.0,8,9,65,1.0,N,2.0
1.0,1,1.0,1.0,8,9,63,1.0,N,2.0
1.0,1,1.0,1.0,8,10,35,1.0,N,2.0
2.0,1,6.0,1.0,9,9,30,1.0,N,2.0
2.0,6,1.0,2.0,8,9,34,1.0,N,2.0
2.0,1,6.0,1.0,9,10,46,1.0,N,2.0
1.0,1,1.0,1.0,9,11,50,1.0,N,2.0
1.0,6,1.0,1.0,2,7,58,1.0,N,2.0
1.0,1,6.0,1.0,9,10,41,1.0,N,2.0
2.0,1,6.0,1.0,9,10,36,1.0,N,2.0
1.0,1,6.0,2.0,9,10,44,1.0,N,2.0
2.0,1,6.0,2.0,0,9,41,1.0,N,2.0
2.0,6,1.0,2.0,8,9,31,1.0,N,2.0
2.0,1,1.0,1.0,9,10,42,1.0,N,2.0
1.0,1,1.0,1.0,8,5,42,1.0,N,2.0
2.0,6,1.0,2.0,5,7,52,1.0,N,2.0
1.0,1,6.0,1.0,9,9,47,1.0,N,2.0
2.0,1,6.0,1.0,0,10,41,1.0,N,2.0
1.0,1,6.0,1.0,9,10,35,1.0,N,2.0
2.0,6,1.0,2.0,7,9,49,1.0,N,2.0
1.0,1,6.0,1.0,9,12,50,1.0,N,2.0
2.0,1,6.0,1.0,8,10,45,1.0,N,2.0
2.0,6,6.0,1.0,0,4,15,1.0,N,2.0
2.0,6,1.0,2.0,9,9,87,1.0,N,2.0
1.0,1,1.0,1.0,9,9,50,1.0,N,2.0
2.0,1,1.0,1.0,9,7,50,1.0,N,2.0
2.0,6,1.0,1.0,0,3,15,1.0,N,2.0
2.0,1,1.0,1.0,9,9,47,1.0,N,2.0
1.0,1,1.0,1.0,9,7,47,1.0,N,2.0
1.0,1,1.0,1.0,9,11,87,1.0,N,2.0
2.0,1,1.0,1.0,9,11,76,1.0,N,2.0
2.0,3,1.0,1.0,5,5,73,1.0,N,2.0
1.0,6,1.0,1.0,4,5,47,1.0,N,2.0
1.0,1,6.0,1.0,9,10,50,1.0,N,2.0
2.0,1,6.0,1.0,0,10,47,1.0,N,2.0
2.0,6,6.0,1.0,0,4,17,1.0,N,2.0
1.0,1,6.0,1.0,9,10,44,1.0,N,2.0
2.0,1,6.0,1.0,8,9,40,1.0,N,2.0
1.0,1,6.0,1.0,9,10,46,1.0,N,2.0
1.0,6,6.0,1.0,0,4,16,1.0,N,2.0
2.0,1,1.0,1.0,0,9,68,1.0,N,2.0
1.0,1,1.0,1.0,9,9,69,1.0,N,2.0
1.0,1,6.0,1.0,9,11,44,1.0,N,2.0
2.0,1,6.0,1.0,9,11,41,1.0,N,2.0
2.0,6,1.0,2.0,8,9,34,1.0,N,2.0
1.0,1,1.0,2.0,9,9,33,1.0,N,2.0
2.0,1,1.0,2.0,9,9,29,1.0,N,2.0
2.0,6,1.0,1.0,9,9,48,1.0,N,2.0
2.0,4,1.0,1.0,9,11,52,1.0,N,2.0
2.0,6,1.0,1.0,9,11,29,1.0,N,2.0
1.0,1,6.0,1.0,9,10,47,1.0,N,2.0
2.0,1,6.0,1.0,9,9,43,1.0,N,2.0
1.0,1,1.0,2.0,9,10,38,1.0,N,2.0
2.0,1,1.0,2.0,9,10,40,1.0,N,2.0
2.0,1,1.0,2.0,0,9,30,1.0,N,2.0
1.0,6,1.0,2.0,0,7,24,1.0,N,2.0
2.0,1,1.0,2.0,0,9,41,1.0,N,2.0
2.0,1,6.0,1.0,0,9,68,1.0,N,2.0
1.0,1,6.0,1.0,9,9,62,1.0,N,2.0
1.0,1,6.0,1.0,9,9,50,1.0,N,2.0
2.0,6,1.0,2.0,9,9,36,1.0,N,2.0
1.0,1,1.0,1.0,9,9,55,1.0,N,2.0
2.0,1,1.0,1.0,6,5,51,1.0,N,2.0
1.0,1,1.0,1.0,9,9,45,1.0,N,2.0
2.0,1,1.0,1.0,9,11,44,1.0,N,2.0
1.0,1,1.0,1.0,5,9,50,1.0,N,2.0
2.0,1,1.0,1.0,9,9,45,1.0,N,2.0
1.0,6,1.0,2.0,8,9,36,1.0,N,2.0
2.0,1,1.0,1.0,5,9,53,1.0,N,2.0
1.0,1,1.0,1.0,5,9,54,1.0,N,2.0
2.0,1,1.0,1.0,8,9,65,1.0,N,2.0
1.0,1,1.0,1.0,9,9,67,1.0,N,2.0
2.0,1,6.0,1.0,0,10,32,1.0,N,2.0
1.0,6,1.0,2.0,8,9,34,1.0,N,2.0
1.0,1,1.0,1.0,9,10,72,1.0,N,2.0
2.0,1,1.0,1.0,3,7,66,1.0,N,2.0
2.0,4,1.0,1.0,9,9,69,1.0,N,2.0
2.0,1,1.0,1.0,6,10,62,1.0,N,2.0
1.0,1,6.0,1.0,9,9,56,1.0,N,2.0
1.0,1,1.0,1.0,9,7,57,1.0,N,2.0
2.0,1,1.0,1.0,0,7,61,1.0,N,2.0
1.0,1,1.0,2.0,9,9,50,1.0,N,2.0
2.0,1,6.0,1.0,9,11,47,1.0,N,2.0
1.0,1,6.0,1.0,9,12,48,1.0,N,2.0
1.0,6,6.0,1.0,0,4,16,1.0,N,2.0
2.0,6,1.0,2.0,6,9,23,1.0,N,2.0
1.0,6,1.0,2.0,9,9,23,1.0,N,2.0
1.0,6,1.0,2.0,1,7,52,1.0,N,2.0
1.0,1,6.0,1.0,9,12,52,1.0,N,2.0
2.0,1,6.0,1.0,0,9,46,1.0,N,2.0
1.0,1,1.0,1.0,9,11,77,1.0,N,2.0
2.0,1,1.0,1.0,6,10,75,1.0,N,2.0
2.0,1,1.0,1.0,0,9,55,1.0,N,2.0
2.0,6,2.0,1.0,2,5,17,1.0,N,2.0
2.0,1,1.0,1.0,2,9,79,1.0,N,2.0
1.0,6,1.0,2.0,9,10,53,1.0,N,2.0
2.0,6,1.0,2.0,9,9,29,1.0,N,2.0
1.0,1,1.0,1.0,7,10,79,1.0,N,2.0
2.0,1,1.0,1.0,3,10,76,1.0,N,2.0
1.0,1,6.0,1.0,9,10,50,1.0,N,2.0
2.0,1,6.0,1.0,9,9,46,1.0,N,2.0
1.0,1,6.0,1.0,9,10,45,1.0,N,2.0
1.0,6,6.0,2.0,9,9,28,1.0,N,2.0
1.0,6,6.0,2.0,9,9,27,1.0,N,2.0
2.0,1,1.0,1.0,7,12,43,1.0,N,2.0
1.0,1,1.0,1.0,9,9,49,1.0,N,2.0
1.0,6,1.0,2.0,8,9,26,1.0,N,2.0
2.0,6,1.0,2.0,7,9,26,1.0,N,2.0
1.0,1,1.0,1.0,9,12,64,1.0,N,2.0
2.0,1,1.0,1.0,8,10,64,1.0,N,2.0
1.0,6,1.0,2.0,6,9,28,1.0,N,2.0
1.0,1,6.0,2.0,9,10,43,1.0,N,2.0
2.0,1,6.0,2.0,0,9,44,1.0,N,2.0
1.0,6,1.0,2.0,8,9,28,1.0,N,2.0
1.0,6,1.0,2.0,7,9,29,1.0,N,2.0
1.0,6,2.0,2.0,5,5,25,1.0,N,2.0
1.0,1,1.0,1.0,9,11,90,1.0,N,2.0
2.0,1,1.0,1.0,9,9,82,1.0,N,2.0
1.0,1,6.0,1.0,9,9,43,1.0,N,2.0
2.0,1,6.0,1.0,0,9,43,1.0,N,2.0
1.0,1,1.0,1.0,7,10,61,1.0,N,2.0
2.0,1,1.0,1.0,0,7,54,1.0,N,2.0
1.0,6,1.0,1.0,2,7,30,1.0,N,2.0
1.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,6,1.0,1.0,6,7,22,1.0,N,2.0
1.0,1,6.0,1.0,9,10,50,1.0,N,2.0
2.0,1,6.0,1.0,9,11,45,1.0,N,2.0
2.0,6,1.0,2.0,3,7,69,1.0,N,2.0
1.0,1,1.0,1.0,9,10,43,1.0,N,2.0
2.0,1,6.0,1.0,9,10,40,1.0,N,2.0
1.0,1,1.0,1.0,9,10,77,1.0,N,2.0
2.0,1,1.0,1.0,9,9,76,1.0,N,2.0
2.0,6,1.0,2.0,5,9,67,1.0,N,2.0
1.0,1,1.0,2.0,8,9,33,1.0,N,2.0
2.0,1,1.0,2.0,9,10,30,1.0,N,2.0
1.0,1,6.0,1.0,9,12,51,1.0,N,2.0
2.0,6,6.0,1.0,0,4,17,1.0,N,2.0
1.0,6,6.0,1.0,0,4,15,1.0,N,2.0
1.0,6,1.0,2.0,7,9,26,1.0,N,2.0
2.0,6,1.0,2.0,0,5,26,1.0,N,2.0
2.0,6,1.0,2.0,9,10,38,1.0,N,2.0
1.0,1,6.0,1.0,9,12,58,1.0,N,2.0
2.0,1,6.0,1.0,9,10,54,1.0,N,2.0
1.0,1,6.0,1.0,9,10,52,1.0,N,2.0
2.0,1,6.0,1.0,9,10,52,1.0,N,2.0
1.0,6,6.0,1.0,0,4,17,1.0,N,2.0
2.0,1,1.0,1.0,5,9,63,1.0,N,2.0
1.0,1,1.0,1.0,9,11,65,1.0,N,2.0
1.0,6,1.0,1.0,7,9,27,1.0,N,2.0
2.0,1,1.0,2.0,9,9,36,1.0,N,2.0
1.0,1,1.0,1.0,9,12,45,1.0,N,2.0
1.0,1,1.0,1.0,9,9,34,1.0,N,2.0
2.0,1,6.0,1.0,9,10,34,1.0,N,2.0
1.0,6,1.0,2.0,9,9,27,1.0,N,2.0
2.0,1,1.0,2.0,9,9,30,1.0,N,2.0
1.0,1,1.0,2.0,7,9,30,1.0,N,2.0
2.0,1,1.0,1.0,9,9,69,1.0,N,2.0
1.0,1,1.0,1.0,8,9,69,1.0,N,2.0
1.0,6,1.0,2.0,9,9,37,1.0,N,2.0
1.0,1,6.0,1.0,9,10,58,1.0,N,2.0
2.0,1,6.0,1.0,9,10,53,1.0,N,2.0
1.0,6,6.0,2.0,9,9,28,1.0,N,2.0
1.0,6,1.0,2.0,9,10,26,1.0,N,2.0
2.0,6,1.0,2.0,9,9,25,1.0,N,2.0
2.0,1,1.0,2.0,9,9,31,1.0,N,2.0
1.0,1,1.0,2.0,8,9,31,1.0,N,2.0
2.0,1,1.0,1.0,9,10,50,1.0,N,2.0
1.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,6,1.0,1.0,6,7,52,1.0,N,2.0
1.0,6,1.0,2.0,9,10,73,1.0,N,2.0
2.0,6,1.0,2.0,9,9,68,1.0,N,2.0
1.0,6,1.0,2.0,8,9,40,1.0,N,2.0
1.0,6,1.0,2.0,9,10,29,1.0,N,2.0
2.0,6,1.0,2.0,8,10,28,1.0,N,2.0
2.0,1,1.0,2.0,9,10,46,1.0,N,2.0
1.0,6,1.0,2.0,9,10,29,1.0,N,2.0
2.0,6,6.0,1.0,0,4,18,1.0,N,2.0
1.0,1,6.0,1.0,9,10,58,1.0,N,2.0
1.0,6,1.0,2.0,8,10,70,1.0,N,2.0
1.0,1,1.0,2.0,9,10,33,1.0,N,2.0
2.0,1,1.0,2.0,8,10,30,1.0,N,2.0
2.0,1,1.0,2.0,7,9,69,1.0,N,2.0
1.0,1,1.0,2.0,8,9,75,1.0,N,2.0
1.0,6,1.0,1.0,9,9,32,1.0,N,2.0
2.0,1,6.0,1.0,8,10,55,1.0,N,2.0
2.0,1,6.0,1.0,0,10,77,1.0,N,2.0
1.0,1,1.0,1.0,9,9,32,1.0,N,2.0
2.0,1,1.0,1.0,8,9,31,1.0,N,2.0
1.0,1,1.0,1.0,7,9,82,1.0,N,2.0
2.0,1,1.0,1.0,7,7,76,1.0,N,2.0
1.0,1,1.0,1.0,9,10,59,1.0,N,2.0
1.0,1,1.0,2.0,9,10,58,1.0,N,2.0
2.0,6,1.0,2.0,0,5,17,1.0,N,2.0
1.0,1,1.0,1.0,9,12,37,1.0,N,2.0
2.0,1,1.0,1.0,0,10,29,1.0,N,2.0
1.0,6,1.0,2.0,7,10,53,1.0,N,2.0
1.0,1,1.0,1.0,9,9,36,1.0,N,2.0
2.0,1,1.0,1.0,8,9,34,1.0,N,2.0
2.0,6,1.0,1.0,9,10,52,1.0,N,2.0
1.0,1,1.0,2.0,9,9,65,1.0,N,2.0
2.0,1,1.0,2.0,8,10,28,1.0,N,2.0
1.0,1,1.0,2.0,9,9,28,1.0,N,2.0
2.0,6,1.0,2.0,8,9,32,1.0,N,2.0
2.0,6,1.0,2.0,8,10,39,1.0,N,2.0
2.0,1,1.0,1.0,8,8,58,1.0,N,2.0
1.0,1,1.0,1.0,9,7,58,1.0,N,2.0
1.0,1,1.0,2.0,9,9,54,1.0,N,2.0
2.0,1,1.0,2.0,0,9,51,1.0,N,2.0
1.0,6,1.0,2.0,0,4,16,1.0,N,2.0
1.0,6,1.0,2.0,0,4,16,1.0,N,2.0
1.0,6,1.0,1.0,8,9,35,1.0,N,2.0
1.0,1,6.0,1.0,9,12,60,1.0,N,2.0
1.0,6,1.0,2.0,9,9,30,1.0,N,2.0
2.0,1,1.0,1.0,6,10,78,1.0,N,2.0
1.0,1,1.0,1.0,9,9,78,1.0,N,2.0
1.0,1,6.0,2.0,9,10,45,1.0,N,2.0
2.0,1,6.0,1.0,0,10,64,1.0,N,2.0
1.0,1,1.0,1.0,8,11,53,1.0,N,2.0
2.0,1,1.0,1.0,8,11,50,1.0,N,2.0
1.0,6,1.0,1.0,7,7,59,1.0,N,2.0
1.0,1,1.0,1.0,9,10,65,1.0,N,2.0
1.0,1,6.0,1.0,9,12,41,1.0,N,2.0
2.0,1,6.0,1.0,9,10,38,1.0,N,2.0
1.0,1,6.0,1.0,9,9,50,1.0,N,2.0
2.0,1,6.0,1.0,9,10,47,1.0,N,2.0
1.0,6,6.0,1.0,0,4,15,1.0,N,2.0
2.0,6,1.0,1.0,6,9,67,1.0,N,2.0
2.0,1,1.0,1.0,1,7,47,1.0,N,2.0
1.0,1,1.0,1.0,9,9,52,1.0,N,2.0
2.0,1,6.0,1.0,9,10,53,1.0,N,2.0
1.0,1,6.0,1.0,9,9,54,1.0,N,2.0
1.0,6,6.0,2.0,0,9,62,1.0,N,2.0
1.0,6,1.0,2.0,4,7,68,1.0,N,2.0
2.0,6,1.0,2.0,8,9,60,1.0,N,2.0
2.0,1,1.0,1.0,4,9,54,1.0,N,2.0
1.0,1,1.0,1.0,9,9,53,1.0,N,2.0
1.0,1,6.0,1.0,9,10,49,1.0,N,2.0
1.0,1,1.0,1.0,8,10,60,1.0,N,2.0
2.0,1,1.0,1.0,0,10,62,1.0,N,2.0
1.0,1,1.0,2.0,9,10,33,1.0,N,2.0
2.0,1,1.0,2.0,7,9,29,1.0,N,2.0
1.0,1,6.0,1.0,9,12,42,1.0,N,2.0
1.0,1,6.0,1.0,9,10,61,1.0,N,2.0
2.0,1,1.0,1.0,9,11,44,1.0,N,2.0
1.0,1,1.0,1.0,9,11,73,1.0,N,2.0
2.0,6,1.0,1.0,1,5,18,1.0,N,2.0
1.0,1,1.0,1.0,2,9,56,1.0,N,2.0
2.0,1,1.0,1.0,5,9,56,1.0,N,2.0
1.0,6,1.0,1.0,1,5,23,1.0,N,2.0
2.0,1,1.0,2.0,7,9,34,1.0,N,2.0
1.0,1,1.0,2.0,9,10,33,1.0,N,2.0
2.0,6,1.0,2.0,8,9,25,1.0,N,2.0
1.0,1,1.0,1.0,8,7,79,1.0,N,2.0
2.0,1,1.0,1.0,6,7,75,1.0,N,2.0
2.0,1,6.0,1.0,8,10,42,1.0,N,2.0
1.0,1,6.0,1.0,9,10,42,1.0,N,2.0
1.0,6,6.0,2.0,0,9,25,1.0,N,2.0
2.0,1,1.0,1.0,9,10,66,1.0,N,2.0
1.0,1,1.0,1.0,4,10,77,1.0,N,2.0
1.0,6,6.0,2.0,9,9,31,1.0,N,2.0
1.0,1,1.0,1.0,6,7,72,1.0,N,2.0
2.0,1,1.0,1.0,6,10,72,1.0,N,2.0
1.0,6,1.0,2.0,7,9,28,1.0,N,2.0
1.0,1,6.0,1.0,9,10,44,1.0,N,2.0
2.0,1,6.0,1.0,0,10,39,1.0,N,2.0
1.0,1,6.0,1.0,9,11,48,1.0,N,2.0
2.0,1,6.0,1.0,0,9,41,1.0,N,2.0
1.0,1,1.0,2.0,7,9,31,1.0,N,2.0
1.0,6,2.0,2.0,5,7,35,1.0,N,2.0
1.0,1,1.0,1.0,8,11,75,1.0,N,2.0
1.0,1,6.0,1.0,9,9,49,1.0,N,2.0
2.0,1,6.0,1.0,9,9,48,1.0,N,2.0
1.0,1,6.0,1.0,9,9,38,1.0,N,2.0
1.0,1,1.0,1.0,9,10,70,1.0,N,2.0
1.0,6,1.0,2.0,8,9,29,1.0,N,2.0
1.0,1,1.0,1.0,8,9,71,1.0,N,2.0
2.0,1,1.0,1.0,6,9,67,1.0,N,2.0
2.0,1,6.0,1.0,9,10,62,1.0,N,2.0
1.0,6,1.0,2.0,9,9,30,1.0,N,2.0
2.0,1,6.0,2.0,0,9,31,1.0,N,2.0
1.0,1,1.0,1.0,9,7,85,1.0,N,2.0
1.0,1,6.0,2.0,9,10,43,1.0,N,2.0
1.0,1,6.0,2.0,9,10,42,1.0,N,2.0
2.0,1,1.0,1.0,9,9,61,1.0,N,2.0
1.0,6,6.0,2.0,9,9,29,1.0,N,2.0
2.0,1,1.0,1.0,8,9,61,1.0,N,2.0
1.0,1,1.0,1.0,9,9,62,1.0,N,2.0
1.0,6,1.0,2.0,9,9,29,1.0,N,2.0
2.0,1,6.0,1.0,9,10,43,1.0,N,2.0
1.0,1,6.0,1.0,9,12,53,1.0,N,2.0
1.0,1,1.0,1.0,6,9,32,1.0,N,2.0
2.0,6,1.0,2.0,9,9,32,1.0,N,2.0
1.0,6,1.0,2.0,7,9,40,1.0,N,2.0
2.0,1,1.0,1.0,1,10,48,1.0,N,2.0
1.0,1,1.0,1.0,9,10,48,1.0,N,2.0
1.0,1,6.0,1.0,9,10,73,1.0,N,2.0
2.0,1,6.0,1.0,9,10,67,1.0,N,2.0
2.0,6,1.0,2.0,9,10,27,1.0,N,2.0
2.0,6,1.0,2.0,9,9,45,1.0,N,2.0
2.0,6,1.0,1.0,9,9,40,1.0,N,2.0
1.0,1,6.0,1.0,9,10,46,1.0,N,2.0
2.0,1,6.0,1.0,9,9,44,1.0,N,2.0
1.0,6,6.0,1.0,0,4,15,1.0,N,2.0
1.0,1,1.0,1.0,9,12,66,1.0,N,2.0
2.0,1,1.0,1.0,6,10,64,1.0,N,2.0
1.0,1,6.0,1.0,9,10,46,1.0,N,2.0
2.0,1,6.0,1.0,9,10,45,1.0,N,2.0
1.0,1,6.0,1.0,9,9,44,1.0,N,2.0
2.0,1,6.0,1.0,9,9,39,1.0,N,2.0
2.0,6,1.0,2.0,9,10,35,1.0,N,2.0
2.0,1,1.0,1.0,7,10,67,1.0,N,2.0
2.0,1,1.0,1.0,3,10,69,1.0,N,2.0
1.0,6,1.0,1.0,8,9,32,1.0,N,2.0
2.0,6,1.0,1.0,0,4,17,1.0,N,2.0
1.0,6,1.0,2.0,9,9,43,1.0,N,2.0
2.0,1,1.0,1.0,9,11,49,1.0,N,2.0
2.0,6,1.0,1.0,7,10,28,1.0,N,2.0
2.0,4,1.0,1.0,8,10,75,1.0,N,2.0
1.0,1,1.0,2.0,9,9,32,1.0,N,2.0
2.0,1,1.0,2.0,9,9,32,1.0,N,2.0
2.0,6,1.0,2.0,8,9,29,1.0,N,2.0
1.0,6,1.0,2.0,9,9,30,1.0,N,2.0
1.0,1,6.0,1.0,9,11,49,1.0,N,2.0
1.0,1,6.0,1.0,9,12,63,1.0,N,2.0
2.0,1,6.0,1.0,0,10,61,1.0,N,2.0
1.0,6,1.0,2.0,9,9,32,1.0,N,2.0
2.0,6,1.0,2.0,9,9,29,1.0,N,2.0
1.0,1,1.0,1.0,8,10,67,1.0,N,2.0
2.0,1,1.0,1.0,2,7,67,1.0,N,2.0
1.0,6,1.0,2.0,8,9,24,1.0,N,2.0
1.0,6,1.0,2.0,4,7,24,1.0,N,2.0
1.0,6,6.0,2.0,8,9,23,1.0,N,2.0
2.0,1,1.0,1.0,9,9,60,1.0,N,2.0
1.0,1,1.0,1.0,9,9,65,1.0,N,2.0
1.0,1,6.0,1.0,9,12,85,1.0,N,2.0
2.0,1,6.0,1.0,0,9,79,1.0,N,2.0
1.0,6,1.0,2.0,9,10,34,1.0,N,2.0
2.0,6,6.0,1.0,0,4,15,1.0,N,2.0
1.0,6,1.0,2.0,9,9,25,1.0,N,2.0
1.0,1,6.0,1.0,9,12,50,1.0,N,2.0
2.0,1,6.0,1.0,9,10,53,1.0,N,2.0
1.0,6,1.0,2.0,4,9,22,1.0,N,2.0
1.0,6,2.0,2.0,1,7,23,1.0,N,2.0
1.0,1,2.0,1.0,9,10,58,1.0,N,2.0
1.0,6,2.0,1.0,1,7,19,1.0,N,2.0
1.0,1,6.0,1.0,9,10,55,1.0,N,2.0
1.0,6,6.0,1.0,0,4,15,1.0,N,2.0
1.0,1,1.0,1.0,9,9,69,1.0,N,2.0
2.0,1,1.0,1.0,0,10,68,1.0,N,2.0
2.0,1,1.0,1.0,9,9,61,1.0,N,2.0
1.0,1,1.0,1.0,9,10,57,1.0,N,2.0
1.0,6,1.0,2.0,0,4,16,1.0,N,2.0
1.0,1,1.0,2.0,9,9,54,1.0,N,2.0
1.0,1,1.0,1.0,8,9,58,1.0,N,2.0
2.0,1,1.0,1.0,2,7,63,1.0,N,2.0
1.0,1,6.0,1.0,9,10,42,1.0,N,2.0
2.0,1,6.0,1.0,0,9,43,1.0,N,2.0
2.0,6,1.0,2.0,9,10,56,1.0,N,2.0
1.0,6,1.0,2.0,5,7,33,1.0,N,2.0
1.0,1,1.0,2.0,9,9,30,1.0,N,2.0
2.0,1,1.0,2.0,9,10,35,1.0,N,2.0
1.0,6,1.0,1.0,6,7,21,1.0,N,2.0
2.0,1,1.0,1.0,2,7,72,1.0,N,2.0
1.0,1,6.0,1.0,9,11,42,1.0,N,2.0
1.0,6,1.0,2.0,9,9,27,1.0,N,2.0
1.0,6,1.0,2.0,9,9,28,1.0,N,2.0
2.0,1,1.0,1.0,0,9,54,1.0,N,2.0
1.0,1,1.0,1.0,9,9,58,1.0,N,2.0
1.0,6,1.0,1.0,7,9,23,1.0,N,2.0
1.0,1,1.0,1.0,8,10,80,1.0,N,2.0
2.0,1,1.0,1.0,7,10,82,1.0,N,2.0
1.0,1,6.0,1.0,9,10,45,1.0,N,2.0
2.0,1,6.0,1.0,9,10,45,1.0,N,2.0
2.0,6,6.0,1.0,0,4,16,1.0,N,2.0
2.0,1,1.0,2.0,8,9,37,1.0,N,2.0
1.0,1,1.0,2.0,9,9,37,1.0,N,2.0
1.0,6,1.0,1.0,5,7,81,1.0,N,2.0
2.0,3,1.0,1.0,9,9,81,1.0,N,2.0
2.0,6,1.0,2.0,7,9,56,1.0,N,2.0
2.0,1,1.0,2.0,8,10,31,1.0,N,2.0
2.0,4,1.0,1.0,9,9,52,1.0,N,2.0
1.0,6,1.0,1.0,0,4,16,1.0,N,2.0
1.0,1,1.0,2.0,9,10,62,1.0,N,2.0
1.0,1,6.0,2.0,9,10,34,1.0,N,2.0
2.0,1,1.0,2.0,9,10,31,1.0,N,2.0
2.0,6,1.0,2.0,8,9,28,1.0,N,2.0
1.0,6,1.0,2.0,9,9,28,1.0,N,2.0
2.0,1,6.0,1.0,0,9,63,1.0,N,2.0
2.0,1,6.0,1.0,0,9,27,1.0,N,2.0
2.0,6,1.0,2.0,2,9,34,1.0,N,2.0
2.0,6,1.0,2.0,6,9,25,1.0,N,2.0
1.0,1,1.0,1.0,9,10,43,1.0,N,2.0
2.0,1,1.0,1.0,0,9,45,1.0,N,2.0
1.0,6,1.0,1.0,0,4,15,1.0,N,2.0
1.0,6,1.0,2.0,9,9,29,1.0,N,2.0
2.0,4,1.0,1.0,8,10,49,1.0,N,2.0
1.0,4,1.0,1.0,8,9,71,1.0,N,2.0
1.0,6,1.0,1.0,1,4,16,1.0,N,2.0
1.0,6,1.0,1.0,0,4,16,1.0,N,2.0
1.0,1,1.0,1.0,2,9,83,1.0,N,2.0
1.0,6,1.0,1.0,0,7,26,1.0,N,2.0
1.0,6,1.0,2.0,9,9,31,1.0,N,2.0
1.0,6,1.0,1.0,2,7,26,1.0,N,2.0
1.0,1,1.0,1.0,9,9,41,1.0,N,2.0
2.0,1,1.0,1.0,0,11,39,1.0,N,2.0
2.0,6,1.0,2.0,9,9,35,1.0,N,2.0
1.0,6,1.0,2.0,5,7,43,1.0,N,2.0
1.0,1,1.0,2.0,5,5,60,1.0,N,2.0
1.0,1,1.0,2.0,9,10,44,1.0,N,2.0
2.0,1,1.0,2.0,0,9,45,1.0,N,2.0
1.0,1,1.0,1.0,9,12,40,1.0,N,2.0
1.0,6,6.0,2.0,9,9,25,1.0,N,2.0
1.0,6,6.0,2.0,9,9,25,1.0,N,2.0
1.0,1,1.0,1.0,9,11,40,1.0,N,2.0
2.0,1,1.0,1.0,6,9,34,1.0,N,2.0
2.0,6,1.0,2.0,4,5,73,1.0,N,2.0
2.0,1,1.0,1.0,8,9,64,1.0,N,2.0
1.0,1,1.0,1.0,8,9,61,1.0,N,2.0
1.0,6,1.0,2.0,8,10,77,1.0,N,2.0
2.0,6,1.0,2.0,8,9,51,1.0,N,2.0
2.0,1,1.0,2.0,7,9,44,1.0,N,2.0
1.0,1,1.0,2.0,8,9,44,1.0,N,2.0
1.0,6,1.0,2.0,9,9,31,1.0,N,2.0
1.0,1,6.0,1.0,9,11,55,1.0,N,2.0
2.0,1,6.0,1.0,0,10,54,1.0,N,2.0
