PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-00703,71,1,1,0,1,0,2,1,1,6190,7,10,64000.0,7,501,N,2,2,2,2
25-01000,52,2,6,0,1,N,N,3,0,N,N,1,10000.0,2,91,N,1,2,2,2
25-00703,43,1,6,0,9,0,2,1,2,770,3,6,69000.0,7,501,N,2,2,2,2
25-01000,28,1,6,0,1,0,4,1,1,3895,4,10,65000.0,7,501,N,2,2,2,2
25-01300,42,2,4,0,1,0,N,1,1,8170,12,10,52000.0,6,386,N,2,2,2,2
25-02800,31,1,1,0,1,2,4,1,1,370,1,7,50000.0,6,501,N,2,2,2,2
25-01000,74,2,1,0,1,0,2,1,1,N,N,9,4500.0,1,501,N,2,2,2,2
25-01000,23,1,6,0,1,0,2,1,2,6870,9,7,33000.0,4,501,N,2,2,2,2
25-01000,57,1,1,0,1,0,3,1,1,770,3,5,78000.0,7,501,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,7890,11,12,60000.0,6,501,N,2,2,2,2
25-00703,32,1,6,0,1,0,N,1,2,9180,15,9,72000.0,7,416,N,2,2,2,2
25-02800,50,1,1,0,6,2,4,1,2,6190,7,8,52000.0,6,296,N,2,2,2,2
25-01000,15,2,6,0,1,0,6,1,1,N,N,4,0.0,0,427,N,2,2,2,2
25-01000,16,1,6,4,1,2,4,1,1,N,N,4,0.0,0,366,N,2,2,2,2
25-00703,81,1,1,0,1,0,2,1,1,N,N,4,2800.0,1,352,N,2,2,2,2
25-00503,28,1,6,0,1,0,N,1,2,6870,9,5,37000.0,5,297,N,2,2,2,2
25-02800,70,2,1,0,1,0,2,1,1,N,N,10,51200.0,6,501,N,2,2,2,2
25-00703,46,2,4,0,6,4,5,1,1,7071,9,7,85800.0,8,493,N,2,2,2,2
25-00703,13,2,N,0,1,2,3,1,1,N,N,3,N,N,254,N,2,2,2,2
25-00503,87,1,3,0,1,0,N,1,2,N,N,5,1400.0,1,10,N,2,1,2,2
25-00703,58,2,4,0,1,0,N,1,1,1170,4,10,165400.0,9,501,N,2,2,2,2
25-02800,72,1,1,0,1,0,2,1,2,8570,14,7,61600.0,6,473,N,2,2,2,2
25-00703,3,1,N,0,1,2,4,1,1,N,N,1,N,N,480,N,N,N,2,2
25-00503,24,1,6,4,8,N,N,3,0,7390,10,7,23500.0,4,N,N,2,2,2,2
25-00703,50,2,4,0,1,0,N,1,2,1990,4,5,55000.0,6,454,N,2,2,2,2
25-01000,27,2,6,0,1,0,3,1,1,8191,12,8,90000.0,8,501,N,2,2,2,2
25-01300,18,2,6,0,1,N,N,3,0,9290,15,7,800.0,1,N,N,2,2,2,2
25-01300,9,1,N,2,1,2,4,1,1,N,N,3,N,N,493,N,2,2,2,2
25-00703,5,1,N,0,1,4,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01300,60,1,1,0,2,0,3,1,1,8680,14,4,4000.0,1,386,N,2,2,2,2
25-02800,85,2,4,0,1,0,N,1,2,N,N,5,24000.0,4,197,N,2,2,2,2
25-02800,71,2,6,0,2,N,N,2,0,N,N,5,13500.0,2,N,N,1,1,1,2
25-00703,46,2,1,0,1,0,7,1,1,7460,10,10,300000.0,9,501,N,2,2,2,2
25-01300,30,2,6,0,6,0,N,1,1,6880,9,9,65000.0,7,497,N,2,2,2,2
25-02800,33,1,1,0,1,2,5,1,1,9920,18,10,5000.0,1,402,N,2,2,2,2
25-01300,25,1,4,0,2,0,3,1,1,4971,6,5,2200.0,1,41,N,2,2,1,2
25-01300,74,2,1,0,1,0,2,1,1,N,N,9,11600.0,2,65,N,2,2,2,2
25-00703,35,2,2,0,1,0,2,1,1,7290,10,9,75000.0,7,501,N,2,2,2,2
25-02800,25,1,6,4,1,0,N,1,2,7380,10,9,100000.0,8,501,N,2,2,2,2
25-00703,73,1,4,0,1,N,N,2,0,N,N,4,16200.0,3,N,N,2,1,2,2
25-00703,71,2,3,0,1,0,N,1,1,N,N,7,26400.0,4,218,N,2,2,2,2
25-01000,56,2,6,0,1,0,N,1,2,8980,15,9,52000.0,6,397,N,2,2,2,2
25-01300,61,1,1,0,1,0,2,1,1,7380,10,9,30000.0,4,501,N,2,2,2,2
25-02800,2,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-02800,52,2,6,0,1,0,N,1,2,N,N,9,0.0,0,0,N,1,2,2,2
25-00703,48,1,1,0,1,3,6,1,1,770,3,7,80200.0,7,501,N,2,2,2,2
25-01000,75,2,1,0,1,0,2,1,1,N,N,9,-1600.0,0,175,N,2,2,2,2
25-02800,7,1,N,0,1,1,2,1,2,N,N,3,N,N,99,N,2,2,2,2
25-00703,19,2,6,0,1,1,4,1,1,7980,12,7,3000.0,1,501,N,2,2,2,2
25-00703,35,1,1,0,1,0,2,1,1,7290,10,10,217700.0,9,501,N,2,2,2,2
25-00703,7,2,N,0,1,2,3,1,2,N,N,3,N,N,256,N,2,2,2,2
25-01000,43,1,1,0,1,2,4,1,1,6880,9,9,54000.0,6,501,N,2,2,2,2
25-00503,35,1,1,0,1,0,2,1,1,7490,10,7,80000.0,7,501,N,2,2,2,2
25-01300,15,2,6,0,1,2,4,1,1,N,N,4,0.0,0,427,N,2,2,2,2
25-00703,69,1,1,0,1,0,3,1,1,5790,6,7,31000.0,4,469,N,2,2,2,2
25-00503,33,2,1,0,6,1,3,1,2,3570,4,10,110000.0,8,501,N,2,2,2,2
25-02800,48,1,1,0,2,2,5,1,1,8191,12,8,26000.0,4,501,N,2,2,2,2
25-00703,60,1,1,0,1,0,5,1,1,3580,4,5,85000.0,8,501,N,2,2,2,2
25-01300,50,1,1,0,1,2,4,1,1,6170,7,5,52000.0,6,440,N,2,2,2,2
25-01000,3,1,N,0,6,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-01300,50,1,1,0,1,1,4,1,1,8290,12,9,160000.0,9,501,N,2,2,2,2
25-00703,35,1,6,0,1,0,2,1,1,770,3,4,45000.0,5,262,N,2,2,2,2
25-00703,20,1,6,0,1,N,N,3,0,6970,9,8,3000.0,1,N,N,2,2,2,2
25-00703,10,2,N,0,1,1,3,1,1,N,N,3,N,N,366,N,2,2,2,2
25-00703,47,2,1,0,1,1,3,1,1,N,N,5,13200.0,2,427,N,1,2,2,2
25-00503,33,2,1,0,1,0,2,1,2,7860,11,10,18000.0,3,501,N,2,2,2,2
25-00703,62,2,1,0,1,0,2,1,1,7870,11,12,29400.0,4,501,N,2,2,2,2
25-00503,19,2,6,0,1,N,N,2,0,8470,13,7,11800.0,2,N,N,2,2,2,2
25-01000,53,2,1,0,1,3,5,1,1,7860,11,9,22000.0,3,501,N,2,2,2,2
25-02800,57,2,1,0,1,0,4,1,1,770,3,5,51100.0,6,501,N,2,2,2,2
25-02800,82,2,6,0,1,N,N,2,0,N,N,5,1400.0,1,N,N,1,1,2,2
25-00703,50,1,1,0,1,1,4,1,1,770,3,5,80000.0,7,501,N,2,2,2,2
25-01300,46,2,1,0,1,4,6,1,1,N,N,9,0.0,0,501,N,2,2,2,2
25-01300,71,2,3,0,1,0,N,1,1,N,N,10,77100.0,7,501,N,1,1,2,1
25-01000,77,2,6,0,1,N,N,2,0,7580,10,5,34800.0,5,N,N,2,1,2,2
25-02800,15,1,6,0,1,0,3,1,2,N,N,3,0.0,0,501,N,2,2,2,2
25-00703,4,2,N,0,1,2,4,1,1,N,N,2,N,N,451,N,N,N,2,2
25-02800,59,1,1,0,1,0,4,1,1,N,N,5,0.0,0,501,N,2,2,2,2
25-00703,34,2,6,0,1,N,N,3,0,5190,6,7,10000.0,2,91,N,2,2,2,2
25-00703,89,2,6,0,1,N,N,3,0,N,N,10,0.0,0,0,N,2,1,2,1
25-01000,53,1,6,0,1,0,2,1,1,8680,14,6,7500.0,2,0,N,1,2,2,2
25-02800,73,1,1,0,1,0,2,1,1,N,N,5,12400.0,2,91,N,2,2,2,2
25-00703,42,2,6,0,1,2,3,1,1,3580,4,5,76000.0,7,501,N,2,2,2,2
25-00503,32,1,6,0,1,0,3,1,1,7870,11,5,70000.0,7,501,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,N,N,9,28090.0,4,501,N,2,2,2,2
25-01000,84,1,4,0,1,0,N,1,1,N,N,7,26300.0,4,215,N,2,2,2,2
25-02800,39,2,1,0,1,1,3,1,2,N,N,5,0.0,0,361,N,2,2,2,2
25-01000,74,2,4,0,1,0,N,1,1,N,N,7,14500.0,3,124,N,1,1,2,2
25-00503,19,2,6,0,9,N,N,3,0,4971,6,7,8000.0,2,N,N,2,2,2,2
25-00503,55,1,4,0,6,1,2,1,1,7860,11,11,644100.0,9,501,N,2,2,2,2
25-00503,36,2,6,0,1,1,2,1,2,8470,13,5,4000.0,1,7,N,2,2,2,2
25-00703,26,2,6,0,1,0,4,1,1,8191,12,9,32000.0,4,501,N,2,2,2,2
25-01300,52,1,1,0,1,2,4,1,1,7380,10,9,235000.0,9,501,N,2,2,2,2
25-00503,24,2,6,0,1,0,N,1,2,8470,13,10,41600.0,5,237,N,2,2,2,2
25-01000,51,2,1,0,1,0,2,1,2,4195,5,5,99000.0,8,501,N,2,2,2,2
25-00703,63,2,1,0,1,0,2,1,2,N,N,4,0.0,0,62,N,2,2,2,2
25-00703,15,1,6,0,1,4,6,1,1,N,N,3,0.0,0,501,N,2,2,2,1
25-00703,72,2,4,0,1,1,2,1,1,N,N,9,16400.0,3,195,N,2,2,2,2
25-01300,68,1,4,4,1,0,N,1,2,N,N,9,11000.0,2,88,N,2,2,2,2
25-01000,9,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,47,2,6,0,1,1,2,1,1,8680,14,7,45000.0,5,376,N,2,2,2,2
25-00703,54,1,6,0,1,0,2,1,1,8390,13,7,22000.0,3,475,N,2,2,2,2
25-01300,24,2,1,0,1,0,2,1,1,8660,14,5,38000.0,5,431,N,2,2,2,2
25-01000,16,1,6,0,1,1,5,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-01000,38,1,1,0,1,1,3,1,1,3960,4,9,78000.0,7,449,N,2,2,2,2
25-00503,18,2,6,0,1,N,N,3,0,1990,4,8,3300.0,1,N,N,2,2,2,2
25-01300,74,1,1,0,1,0,2,1,1,N,N,7,66000.0,7,501,N,2,2,2,2
25-00503,63,1,1,0,1,0,4,1,1,8191,12,12,156000.0,9,501,N,2,2,2,2
25-00703,58,1,1,0,1,0,2,1,2,7770,10,10,135000.0,9,501,N,2,2,2,2
25-02800,60,1,4,0,1,0,N,1,1,770,3,7,33400.0,4,265,N,2,2,2,2
25-00703,2,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,56,1,1,0,1,0,2,1,1,1280,4,9,79000.0,7,501,N,2,2,2,2
25-00503,5,2,N,0,6,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01000,60,1,1,0,1,0,3,1,1,6970,9,9,667000.0,9,501,N,2,2,2,2
25-00703,23,2,6,0,1,0,4,1,1,7860,11,9,5000.0,1,501,N,2,2,2,2
25-02800,77,2,3,0,1,0,N,1,1,N,N,10,168300.0,9,501,N,2,2,2,2
25-00503,17,2,6,0,1,1,2,1,1,N,N,4,0.0,0,194,N,2,2,2,2
25-01300,60,1,4,0,1,0,2,1,1,770,3,7,50000.0,6,501,N,2,2,2,2
25-01300,7,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00703,18,1,6,0,1,1,4,1,2,8680,14,5,7000.0,2,481,N,2,2,2,2
25-02800,84,1,1,0,1,0,6,1,2,N,N,5,10300.0,2,93,N,2,2,2,2
25-02800,81,1,1,0,1,0,2,1,1,N,N,9,195200.0,9,501,N,2,1,2,1
25-00503,78,1,1,0,1,0,2,1,1,4670,6,7,229200.0,9,501,N,2,2,2,2
25-01300,80,1,1,0,1,0,2,1,1,N,N,5,4500.0,1,219,N,2,2,2,1
25-00703,62,2,4,0,1,0,N,1,1,N,N,7,12000.0,2,91,N,2,1,2,2
25-00703,22,1,6,0,1,N,N,3,0,6970,9,7,900.0,1,N,N,2,2,2,2
25-01000,37,1,1,0,2,2,4,1,1,5670,6,7,0.0,0,427,N,2,2,2,2
25-00703,0,1,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01300,62,2,1,0,1,0,2,1,1,4870,6,5,26000.0,4,501,N,2,2,2,2
25-01300,51,1,1,0,6,0,2,1,1,3570,4,10,125000.0,9,501,N,2,2,2,2
25-01000,53,1,1,0,6,0,4,1,1,6370,7,5,70000.0,7,501,N,2,2,2,2
25-00703,89,2,3,0,1,0,N,1,1,N,N,9,94130.0,8,501,N,2,2,2,2
25-00503,15,1,6,2,1,1,4,1,2,N,N,4,1200.0,1,137,N,2,2,2,2
25-02800,23,2,6,0,1,0,3,1,1,7890,11,9,50000.0,6,501,N,2,2,2,2
25-01000,67,1,1,0,1,0,2,1,1,N,N,9,60110.0,6,454,N,2,2,2,2
25-00503,5,2,N,0,1,1,3,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01300,50,2,1,0,1,2,4,1,1,7590,10,12,120000.0,8,501,N,2,2,2,2
25-00503,65,2,1,0,1,0,3,1,1,N,N,10,8000.0,2,454,N,2,2,2,2
25-00503,63,2,1,0,1,0,2,1,1,8080,12,11,32000.0,4,501,N,2,2,2,2
25-00703,71,1,1,0,1,0,3,1,1,4990,6,9,72000.0,7,501,N,2,2,2,2
25-00703,72,1,1,0,1,0,2,1,1,N,N,5,37600.0,5,377,2,2,2,2,2
25-02800,26,2,1,0,1,1,3,1,1,9920,18,8,0.0,0,394,N,2,2,2,2
25-01300,7,2,N,0,1,0,N,1,1,N,N,3,N,N,N,N,2,2,2,2
25-00703,27,1,6,0,1,0,3,1,1,9480,16,8,78000.0,7,501,4,2,2,2,2
25-00503,18,2,6,0,1,N,N,3,0,8680,14,7,2500.0,1,N,N,2,2,2,2
25-00703,35,1,1,0,1,0,2,1,1,7380,10,9,133010.0,9,501,N,2,2,2,2
25-00503,50,1,1,0,1,0,2,1,1,8680,14,5,40000.0,5,501,N,2,2,2,2
25-00703,33,1,6,0,1,0,5,1,2,7860,11,10,30000.0,4,266,N,2,2,2,2
25-01300,61,2,1,0,6,0,3,1,1,8191,12,10,102000.0,8,501,N,2,2,2,2
25-00703,82,2,3,0,1,0,N,1,1,N,N,8,85000.0,8,501,N,2,2,2,2
25-00703,76,2,1,0,1,0,2,1,1,N,N,10,4000.0,1,447,N,2,2,2,2
25-01300,6,2,N,0,9,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,59,1,1,0,1,0,2,1,1,670,2,5,83000.0,7,501,N,2,2,2,2
25-00503,22,1,6,0,1,N,N,3,0,6670,8,9,3000.0,1,N,N,2,2,2,2
25-01000,55,2,1,0,1,0,2,1,1,7270,10,9,78000.0,7,501,N,2,2,2,2
25-01300,72,2,1,0,1,0,4,1,1,N,N,6,0.0,0,501,N,2,2,2,2
25-02800,42,1,3,0,1,2,3,1,2,3380,4,9,38000.0,5,163,N,2,2,2,2
25-00703,66,2,4,0,1,0,N,1,1,8670,14,10,65000.0,7,471,N,2,2,2,2
25-01300,81,1,1,0,1,0,2,1,1,N,N,1,4600.0,1,326,N,2,2,2,2
25-00703,63,2,1,0,1,0,2,1,1,8191,12,9,98000.0,8,501,N,2,2,2,2
25-00503,21,2,6,0,1,N,N,3,0,8680,14,7,4000.0,1,N,N,2,2,2,2
25-02800,22,2,6,4,2,N,N,3,0,9470,16,9,6500.0,1,N,N,2,2,2,2
25-00503,21,1,6,0,1,0,5,1,1,4870,6,7,9000.0,2,501,N,2,2,2,2
25-00703,58,2,1,0,1,0,2,1,1,7860,11,10,22800.0,3,501,N,2,2,2,2
25-02800,23,1,6,0,9,0,2,1,2,4971,6,7,12000.0,2,177,N,1,1,2,2
25-00503,66,2,1,0,9,0,3,1,1,8770,15,3,20400.0,3,501,N,2,2,2,2
25-00503,43,1,1,0,6,2,4,1,1,6490,8,10,248000.0,9,501,N,2,2,2,2
25-01300,3,1,N,0,1,3,5,1,1,N,N,1,N,N,501,N,N,N,2,2
25-02800,23,2,6,4,1,1,3,1,1,8660,14,9,1000.0,1,366,N,2,2,2,2
25-01000,65,1,1,0,1,0,2,1,1,7770,10,5,125000.0,9,501,N,2,2,2,2
25-00703,94,2,3,0,1,0,N,1,2,N,N,9,321000.0,9,501,N,2,1,1,1
25-00703,47,1,1,0,1,1,3,1,1,7870,11,9,0.0,0,0,N,2,2,2,2
25-00503,27,1,2,0,6,0,N,1,2,7860,11,10,28000.0,4,198,N,2,2,2,2
25-00703,55,1,1,0,1,0,3,1,1,6870,9,9,142700.0,9,501,N,2,2,2,2
25-01300,57,2,1,0,1,0,2,1,1,6992,9,9,154000.0,9,501,N,2,2,2,2
25-00503,19,1,6,0,1,N,N,3,0,N,N,7,300.0,1,N,N,2,2,2,1
25-01300,60,1,2,0,1,0,N,1,1,3291,4,9,232000.0,9,501,N,2,2,2,2
25-00503,41,1,6,0,1,1,3,1,1,3490,4,10,170000.0,9,501,N,2,2,2,2
25-02800,36,2,6,0,1,1,2,1,1,7860,11,9,50000.0,6,303,N,2,2,2,2
25-00503,20,2,6,0,6,0,N,1,2,N,N,5,1000.0,1,10,N,2,2,2,2
25-00503,64,1,6,0,1,0,3,1,1,N,N,6,67500.0,7,501,N,2,2,2,2
25-01300,68,1,1,0,1,0,2,1,1,6970,9,10,714000.0,9,501,N,2,2,2,2
25-02800,7,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,53,2,1,0,1,1,3,1,1,8180,12,9,27500.0,4,294,N,2,2,2,2
25-00703,76,2,3,0,1,0,N,1,2,6770,8,9,675800.0,9,501,N,2,2,2,2
25-00703,37,1,1,0,1,1,3,1,1,8563,14,10,35000.0,5,0,N,2,2,2,2
25-01300,44,2,4,4,1,1,3,1,2,170,0,5,6400.0,1,7,N,2,2,2,2
25-00703,45,2,1,0,6,2,7,1,1,7860,11,9,54000.0,6,501,N,2,2,2,2
25-02800,25,1,1,0,6,0,2,1,1,5070,6,5,87000.0,8,501,N,2,2,2,2
25-00703,40,2,1,0,1,2,4,1,1,7860,11,10,80000.0,7,501,N,2,2,2,2
25-00703,4,2,N,0,1,3,5,1,1,N,N,1,N,N,501,N,N,N,2,2
25-00503,62,1,1,0,1,0,2,1,1,7380,10,10,627000.0,9,501,N,2,2,2,2
25-00703,27,2,6,0,1,0,N,1,2,9690,17,9,40000.0,5,301,N,2,2,2,2
25-00703,21,2,6,0,1,N,N,3,0,7870,11,7,5000.0,1,N,N,2,2,2,2
25-00503,76,1,5,4,1,0,N,1,2,N,N,8,62800.0,6,501,N,2,2,2,2
25-00503,76,1,6,0,3,0,4,1,1,N,N,4,26200.0,4,501,N,2,2,2,2
25-00703,26,2,6,0,1,0,N,1,2,5170,6,7,42500.0,5,328,N,2,2,2,2
25-01000,57,2,2,0,1,N,N,2,0,N,N,8,23000.0,3,N,N,1,1,2,2
25-01300,1,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,38,2,1,0,1,2,4,1,1,8270,12,9,1000.0,1,318,N,2,2,2,2
25-00703,2,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,19,1,6,0,1,N,N,3,0,6991,9,7,2100.0,1,N,N,2,2,2,2
25-02800,88,1,4,0,1,0,N,1,1,N,N,4,27200.0,4,228,N,2,2,1,1
25-00703,59,2,1,0,1,0,2,1,1,2190,4,9,627000.0,9,501,N,2,2,2,2
25-00703,29,1,6,0,1,0,N,1,1,8590,14,9,45000.0,5,456,N,2,2,2,2
25-00703,13,1,N,0,1,2,3,1,1,N,N,3,N,N,486,N,2,2,2,2
25-02800,19,2,6,0,1,0,3,1,1,7460,10,7,1400.0,1,501,N,2,2,2,2
25-00503,10,1,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,39,1,1,0,1,2,4,1,1,9590,16,9,627000.0,9,501,N,2,2,2,2
25-00503,34,2,1,0,1,0,2,1,1,4380,5,9,75000.0,7,501,N,2,2,2,2
25-00703,84,1,1,0,1,0,2,1,2,N,N,5,0.0,0,501,N,2,2,2,2
25-00503,54,2,1,0,1,0,3,1,1,N,N,10,2500.0,1,501,N,2,2,2,2
25-00703,23,2,6,0,6,0,4,1,1,7370,10,9,13000.0,2,501,N,2,2,2,2
25-00703,1,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01000,68,2,1,0,1,0,2,1,1,N,N,9,15000.0,3,283,N,2,2,2,2
25-00503,62,1,1,0,1,0,2,1,1,6870,9,9,491000.0,9,501,N,2,2,2,2
25-02800,75,2,3,0,1,1,6,1,1,N,N,5,11100.0,2,371,N,1,1,2,2
25-00503,25,2,6,0,1,0,N,1,2,8370,13,9,43000.0,5,343,N,2,2,2,2
25-01300,7,1,N,0,1,3,5,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,6,1,N,0,1,2,4,1,2,N,N,2,N,N,501,N,2,2,2,2
25-02800,64,1,1,0,1,0,4,1,1,9590,16,9,115300.0,8,501,N,2,2,2,2
25-00703,40,2,1,0,1,1,3,1,1,7460,10,9,53000.0,6,501,N,2,2,2,2
25-00703,55,2,1,0,1,0,2,1,1,5275,6,8,21000.0,3,465,N,2,2,2,2
25-00703,45,1,6,0,1,0,N,1,1,6672,8,10,84000.0,7,501,N,2,2,2,2
25-02800,18,2,6,0,1,0,3,1,1,4972,6,5,4800.0,1,501,N,2,2,2,2
25-00703,59,2,1,0,1,1,3,1,1,6480,8,9,39000.0,5,294,N,2,2,2,2
25-01300,89,2,3,0,1,N,N,2,0,N,N,9,0.0,0,N,N,1,1,2,1
25-02800,29,1,6,4,1,1,3,1,1,7270,10,9,36900.0,5,365,N,1,2,2,2
25-00703,58,1,1,0,1,0,2,1,2,7480,10,9,75000.0,7,501,N,2,2,2,2
25-02800,82,1,4,0,1,0,N,1,1,4795,6,7,33400.0,4,280,N,2,2,2,2
25-00503,49,1,1,0,6,1,3,1,1,7380,10,10,214980.0,9,501,N,2,2,2,2
25-01000,11,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,45,2,1,0,1,2,4,1,1,7580,10,10,100000.0,8,501,N,2,2,2,2
25-01300,1,1,N,0,6,2,3,1,2,N,N,N,N,N,193,N,N,N,2,2
25-00703,11,2,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,44,1,1,0,1,2,4,1,1,8770,15,5,65000.0,7,416,N,2,2,2,2
25-00703,9,2,N,0,9,2,3,1,1,N,N,3,N,N,243,N,2,2,2,2
25-02800,47,2,4,0,1,0,N,1,2,8590,14,9,32000.0,4,251,N,2,2,2,2
25-00703,70,1,4,0,1,0,N,1,2,7870,11,9,79000.0,7,501,N,2,2,2,2
25-02800,26,1,6,0,1,0,N,1,2,4990,6,7,30000.0,4,227,N,2,2,2,2
25-00503,69,2,1,0,1,0,2,1,1,N,N,5,3000.0,1,501,N,2,2,2,2
25-00703,36,2,1,0,1,0,2,1,2,7970,12,9,62000.0,6,501,N,2,2,2,2
25-00503,12,1,N,0,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,58,2,4,2,1,0,N,1,1,2190,4,9,627000.0,9,501,N,2,2,2,2
25-00503,28,2,6,0,6,0,N,1,2,7380,10,10,42010.0,5,347,N,2,2,2,2
25-01300,68,1,4,4,1,2,5,1,2,N,N,6,19200.0,3,236,N,2,1,2,2
25-00703,58,2,1,0,1,0,3,1,1,7870,11,12,80000.0,7,501,N,2,2,2,2
25-01000,72,1,1,0,1,0,2,1,1,9390,16,9,89000.0,8,501,N,2,2,2,1
25-02800,69,2,6,0,1,0,N,1,2,N,N,4,0.0,0,0,N,2,1,1,2
25-00703,56,1,4,0,1,1,2,1,1,4670,6,9,627000.0,9,501,N,2,2,2,2
25-00703,64,1,1,0,1,0,2,1,1,6480,8,12,250000.0,9,501,2,2,2,2,2
25-01000,88,1,1,0,1,0,2,1,1,N,N,10,75800.0,7,501,N,2,2,2,1
25-01000,94,2,3,0,1,0,N,1,2,N,N,5,14200.0,3,118,N,1,1,1,2
25-02800,0,1,N,0,1,0,5,1,2,N,N,N,N,N,501,N,N,N,2,2
25-00503,74,2,1,0,1,0,2,1,1,N,N,7,51500.0,6,501,N,2,2,2,2
25-00503,30,2,6,0,1,0,N,1,2,9470,16,10,60000.0,6,456,N,2,2,2,2
25-02800,40,1,1,0,1,1,3,1,1,770,3,10,180000.0,9,501,N,2,2,2,2
25-02800,37,2,6,0,1,0,N,1,1,8370,13,9,120000.0,8,501,N,2,2,2,2
25-02800,4,2,N,0,9,2,7,1,1,N,N,2,N,N,276,N,N,N,2,2
25-02800,21,1,6,0,1,0,3,1,1,7680,10,5,7000.0,2,501,N,2,2,2,2
25-01000,14,2,N,0,1,1,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,20,1,6,0,1,0,3,1,1,5381,6,7,9000.0,2,501,N,2,2,2,2
25-01300,38,1,1,0,1,3,5,1,1,8680,14,9,627000.0,9,501,N,2,2,2,2
25-00503,20,1,6,0,1,N,N,3,0,5275,6,5,0.0,0,N,N,2,2,2,2
25-01300,56,1,1,0,1,0,3,1,1,4270,5,9,60000.0,6,501,N,2,2,2,2
25-01300,69,1,6,0,1,2,5,1,1,N,N,9,79000.0,7,396,N,1,1,2,1
25-01000,29,2,6,0,1,0,N,1,2,8191,12,9,100000.0,8,501,N,2,2,2,2
25-00703,34,1,1,0,1,2,4,1,2,7870,11,12,5000.0,1,501,N,2,2,2,1
25-02800,85,2,1,0,1,0,6,1,1,N,N,5,16900.0,3,330,N,2,1,2,1
25-01300,68,1,4,0,1,0,N,1,2,770,3,8,220000.0,9,501,2,2,1,2,2
25-01300,25,2,6,0,1,0,2,1,2,7860,11,11,40000.0,5,227,N,2,2,2,2
25-01000,67,1,1,0,1,0,2,1,2,N,N,9,103800.0,8,501,N,1,1,2,1
25-02800,54,2,1,0,1,0,4,1,1,8770,15,7,108000.0,8,501,N,2,2,2,2
25-02800,75,1,1,0,1,0,2,1,2,N,N,4,1700.0,1,62,N,2,2,2,2
25-00503,57,2,1,0,1,0,4,1,1,8680,14,10,77300.0,7,501,N,2,2,2,2
25-01000,58,2,1,0,1,1,3,1,1,7860,11,10,15500.0,3,501,N,2,2,2,2
25-01300,15,2,6,0,6,3,7,1,1,N,N,4,60.0,0,330,N,2,2,2,2
25-01000,63,1,4,0,1,0,N,1,1,6180,7,10,88000.0,8,501,N,2,2,2,2
25-00503,1,2,N,0,1,1,3,1,1,N,N,N,N,N,396,N,N,N,2,2
25-00703,8,2,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,10,2,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,79,1,1,0,1,0,2,1,1,N,N,12,207200.0,9,501,N,2,2,2,2
25-01300,52,2,1,0,6,0,3,1,1,N,N,5,0.0,0,326,N,2,2,2,2
25-00503,0,2,N,0,1,2,3,1,2,N,N,N,N,N,334,N,N,N,2,2
25-00703,16,2,6,4,9,2,7,1,1,N,N,4,0.0,0,61,N,2,2,2,2
25-00503,88,1,3,0,1,2,4,1,1,N,N,5,9100.0,2,337,N,2,2,2,2
25-00703,67,2,3,0,1,N,N,2,0,N,N,9,7400.0,2,N,N,2,1,1,2
25-02800,52,1,1,0,1,1,4,1,1,4170,5,10,109000.0,8,501,N,2,2,2,2
25-01300,50,1,1,0,1,2,4,1,1,8191,12,9,160000.0,9,501,N,2,2,2,2
