,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
478,2,N,9,1,8,0,01-01301,21,0,N,100,2
479,2,N,6,1,N,0,19-01700,39,2,2,0,2
480,2,6,1,1,N,0,29-01901,29,0,3,153,2
481,1,6,1,2,2,0,28-01100,13,1,2,501,2
482,2,N,1,0,0,0,06-08507,36,0,N,N,2
483,1,6,9,1,6,1,17-03529,29,0,5,99,2
484,2,1,1,2,8,0,38-00100,72,3,2,501,2
485,2,1,1,1,8,0,38-00100,28,0,N,213,2
486,2,N,2,2,1,0,24-01004,4,2,5,69,2
487,1,N,1,2,N,4,51-01301,1,2,3,501,2
488,1,6,1,0,1,0,28-01100,60,0,2,501,2
489,2,3,2,1,N,1,36-03710,38,0,6,501,2
490,2,6,2,2,9,0,36-03710,11,3,4,501,2
491,1,N,2,1,5,1,24-01004,79,0,N,116,2
492,1,6,6,1,6,0,17-03531,37,0,N,0,2
493,1,1,1,2,N,4,51-01301,50,1,N,N,2
494,2,1,1,1,1,0,28-01100,23,0,N,190,2
495,2,1,1,2,4,0,26-02702,29,1,2,111,2
496,2,3,3,1,9,0,29-01901,52,0,6,102,2
497,1,1,1,2,8,0,08-00803,29,2,N,501,2
498,1,1,1,1,6,0,06-07502,60,0,4,131,2
499,2,6,1,1,8,0,13-04600,50,0,N,55,2
500,2,6,2,1,9,0,51-01301,33,0,2,501,2
501,1,1,1,1,7,0,13-04600,53,0,N,327,2
502,1,1,1,1,N,0,30-00600,72,0,N,501,2
503,2,1,1,1,2,0,06-08507,67,0,4,501,2
504,2,6,1,1,2,0,38-00100,60,0,4,157,2
505,1,1,1,0,1,0,24-01004,24,0,N,138,2
506,1,1,2,2,N,0,30-00600,67,0,2,501,2
507,1,N,2,1,5,0,36-04010,24,0,4,501,2
508,1,N,1,2,6,0,51-51255,33,0,4,176,2
509,2,N,2,1,8,0,32-00405,38,0,4,501,2
510,1,1,1,1,9,0,36-04010,83,0,N,246,2
511,2,1,1,1,5,0,06-08507,67,0,2,190,2
512,2,3,2,2,7,2,51-51255,30,0,4,76,2
513,2,3,2,2,2,0,36-04010,47,N,4,304,2
514,2,N,1,1,9,0,06-08507,48,2,4,501,2
515,2,1,2,1,8,0,29-01901,23,N,5,15,2
516,2,6,2,1,N,0,06-07502,33,0,N,501,2
517,2,1,1,0,0,0,26-02702,31,0,4,234,2
518,2,N,2,2,2,0,30-00600,12,2,3,174,2
519,1,N,1,2,N,0,40-00200,62,0,N,109,2
520,2,4,8,1,0,0,32-00405,18,N,6,181,2
521,1,1,1,2,0,4,19-01700,65,0,4,501,2
522,2,3,2,1,4,0,24-01004,4,3,4,501,2
523,2,6,1,2,4,0,24-01004,49,1,N,385,2
524,2,2,1,1,N,4,38-00100,67,0,N,282,2
525,2,N,3,1,4,0,06-08507,56,0,N,N,2
526,2,N,1,1,0,0,24-01004,50,0,7,117,2
527,1,N,1,2,6,0,24-01004,23,0,4,501,2
528,2,6,2,2,3,0,06-07502,69,0,N,30,2
529,2,6,2,0,1,0,38-00100,41,0,10,359,2
530,1,6,1,2,4,0,17-03529,52,0,2,51,2
531,1,6,1,2,2,0,29-01901,69,0,3,298,2
532,2,N,2,2,N,0,24-01004,87,2,N,N,2
533,1,6,2,1,5,0,32-00405,36,3,5,133,2
534,2,2,6,1,4,0,26-02702,30,0,N,501,2
535,1,N,8,1,N,0,24-01004,15,2,4,197,2
536,1,2,2,2,N,0,51-01301,66,0,3,501,2
537,1,3,6,2,0,1,24-01004,24,0,6,183,2
538,2,6,2,1,6,0,24-01004,18,1,6,501,2
539,1,1,1,2,3,0,24-01004,62,0,3,136,2
540,2,N,1,1,N,0,38-00100,63,0,4,501,2
541,2,1,1,1,8,0,06-08507,15,1,N,N,2
542,1,N,1,2,9,0,36-03710,91,0,2,393,2
543,2,1,1,0,0,0,06-07502,32,0,N,501,2
544,1,6,2,2,N,0,01-01301,59,0,3,28,2
545,1,1,1,1,N,0,08-00803,28,0,3,501,2
546,2,6,1,2,2,0,24-01004,43,3,2,501,2
547,1,6,1,2,N,0,19-01700,55,0,3,173,2
548,2,2,6,2,0,0,38-00100,44,0,N,0,2
549,1,4,1,2,8,0,17-03531,35,1,2,344,2
550,1,1,1,0,0,2,06-08507,38,2,2,71,2
551,2,1,1,2,5,0,08-00803,44,0,N,103,2
552,1,N,8,1,9,0,17-03529,13,3,N,6,2
553,1,4,9,1,3,0,06-07502,69,0,3,501,2
554,1,N,9,1,3,0,17-03529,35,2,2,0,2
555,2,3,1,2,1,0,51-51255,81,0,3,232,2
556,1,4,2,1,0,0,38-00100,3,1,N,433,2
557,2,N,8,2,N,4,24-01004,50,1,2,211,2
558,1,1,1,0,4,0,26-02702,86,0,4,501,2
559,1,6,6,1,5,0,36-03710,25,2,3,468,2
560,2,3,6,1,0,0,32-00405,77,0,5,396,2
561,2,1,1,2,4,0,36-03710,8,2,2,345,2
562,1,6,2,0,8,0,51-01301,58,0,5,342,2
563,1,N,2,2,0,0,08-00803,56,N,4,501,2
564,1,N,1,1,7,0,19-01700,69,0,5,291,2
565,1,1,1,1,9,0,32-00405,76,0,3,314,2
566,2,3,9,1,7,0,13-04600,23,N,5,302,2
567,2,1,1,1,7,0,24-01004,1,1,N,375,2
568,1,1,2,2,1,0,32-00405,23,1,N,N,2
569,1,N,1,1,9,0,06-08507,76,0,N,501,2
570,1,1,6,1,0,0,17-03529,47,0,2,295,2
571,1,6,1,2,N,0,38-00100,58,0,4,78,2
572,2,N,1,2,8,0,30-00600,39,2,4,501,2
573,2,1,1,1,6,0,30-00600,66,0,N,178,2
574,2,2,2,2,6,0,38-00100,46,0,3,501,2
575,2,3,1,1,0,3,32-00405,53,0,5,69,2
576,2,1,2,1,0,0,24-01004,54,0,N,N,2
577,2,1,1,2,4,1,06-07502,68,0,2,501,1
578,2,N,2,1,N,0,36-03710,5,0,2,272,2
579,1,4,2,1,5,0,13-04600,67,0,5,62,2
580,2,6,2,1,2,0,17-03529,26,0,2,501,2
581,2,3,1,1,9,0,08-00803,53,0,5,124,2
582,2,1,1,1,2,0,51-01301,67,0,3,501,2
583,2,1,1,2,6,0,24-01004,5,0,3,208,2
584,1,1,1,0,2,0,51-51255,31,2,N,N,2
585,1,1,1,1,0,0,17-03529,49,0,7,501,2
586,2,N,1,2,3,0,17-03529,29,0,4,501,2
587,2,6,2,2,N,1,51-51255,32,0,2,501,2
588,1,6,1,2,6,0,51-51255,42,3,2,501,2
589,1,6,6,1,0,0,51-01301,8,1,4,76,2
590,1,6,6,1,9,0,19-01700,80,0,2,501,2
591,1,1,1,1,3,0,36-03710,50,1,2,0,2
592,2,1,1,1,7,0,19-01700,14,3,N,N,1
593,1,3,2,1,7,0,17-03529,36,0,5,501,2
594,2,1,1,2,0,0,30-00600,73,0,2,230,2
595,1,1,1,1,5,0,28-01100,2,2,2,501,2
596,1,6,8,1,8,0,24-01004,41,2,4,297,1
597,1,1,1,1,6,0,51-01301,42,2,4,501,2
598,1,1,8,1,9,0,17-03529,37,3,N,N,2
599,1,3,1,2,4,0,38-00100,30,0,6,501,2
600,2,N,5,1,4,0,36-04010,69,0,3,501,2
601,2,6,2,1,5,0,38-00100,4,0,3,501,2
602,2,3,1,0,4,0,28-01100,35,0,6,296,2
603,2,1,1,1,N,0,38-00100,3,2,4,501,2
604,2,1,2,1,N,0,36-03710,46,3,N,N,2
605,1,1,3,0,4,0,28-01100,36,0,3,181,2
606,1,6,2,0,2,0,36-03710,64,N,N,453,2
607,2,3,2,1,7,0,29-01901,36,0,N,416,2
608,1,1,1,2,0,0,26-02702,24,0,6,501,2
609,1,1,1,1,7,0,13-04600,5,2,N,0,2
610,1,6,1,1,0,0,30-00600,50,4,4,501,2
611,2,6,2,2,0,4,01-01301,12,2,2,2,2
612,2,6,1,2,1,2,28-01100,60,0,5,186,2
613,1,1,9,1,8,0,08-00803,79,1,4,0,2
614,1,4,1,2,7,0,40-00200,54,0,2,468,2
615,2,1,1,1,9,0,51-01301,26,0,N,501,2
616,1,1,1,2,8,0,17-03529,72,0,3,501,2
617,2,1,6,1,9,4,08-00803,21,N,N,246,2
618,1,1,6,2,6,0,06-08507,36,3,2,492,2
619,1,1,1,1,5,0,36-03710,18,N,N,279,2
620,1,N,1,1,6,0,17-03531,19,0,5,274,2
621,1,N,1,1,7,0,28-01100,15,N,3,501,2
622,2,N,1,2,6,0,40-00200,17,2,5,501,2
623,2,N,1,1,5,0,01-01301,66,0,2,411,2
624,1,1,1,0,0,0,28-01100,9,1,N,501,2
625,2,6,2,1,5,0,24-01004,76,0,6,37,2
626,1,1,6,1,9,0,51-01301,63,N,N,430,2
627,1,1,1,1,5,0,30-00600,14,5,N,375,2
628,2,3,1,2,N,0,19-01700,77,0,2,501,2
629,1,6,2,2,N,4,19-01700,80,0,5,236,2
630,2,1,1,1,9,0,24-01004,37,0,4,131,2
631,2,6,1,0,6,0,51-51255,31,3,5,144,2
632,2,1,2,2,6,0,08-00803,36,0,N,366,2
633,1,4,1,1,1,0,08-00803,27,0,2,501,2
634,1,6,2,1,8,0,36-04010,22,0,3,501,2
635,1,N,2,1,7,0,19-01700,6,1,3,173,2
636,2,2,2,0,0,0,40-00200,2,1,2,501,2
637,2,N,2,1,0,0,36-04010,48,1,N,127,1
638,2,N,6,1,0,0,29-01901,63,N,N,229,2
639,2,3,1,1,3,0,32-00405,81,1,N,N,2
640,1,1,1,2,N,0,24-01004,16,N,2,153,2
641,1,1,1,1,1,0,17-03529,39,1,2,402,2
642,1,1,2,2,2,1,36-03710,5,0,6,501,2
643,1,1,1,1,9,0,24-01004,74,0,7,117,2
644,1,6,1,1,8,0,24-01004,25,0,7,215,2
645,2,1,2,2,1,0,24-01004,35,0,N,501,2
646,2,N,8,2,8,0,17-03531,26,0,N,62,1
647,1,N,1,2,2,0,06-07502,49,4,2,501,2
648,1,1,3,2,8,0,36-04010,69,0,3,250,2
649,1,6,1,1,4,0,17-03531,42,0,N,95,2
650,2,6,2,2,3,0,36-04010,5,0,3,501,2
651,2,6,2,1,0,0,38-00100,7,1,3,288,2
652,2,4,8,1,9,0,13-04600,80,2,N,N,2
653,1,6,1,1,6,0,51-01301,18,N,2,428,2
654,1,1,1,1,N,0,29-01901,22,N,2,468,1
655,1,1,1,1,5,0,24-01004,48,1,4,501,2
656,1,N,1,2,N,0,30-00600,19,0,4,378,2
657,1,6,2,2,0,1,51-01301,4,1,N,279,2
658,2,N,3,1,0,0,36-03710,21,N,4,165,2
659,1,6,2,1,5,1,28-01100,75,0,7,403,2
660,2,6,2,1,5,1,13-04600,28,0,3,321,2
661,1,2,2,1,N,0,38-00100,15,0,N,145,2
662,1,6,2,2,8,0,38-00100,74,0,3,501,2
663,2,5,1,1,6,0,38-00100,63,0,3,153,2
664,1,N,9,0,0,0,17-03529,57,0,2,98,2
665,1,1,1,1,7,0,17-03529,82,0,4,501,2
666,2,5,1,1,6,0,40-00200,41,3,5,194,2
667,1,N,1,0,7,0,28-01100,23,0,N,344,2
668,1,1,1,1,7,0,30-00600,42,N,2,98,2
669,1,6,6,1,9,0,30-00600,45,0,2,153,1
670,1,N,1,1,9,0,51-51255,39,3,2,398,2
671,2,1,1,1,2,0,24-01004,56,3,N,N,2
672,1,6,1,2,0,0,06-07502,19,1,2,197,2
673,1,N,9,1,N,0,06-07502,65,0,N,85,2
674,1,N,2,0,3,0,17-03529,39,2,6,92,2
675,1,6,2,1,4,0,13-04600,24,0,4,43,2
676,1,1,1,1,N,0,19-01700,86,3,N,36,2
677,1,6,1,2,N,0,06-08507,72,0,3,501,2
678,1,1,6,1,0,0,51-51255,7,3,2,425,2
679,2,N,6,2,2,4,30-00600,8,2,N,302,2
680,1,6,2,2,N,3,01-01301,26,0,3,15,2
681,1,6,2,1,7,0,26-02702,14,2,N,386,2
682,1,6,2,2,N,0,30-00600,51,0,4,131,2
683,2,4,2,2,8,1,06-08507,3,1,N,63,2
684,2,1,1,2,2,0,24-01004,61,0,4,501,2
685,2,6,2,0,0,0,13-04600,57,0,N,312,2
686,2,1,6,1,N,0,08-00803,29,2,4,501,2
687,1,N,1,2,2,0,51-51255,6,0,5,501,2
688,2,N,1,1,4,0,26-02702,40,1,4,501,2
689,2,1,2,1,4,0,01-01301,30,6,N,15,2
690,1,1,2,2,6,0,06-08507,26,0,N,N,2
691,1,1,1,1,9,0,36-04010,0,1,4,501,2
692,1,6,2,2,0,0,13-04600,40,0,N,103,2
693,2,6,1,2,N,0,06-08507,73,0,N,501,2
694,1,1,9,1,2,0,38-00100,6,2,N,324,2
695,1,N,2,2,9,0,24-01004,55,2,4,176,2
696,1,4,2,2,7,0,38-00100,8,0,4,501,2
697,2,6,2,2,9,0,51-51255,36,0,2,501,2
698,2,6,1,1,N,0,19-01700,39,3,N,279,2
699,1,6,1,1,3,0,17-03529,72,0,N,336,2
700,1,4,2,1,9,0,24-01004,27,0,N,228,2
701,2,1,1,1,8,0,30-00600,30,2,5,260,2
702,2,1,1,2,6,0,29-01901,80,0,N,501,2
703,1,6,1,2,9,0,30-00600,67,0,2,501,2
704,1,1,2,1,9,0,32-00405,12,3,2,334,2
705,1,6,2,1,2,0,28-01100,20,N,N,453,2
706,1,1,6,2,0,0,19-01700,11,3,2,501,2
707,1,1,6,2,4,0,17-03531,28,0,N,501,2
708,2,1,1,1,3,0,24-01004,62,0,N,246,2
709,1,4,1,1,4,0,51-51255,0,2,N,N,2
710,2,3,2,2,6,0,13-04600,57,0,2,501,2
711,2,1,3,2,2,0,08-00803,5,N,3,83,2
712,2,6,1,1,2,0,40-00200,23,0,4,408,2
713,2,6,2,1,0,1,19-01700,63,0,N,0,2
714,2,1,1,1,3,0,06-08507,37,0,5,84,2
715,1,1,1,0,0,0,26-02702,19,0,N,N,2
716,1,6,1,2,2,0,36-03710,58,0,4,0,2
717,2,N,2,1,N,0,24-01004,14,2,N,434,2
718,1,1,2,1,4,0,28-01100,57,N,N,126,2
719,1,1,1,2,5,0,30-00600,41,4,2,161,2
720,2,3,1,1,N,1,19-01700,55,0,5,86,2
721,1,1,1,2,5,0,36-04010,83,2,N,261,2
722,1,1,1,1,N,4,51-51255,34,2,7,73,2
723,2,3,1,0,2,0,19-01700,77,0,4,136,2
724,1,6,1,2,9,0,51-51255,24,0,3,44,2
725,2,N,1,1,0,0,19-01700,60,0,2,501,2
726,2,6,1,1,1,0,19-01700,38,3,4,501,2
727,1,1,9,1,3,4,32-00405,76,0,4,231,2
728,1,6,1,2,5,0,13-04600,57,0,5,405,2
729,1,6,1,1,3,0,38-00100,71,0,4,0,2
730,2,N,1,2,N,1,51-51255,55,N,N,91,2
731,1,3,1,1,0,0,17-03531,32,0,6,210,2
732,2,4,1,0,8,0,24-01004,0,1,2,194,2
733,1,6,2,1,4,0,13-04600,70,0,3,501,2
734,1,N,1,2,0,0,32-00405,8,4,N,395,1
735,2,6,1,2,8,1,51-51255,38,3,3,177,2
736,2,2,1,1,3,4,51-01301,34,0,2,416,2
737,2,4,2,2,0,0,38-00100,19,0,N,318,1
738,2,3,1,2,N,0,06-08507,11,0,4,501,2
739,2,1,1,2,7,0,17-03529,30,3,2,406,2
740,2,N,2,1,9,0,29-01901,76,0,3,175,2
741,1,6,6,2,N,0,01-01301,66,0,3,501,2
742,2,1,1,1,8,0,36-03710,47,N,5,37,2
743,1,1,3,2,6,1,40-00200,74,0,4,501,2
744,1,6,1,2,9,0,17-03529,42,2,6,76,2
745,2,1,1,1,6,1,29-01901,62,0,3,501,2
746,1,1,6,2,N,0,08-00803,67,0,N,83,2
747,2,1,1,1,5,0,36-04010,48,0,N,501,2
748,2,3,2,1,9,0,38-00100,30,1,2,435,2
749,2,6,2,1,4,0,06-07502,65,0,5,323,2
750,1,4,2,1,9,0,19-01700,35,0,5,501,2
751,2,1,9,2,8,0,51-51255,19,1,5,470,2
752,2,N,2,2,N,0,24-01004,35,0,5,501,2
753,1,1,1,1,4,0,51-01301,70,0,4,501,2
754,2,6,2,1,9,0,06-08507,10,2,4,0,2
755,1,N,2,0,0,0,19-01700,36,0,4,404,2
756,1,6,1,2,8,0,13-04600,57,0,4,170,2
757,1,6,1,2,5,0,38-00100,61,0,3,501,2
758,2,1,3,1,0,0,26-02702,37,2,2,501,2
759,2,1,1,1,0,0,24-01004,56,0,7,238,2
760,1,N,1,1,3,0,51-51255,30,2,N,199,2
761,2,5,2,1,7,0,17-03529,72,0,3,501,2
762,2,6,2,2,2,2,51-51255,0,1,4,501,2
763,1,1,2,1,9,0,38-00100,49,0,2,501,2
764,1,6,1,2,9,0,30-00600,61,0,4,15,2
765,2,6,1,1,8,4,51-51255,4,2,5,498,2
766,2,1,1,1,9,0,19-01700,14,1,5,252,2
767,1,N,1,1,6,0,32-00405,2,2,3,501,2
768,2,N,1,2,3,0,36-04010,67,0,5,301,2
769,1,N,1,1,9,0,13-04600,18,N,2,114,2
770,1,6,1,1,9,0,28-01100,19,N,N,N,2
771,1,1,1,1,5,0,28-01100,54,0,N,229,2
772,1,1,1,1,3,0,51-51255,20,N,N,N,2
773,1,1,3,1,N,0,36-03710,8,2,3,501,2
774,2,6,1,2,2,0,24-01004,2,2,4,501,2
775,1,N,1,1,9,0,26-02702,19,N,6,495,2
776,1,6,1,1,5,1,30-00600,75,0,6,501,2
777,2,4,2,2,3,0,19-01700,16,1,N,312,2
778,2,6,2,1,N,0,36-04010,44,0,6,406,2
779,2,1,1,2,8,0,36-04010,20,N,2,234,2
780,1,1,6,2,N,0,24-01004,9,2,5,102,2
781,1,N,1,1,5,0,06-08507,11,2,5,297,2
782,2,6,1,2,N,0,32-00405,34,0,2,294,2
783,2,1,1,2,3,0,19-01700,63,0,3,28,2
784,2,1,1,2,7,1,36-03710,21,N,7,447,2
785,1,1,3,1,N,0,32-00405,18,N,3,269,2
786,1,1,1,2,1,0,08-00803,19,0,4,102,2
787,1,2,2,1,7,0,51-01301,67,1,2,501,2
788,2,1,1,2,N,0,06-08507,39,2,N,434,2
789,1,6,2,2,2,0,38-00100,3,3,N,501,2
790,1,6,1,1,5,0,08-00803,43,0,N,17,2
791,1,6,1,1,2,0,28-01100,68,0,3,501,2
792,2,N,6,2,8,0,40-00200,53,0,3,354,2
793,1,1,1,1,0,0,24-01004,51,2,2,501,2
794,1,1,6,1,9,0,24-01004,55,2,N,45,2
795,2,1,6,1,2,0,28-01100,69,0,2,501,2
796,2,2,6,0,1,0,51-01301,6,0,3,206,2
797,2,N,1,2,2,0,38-00100,6,0,N,128,2
798,1,2,2,1,5,0,28-01100,10,N,2,501,2
799,1,1,2,2,6,0,32-00405,5,2,2,501,2
800,1,6,1,1,4,0,38-00100,60,0,2,348,2
801,2,1,1,1,0,4,29-01901,69,0,N,N,2
802,2,N,1,1,2,4,01-01301,30,3,4,484,2
803,1,6,2,2,4,4,51-01301,70,0,2,366,2
804,2,1,1,2,9,0,26-02702,71,0,3,315,2
805,2,N,1,1,N,1,51-01301,68,0,N,501,2
806,1,6,2,2,7,0,24-01004,12,2,N,334,2
807,1,1,1,1,N,0,06-08507,12,1,N,398,2
808,2,6,1,1,0,0,13-04600,13,0,N,30,2
809,1,6,1,2,7,1,06-07502,23,0,N,346,2
810,1,N,1,1,5,4,13-04600,18,N,N,N,2
811,2,1,1,1,2,0,36-03710,40,0,3,501,2
812,2,1,1,2,N,0,28-01100,74,0,3,122,2
813,2,6,2,1,2,0,51-01301,15,1,2,501,2
814,2,4,1,1,9,0,32-00405,8,4,N,0,1
815,1,1,6,1,4,0,24-01004,62,0,4,501,2
816,2,5,1,2,N,4,19-01700,14,1,2,376,2
817,2,6,1,2,5,0,30-00600,53,0,5,96,2
818,2,1,2,2,7,0,30-00600,10,3,7,160,2
819,1,6,9,2,N,2,28-01100,30,N,N,N,2
820,1,6,6,1,5,0,51-01301,36,1,4,41,2
821,2,1,8,2,9,0,36-04010,56,0,4,378,2
822,2,N,1,1,9,0,06-07502,15,3,N,33,2
823,2,3,1,1,N,0,38-00100,30,0,4,501,2
824,1,2,2,2,8,0,26-02702,58,0,2,501,2
825,2,3,2,2,7,0,24-01004,27,0,2,78,2
826,1,6,6,1,0,0,32-00405,34,3,6,197,2
827,1,1,1,2,3,4,38-00100,46,0,8,276,1
828,1,N,8,1,5,0,32-00405,11,N,N,84,2
829,2,3,2,0,0,0,32-00405,81,0,4,183,2
830,2,6,1,2,0,0,26-02702,50,0,2,501,2
831,1,6,1,1,9,0,40-00200,66,0,4,501,2
832,1,1,1,1,3,4,32-00405,5,2,3,501,2
833,1,1,1,0,0,0,36-04010,13,3,2,501,2
834,2,6,1,1,5,0,36-04010,50,0,2,501,2
835,1,N,2,1,9,0,38-00100,49,0,2,501,2
836,2,3,2,2,3,1,38-00100,9,2,3,501,2
837,1,N,8,2,6,0,36-03710,3,3,N,501,2
838,2,1,2,1,9,4,38-00100,85,0,3,501,2
839,1,6,2,2,3,0,13-04600,10,3,2,341,2
840,2,6,6,1,9,0,30-00600,63,0,N,261,2
841,2,6,8,2,5,0,24-01004,85,0,3,501,2
842,1,6,2,2,9,0,38-00100,34,1,2,501,2
843,1,N,1,2,1,0,51-51255,63,0,4,501,2
844,2,1,1,1,8,0,28-01100,80,2,N,501,2
845,1,1,1,1,0,0,38-00100,23,0,3,291,2
846,2,6,2,1,N,0,51-51255,37,0,4,501,2
847,2,1,1,2,2,0,06-08507,61,2,N,N,2
848,2,1,1,1,2,0,30-00600,17,2,N,N,2
849,1,N,2,2,9,0,08-00803,18,1,4,501,2
850,1,3,1,0,0,0,17-03529,71,0,4,501,2
851,1,N,2,2,3,0,19-01700,33,0,N,501,2
852,2,1,6,2,5,0,08-00803,60,0,6,132,2
853,2,1,1,2,N,0,28-01100,46,7,3,430,2
854,1,6,2,2,9,0,32-00405,56,3,5,501,2
855,2,N,1,2,4,0,51-01301,42,2,6,501,2
856,2,1,1,2,3,0,40-00200,24,0,4,501,2
857,1,6,2,1,6,0,01-01301,45,5,2,0,2
858,2,1,1,1,9,0,36-03710,21,N,6,184,2
859,2,6,2,1,N,0,06-07502,3,2,2,501,2
860,1,6,8,2,5,0,13-04600,19,N,4,25,2
861,1,4,1,1,4,0,51-01301,58,0,3,501,2
862,2,6,1,2,3,1,26-02702,58,0,2,501,2
863,2,2,1,1,7,0,32-00405,65,0,5,247,2
864,1,6,9,2,2,0,32-00405,77,0,2,261,2
865,1,6,2,1,0,0,24-01004,58,0,4,136,2
866,1,6,2,1,2,0,38-00100,11,1,3,501,2
867,1,3,1,1,9,0,36-03710,41,2,6,138,2
868,2,6,1,1,9,1,17-03531,67,0,N,501,2
869,2,6,1,2,9,0,40-00200,57,0,3,501,2
870,2,6,1,1,9,0,19-01700,57,N,N,470,2
871,2,4,1,1,6,0,08-00803,78,0,N,106,2
872,1,6,1,1,3,0,24-01004,18,1,3,501,2
873,2,6,2,1,N,0,24-01004,18,1,4,501,2
874,1,6,6,2,N,0,30-00600,0,0,3,73,2
875,2,1,1,1,2,0,40-00200,35,1,N,246,2
876,1,4,6,0,2,0,38-00100,63,0,2,501,2
877,1,6,2,2,3,0,30-00600,61,0,N,168,2
878,1,6,2,2,9,0,24-01004,27,0,3,501,2
879,1,6,9,0,3,0,17-03529,43,3,2,501,2
880,1,4,2,2,5,0,51-51255,21,0,3,291,2
881,2,1,2,2,1,0,26-02702,18,0,2,501,2
882,2,1,1,1,5,0,38-00100,66,0,3,501,2
883,1,6,2,2,0,0,24-01004,9,2,2,146,1
884,1,6,2,1,9,0,28-01100,52,0,2,501,2
885,1,1,1,1,6,1,17-03529,25,0,10,300,2
886,1,6,2,2,2,0,36-04010,50,0,N,N,2
887,2,1,1,2,2,0,38-00100,74,0,2,501,2
888,2,N,2,1,5,0,51-51255,61,0,3,501,2
889,1,6,1,2,4,0,17-03531,48,0,7,235,2
890,2,1,1,1,6,0,17-03529,90,3,2,501,2
891,1,6,2,0,5,0,40-00200,86,0,2,259,2
892,1,1,1,1,4,0,51-51255,61,0,N,501,2
893,2,4,1,1,8,0,26-02702,19,0,2,501,2
894,2,3,1,0,0,0,36-04010,40,N,N,N,2
895,2,1,1,1,0,0,19-01700,10,3,3,195,2
896,2,1,2,1,6,0,40-00200,77,0,5,98,2
897,1,6,1,1,0,0,06-07502,75,0,4,345,2
898,1,6,1,1,3,0,32-00405,39,1,2,53,2
899,1,4,1,1,1,0,51-01301,26,0,2,402,2
900,1,1,1,1,9,0,19-01700,74,0,2,501,2
901,2,6,2,1,4,0,24-01004,37,2,N,501,2
902,1,1,1,1,9,3,38-00100,89,2,2,360,2
903,2,6,1,2,N,0,38-00100,6,2,2,501,2
904,1,2,2,2,6,0,28-01100,68,0,N,N,2
905,1,1,1,1,9,0,30-00600,55,4,5,256,1
906,2,4,2,1,3,0,40-00200,31,2,5,501,2
907,1,6,2,1,9,0,06-08507,67,0,N,501,2
908,1,N,2,2,N,0,13-04600,60,0,2,105,2
909,2,1,1,2,N,0,36-04010,51,0,4,501,2
910,1,1,6,1,9,0,08-00803,38,2,6,370,2
911,2,N,1,1,9,0,17-03529,24,0,2,501,2
912,2,6,2,1,2,0,24-01004,63,0,2,376,2
913,1,6,8,1,9,0,36-03710,3,0,4,0,2
914,1,N,6,1,8,0,40-00200,51,0,N,246,2
915,1,1,1,2,9,1,06-08507,12,2,10,157,2
916,1,6,2,2,3,0,32-00405,28,0,2,501,2
917,1,1,1,1,8,0,36-04010,51,2,2,501,2
918,1,1,1,1,5,0,24-01004,74,0,3,176,2
919,2,6,6,2,6,0,26-02702,59,0,3,333,2
920,2,1,2,2,2,0,06-07502,57,1,4,501,2
921,1,1,1,0,0,0,36-04010,43,0,N,19,2
922,2,3,1,1,6,0,26-02702,26,0,N,279,2
923,1,N,9,1,5,0,38-00100,8,1,3,198,2
924,1,6,1,1,2,4,17-03531,80,0,3,84,2
925,2,N,1,2,0,0,38-00100,53,0,4,47,2
926,2,1,1,1,6,0,36-03710,25,4,N,90,2
927,1,N,1,1,9,0,01-01301,30,1,2,436,1
928,1,N,9,2,5,0,38-00100,23,0,3,157,2
929,2,2,2,1,7,0,24-01004,30,0,N,403,2
930,1,1,6,1,N,0,19-01700,39,2,N,418,2
931,2,6,1,0,0,0,38-00100,15,1,2,41,1
932,2,1,1,2,0,0,08-00803,1,0,2,114,2
933,1,6,1,1,2,0,01-01301,72,0,N,N,2
934,1,6,1,2,6,0,30-00600,75,0,3,21,2
935,2,4,8,1,3,0,29-01901,64,0,2,501,2
936,1,1,6,2,2,0,24-01004,7,2,2,136,2
937,1,N,2,2,2,0,24-01004,7,3,2,501,2
938,1,1,3,1,1,4,24-01004,57,0,3,501,2
939,2,N,7,1,9,0,36-04010,34,2,N,501,2
940,1,1,1,2,1,0,51-51255,31,0,N,0,2
941,2,6,1,1,7,0,06-07502,28,0,4,200,2
942,1,N,8,0,3,0,19-01700,76,3,N,53,2
943,2,4,2,1,N,0,17-03529,24,0,N,348,2
944,1,1,1,2,7,0,17-03529,20,1,4,466,2
945,1,1,1,2,7,0,17-03531,37,0,2,501,2
946,1,5,2,1,5,0,51-01301,16,1,N,501,2
947,1,6,1,2,8,0,08-00803,39,0,N,136,2
948,2,1,1,0,0,0,28-01100,80,0,N,144,2
949,2,6,1,1,0,0,24-01004,79,0,N,338,2
950,2,6,2,2,2,4,38-00100,33,1,2,501,2
951,2,6,9,2,0,0,06-07502,49,0,6,63,2
952,2,4,1,2,N,4,28-01100,32,0,3,501,2
953,2,N,1,2,1,0,17-03531,19,0,2,450,2
954,2,1,1,1,6,0,24-01004,24,0,3,209,1
955,2,3,1,1,N,0,30-00600,9,N,4,501,2
956,1,1,2,1,9,0,29-01901,50,0,N,501,2
957,2,6,6,1,N,1,51-51255,79,0,4,501,2
