PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02507,62,2,4,0,1,0,N,1,1,290,0,7,9600.0,2,81,N,2,2,2,2
48-02510,31,1,6,0,1,1,4,1,1,7680,10,5,80000.0,8,336,5,2,2,2,2
48-02515,40,2,1,0,6,2,5,1,1,8590,14,9,60.0,1,501,N,2,2,2,2
48-02516,48,2,6,0,1,0,3,1,1,N,N,7,0.0,0,161,N,2,2,2,2
48-02101,45,2,1,1,8,1,3,1,1,4195,5,3,47000.0,6,501,N,2,2,2,2
48-02101,25,1,6,0,2,0,3,1,1,4680,6,4,30000.0,5,501,N,2,2,2,2
48-02515,35,2,1,1,1,3,5,1,2,N,N,4,13000.0,3,129,N,2,2,2,2
48-02515,76,1,1,0,1,0,2,1,1,N,N,9,48800.0,7,485,N,2,2,2,2
48-02510,7,2,N,0,1,2,4,1,1,N,N,3,N,N,N,N,2,2,2,2
48-02101,19,2,6,1,1,2,5,1,1,7280,10,7,0.0,0,501,N,2,2,2,2
48-02510,54,1,4,0,1,0,2,1,1,N,N,5,0.0,0,2,5,2,2,2,2
48-02510,40,2,1,0,1,2,4,1,2,7870,11,7,14400.0,3,113,N,2,2,2,2
48-02102,54,2,4,0,1,0,2,1,1,7071,9,10,70030.0,8,501,5,2,1,2,2
48-02102,85,1,4,1,8,N,N,2,0,N,N,4,0.0,0,N,N,1,1,2,2
48-02102,8,1,N,0,1,1,2,1,2,N,N,3,N,N,186,N,2,2,2,2
48-02510,37,2,1,0,1,0,2,1,1,8191,12,10,110000.0,9,501,N,2,2,2,2
48-02516,3,2,N,0,1,2,3,1,1,N,N,2,N,N,501,N,N,N,2,2
48-02510,32,1,6,0,1,0,4,1,1,8590,14,9,44020.0,6,436,N,2,2,2,2
48-02101,63,1,1,1,8,0,3,1,1,6170,7,1,22000.0,4,150,N,1,1,2,2
48-02516,13,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02510,38,1,1,0,1,1,3,1,1,2070,4,9,149500.0,9,501,N,2,2,2,2
48-02507,53,2,4,0,1,0,N,1,1,7071,9,7,36500.0,6,279,N,2,2,2,2
48-02101,28,1,2,4,1,0,8,1,1,7770,10,4,42000.0,6,501,N,2,2,2,2
48-02515,80,2,3,0,1,0,2,1,1,N,N,7,11000.0,3,129,N,2,1,2,2
48-02101,16,1,6,1,1,6,7,1,1,N,N,4,0.0,0,35,N,2,2,2,2
48-02516,78,2,4,0,1,0,2,1,1,7690,10,7,23900.0,4,262,N,2,2,2,2
48-02515,30,2,1,1,1,3,5,1,1,8191,12,9,10000.0,2,398,N,2,2,2,2
48-02101,25,2,6,0,1,0,3,1,1,7480,10,9,12000.0,3,501,N,2,2,2,2
48-02102,21,1,6,0,1,0,2,1,2,7590,10,7,10000.0,2,110,N,2,2,2,2
48-02102,8,2,N,1,1,3,5,1,1,N,N,3,N,N,280,N,2,2,2,2
48-02102,11,1,N,1,1,6,8,1,1,N,N,3,N,N,28,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,8590,14,9,77000.0,8,459,N,2,2,2,2
48-02102,49,2,1,0,1,1,4,1,1,7860,11,10,80000.0,8,501,N,2,2,2,2
48-02101,74,2,1,0,1,0,2,1,1,N,N,6,7800.0,2,254,N,2,1,2,2
48-02507,35,2,4,4,1,0,N,1,1,490,1,6,27000.0,5,217,N,2,2,2,2
48-02507,16,2,6,1,1,2,6,1,2,N,N,4,0.0,0,200,N,1,2,2,2
48-02515,65,1,1,0,1,0,3,1,1,180,0,5,18000.0,4,323,N,2,2,2,2
48-02101,9,2,N,0,1,2,4,1,1,N,N,3,N,N,191,N,2,2,2,2
48-02515,71,2,4,0,2,N,N,2,0,N,N,7,12100.0,3,N,N,2,1,2,1
48-02516,52,1,4,0,1,0,N,1,2,4265,5,7,80000.0,8,501,N,2,2,2,2
48-02101,68,2,1,0,2,0,2,1,1,6870,9,7,28200.0,5,501,N,2,2,2,2
48-02102,17,1,6,0,1,1,3,1,1,N,N,4,0.0,0,501,N,1,2,2,2
48-02516,17,1,6,0,1,2,6,1,2,8680,14,4,17000.0,3,422,N,2,2,2,2
48-02507,17,2,6,0,2,4,5,1,2,770,3,4,7200.0,2,58,N,2,2,2,2
48-02507,33,1,6,0,1,0,N,1,2,6170,7,7,71000.0,8,501,N,2,2,2,2
48-02101,37,1,1,1,1,2,5,1,1,6080,7,5,40000.0,6,246,N,2,2,2,2
48-02516,56,1,1,0,1,0,2,1,1,4670,6,5,52800.0,7,501,N,2,2,2,2
48-02101,50,2,1,0,9,0,5,1,1,8191,12,10,130000.0,9,501,N,2,2,2,2
48-02102,49,1,4,0,1,0,N,1,2,6170,7,4,60000.0,7,420,N,1,2,2,2
48-02101,48,2,4,0,1,0,N,1,2,4971,6,9,55000.0,7,445,N,2,2,2,2
48-02510,64,2,1,0,1,0,2,1,1,6680,8,5,22000.0,4,501,N,2,2,2,2
48-02102,48,2,1,0,2,0,3,1,1,N,N,10,0.0,0,501,N,2,2,2,2
48-02516,59,2,1,0,1,0,2,1,1,9480,16,7,14000.0,3,501,N,2,2,2,2
48-02507,56,2,1,0,6,0,3,1,1,8990,15,1,13800.0,3,414,N,2,2,2,2
48-02101,3,1,N,1,1,6,7,1,2,N,N,1,N,N,58,N,N,N,2,2
48-02101,36,2,1,0,1,2,4,1,1,5580,6,7,30000.0,5,305,N,2,2,2,2
48-02101,67,1,1,0,1,0,2,1,1,1370,4,5,90000.0,8,501,N,2,2,2,2
48-02515,69,1,1,0,1,0,2,1,1,4585,5,8,72100.0,8,501,N,2,2,2,2
48-02515,11,2,N,0,1,2,3,1,1,N,N,3,N,N,N,N,2,2,2,2
48-02516,58,2,1,0,1,0,2,1,1,N,N,5,0.0,0,294,N,2,2,2,2
48-02510,35,1,1,0,1,3,5,1,1,5080,6,5,24000.0,4,90,N,2,2,2,2
48-02102,54,1,1,0,1,1,5,1,1,6080,7,7,74000.0,8,246,N,2,1,2,1
48-02516,41,2,1,0,1,3,8,1,1,N,N,7,0.0,0,203,N,2,2,2,2
48-02515,63,2,4,1,8,N,N,3,0,7580,10,4,25000.0,4,190,N,2,2,2,2
48-02101,36,1,2,3,1,0,5,1,1,5580,6,5,26700.0,5,254,N,2,2,2,2
48-02510,14,2,N,0,1,0,N,1,1,N,N,3,N,N,N,N,2,2,2,2
48-02516,34,1,1,4,1,2,5,1,1,3291,4,5,100000.0,9,501,N,2,2,2,2
48-02101,74,2,2,0,1,0,2,1,1,N,N,6,16700.0,3,501,N,2,2,2,2
48-02102,57,1,1,0,1,0,5,1,1,7072,9,8,65000.0,8,501,N,2,2,2,2
48-02102,1,2,N,1,1,3,5,1,2,N,N,N,N,N,125,N,N,N,2,2
48-02101,42,1,1,0,1,2,4,1,1,770,3,7,79000.0,8,501,2,2,2,2,2
48-02510,15,1,6,0,1,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02507,30,2,6,0,1,0,2,1,2,9160,15,6,15000.0,3,249,N,2,2,2,2
48-02510,23,1,6,1,1,0,2,1,1,8191,12,9,3200.0,1,426,N,2,2,2,2
48-02507,9,1,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,71,2,1,0,1,0,2,1,1,N,N,9,312100.0,9,501,N,2,2,2,2
48-02102,82,2,4,0,1,0,N,1,2,N,N,5,14400.0,3,114,N,2,2,2,2
48-02515,76,1,1,0,1,0,2,1,2,N,N,5,20600.0,4,240,N,2,1,2,2
48-02102,47,2,1,4,2,0,2,1,1,5275,6,9,80000.0,8,459,N,2,2,2,2
48-02102,63,2,1,0,1,0,2,1,2,8680,14,7,26000.0,5,249,N,2,2,2,2
48-02507,70,1,1,0,6,0,2,1,1,N,N,3,92700.0,8,501,N,2,2,2,2
48-02510,28,1,4,0,1,0,N,1,2,3080,4,6,76000.0,8,462,N,2,2,2,2
48-02102,52,2,1,0,1,0,2,1,1,8191,12,5,70000.0,8,501,N,2,2,2,2
48-02516,48,1,6,0,6,0,N,1,1,7390,10,7,10000.0,2,82,N,2,2,2,2
48-02516,28,1,1,1,1,0,5,1,1,7860,11,9,60000.0,7,436,N,2,2,2,2
48-02101,44,2,1,0,1,5,7,1,1,N,N,6,0.0,0,237,N,2,2,2,2
48-02507,49,1,1,0,1,1,3,1,1,3895,4,7,78000.0,8,501,N,2,2,2,2
48-02507,6,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02101,4,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,N,N,2,2
48-02102,20,2,6,4,1,N,N,3,0,8680,14,5,8600.0,2,N,N,2,2,1,2
48-02515,85,2,1,0,1,0,2,1,1,N,N,7,17100.0,3,275,N,1,1,2,2
48-02101,57,1,1,0,1,2,6,1,1,7860,11,12,48000.0,6,449,N,2,2,2,2
48-02101,37,1,1,1,8,3,5,1,1,770,3,4,30000.0,5,331,N,2,2,2,2
48-02510,41,1,1,0,1,2,4,1,1,3580,4,10,124000.0,9,501,N,2,2,2,1
48-02102,82,1,1,0,1,0,2,1,1,N,N,10,370600.0,9,501,N,2,2,2,2
48-02510,52,1,1,0,1,1,3,1,1,4670,6,10,120000.0,9,501,2,2,2,2,2
48-02515,32,1,1,0,1,1,3,1,1,6170,7,9,155000.0,9,501,N,2,2,2,2
48-02102,41,1,6,0,1,0,N,1,2,N,N,5,0.0,0,0,N,2,2,2,2
48-02101,38,1,5,0,1,2,3,1,2,8680,14,7,40000.0,6,390,N,2,2,2,2
48-02507,25,1,6,0,1,0,N,1,2,770,3,6,60000.0,7,501,5,2,2,2,2
48-02515,62,2,1,0,1,0,2,1,1,770,3,7,0.0,0,501,N,2,2,2,2
48-02516,37,2,4,0,1,3,7,1,1,N,N,5,0.0,0,501,N,2,2,2,2
48-02101,34,1,1,0,1,2,4,1,1,6290,7,9,70800.0,8,501,N,2,2,2,2
48-02516,1,2,N,0,1,2,4,1,1,N,N,N,N,N,441,N,N,N,2,2
48-02507,33,1,4,0,1,0,N,1,2,9590,16,9,50000.0,7,379,N,2,2,2,2
48-02510,57,2,1,0,7,0,4,1,1,9170,15,8,24310.0,4,373,N,2,2,2,2
48-02507,24,2,6,0,1,0,N,1,2,8980,15,7,5000.0,2,46,N,1,2,2,2
48-02510,56,2,1,0,2,0,2,1,1,7860,11,11,25000.0,4,501,N,2,2,2,2
48-02510,4,2,N,1,1,2,4,1,1,N,N,1,N,N,245,N,N,N,2,2
48-02510,45,1,1,0,1,2,4,1,1,6080,7,9,209000.0,9,501,N,2,2,2,2
48-02516,45,2,1,1,1,0,2,1,1,7860,11,4,30000.0,5,501,N,2,2,2,2
48-02515,79,1,2,0,1,0,N,1,1,N,N,9,9600.0,2,80,N,2,1,2,2
48-02516,71,2,1,0,1,0,2,1,1,N,N,7,13000.0,3,501,N,2,2,2,1
48-02101,52,2,1,0,1,0,6,1,1,8191,12,10,70300.0,8,501,N,2,2,2,2
48-02510,60,2,4,0,1,0,3,1,1,3580,4,12,77400.0,8,501,N,2,2,2,2
48-02101,11,1,N,3,1,0,4,1,1,N,N,3,N,N,214,N,2,2,2,2
48-02516,11,1,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02516,5,1,N,0,1,0,5,1,1,N,N,1,N,N,281,N,1,1,2,2
48-02515,45,1,1,0,1,3,5,1,1,4770,6,9,785000.0,9,501,N,2,2,2,2
48-02510,17,1,6,0,1,3,6,1,1,8680,14,4,130.0,1,275,N,2,2,2,2
48-02507,21,1,6,1,8,1,5,1,1,8680,14,9,7700.0,2,254,N,2,2,2,2
48-02516,55,2,1,0,2,0,4,1,1,4971,6,8,0.0,0,501,N,2,2,2,2
48-02515,35,1,1,0,1,0,2,1,1,8590,14,9,56500.0,7,501,N,2,2,2,2
48-02101,9,2,N,0,1,2,4,1,1,N,N,3,N,N,480,N,2,2,2,2
48-02507,15,2,6,1,1,0,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02102,29,1,1,0,1,0,2,1,1,770,3,7,38000.0,6,501,N,2,2,2,2
48-02102,17,2,6,0,1,2,4,1,1,7860,11,4,30.0,1,298,N,2,2,2,2
48-02515,23,2,6,2,1,2,6,1,1,6890,9,7,500.0,1,412,N,2,2,2,2
48-02102,83,1,1,0,1,0,2,1,1,N,N,7,31100.0,5,445,N,2,2,2,2
48-02102,34,2,1,0,1,3,6,1,2,8191,12,5,35000.0,5,390,N,2,2,2,2
48-02102,7,1,N,0,1,0,4,1,1,N,N,2,N,N,501,N,2,2,2,2
48-02510,73,2,3,0,1,0,N,1,1,N,N,7,50500.0,7,441,N,2,2,2,2
48-02507,35,2,3,4,1,0,3,1,1,N,N,6,0.0,0,171,N,2,2,2,2
48-02102,22,1,6,1,1,N,N,3,0,770,3,5,23000.0,4,N,N,2,2,2,2
48-02510,92,2,3,0,1,N,N,3,0,N,N,7,25600.0,5,190,N,2,1,2,1
48-02510,81,1,2,0,1,0,N,1,2,N,N,5,16800.0,3,137,N,2,1,2,2
48-02515,64,1,4,0,1,0,N,1,1,8690,14,5,52000.0,7,397,N,2,2,2,2
48-02507,15,2,6,4,8,2,5,1,1,N,N,3,0.0,0,501,N,2,2,2,2
48-02101,55,1,1,0,1,0,3,1,1,6890,9,9,142000.0,9,501,N,2,2,2,2
48-02102,61,2,4,0,1,0,4,1,1,6390,7,6,26500.0,5,501,N,2,2,2,2
48-02101,76,1,1,0,1,0,2,1,1,N,N,8,35900.0,6,328,N,1,2,2,2
48-02101,60,2,3,0,1,0,2,1,1,N,N,6,9500.0,2,395,N,2,2,2,2
48-02515,63,1,1,0,1,0,2,1,1,8561,14,9,41200.0,6,351,N,2,2,2,2
48-02510,16,1,6,0,1,2,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02515,11,2,N,1,1,1,3,1,2,N,N,3,N,N,252,N,2,2,2,2
48-02510,24,1,6,0,1,0,4,1,1,7071,9,9,2300.0,1,501,N,2,2,2,2
48-02515,66,1,1,0,1,0,2,1,1,N,N,5,6100.0,2,98,N,2,2,2,2
48-02510,65,1,1,0,1,0,2,1,1,4690,6,5,24800.0,4,327,N,2,2,2,2
48-02507,71,2,1,0,1,0,2,1,1,9190,15,7,45700.0,6,501,N,2,2,2,2
48-02507,14,1,N,0,1,3,4,1,1,N,N,3,N,N,234,N,2,2,2,2
48-02515,67,2,1,0,1,0,2,1,1,N,N,9,56000.0,7,501,N,2,2,2,2
48-02102,13,2,N,1,1,4,5,1,1,N,N,3,N,N,118,N,2,2,2,2
48-02515,14,1,N,0,1,3,6,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,15,1,6,2,1,0,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02510,57,1,1,0,1,0,5,1,1,7690,10,8,25000.0,4,370,N,2,2,2,2
48-02101,50,1,1,1,8,1,3,1,1,8170,12,8,100000.0,9,501,N,2,2,2,2
48-02102,24,2,6,0,1,0,4,1,1,7970,12,9,8600.0,2,501,N,2,2,2,2
48-02101,57,1,1,0,2,0,4,1,1,7071,9,7,60000.0,7,256,N,2,2,2,2
48-02516,65,1,1,0,1,0,3,1,1,9480,16,9,51200.0,7,501,N,2,2,2,2
48-02507,53,1,4,0,9,0,N,1,1,7860,11,5,31500.0,5,241,N,2,2,2,2
48-02101,31,2,1,0,1,2,4,1,1,180,0,9,0.0,0,429,N,2,2,2,2
48-02101,27,1,6,0,2,0,6,1,1,1870,4,7,15000.0,3,501,N,2,2,2,2
48-02101,37,2,1,0,1,2,5,1,1,7970,12,6,230.0,1,239,N,2,2,2,2
48-02507,33,1,6,0,8,0,5,1,2,7870,11,8,0.0,0,501,N,2,2,2,2
48-02516,62,1,1,0,1,0,2,1,1,6070,7,7,5400.0,2,66,N,2,2,2,2
48-02515,35,1,1,0,1,1,3,1,1,7870,11,9,56500.0,7,501,N,2,2,2,2
48-02102,4,1,N,0,1,2,4,1,1,N,N,2,N,N,257,N,N,N,2,2
48-02102,13,1,N,1,1,3,5,1,1,N,N,3,N,N,264,N,2,2,2,2
48-02516,63,1,1,0,1,0,3,1,1,6991,9,6,280010.0,9,501,N,2,2,2,2
48-02101,4,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,N,N,2,2
48-02515,72,1,3,0,1,0,N,1,1,7380,10,9,59000.0,7,458,4,2,2,2,1
48-02516,17,1,6,0,1,1,6,1,1,N,N,4,0.0,0,253,N,2,2,2,2
48-02101,41,1,1,0,1,3,5,1,1,9470,16,7,110000.0,9,383,N,2,2,2,2
48-02515,15,1,6,0,1,2,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
48-02515,27,2,6,0,9,0,N,1,2,N,N,9,0.0,0,0,N,2,2,2,2
48-02102,12,2,N,0,1,2,5,1,2,N,N,3,N,N,422,N,2,2,2,2
48-02507,42,2,1,4,1,1,5,1,2,7071,9,7,1500.0,1,353,N,2,2,2,2
48-02516,67,1,1,0,1,0,2,1,1,N,N,9,20000.0,4,317,N,1,2,2,2
48-02516,10,2,N,0,1,2,3,1,1,N,N,3,N,N,194,N,2,2,2,2
48-02507,14,1,N,0,2,4,5,1,2,N,N,4,N,N,24,N,2,2,2,2
48-02102,74,2,1,0,1,0,2,1,1,8980,15,4,11800.0,3,254,N,2,2,2,2
48-02507,21,1,6,0,9,0,3,1,1,8590,14,7,10800.0,3,406,N,2,2,2,2
48-02507,51,2,1,0,1,1,3,1,1,7770,10,7,20100.0,4,501,N,2,2,2,2
48-02102,75,2,4,0,1,0,2,1,2,N,N,12,1800.0,1,241,N,2,1,2,2
48-02102,10,2,N,0,1,3,5,1,1,N,N,3,N,N,363,N,2,2,2,2
48-02507,29,1,1,0,1,1,3,1,1,7690,10,4,57010.0,7,448,N,2,2,2,2
48-02510,51,2,1,0,1,0,2,1,1,8680,14,9,11400.0,3,501,N,2,2,2,2
48-02507,18,2,6,0,2,0,3,1,1,7870,11,4,7200.0,2,501,N,2,2,2,2
48-02101,69,2,1,0,1,0,2,1,1,N,N,7,14800.0,3,501,N,2,2,2,2
48-02510,62,1,1,0,1,0,2,1,1,9490,16,11,150000.0,9,501,N,2,2,2,2
48-02507,29,1,1,1,1,3,5,1,1,7490,10,9,143000.0,9,501,N,2,2,2,2
48-02102,73,2,1,0,1,0,2,1,1,N,N,10,97300.0,8,501,N,2,2,2,2
48-02515,24,1,6,0,2,2,5,1,2,4670,6,7,20000.0,4,442,N,2,2,2,2
48-02507,40,1,4,1,8,0,N,1,2,7071,9,4,26000.0,5,195,N,2,2,2,2
48-02515,1,1,N,1,1,3,4,1,2,N,N,N,N,N,4,N,N,N,2,2
48-02516,82,2,3,0,1,0,3,1,2,N,N,5,35700.0,6,412,N,1,1,2,2
48-02101,54,2,1,0,1,0,2,1,1,7860,11,9,55000.0,7,501,N,2,2,2,2
48-02101,63,1,1,0,3,0,2,1,1,6170,7,5,350.0,1,501,N,2,2,2,2
48-02516,56,1,1,0,1,3,5,1,2,3580,4,7,30000.0,5,206,N,2,1,1,2
48-02507,45,1,6,0,1,0,2,1,1,6380,7,5,31000.0,5,145,N,2,2,2,2
48-02102,36,1,1,0,9,4,6,1,2,770,3,7,21800.0,4,89,N,2,2,2,2
48-02507,60,2,1,0,2,0,4,1,1,8191,12,5,35000.0,5,381,N,2,2,2,2
48-02510,86,1,4,0,1,0,N,1,1,N,N,7,326000.0,9,501,5,2,2,2,1
48-02102,8,1,N,0,1,3,6,1,2,N,N,3,N,N,199,N,2,2,2,2
48-02510,17,2,6,1,1,0,3,1,1,N,N,4,0.0,0,426,N,2,2,2,2
48-02101,1,1,N,1,1,2,4,1,1,N,N,N,N,N,124,N,N,N,2,2
48-02515,92,2,3,0,1,0,2,1,2,N,N,8,17100.0,3,501,N,1,1,1,1
48-02102,32,2,1,0,1,3,5,1,1,N,N,6,0.0,0,468,N,2,2,2,2
48-02101,58,1,6,0,2,N,N,2,0,N,N,4,19000.0,4,N,N,1,2,2,2
48-02510,61,2,1,0,1,0,2,1,1,5170,6,8,200.0,1,501,N,2,2,2,2
48-02102,74,1,1,0,1,0,2,1,1,770,3,7,48830.0,7,501,N,2,2,2,2
48-02102,39,1,1,1,1,2,4,1,1,N,N,5,9600.0,2,233,N,2,2,2,2
48-02516,14,1,N,0,9,1,3,1,1,N,N,3,N,N,227,N,2,2,2,2
48-02101,42,1,1,0,1,2,4,1,1,770,3,9,86000.0,8,392,N,2,2,2,2
48-02510,59,1,1,0,1,0,3,1,1,770,3,8,14400.0,3,290,N,2,2,2,2
48-02510,85,2,3,0,1,0,N,1,1,N,N,7,25600.0,5,220,N,2,2,2,2
48-02510,21,1,6,0,6,0,4,1,1,9590,16,7,27000.0,5,342,N,2,2,2,2
48-02101,59,2,1,0,1,0,2,1,1,9170,15,9,39000.0,6,382,N,2,2,2,2
48-02101,41,2,4,1,1,2,5,1,1,5070,6,4,12000.0,3,368,N,2,2,2,2
48-02516,26,1,6,0,1,0,4,1,2,7390,10,5,13000.0,3,249,N,1,2,2,2
48-02516,45,2,1,0,1,0,2,1,1,7860,11,10,42000.0,6,501,N,2,2,2,2
48-02515,37,2,1,0,9,3,6,1,2,9470,16,5,360.0,1,174,N,2,2,2,2
48-02516,35,1,1,0,1,0,2,1,1,3580,4,9,203200.0,9,501,N,2,2,2,2
48-02515,45,2,1,0,1,0,2,1,1,490,1,9,65000.0,8,501,N,2,2,2,2
48-02516,9,2,N,1,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02507,53,1,1,0,1,0,2,1,1,4890,6,7,65000.0,8,501,N,2,2,2,2
48-02101,26,2,6,0,1,0,6,1,1,8191,12,8,93000.0,8,501,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,1180,4,7,51000.0,7,501,N,2,2,2,2
48-02515,8,1,N,0,1,3,5,1,1,N,N,3,N,N,404,N,1,2,2,2
48-02507,28,2,1,1,8,2,5,1,1,N,N,5,0.0,0,501,N,2,2,2,2
48-02516,44,2,1,0,6,0,5,1,1,8191,12,8,85000.0,8,501,N,2,1,2,2
48-02101,53,2,6,0,2,0,5,1,1,6890,9,8,55000.0,7,456,N,2,2,2,2
48-02510,55,1,2,0,1,0,2,1,2,490,1,4,50150.0,7,390,N,2,2,2,1
48-02102,85,1,3,0,1,0,N,1,1,N,N,5,0.0,0,0,N,2,2,2,2
48-02510,31,2,6,0,2,0,N,1,2,7860,11,9,75080.0,8,501,N,2,2,2,2
48-02102,30,1,1,1,1,3,5,1,2,3580,4,7,32500.0,5,58,N,2,2,2,2
48-02102,62,1,1,1,1,0,3,1,1,6170,7,5,39400.0,6,384,N,2,2,2,2
48-02510,1,1,N,0,6,2,4,1,1,N,N,N,N,N,235,N,N,N,2,2
48-02102,38,2,1,1,1,3,5,1,1,N,N,7,16000.0,3,97,N,2,2,2,2
48-02102,22,2,6,3,9,1,4,1,1,7071,9,7,30000.0,5,298,N,2,2,2,2
48-02102,34,2,1,0,1,1,3,1,2,6991,9,5,67000.0,8,501,N,2,2,2,2
48-02102,76,1,1,0,1,0,4,1,1,3291,4,9,53500.0,7,376,N,2,2,2,1
48-02102,27,1,6,0,1,2,7,1,1,7680,10,5,9000.0,2,351,N,2,2,2,2
48-02102,41,1,6,0,1,0,2,1,1,3875,4,9,21600.0,4,420,N,2,2,2,2
48-02507,51,1,1,0,1,0,5,1,2,8180,12,9,128000.0,9,501,2,2,2,2,2
48-02516,62,1,1,0,1,2,8,1,1,N,N,5,30100.0,5,87,N,2,1,1,2
48-02515,10,1,N,1,1,3,5,1,1,N,N,3,N,N,398,N,2,2,2,2
48-02515,28,1,6,0,1,0,N,1,2,4090,5,9,48700.0,7,371,N,2,2,2,2
48-02102,5,1,N,1,8,1,3,1,1,N,N,2,N,N,210,N,2,2,2,2
48-02102,47,2,1,0,1,0,3,1,2,7970,12,5,19200.0,4,190,N,2,2,2,2
48-02102,6,1,N,0,1,1,3,1,1,N,N,2,N,N,501,N,2,2,2,2
48-02101,49,1,1,0,1,0,4,1,1,490,1,8,85000.0,8,323,N,2,2,2,2
48-02101,21,2,6,0,1,0,4,1,1,5391,6,7,10800.0,3,501,N,2,2,2,2
48-02516,46,2,1,0,1,0,2,1,1,7860,11,10,56750.0,7,501,N,2,2,2,2
48-02101,81,1,1,0,1,0,2,1,1,N,N,7,45500.0,6,295,N,2,1,2,2
48-02516,68,1,1,0,1,0,2,1,2,8680,14,10,43900.0,6,460,N,2,2,2,2
48-02515,13,2,N,0,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02102,76,1,1,0,1,0,2,1,1,7970,12,11,156920.0,9,501,N,2,2,2,2
48-02101,13,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02101,33,1,1,0,1,0,4,1,1,4795,6,7,39000.0,6,421,N,2,2,2,2
48-02507,69,1,1,1,1,0,2,1,1,770,3,3,12000.0,3,200,N,2,2,2,2
48-02101,1,2,N,0,1,1,3,1,2,N,N,N,N,N,209,N,N,N,2,2
48-02101,61,2,1,0,1,0,2,1,1,6170,7,5,41200.0,6,297,N,2,2,2,2
48-02516,41,2,1,0,1,3,6,1,2,7860,11,7,25000.0,4,184,N,2,2,2,2
48-02507,1,2,N,0,1,2,3,1,2,N,N,N,N,N,102,N,N,N,2,2
48-02102,51,1,4,0,1,0,3,1,1,7290,10,5,101700.0,9,501,N,2,2,1,2
48-02507,61,2,1,0,1,0,3,1,1,770,3,7,151500.0,9,501,N,2,2,2,2
48-02516,16,1,6,0,1,1,3,1,1,9070,15,4,10000.0,2,501,N,2,2,2,2
48-02516,14,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02515,14,1,N,0,1,3,6,1,1,N,N,4,N,N,501,N,2,2,2,2
48-02102,46,1,6,0,1,1,2,1,1,4070,5,9,110050.0,9,501,N,2,2,2,2
48-02507,64,2,4,0,9,0,N,1,2,N,N,7,0.0,0,0,N,2,2,2,2
48-02510,40,2,1,1,8,2,4,1,1,7970,12,7,14000.0,3,292,N,2,2,2,2
48-02515,39,2,1,0,1,1,3,1,1,8590,14,9,45000.0,6,501,N,2,2,2,2
48-02510,46,2,4,1,1,1,2,1,1,7970,12,9,110000.0,9,501,N,2,2,2,2
48-02510,76,1,4,0,3,0,N,1,1,N,N,12,175000.0,9,501,N,2,2,2,2
48-02510,29,2,6,1,1,0,5,1,2,N,N,8,0.0,0,107,N,1,1,2,2
48-02510,17,1,6,0,1,2,4,1,2,5580,6,4,5000.0,2,132,N,2,2,2,2
48-02102,8,2,N,0,1,2,4,1,2,N,N,3,N,N,97,N,2,2,2,2
48-02102,46,2,1,1,1,1,4,1,1,N,N,3,0.0,0,113,N,1,2,2,2
48-02101,78,1,2,0,1,0,2,1,1,7980,12,12,8600.0,2,182,N,2,2,2,2
48-02101,42,1,1,0,1,0,2,1,1,7380,10,7,39000.0,6,421,N,2,2,2,2
48-02102,60,2,1,0,1,0,2,1,1,770,3,10,67000.0,8,501,N,2,2,2,2
48-02516,63,1,1,0,1,0,8,1,1,4780,6,7,35300.0,6,457,N,1,1,2,1
48-02507,52,2,4,0,1,0,N,1,2,8680,14,1,48200.0,7,372,N,2,2,2,2
48-02507,57,2,1,0,1,0,2,1,1,7860,11,9,74000.0,8,501,N,2,2,2,2
48-02515,23,2,6,1,9,N,N,3,0,5580,6,5,15000.0,3,N,N,1,2,2,2
48-02102,61,2,1,0,1,0,2,1,1,4890,6,7,33500.0,5,501,N,1,1,2,2
48-02516,45,1,2,0,1,0,2,1,1,6870,9,7,30000.0,5,342,N,2,2,2,2
48-02510,12,1,N,0,2,1,2,1,2,N,N,3,N,N,214,N,2,2,2,2
