PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-01000,57,1,2,0,1,0,4,1,1,2447.1,3,3,65000.0,7,279,N,2,2,2,2
25-00703,45,2,4,0,1,1,2,1,2,2195.3,4,7,52700.0,6,341,N,2,2,2,2
25-01000,91,2,1,0,1,0,3,1,1,2447.1,12,9,49200.0,6,501,N,2,2,2,2
25-02800,52,1,1,0,1,0,4,1,1,3683.9,10,5,100000.0,8,427,N,2,2,2,2
25-00703,35,2,1,0,1,3,5,1,1,2195.3,12,9,42900.0,5,288,N,2,2,2,2
25-00703,16,1,6,0,1,1,5,1,1,2195.3,7,4,4000.0,1,501,N,2,2,2,2
25-01000,15,2,6,0,1,3,5,1,1,2447.1,N,3,0.0,0,480,N,2,2,2,2
25-01300,4,1,N,0,1,2,4,1,1,1457.2,N,2,N,N,501,N,N,N,2,2
25-00703,74,1,1,0,1,0,2,1,1,2195.3,N,9,61500.0,6,501,N,2,2,2,1
25-00703,60,1,1,0,1,0,2,1,1,2195.3,10,10,123000.0,8,501,N,2,2,2,2
25-00703,47,2,1,0,1,0,2,1,1,2195.3,14,9,17000.0,3,421,N,2,2,2,2
25-01000,85,1,4,0,1,0,N,1,2,2447.1,N,1,43200.0,5,356,N,2,2,2,2
25-00703,21,1,6,0,1,0,5,1,2,2195.3,14,5,15700.0,3,501,N,2,2,2,2
25-02800,75,2,1,0,1,0,2,1,1,3683.9,12,10,110000.0,8,501,N,2,2,2,2
25-01300,59,2,1,0,1,0,2,1,1,1457.2,9,9,43000.0,5,501,N,2,2,2,2
25-00703,12,2,N,0,1,4,6,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00503,56,1,1,0,6,1,3,1,1,2872.7,10,9,195000.0,9,501,N,2,2,2,2
25-00503,50,2,4,2,1,0,2,1,1,2872.7,12,9,39000.0,5,234,N,2,2,2,2
25-02800,78,1,1,0,1,0,2,1,1,3683.9,N,5,45000.0,5,501,N,2,2,2,2
25-01000,62,1,1,0,1,1,3,1,1,2447.1,6,5,30000.0,4,294,N,2,2,2,2
25-02800,35,1,6,0,1,0,2,1,1,3683.9,6,5,16000.0,3,391,N,2,2,2,2
25-00703,7,2,N,0,1,3,5,1,1,2195.3,N,2,N,N,501,N,2,2,2,2
25-00703,73,1,5,0,1,0,N,1,2,2195.3,N,10,53000.0,6,437,N,2,2,2,2
25-01000,45,1,1,0,1,2,6,1,1,2447.1,4,5,82000.0,7,449,N,2,2,2,2
25-01000,49,1,1,0,1,2,4,1,1,2447.1,4,9,50000.0,6,227,N,2,2,2,2
25-00503,22,1,6,0,1,0,4,1,2,2872.7,6,7,16000.0,3,501,N,2,2,2,2
25-00503,45,1,1,0,6,2,4,1,1,2872.7,10,12,120000.0,8,501,N,2,2,2,2
25-01300,25,2,6,0,1,0,5,1,1,1457.2,11,10,52000.0,6,501,N,2,2,2,2
25-00703,59,2,1,0,1,0,2,1,1,2195.3,10,7,20000.0,3,501,N,2,2,2,2
25-00703,43,1,1,0,1,1,4,1,2,2195.3,7,5,61000.0,6,501,N,2,2,2,2
25-00703,52,1,1,0,1,4,7,1,1,2195.3,11,9,20000.0,3,501,N,2,2,2,2
25-00503,63,2,1,0,1,0,2,1,1,2872.7,11,8,25000.0,4,147,N,2,2,2,2
25-00503,48,1,2,0,6,0,N,1,1,2872.7,4,10,100020.0,8,501,N,2,2,2,2
25-00503,86,2,1,0,1,0,2,1,1,2872.7,N,7,10000.0,2,194,N,2,2,2,2
25-01000,94,2,1,0,1,0,2,1,2,2447.1,N,7,26200.0,4,501,N,1,1,2,2
25-00703,7,1,N,0,1,4,6,1,1,2195.3,N,2,N,N,501,N,1,2,2,2
25-00703,85,1,1,0,1,0,2,1,1,2195.3,N,7,42800.0,5,394,N,2,2,2,2
25-01300,40,2,1,0,1,2,4,1,1,1457.2,9,9,100250.0,8,501,N,2,2,2,2
25-02800,24,2,6,0,6,0,3,1,1,3683.9,11,9,27000.0,4,205,N,2,2,2,2
25-01000,38,2,6,0,1,1,2,1,1,2447.1,8,10,50000.0,6,286,N,2,2,2,2
25-00703,26,2,1,0,1,0,2,1,2,2195.3,9,9,72000.0,7,501,N,2,2,2,2
25-00703,59,1,6,0,1,0,N,1,1,2195.3,6,9,31500.0,4,240,N,2,2,2,2
25-00703,55,1,1,0,1,3,6,1,1,2195.3,9,10,130100.0,9,501,N,2,2,2,2
25-02800,26,1,6,0,1,0,7,1,1,3683.9,3,5,32000.0,4,365,N,2,2,2,2
25-00503,18,2,6,0,6,N,N,3,0,2872.7,N,7,0.0,0,N,N,2,2,2,2
25-02800,62,2,1,0,1,0,2,1,1,3683.9,12,10,75000.0,7,501,N,2,2,2,2
25-02800,11,1,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-00703,3,1,N,0,1,2,4,1,1,2195.3,N,1,N,N,480,N,N,N,2,2
25-01000,67,1,4,0,1,0,N,1,1,2447.1,6,7,33400.0,4,274,N,2,2,2,2
25-02800,57,2,1,0,1,0,2,1,1,3683.9,10,9,299000.0,9,501,N,2,2,2,2
25-00703,16,1,6,0,1,1,2,1,1,2195.3,4,4,2500.0,1,271,N,2,2,2,2
25-00703,38,1,1,0,2,2,4,1,2,2195.3,10,5,54000.0,6,374,N,2,2,2,2
25-00703,10,2,N,0,1,4,6,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-01300,34,2,1,0,1,0,2,1,1,1457.2,11,10,70000.0,7,501,N,2,2,2,2
25-01300,7,2,N,0,1,0,N,1,1,1457.2,N,3,N,N,N,N,2,2,2,2
25-01300,54,1,1,0,1,3,5,1,1,1457.2,10,11,123000.0,8,476,N,2,2,2,2
25-01000,6,1,N,0,6,4,6,1,1,2447.1,N,3,N,N,297,N,1,2,2,2
25-01300,81,2,3,0,1,0,2,1,1,1457.2,N,5,30700.0,4,380,N,2,2,1,2
25-02800,65,1,1,0,1,0,3,1,1,3683.9,4,12,654000.0,9,501,N,2,2,2,2
25-01000,48,2,1,0,1,2,4,1,1,2447.1,12,9,110000.0,8,501,N,2,2,2,2
25-01000,16,1,6,0,1,1,4,1,1,2447.1,N,4,0.0,0,501,N,2,2,2,2
25-00703,85,2,3,0,1,0,N,1,1,2195.3,N,10,57600.0,6,473,N,2,2,2,2
25-01300,65,2,4,0,1,0,2,1,1,1457.2,3,5,66000.0,7,481,N,1,1,2,2
25-00703,76,2,1,0,1,0,2,1,1,2195.3,N,5,7900.0,2,501,N,2,2,2,1
25-01000,50,1,1,0,1,0,2,1,1,2447.1,16,5,95140.0,8,501,N,2,2,2,2
25-01000,50,2,1,0,1,1,4,1,1,2447.1,11,9,80000.0,7,501,N,2,2,2,2
25-02800,55,2,1,0,1,0,4,1,1,3683.9,7,7,10000.0,2,501,N,2,2,2,2
25-01000,41,2,1,0,1,2,4,1,1,2447.1,11,9,100000.0,8,501,N,2,2,2,2
25-02800,38,1,1,0,1,1,3,1,2,3683.9,9,9,110000.0,8,501,N,2,2,2,2
25-00703,19,2,6,0,1,1,4,1,1,2195.3,12,7,4000.0,1,427,N,2,2,2,2
25-00503,46,2,1,0,1,0,2,1,1,2872.7,11,9,95000.0,8,501,N,2,2,2,2
25-00503,83,1,1,0,1,0,2,1,1,2872.7,N,9,122100.0,8,501,N,2,2,2,2
25-01000,3,2,N,0,1,1,2,1,1,2447.1,N,2,N,N,478,N,N,N,2,2
25-00503,60,2,3,0,6,2,5,1,2,2872.7,N,1,0.0,0,374,N,2,2,2,2
25-01300,76,2,1,0,1,0,2,1,1,1457.2,N,7,14600.0,3,316,N,2,1,2,2
25-00503,69,2,1,0,1,0,2,1,1,2872.7,N,5,7700.0,2,501,N,2,2,2,2
25-00503,14,2,N,2,1,2,4,1,2,2872.7,N,3,N,N,501,N,2,2,2,2
25-02800,41,2,1,0,1,1,4,1,1,3683.9,10,7,35000.0,5,398,N,2,2,2,2
25-00703,44,2,1,0,1,2,4,1,1,2195.3,N,9,0.0,0,501,N,2,2,2,2
25-01000,31,2,6,1,1,0,N,1,1,2447.1,12,11,70000.0,7,501,N,2,2,2,2
25-01300,29,1,6,0,1,2,3,1,1,1457.2,14,5,71000.0,7,357,N,2,2,2,2
25-00503,24,1,6,0,1,0,7,1,1,2872.7,6,5,27000.0,4,350,N,2,2,2,2
25-00703,66,2,6,0,1,0,N,1,2,2195.3,10,5,23600.0,4,195,N,2,1,2,2
25-01000,30,2,2,0,1,0,4,1,1,2447.1,12,7,39500.0,5,501,N,2,2,2,2
25-02800,65,1,1,0,6,0,2,1,1,3683.9,6,4,25000.0,4,164,N,2,2,2,2
25-01300,44,2,1,0,1,0,3,1,1,1457.2,12,8,70000.0,7,501,N,2,2,2,2
25-01000,58,2,1,0,1,0,2,1,1,2447.1,15,5,3040.0,1,501,N,2,2,2,2
25-01300,60,2,3,0,1,0,N,1,1,1457.2,12,5,40000.0,5,303,N,2,2,2,1
25-00703,52,1,1,0,1,0,4,1,1,2195.3,5,5,100000.0,8,501,N,2,2,2,2
25-01000,57,1,6,0,1,1,5,1,1,2447.1,14,7,108000.0,8,501,N,2,2,2,2
25-00703,71,1,1,0,1,0,3,1,1,2195.3,6,7,25600.0,4,445,N,2,2,2,2
25-00703,22,1,6,0,1,N,N,3,0,2195.3,10,7,1000.0,1,N,N,1,2,2,2
25-01300,1,1,N,0,6,1,3,1,2,1457.2,N,N,N,N,501,N,N,N,2,2
25-01300,80,2,3,0,6,0,N,1,2,1457.2,N,3,10800.0,2,88,N,2,2,2,2
25-00703,63,2,1,0,1,0,3,1,1,2195.3,6,7,73800.0,7,501,N,2,2,2,2
25-00703,14,2,N,0,1,3,6,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-01000,8,2,N,1,8,2,4,1,1,2447.1,N,3,N,N,431,N,2,2,2,2
25-02800,84,1,1,0,1,0,2,1,2,3683.9,N,7,11500.0,2,202,N,2,2,2,2
25-00703,45,1,1,0,1,2,4,1,1,2195.3,4,9,270000.0,9,501,N,2,2,2,2
25-00703,76,1,4,0,1,0,N,1,2,2195.3,14,7,19400.0,3,160,N,2,2,2,2
25-00703,27,1,6,0,1,4,7,1,1,2195.3,14,9,20000.0,3,501,N,2,2,2,2
25-01300,8,2,N,0,6,2,4,1,1,1457.2,N,3,N,N,441,N,2,2,2,2
25-02800,55,2,1,0,1,0,2,1,1,3683.9,9,9,105000.0,8,501,N,2,2,2,2
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,3,13000.0,2,N,N,1,1,1,2
25-01300,58,2,3,0,1,0,N,1,2,1457.2,7,7,12000.0,2,91,N,2,2,2,2
25-00703,51,2,6,0,1,0,N,1,1,2195.3,3,8,48000.0,6,366,N,2,2,2,2
25-01300,67,2,1,0,1,0,2,1,1,1457.2,N,7,10800.0,2,463,N,2,2,2,2
25-00503,19,2,6,0,1,N,N,3,0,2872.7,11,7,6500.0,1,N,N,2,2,2,2
25-01000,51,2,6,0,1,0,3,1,1,2447.1,16,10,60000.0,6,501,N,2,2,2,2
25-01300,89,2,3,0,1,0,2,1,1,1457.2,N,5,23800.0,4,273,N,1,2,2,1
25-01300,56,1,1,0,1,0,2,1,1,1457.2,0,5,50000.0,6,501,N,2,2,2,2
25-00503,33,2,6,0,1,2,3,1,2,2872.7,7,7,7500.0,2,36,N,2,2,2,2
25-00703,89,1,3,0,1,0,N,1,2,2195.3,N,5,16800.0,3,138,N,2,2,2,2
25-00703,32,2,6,0,1,0,N,1,2,2195.3,10,9,75000.0,7,501,N,2,2,2,2
25-00703,54,1,1,0,1,0,4,1,1,2195.3,16,10,100000.0,8,501,N,2,2,2,2
25-00703,67,1,1,0,1,0,2,1,1,2195.3,7,7,14000.0,3,501,N,2,1,2,2
25-01000,9,1,N,4,1,2,4,1,1,2447.1,N,3,N,N,430,N,2,2,2,2
25-02800,27,2,1,0,1,0,2,1,1,3683.9,12,10,71000.0,7,501,N,2,2,2,2
25-02800,47,2,2,0,1,0,5,1,1,3683.9,6,9,15200.0,3,385,N,1,2,2,2
25-00503,49,1,1,0,6,2,4,1,1,2872.7,10,10,300000.0,9,501,N,2,2,2,2
25-01000,60,2,4,0,1,0,2,1,2,2447.1,6,4,30000.0,4,224,N,2,2,2,2
25-00703,78,2,1,0,1,0,2,1,1,2195.3,N,7,84400.0,7,501,N,2,2,2,2
25-01000,8,2,N,0,1,2,4,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-01000,65,1,1,0,1,0,2,1,1,2447.1,15,5,4600.0,1,276,N,2,2,2,2
25-00703,90,2,3,0,1,0,N,1,1,2195.3,N,7,22200.0,3,182,N,1,1,2,1
25-00703,57,2,1,0,1,0,4,1,1,2195.3,12,5,40000.0,5,501,N,2,2,2,2
25-01000,2,1,N,4,1,5,7,1,2,2447.1,N,N,N,N,155,N,N,N,2,2
25-00703,29,1,6,0,1,0,N,1,2,2195.3,10,9,100000.0,8,501,N,2,2,2,2
25-02800,66,2,1,0,1,0,2,1,1,3683.9,9,5,34000.0,4,501,N,1,1,2,2
25-02800,25,2,1,0,6,0,2,1,1,3683.9,N,10,0.0,0,113,N,2,2,2,2
25-00503,19,2,6,0,9,N,N,3,0,2872.7,N,7,0.0,0,N,N,2,2,2,2
25-01000,91,1,1,0,1,0,3,1,1,2447.1,N,9,37500.0,5,501,N,2,1,1,1
25-00703,74,2,1,0,1,0,2,1,1,2195.3,16,10,12000.0,2,262,N,2,2,2,2
25-01000,28,2,2,0,1,0,3,1,1,2447.1,12,9,105000.0,8,501,N,2,2,2,2
25-00703,25,1,6,0,1,0,4,1,1,2195.3,4,5,62000.0,6,501,N,2,2,2,2
25-01300,64,2,1,0,1,0,2,1,1,1457.2,11,7,3320.0,1,328,N,2,2,2,2
25-01300,15,2,6,0,1,2,4,1,1,1457.2,N,4,1200.0,1,427,N,2,2,2,2
25-01300,49,2,1,0,1,4,6,1,1,1457.2,11,9,5000.0,1,215,N,2,2,2,2
25-00703,55,2,1,0,1,0,2,1,1,2195.3,9,7,39000.0,5,349,N,2,2,2,2
25-02800,28,2,6,0,1,0,4,1,1,3683.9,6,5,50000.0,6,378,N,2,2,2,2
25-01300,48,1,1,0,1,3,5,1,1,1457.2,4,5,32000.0,4,441,N,2,2,2,2
25-01300,10,1,N,0,1,2,4,1,1,1457.2,N,3,N,N,358,N,2,2,2,2
25-00703,68,2,3,0,1,0,2,1,1,2195.3,11,9,25200.0,4,263,N,2,2,2,2
25-00703,46,1,1,0,1,2,5,1,1,2195.3,3,7,58000.0,6,501,N,2,2,2,2
25-01300,67,2,1,0,1,0,2,1,1,1457.2,13,10,65000.0,7,501,N,2,2,2,2
25-01300,66,1,1,0,1,0,2,1,1,1457.2,9,10,419500.0,9,501,N,2,2,2,2
25-00703,7,1,N,0,1,4,6,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00503,43,2,1,4,1,2,4,1,2,2872.7,8,10,50000.0,6,501,N,2,2,2,2
25-00703,71,1,1,0,1,0,2,1,1,2195.3,10,10,245500.0,9,501,N,2,2,2,2
25-00503,36,2,1,0,1,3,5,1,1,2872.7,12,10,0.0,0,459,N,2,2,2,2
25-00503,65,1,1,0,1,0,2,1,1,2872.7,12,11,170000.0,9,501,N,2,2,2,2
25-00703,86,2,1,0,1,0,2,1,1,2195.3,N,5,10200.0,2,330,N,2,2,2,2
25-02800,10,1,N,0,1,0,4,1,2,3683.9,N,3,N,N,262,N,2,2,2,2
25-00503,75,1,1,0,1,0,2,1,2,2872.7,15,7,50000.0,6,501,4,2,1,2,2
25-00503,11,2,N,0,1,3,5,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-00503,6,2,N,0,1,3,5,1,2,2872.7,N,2,N,N,326,N,2,2,2,2
25-01000,36,2,1,0,1,0,2,1,1,2447.1,9,9,143000.0,9,501,N,2,2,2,2
25-00503,18,1,6,0,1,N,N,3,0,2872.7,N,7,0.0,0,N,N,2,2,2,2
25-00703,52,2,3,0,2,0,4,1,1,2195.3,12,7,48200.0,6,478,N,2,2,2,2
25-00503,57,2,1,0,1,0,2,1,1,2872.7,11,10,66000.0,7,501,N,2,2,2,2
25-01300,38,1,1,0,9,1,3,1,1,1457.2,10,6,102200.0,8,501,2,2,2,2,2
25-00703,41,2,1,0,1,1,3,1,1,2195.3,9,9,23000.0,3,501,N,2,2,2,2
25-00703,59,2,4,0,1,0,N,1,2,2195.3,15,5,2100.0,1,16,N,2,2,2,1
25-00503,6,1,N,0,1,2,4,1,2,2872.7,N,2,N,N,501,N,2,2,2,2
25-02800,32,2,1,0,6,0,2,1,2,3683.9,18,10,0.0,0,501,N,2,2,2,2
25-00503,55,1,1,0,6,1,3,1,1,2872.7,4,12,143000.0,9,501,N,2,2,2,2
25-00503,64,1,3,0,1,0,N,1,1,2872.7,3,5,68000.0,7,501,N,2,2,2,2
25-00703,48,1,6,0,1,0,2,1,2,2195.3,11,10,8500.0,2,142,N,2,2,2,2
25-01000,37,1,1,0,1,4,6,1,1,2447.1,4,9,212000.0,9,501,N,2,2,2,2
25-00503,71,1,1,0,1,0,5,1,1,2872.7,N,7,190000.0,9,501,N,2,2,2,2
25-00703,64,2,6,0,1,0,N,1,1,2195.3,12,10,28200.0,4,213,N,2,2,2,2
25-00503,34,2,1,0,1,1,3,1,2,2872.7,5,9,88000.0,8,501,N,2,2,2,2
25-01000,50,1,1,0,1,1,4,1,1,2447.1,5,9,78000.0,7,501,N,2,2,2,2
25-00503,74,2,1,0,1,0,2,1,1,2872.7,N,10,62300.0,6,501,N,2,2,2,2
25-00703,69,1,1,0,1,0,2,1,1,2195.3,6,9,32400.0,4,408,N,2,2,2,2
25-02800,85,1,1,0,1,0,2,1,1,3683.9,N,7,72000.0,7,501,N,2,2,2,2
25-02800,28,2,6,0,1,0,N,1,1,3683.9,12,9,75200.0,7,501,N,2,2,2,2
25-01000,10,1,N,0,1,3,5,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-01000,5,2,N,0,6,3,5,1,1,2447.1,N,2,N,N,501,N,2,2,2,2
25-01300,3,1,N,0,1,3,5,1,1,1457.2,N,1,N,N,331,N,N,N,2,2
25-01000,60,2,4,0,1,0,3,1,1,2447.1,10,8,60000.0,6,501,N,2,2,2,2
25-01300,11,1,N,0,1,2,4,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-01000,57,2,1,0,1,0,3,1,1,2447.1,4,7,80000.0,7,501,N,2,2,2,2
25-01300,18,1,6,0,1,0,3,1,1,1457.2,N,4,3000.0,1,501,N,2,1,2,1
25-00703,79,1,1,0,1,0,2,1,1,2195.3,N,9,39000.0,5,501,N,2,2,2,2
25-02800,26,1,6,0,9,0,N,1,2,3683.9,3,5,40000.0,5,301,N,2,2,2,2
25-01000,70,1,1,0,1,0,2,1,1,2447.1,N,9,69700.0,7,501,N,2,2,2,2
25-01300,75,1,1,0,1,0,2,1,1,1457.2,10,10,249300.0,9,501,N,2,2,2,2
25-00503,19,2,6,4,2,N,N,3,0,2872.7,13,7,2100.0,1,N,N,2,2,2,2
25-02800,28,2,6,0,1,0,4,1,1,3683.9,11,9,28000.0,4,501,N,2,2,2,2
25-02800,1,1,N,0,1,3,5,1,1,3683.9,N,N,N,N,464,N,N,N,2,2
25-00703,47,1,1,0,1,2,4,1,1,2195.3,4,10,170000.0,9,501,N,2,2,2,2
25-02800,48,2,1,0,1,0,3,1,2,3683.9,4,10,175000.0,9,501,N,2,2,2,2
25-00703,38,1,1,0,1,2,4,1,1,2195.3,9,9,170000.0,9,501,N,2,2,2,2
25-02800,14,1,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-00503,28,2,6,0,1,0,N,1,2,2872.7,6,9,105000.0,8,501,N,2,2,2,2
25-01000,33,1,1,0,1,0,2,1,1,2447.1,11,9,45000.0,5,485,N,2,2,2,2
25-00503,55,2,1,0,6,0,2,1,1,2872.7,16,10,60000.0,6,501,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,2195.3,3,7,23000.0,3,501,N,2,2,2,2
25-00503,3,1,N,0,6,1,3,1,1,2872.7,N,1,N,N,318,N,N,N,2,2
25-01300,60,1,1,0,2,3,7,1,1,1457.2,10,8,44000.0,5,443,N,2,2,2,2
25-00503,9,2,N,0,1,0,4,1,1,2872.7,N,3,N,N,246,N,2,2,2,2
25-02800,48,1,6,0,1,0,N,1,2,3683.9,10,7,18000.0,3,136,N,1,2,1,2
25-00503,70,2,1,0,1,0,2,1,1,2872.7,11,10,110000.0,8,501,N,2,2,2,2
25-00703,4,2,N,0,1,4,6,1,2,2195.3,N,1,N,N,302,N,N,N,2,2
25-00703,9,1,N,4,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-01000,76,1,1,0,1,0,2,1,1,2447.1,N,9,40600.0,5,391,2,2,2,2,1
25-00703,16,2,6,0,1,1,2,1,1,2195.3,N,4,0.0,0,288,N,2,2,2,2
25-01300,38,2,1,0,1,2,5,1,1,1457.2,8,9,42000.0,5,501,N,1,2,2,2
25-00703,23,2,6,0,1,0,4,1,1,2195.3,6,5,21600.0,3,501,N,2,2,2,2
25-02800,14,2,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-01300,94,2,2,0,1,N,N,2,0,1457.2,N,5,0.0,0,N,N,1,1,2,2
25-00703,27,1,6,0,1,0,2,1,1,2195.3,10,9,75000.0,7,501,N,2,2,2,2
25-01000,27,1,2,0,1,0,5,1,1,2447.1,4,9,68000.0,7,501,N,2,2,2,2
25-00503,31,2,6,0,1,1,2,1,2,2872.7,6,9,105000.0,8,501,N,2,2,2,2
25-01000,21,1,6,0,1,0,6,1,1,2447.1,N,5,0.0,0,311,N,2,2,2,2
25-01300,55,1,1,0,1,0,3,1,1,1457.2,9,9,112200.0,8,501,N,2,2,2,2
25-00703,54,2,4,0,1,0,N,1,2,2195.3,9,9,150000.0,9,501,N,2,2,2,2
25-01300,35,1,6,0,1,0,4,1,1,1457.2,3,8,0.0,0,501,N,2,2,2,2
25-02800,36,2,1,0,1,1,3,1,1,3683.9,10,12,90000.0,8,501,N,2,2,2,1
25-01000,51,2,1,0,1,0,2,1,1,2447.1,10,10,89000.0,8,501,N,2,2,2,2
25-00503,33,1,1,0,1,3,5,1,2,2872.7,17,9,99000.0,8,326,N,2,2,2,2
25-01000,1,2,N,0,1,4,6,1,1,2447.1,N,N,N,N,501,N,N,N,2,2
25-02800,55,2,4,4,1,0,N,1,1,3683.9,16,11,105000.0,8,501,N,2,2,2,2
25-02800,34,1,1,0,6,1,3,1,1,3683.9,4,9,65000.0,7,317,N,2,2,2,2
25-02800,54,1,2,0,1,0,7,1,1,3683.9,3,5,28600.0,4,365,N,2,2,2,2
25-02800,57,1,4,0,1,0,N,1,2,3683.9,N,7,12100.0,2,91,N,2,2,2,2
25-02800,33,2,1,0,6,1,3,1,1,3683.9,N,8,0.0,0,317,N,2,2,2,2
25-00703,32,2,1,0,1,3,5,1,1,2195.3,11,9,0.0,0,501,N,2,2,2,2
25-00703,51,2,4,0,1,0,4,1,1,2195.3,3,5,40000.0,5,501,N,2,2,1,2
25-00503,29,2,6,0,1,0,N,1,2,2872.7,12,11,50000.0,6,376,N,2,2,2,2
25-00503,52,2,6,0,1,0,2,1,1,2872.7,10,9,90000.0,8,501,N,2,2,2,2
25-01300,57,2,1,0,1,0,5,1,1,1457.2,9,5,39400.0,5,465,N,2,2,2,2
25-01000,38,2,1,0,1,2,4,1,1,2447.1,6,10,143000.0,9,501,N,2,2,2,2
25-01300,51,1,1,0,6,1,3,1,1,1457.2,4,10,150000.0,9,501,N,2,2,2,2
25-00503,44,2,1,0,1,2,4,1,1,2872.7,12,12,40040.0,5,501,N,2,2,2,2
25-00703,32,2,1,0,1,2,6,1,1,2195.3,12,10,2500.0,1,501,N,2,2,2,2
25-00503,39,2,1,0,6,2,4,1,1,2872.7,N,10,50.0,0,501,N,2,2,2,2
25-02800,67,1,1,0,1,0,2,1,1,3683.9,6,4,139000.0,9,501,N,2,2,2,2
25-00703,57,2,4,0,1,2,7,1,1,2195.3,7,5,76000.0,7,366,N,2,2,2,2
25-00703,26,2,6,0,1,1,2,1,2,2195.3,14,8,24000.0,4,138,N,2,2,2,2
25-00703,71,2,1,0,1,0,2,1,1,2195.3,N,10,18200.0,3,501,N,2,2,2,2
25-00503,82,2,3,0,1,0,4,1,2,2872.7,N,3,0.0,0,137,N,1,1,2,2
25-00503,28,1,6,0,1,0,N,1,2,2872.7,6,9,66500.0,7,501,N,2,2,2,2
25-00503,42,1,6,0,6,0,5,1,1,2872.7,4,7,70000.0,7,454,N,2,2,2,2
25-00503,77,2,1,0,1,0,2,1,1,2872.7,10,7,103200.0,8,501,N,2,2,2,2
25-01000,91,1,2,0,1,0,N,1,2,2447.1,14,5,25300.0,4,208,N,2,2,2,1
25-00703,7,1,N,0,1,2,4,1,1,2195.3,N,3,N,N,131,N,2,2,2,2
25-01000,68,2,5,0,1,0,N,1,1,2447.1,11,10,100800.0,8,501,N,2,2,2,2
25-00503,11,1,N,0,1,2,4,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01000,75,1,1,0,1,0,3,1,1,2447.1,N,5,107000.0,8,501,N,2,2,2,2
25-00703,35,1,6,0,1,0,N,1,2,2195.3,9,9,66000.0,7,501,N,2,2,2,2
25-00703,72,1,4,0,1,0,N,1,2,2195.3,N,12,7200.0,2,59,N,2,2,2,2
25-02800,23,2,1,4,1,0,2,1,1,3683.9,14,4,26000.0,4,450,N,2,2,2,2
25-00703,63,2,4,2,1,0,N,1,2,2195.3,15,7,29960.0,4,227,N,2,2,2,2
25-00503,59,1,1,0,1,0,2,1,1,2872.7,4,9,310000.0,9,501,N,2,2,2,2
25-01300,55,2,1,0,1,0,2,1,1,1457.2,13,5,25000.0,4,501,N,2,2,2,2
25-02800,70,1,1,0,1,0,2,1,1,3683.9,6,7,19800.0,3,501,N,2,1,2,2
25-00703,19,1,6,0,9,0,2,1,1,2195.3,14,7,6000.0,1,501,N,2,2,2,2
25-00703,39,2,1,0,1,2,4,1,2,2195.3,14,8,42500.0,5,374,N,2,2,2,2
25-00503,64,1,1,0,1,0,2,1,1,2872.7,6,7,4.0,0,147,N,2,2,1,2
25-00703,15,2,6,0,1,0,4,1,2,2195.3,N,4,0.0,0,236,N,2,2,2,2
25-00503,43,2,1,0,1,1,3,1,2,2872.7,4,10,30000.0,4,501,N,2,2,2,2
25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,7,-1600.0,0,N,N,2,2,2,2
25-00703,27,2,1,0,1,0,2,1,1,2195.3,10,9,78000.0,7,501,N,2,2,2,2
25-01000,55,1,6,2,1,N,N,3,0,2447.1,10,5,23500.0,4,178,N,2,2,2,2
25-01300,45,2,6,0,1,0,N,1,1,1457.2,12,5,65000.0,7,497,N,2,2,2,2
25-00703,48,1,1,0,1,0,3,1,1,2195.3,16,8,85000.0,8,501,2,2,2,2,2
25-00503,15,2,6,0,1,2,4,1,1,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-01000,54,2,1,0,1,0,3,1,1,2447.1,11,7,28000.0,4,501,N,2,2,2,2
25-02800,84,2,3,0,6,N,N,2,0,3683.9,N,3,0.0,0,N,N,1,1,2,2
25-01300,29,1,6,0,1,N,N,2,0,1457.2,7,6,0.0,0,N,N,2,2,2,2
25-01300,52,1,1,0,6,0,2,1,1,1457.2,4,12,110010.0,8,501,N,2,2,2,2
25-00703,78,2,4,0,1,0,2,1,2,2195.3,12,7,53000.0,6,451,N,2,2,2,2
