,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
27,rsynthpop,cart,stat model,ma2019,custom-features-21,266602111776000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/ma/cart_cf21_ma2019.csv,deid_data/rsynthpop_cart/ma/cart_cf21_ma2019.json,deid_data/rsynthpop_cart/ma/report_cart_cf21_ma2019_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,79503534807a125162e042e3316ff2468924152a
28,rsynthpop,cart,stat model,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/ma/cart_demographic_ma2019.csv,deid_data/rsynthpop_cart/ma/cart_demographic_ma2019.json,deid_data/rsynthpop_cart/ma/report_cart_demographic_ma2019_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,c44827f8b0b5fbeac500f23f1db024b7fca672a4
29,rsynthpop,cart,stat model,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data. ,,,minnumlevels=11,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart_CBS-NL/ma/cart_minnumlevels_11_demographic_SlokomManel_2.csv,deid_data/rsynthpop_cart_CBS-NL/ma/cart_minnumlevels_11_demographic_SlokomManel_2.json,deid_data/rsynthpop_cart_CBS-NL/ma/report_cart_minnumlevels_11_demographic_SlokomManel_2_ma2019_06-19-2023T20.33.47,CBS-NL,2.0,4/28/2023 12:09:32,,5dfc74e2b5eb80f20e8fbc7cc9bdc6a2b612f0dc
30,rsynthpop,cart,stat model,ma2019,family-focused,58212000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 503,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/ma/cart_family_maxfaclevels_503_ma2019.csv,deid_data/rsynthpop_cart/ma/cart_family_maxfaclevels_503_ma2019.json,deid_data/rsynthpop_cart/ma/report_cart_family_maxfaclevels_503_ma2019_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,cfab4701ef5d6703799d49b7e1e76cd6913d234e
31,rsynthpop,cart,stat model,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/ma/cart_industry_ma2019.csv,deid_data/rsynthpop_cart/ma/cart_industry_ma2019.json,deid_data/rsynthpop_cart/ma/report_cart_industry_ma2019_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,dde7ecbf0a1e39a35314e638f2fe6f55cfc68fe4
32,rsynthpop,cart,stat model,national2019,custom-features-21,2589195248640000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/national/cart_cf21_na2019.csv,deid_data/rsynthpop_cart/national/cart_cf21_na2019.json,deid_data/rsynthpop_cart/national/report_cart_cf21_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,a4e947b700c619f808cb68ec50472a503b5c337c
33,rsynthpop,cart,stat model,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/national/cart_demographic_na2019.csv,deid_data/rsynthpop_cart/national/cart_demographic_na2019.json,deid_data/rsynthpop_cart/national/report_cart_demographic_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,f615aa3f1774e046028ed010e0d46eb0cc4cd2aa
34,rsynthpop,cart,stat model,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data. ,,,minnumlevels=11,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart_CBS-NL/national/cart_minnumlevels_11_demographic_SlokomManel_2.csv,deid_data/rsynthpop_cart_CBS-NL/national/cart_minnumlevels_11_demographic_SlokomManel_2.json,deid_data/rsynthpop_cart_CBS-NL/national/report_cart_minnumlevels_11_demographic_SlokomManel_2_national2019_06-19-2023T20.33.47,CBS-NL,2.0,4/28/2023 12:09:32,,cca7ec7419f66fa9a6f61ed62d2e9d51f5378880
35,rsynthpop,cart,stat model,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 503,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/national/cart_family_maxfaclevels_503_na2019.csv,deid_data/rsynthpop_cart/national/cart_family_maxfaclevels_503_na2019.json,deid_data/rsynthpop_cart/national/report_cart_family_maxfaclevels_503_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,38123cd5570ee2a6ca7384332d11110881819a6c
36,rsynthpop,cart,stat model,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/national/cart_industry_na2019.csv,deid_data/rsynthpop_cart/national/cart_industry_na2019.json,deid_data/rsynthpop_cart/national/report_cart_industry_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,352b339e5b0fa33c5fc4ebba2a989d51e4560137
37,rsynthpop,cart,stat model,tx2019,custom-features-21,600712912800000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/tx/cart_cf21_tx2019.csv,deid_data/rsynthpop_cart/tx/cart_cf21_tx2019.json,deid_data/rsynthpop_cart/tx/report_cart_cf21_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,301ccb28923a699a1ae17186eb42b7f187846f8e
38,rsynthpop,cart,stat model,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/tx/cart_demographic_tx2019.csv,deid_data/rsynthpop_cart/tx/cart_demographic_tx2019.json,deid_data/rsynthpop_cart/tx/report_cart_demographic_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,5b01c4a8821eaaf5d3c972e2dce054e108fe82dd
39,rsynthpop,cart,stat model,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,Non-differentially private synthetic data. ,,,minnumlevels=11,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart_CBS-NL/tx/cart_minnumlevels_11_demographic_SlokomManel_2.csv,deid_data/rsynthpop_cart_CBS-NL/tx/cart_minnumlevels_11_demographic_SlokomManel_2.json,deid_data/rsynthpop_cart_CBS-NL/tx/report_cart_minnumlevels_11_demographic_SlokomManel_2_tx2019_06-19-2023T20.33.47,CBS-NL,2.0,4/28/2023 12:09:32,,5dfc74e2b5eb80f20e8fbc7cc9bdc6a2b612f0dc
40,rsynthpop,cart,stat model,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 503,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/tx/cart_family_maxfaclevels_503_tx2019.csv,deid_data/rsynthpop_cart/tx/cart_family_maxfaclevels_503_tx2019.json,deid_data/rsynthpop_cart/tx/report_cart_family_maxfaclevels_503_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,4b1de23fcba43d8510e0f7e8f9e0417725d19d05
41,rsynthpop,cart,stat model,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,Non-differentially private synthetic data.  Produced using a fully conditional multilple imputation algorithm comprised of a sequence of decision trees trained on the target data.  Each  feature value in a given record is synthesized one at a time: the values of the preceding synthesized features are fed into the decision tree trained to predict the current feature.  ,,,maxfaclevels: 300,,https://doi.org/10.18637/jss.v074.i11,deid_data/rsynthpop_cart/tx/cart_industry_tx2019.csv,deid_data/rsynthpop_cart/tx/cart_industry_tx2019.json,deid_data/rsynthpop_cart/tx/report_cart_industry_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,fd01386fbd0cb1c199f4371c150119e5e6929965
42,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,1,0,e=1 d=0 rand=False,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_1_rand_false_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_1_rand_false_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_1_rand_false_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,5cc4aac8ecfa028ceb331023a7cee33496d8d96e
43,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,100,0,e=100 d=0 rand=False,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_100_rand_false_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_100_rand_false_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_100_rand_false_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,9a467d456c956e335eecd4ec3e12b534fc7e680e
44,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,100,0,e=100 d=0 rand=True,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_100_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_100_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_100_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,5278d935a75372c2413e2c1518bc3b71a5b4a2d7
45,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,10,0,e=10 d=0 rand=False,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_10_rand_false_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_10_rand_false_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_10_rand_false_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,1018c356395ac4f84f0c6522328a53f2096ed9ee
46,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,10,0,e=10 d=0 rand=True,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_10_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_10_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_10_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,018dc6c3b312249a2bc4b2b4d30d630aa720c1e9
47,rsynthpop,catall,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,The DP versions are differentially private conditional on 1) the known sample size 2) knowledge of the data structure and the cells presumed to be structural zeros in the table.,1,0,e=1 d=0 rand=True,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_1_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_e_1_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_e_1_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,e95852c61aa626fd2ad343cd9b70f3504463ceb4
48,rsynthpop,catall_NonDP,histogram,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,See catall for algorithm definition; this variant has epsilon = infininity and produces non-differentially private synthetic data. ,,,this one not DP,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_nondp_demographic_GRaab.csv,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/catall_nondp_demographic_GRaab.json,deid_data/rsynthpop_catall_Rsynthpop-categorical/national/report_catall_nondp_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,1.0,5/8/2023 6:58:34,,581dc5c92dd2b20970080b02307af2f6a37881db
49,rsynthpop,ipf,query matching,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,differential privacy ,1,0,e=1,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_e_1_demographic_GRaab.csv,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_e_1_demographic_GRaab.json,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/report_ipf_e_1_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,2.0,5/8/2023 11:31:23,,659b0ca059cff98d4107c5843744344520da0960
50,rsynthpop,ipf,query matching,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",dp,differential privacy ,2,0,e=2,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_e_2_demographic_GRaab.csv,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_e_2_demographic_GRaab.json,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/report_ipf_e_2_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,2.0,5/8/2023 11:31:23,,016f41caf598e5bd01e051d0581651801f29f23a
51,rsynthpop,ipf_NonDP,query matching,national2019,demographic-focused,340540200,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DREM",non_dp,"this is the same as the differentially private ipf algorithm, with epsilon set to infinity.",,,no epsilon set for this,,https://doi.org/10.48550/arXiv.2206.01362,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_nondp_demographic_GRaab.csv,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/ipf_nondp_demographic_GRaab.json,deid_data/rsynthpop_ipf_Rsynthpop-categorical/national/report_ipf_nondp_demographic_GRaab_national2019_06-19-2023T20.33.47,Rsynthpop-categorical,2.0,5/8/2023 11:31:23,,67a5fa35eb0b507127180f179f45e9a12929ece5
