,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
645,19,2,7,2,2,2,N,5,0,1,4,6,1,3,1,5,344,28-01100,45,2,2,46,17,2,7,2,2,2,N,1,2,4,1,42,50,57,50.0
646,46,2,7,2,2,2,N,8,0,1,12,1,5,9,1,0,103,28-01100,71,2,2,35,42,2,7,2,2,2,N,1,1,4,6,279,105,105,50.0
647,79,2,7,2,2,2,N,11,0,1,N,1,0,2,1,2,405,28-01100,51,1,2,81,72,2,7,2,2,2,N,1,0,2,7,242,49,38,64.28571428571429
648,71,2,7,2,2,2,N,1,0,1,N,6,0,N,1,5,193,28-01100,80,2,1,81,27,2,7,2,2,2,N,1,0,6,0,219,57,63,57.14285714285714
649,45,2,7,2,2,2,N,7,0,1,14,1,0,2,2,3,154,28-01100,173,2,2,168,27,2,7,2,2,2,N,1,3,5,2,106,112,112,50.0
650,52,2,7,2,2,2,N,4,0,1,10,6,0,4,1,4,189,28-01100,26,1,1,36,16,2,7,2,2,2,N,1,2,4,1,501,113,87,57.14285714285714
651,71,2,7,2,2,2,N,6,0,1,N,4,0,N,1,2,69,28-01100,170,2,1,170,43,2,7,2,2,2,N,1,0,3,0,388,85,33,57.14285714285714
652,19,2,7,2,2,2,N,7,0,1,14,6,1,3,2,2,334,28-01100,289,1,1,256,24,2,7,2,2,2,N,1,0,N,2,48,281,281,57.14285714285714
653,45,2,7,2,2,2,N,4,0,1,N,5,0,2,2,3,59,28-01100,266,2,1,105,58,2,7,2,1,2,N,1,0,N,2,70,107,107,50.0
654,54,2,7,2,2,2,N,10,0,1,14,6,0,3,1,5,227,28-01100,69,2,2,69,47,2,7,2,2,2,N,1,0,3,5,501,97,97,71.42857142857143
655,82,2,7,2,2,2,N,4,0,1,11,1,0,2,1,7,254,28-01100,34,2,1,33,57,2,7,2,1,1,N,1,0,2,3,131,51,50,50.0
656,47,2,7,2,2,2,N,4,0,1,4,6,0,N,2,2,66,28-01100,95,2,1,95,39,2,7,2,2,2,N,1,0,N,1,2,61,39,64.28571428571429
657,41,2,7,2,2,2,N,8,0,1,8,1,2,7,1,7,133,28-01100,324,2,2,126,38,2,7,2,2,2,N,1,2,5,7,405,87,112,64.28571428571429
658,57,2,7,2,2,2,N,9,0,1,15,1,0,2,1,7,501,28-01100,39,1,2,38,51,2,7,2,2,2,N,1,0,2,9,501,46,48,71.42857142857143
659,33,2,7,2,2,2,N,5,0,1,4,1,0,2,1,6,437,28-01100,32,2,1,38,51,2,7,2,2,2,N,1,0,3,7,371,141,157,57.14285714285714
660,19,2,7,2,1,2,N,7,0,1,16,6,0,3,1,1,276,28-01100,158,2,2,62,66,2,7,2,2,2,N,1,0,N,5,214,38,38,50.0
661,74,2,7,2,2,2,N,9,0,1,11,1,0,2,1,6,501,28-01100,50,1,1,58,68,2,7,1,1,2,N,1,0,2,3,141,81,80,50.0
662,55,2,7,2,2,2,N,9,0,1,14,1,0,2,1,2,342,28-01100,146,1,1,141,65,2,7,2,2,2,N,1,0,2,8,501,43,44,64.28571428571429
663,34,2,7,2,2,2,N,8,0,1,12,4,5,6,1,6,501,28-01100,133,1,2,94,62,2,7,2,2,2,N,1,0,2,9,501,177,177,57.14285714285714
664,62,2,7,2,2,2,N,5,0,1,16,6,0,N,2,8,391,28-01100,299,2,2,298,34,2,7,2,2,2,N,1,2,4,1,7,141,141,50.0
665,67,1,7,2,2,2,N,6,0,1,N,1,0,2,1,6,292,28-01100,154,2,2,286,57,2,7,2,1,2,N,1,0,2,2,131,43,50,50.0
666,92,1,7,2,2,1,N,5,0,1,N,3,0,2,1,0,0,28-01100,50,1,1,45,94,2,7,2,2,2,N,1,0,N,7,372,35,35,42.857142857142854
667,75,1,7,1,1,1,N,10,0,1,N,4,0,4,1,3,374,28-01100,163,2,2,93,70,2,7,2,2,2,N,1,0,N,2,59,207,207,28.57142857142857
668,25,2,7,2,2,1,N,7,0,1,18,6,0,3,2,0,67,28-01100,84,2,1,38,26,2,7,2,2,2,N,1,0,4,0,221,157,154,57.14285714285714
669,26,2,7,2,2,2,N,9,0,1,11,1,2,5,2,7,421,28-01100,63,2,2,62,30,2,7,2,2,2,N,1,1,3,8,345,154,154,50.0
670,45,2,7,2,2,2,N,9,0,1,16,1,2,4,1,8,501,28-01100,46,1,1,42,32,2,7,2,2,2,N,1,0,2,8,454,88,88,57.14285714285714
671,53,1,7,1,1,1,N,7,0,1,13,6,0,N,2,1,22,28-01100,129,2,2,109,30,2,7,2,2,2,N,1,1,2,5,120,275,275,21.428571428571427
672,75,2,7,2,1,2,N,4,0,1,N,3,0,N,2,3,120,28-01100,69,2,1,59,59,2,7,2,2,2,N,1,0,N,3,72,36,37,64.28571428571429
673,33,2,7,2,2,2,N,7,0,1,8,6,0,3,2,5,213,28-01100,118,2,1,223,25,2,7,2,2,2,N,1,0,N,6,215,132,132,57.14285714285714
674,53,2,7,2,2,2,N,10,0,1,12,1,0,2,1,7,501,28-01100,125,2,1,100,78,2,7,2,2,2,N,1,0,2,5,316,53,53,64.28571428571429
675,64,2,7,2,2,2,N,1,0,1,N,2,0,N,2,2,74,28-01100,65,2,2,75,65,2,7,2,1,1,N,1,0,N,3,101,99,99,50.0
676,18,2,7,2,2,2,N,5,0,1,18,6,0,9,2,0,105,28-01100,105,2,1,86,27,2,7,2,2,2,N,1,0,2,6,254,110,122,57.14285714285714
677,63,2,7,2,2,2,N,9,0,1,10,6,0,4,1,5,501,28-01100,43,2,2,43,25,2,7,2,2,2,N,1,0,2,1,398,202,150,57.14285714285714
678,16,2,7,2,2,2,N,4,0,1,18,6,5,6,2,0,7,28-01100,84,2,2,65,16,2,7,2,2,2,N,1,3,5,0,200,47,56,64.28571428571429
679,31,2,7,2,2,2,N,8,0,1,9,6,0,N,1,6,188,28-01100,97,2,2,97,56,2,7,2,2,2,N,1,0,N,7,367,103,103,64.28571428571429
680,24,2,7,2,2,2,N,7,0,1,14,6,0,2,2,5,310,28-01100,126,1,2,113,20,2,7,2,2,2,N,1,0,N,2,30,40,39,57.14285714285714
681,39,2,7,2,2,2,N,7,0,1,14,1,0,3,1,6,501,28-01100,56,1,1,55,65,2,7,2,2,2,N,1,0,2,3,501,73,76,64.28571428571429
682,44,2,7,2,2,2,N,5,0,1,14,1,0,3,1,6,200,28-01100,89,2,1,80,63,2,7,2,2,2,N,1,0,2,8,501,94,82,57.14285714285714
683,15,2,7,2,2,2,N,4,0,1,14,6,2,6,1,1,105,28-01100,111,2,1,172,16,2,7,2,2,2,N,1,1,4,0,293,325,353,50.0
684,64,2,7,2,2,2,N,7,0,1,N,5,0,N,2,2,70,28-01100,37,2,1,36,67,2,7,2,2,1,5,1,0,3,7,175,35,35,42.857142857142854
685,35,2,7,2,2,1,N,5,0,3,N,6,N,N,0,2,84,28-01100,14,1,2,0,18,2,7,2,2,2,N,3,N,N,0,N,26,0,64.28571428571429
686,77,2,7,2,1,2,N,12,0,1,12,1,0,2,1,7,501,28-01100,55,1,1,59,44,2,7,2,2,2,N,1,2,4,8,268,87,87,42.857142857142854
687,3,2,7,2,N,N,N,1,0,1,N,N,2,4,1,N,501,28-01100,50,1,2,57,4,2,7,2,N,N,N,1,2,4,N,428,123,207,71.42857142857143
688,57,2,7,2,2,2,N,7,0,1,9,4,1,3,1,4,180,28-01100,120,2,2,120,63,2,7,2,2,2,N,1,0,N,8,424,83,83,50.0
689,64,2,7,2,2,2,N,9,0,1,9,1,0,2,1,7,501,28-01100,67,1,1,45,39,2,7,2,2,2,N,1,1,3,9,501,146,146,57.14285714285714
690,64,2,7,2,2,2,N,5,0,1,3,6,0,3,1,5,501,28-01100,105,2,1,108,53,2,7,2,2,2,N,1,0,2,7,320,99,84,57.14285714285714
691,28,2,7,2,2,2,N,9,0,1,3,1,0,2,1,8,501,28-01100,93,1,1,82,37,2,7,2,2,2,N,1,2,4,8,428,160,207,57.14285714285714
692,75,2,7,2,2,2,N,3,0,1,N,1,0,2,2,7,501,28-01100,133,2,1,133,73,2,7,2,2,2,N,1,0,2,4,171,132,132,64.28571428571429
693,78,2,7,2,2,2,N,10,0,1,9,4,0,N,1,9,501,28-01100,40,1,1,49,57,2,7,2,2,2,N,1,0,N,5,175,63,63,64.28571428571429
694,48,2,7,2,2,2,N,9,0,1,4,1,2,3,2,8,377,28-01100,37,2,1,36,32,2,7,2,2,2,4,1,1,3,7,326,81,52,50.0
695,52,2,7,2,1,1,N,5,0,1,4,1,0,4,2,3,345,28-01100,239,2,1,205,46,2,7,2,2,2,N,1,5,7,6,103,63,66,35.714285714285715
696,48,2,7,2,2,2,N,9,0,1,10,6,0,N,2,0,0,28-01100,145,2,2,145,43,2,7,2,2,2,N,1,3,4,5,76,112,112,50.0
697,35,2,7,2,2,2,N,7,0,1,14,4,0,2,2,5,233,28-01100,296,2,1,298,43,2,7,2,2,2,N,1,5,6,6,228,171,137,50.0
698,50,2,8,2,2,2,N,9,0,1,12,1,0,2,1,9,501,29-01901,69,1,2,47,31,2,8,2,2,2,N,1,0,2,8,501,65,51,71.42857142857143
699,14,2,8,2,2,2,N,4,0,1,N,N,2,3,2,N,138,29-01901,112,2,2,107,14,2,8,2,2,2,N,1,5,6,N,7,147,155,64.28571428571429
700,61,2,8,2,2,2,N,8,0,1,9,1,0,3,1,9,501,29-01901,61,1,1,52,67,2,8,2,2,2,N,1,0,2,9,501,66,65,71.42857142857143
701,51,2,8,2,2,2,N,7,0,1,11,4,0,N,1,6,253,29-01901,57,2,2,57,68,2,8,2,2,2,N,1,0,N,4,198,37,37,64.28571428571429
702,53,2,8,2,2,2,N,7,0,1,12,3,2,3,2,6,232,29-01901,120,2,2,171,45,2,8,2,2,1,N,1,0,N,3,91,182,182,42.857142857142854
703,39,2,8,2,2,2,N,7,0,1,7,1,0,2,1,4,93,29-01901,67,2,2,56,63,2,8,2,2,2,N,1,0,2,7,278,76,76,64.28571428571429
704,17,2,8,2,2,1,N,3,0,1,N,6,0,4,2,2,36,29-01901,286,2,1,225,15,2,8,2,2,2,N,1,5,6,0,7,106,155,42.857142857142854
705,26,2,8,2,2,2,N,9,0,1,11,6,0,N,2,9,501,29-01901,97,6,2,97,22,2,8,2,2,2,N,1,0,N,0,0,153,153,64.28571428571429
706,55,2,8,2,2,2,N,5,0,1,9,4,0,N,2,8,313,29-01901,64,2,1,64,63,2,8,2,1,2,N,1,0,3,5,272,79,79,50.0
707,22,2,8,2,2,2,N,7,0,3,10,6,N,N,0,2,N,29-01901,75,1,2,0,18,2,8,2,2,2,N,3,N,N,1,N,51,0,78.57142857142857
708,65,2,8,2,1,2,N,7,0,1,N,6,0,N,1,1,11,29-01901,45,1,1,45,62,2,8,2,2,2,N,1,0,N,4,179,45,45,71.42857142857143
709,60,2,8,2,1,2,N,7,0,1,12,5,0,N,2,8,400,29-01901,220,2,2,220,31,2,8,2,2,2,N,1,3,4,5,124,98,98,42.857142857142854
710,89,2,8,2,2,2,N,9,0,1,N,1,0,2,1,7,501,29-01901,101,2,2,100,68,2,8,2,1,1,N,1,0,2,2,118,64,64,50.0
711,37,2,8,2,2,2,N,5,0,1,15,5,0,5,2,5,329,29-01901,196,2,2,156,51,2,8,2,2,2,N,1,0,N,1,1,108,89,57.14285714285714
712,21,2,8,2,2,2,N,7,0,1,14,6,0,N,2,2,53,29-01901,105,2,2,106,21,2,8,2,2,2,N,1,2,4,1,5,244,251,57.14285714285714
713,35,2,8,2,2,2,N,10,0,1,9,1,0,2,2,8,501,29-01901,112,1,1,113,29,2,8,2,2,2,N,1,0,2,6,443,148,148,64.28571428571429
714,73,2,8,2,2,2,N,3,0,1,N,1,0,7,1,2,307,29-01901,134,2,1,134,75,2,8,2,2,2,N,1,0,4,4,363,60,58,57.14285714285714
715,61,2,8,2,2,2,N,9,0,1,16,6,0,N,2,9,501,29-01901,45,2,2,46,33,2,8,2,2,2,N,1,0,N,7,356,60,61,64.28571428571429
716,63,2,8,2,2,2,N,10,0,1,N,1,0,4,1,2,153,29-01901,65,2,2,73,77,2,8,2,2,2,N,1,0,2,8,501,70,68,57.14285714285714
717,34,2,8,2,2,2,N,8,0,1,14,6,2,3,2,4,222,29-01901,54,2,1,54,48,2,8,2,2,2,N,1,0,3,2,262,76,57,57.14285714285714
718,35,2,8,2,2,2,N,9,0,1,12,6,0,2,2,7,395,29-01901,380,2,1,381,32,2,8,2,2,2,4,1,0,N,8,501,102,103,50.0
719,32,2,8,2,2,2,N,5,0,1,4,6,0,N,2,4,150,29-01901,49,1,1,48,54,2,8,2,2,2,N,1,0,N,6,266,114,115,64.28571428571429
720,19,2,8,2,2,2,N,4,0,1,14,6,3,4,2,1,7,29-01901,54,2,2,65,16,2,8,2,2,2,N,1,1,4,1,279,108,95,64.28571428571429
721,73,2,8,2,1,2,N,3,0,1,N,4,0,2,2,5,186,29-01901,43,2,2,47,77,2,8,1,1,2,N,1,0,N,3,129,33,33,50.0
722,21,2,8,2,2,2,N,5,0,3,10,6,N,N,0,1,N,29-01901,48,2,1,0,29,2,8,2,2,2,N,2,N,N,7,N,103,0,71.42857142857143
723,24,2,8,2,2,2,N,10,0,1,9,6,2,3,1,3,188,29-01901,190,2,2,167,64,2,8,2,2,2,N,1,0,N,6,290,74,74,50.0
724,82,2,8,2,2,2,N,10,0,1,N,4,0,N,1,6,282,29-01901,67,1,2,67,80,2,8,2,2,2,N,1,0,N,5,212,102,137,64.28571428571429
725,50,2,8,2,2,2,N,7,0,1,6,6,0,3,1,3,133,29-01901,74,2,2,34,54,2,8,2,2,2,N,1,0,5,6,284,87,64,57.14285714285714
726,0,2,8,2,N,N,N,N,0,1,N,N,1,3,2,N,110,29-01901,109,9,1,68,0,2,8,2,N,N,N,1,2,4,N,501,85,78,64.28571428571429
727,29,2,8,2,2,2,N,9,0,1,15,6,0,2,2,7,406,29-01901,107,2,1,106,56,1,8,2,2,2,N,1,0,N,2,69,61,62,50.0
728,39,2,8,2,2,2,N,9,0,1,4,6,0,N,1,8,501,29-01901,73,1,1,73,28,2,8,2,2,2,N,1,0,N,8,501,154,141,78.57142857142857
729,50,2,8,2,2,2,N,10,0,1,11,4,0,N,1,9,501,29-01901,288,2,1,338,56,2,8,2,2,2,N,1,0,2,8,435,93,93,57.14285714285714
730,62,2,8,2,2,2,N,7,0,1,16,5,0,2,1,4,110,29-01901,66,2,2,60,52,2,8,2,2,2,N,1,1,3,7,325,50,49,50.0
731,25,2,8,2,2,2,N,10,0,1,10,6,0,N,2,4,198,29-01901,211,2,1,111,31,2,8,2,2,2,N,1,0,2,6,381,292,300,57.14285714285714
732,28,2,8,2,2,2,N,1,0,1,12,6,2,4,2,4,369,29-01901,411,2,2,391,66,2,8,2,2,2,N,1,0,N,2,79,50,48,50.0
733,21,2,8,2,2,2,N,7,0,1,6,6,1,2,1,2,34,29-01901,63,1,2,74,27,2,8,2,2,2,N,1,0,3,2,501,62,56,57.14285714285714
734,21,2,8,2,2,2,N,7,0,1,11,6,0,N,2,2,38,29-01901,116,1,1,85,21,2,8,2,2,2,N,1,0,N,1,33,58,58,71.42857142857143
735,68,2,8,2,1,1,N,5,0,1,N,1,0,2,1,2,232,29-01901,208,1,2,249,70,2,8,1,1,2,N,1,0,2,2,137,68,64,57.14285714285714
736,26,2,8,2,2,2,N,5,0,1,N,6,2,5,2,0,187,29-01901,129,1,1,149,28,2,8,2,2,2,N,1,0,3,0,177,54,50,57.14285714285714
737,27,2,8,2,2,2,N,9,0,1,10,6,0,N,1,3,114,29-01901,41,2,2,41,28,2,8,2,2,2,N,1,0,3,6,501,105,61,57.14285714285714
738,72,2,8,2,2,2,N,7,0,1,13,6,0,N,1,5,217,29-01901,97,2,2,87,62,2,8,2,1,2,N,1,0,N,7,343,61,61,57.14285714285714
739,25,2,8,2,2,2,N,5,0,1,7,6,0,N,2,1,6,29-01901,151,2,2,152,32,2,8,2,2,2,N,1,1,2,3,92,417,418,50.0
740,31,2,8,2,2,2,N,7,0,1,2,6,1,N,1,9,501,29-01901,255,2,1,253,66,2,8,2,1,2,N,1,0,2,0,0,73,73,42.857142857142854
741,53,1,8,1,2,1,N,6,0,3,N,6,N,N,0,7,362,29-01901,24,2,1,0,25,2,8,2,2,2,N,2,N,N,0,N,14,0,42.857142857142854
742,2,2,8,2,N,N,N,N,0,1,N,N,2,4,2,N,126,29-01901,243,1,1,156,1,2,8,2,N,N,N,1,1,3,N,261,53,44,57.14285714285714
743,63,2,8,1,1,2,N,3,0,1,N,4,0,3,1,3,231,29-01901,259,2,2,236,57,2,8,2,2,2,N,1,0,3,5,160,52,48,50.0
744,30,2,8,2,2,2,N,7,0,1,11,1,3,5,2,7,271,29-01901,31,2,1,35,53,2,8,2,2,2,N,1,0,2,5,295,174,156,50.0
745,17,2,8,2,2,1,N,3,0,1,N,6,1,5,1,0,129,29-01901,151,2,1,59,57,2,8,2,2,2,N,1,0,3,3,139,33,32,42.857142857142854
746,6,2,8,2,2,2,N,2,0,1,N,N,3,10,2,N,200,29-01901,164,1,2,120,4,2,8,2,N,N,N,1,2,4,N,501,150,79,42.857142857142854
747,70,2,8,2,2,2,N,7,0,1,N,4,0,N,1,3,119,29-01901,117,1,2,117,77,2,8,2,2,2,N,1,0,N,7,434,122,121,64.28571428571429
748,31,2,8,2,2,1,N,4,0,1,9,6,0,2,2,0,160,29-01901,118,2,1,52,58,2,8,2,2,1,N,1,0,N,4,154,45,45,57.14285714285714
749,30,2,8,2,2,2,N,7,0,1,N,6,0,N,2,0,0,29-01901,108,1,2,108,43,2,8,2,2,1,5,1,1,2,7,307,136,135,35.714285714285715
750,58,2,8,2,1,2,N,5,0,1,N,4,0,N,2,2,40,29-01901,53,1,1,54,60,2,8,2,2,1,3,1,0,N,2,73,247,247,50.0
751,88,1,8,2,2,2,N,9,0,1,N,1,0,2,1,3,174,29-01901,62,1,1,91,69,1,8,1,2,2,N,1,0,2,7,492,85,85,57.14285714285714
752,35,2,8,2,2,2,N,7,0,1,7,6,0,6,1,4,160,29-01901,67,2,1,47,57,2,8,2,2,2,N,1,0,2,8,501,47,41,57.14285714285714
753,30,2,8,2,2,2,N,4,0,1,4,6,0,2,1,2,67,29-01901,83,2,1,43,37,2,8,2,2,2,N,1,0,7,0,186,344,329,57.14285714285714
754,34,2,8,2,2,2,N,6,0,2,14,6,N,N,0,2,N,29-01901,58,1,1,0,27,2,8,2,2,2,N,2,N,N,0,N,28,0,78.57142857142857
755,62,2,8,2,2,1,N,9,0,1,11,4,0,N,1,6,288,29-01901,61,2,2,61,50,2,8,2,2,2,N,1,0,N,6,294,73,73,64.28571428571429
756,26,2,8,2,2,2,N,6,0,1,12,1,0,2,1,5,302,29-01901,273,2,2,297,42,2,8,2,2,2,N,1,0,2,3,501,75,70,64.28571428571429
757,57,2,8,2,1,2,N,4,0,1,N,5,0,N,1,2,69,29-01901,76,2,1,77,53,2,8,2,2,2,N,1,1,3,0,0,48,69,42.857142857142854
758,47,2,8,2,2,2,N,9,0,1,10,6,0,N,2,5,232,29-01901,74,9,2,75,23,2,8,2,2,2,N,1,0,N,6,265,254,254,64.28571428571429
759,67,2,8,2,2,1,N,5,0,1,8,3,0,N,1,4,205,29-01901,112,2,2,112,57,2,8,2,2,2,N,1,0,4,6,408,39,29,50.0
760,58,2,8,2,2,2,N,7,0,1,13,1,0,4,1,7,450,29-01901,70,2,2,79,76,2,8,2,2,2,N,1,0,2,2,169,43,43,57.14285714285714
761,72,2,8,2,2,2,N,8,0,1,12,3,0,N,2,6,286,29-01901,32,2,2,32,54,2,8,2,2,2,N,1,0,2,5,381,300,300,57.14285714285714
762,23,2,8,2,2,2,N,7,0,1,6,6,0,N,2,5,237,29-01901,60,2,1,49,25,2,8,2,2,2,N,1,2,4,1,5,252,251,50.0
763,54,2,8,2,2,2,N,9,0,1,9,1,0,2,1,6,180,29-01901,82,1,1,81,64,2,8,2,2,2,N,1,0,2,9,501,46,47,64.28571428571429
764,37,2,8,2,2,1,N,7,0,1,7,6,1,2,2,6,342,29-01901,43,2,2,101,28,2,8,2,2,2,N,1,1,3,6,424,100,100,57.14285714285714
765,65,2,8,2,1,2,N,7,0,1,11,1,0,2,1,7,501,29-01901,87,1,2,89,73,2,8,2,2,2,N,1,0,2,4,398,78,78,57.14285714285714
766,26,2,8,2,2,2,N,10,0,1,11,1,0,2,2,2,112,29-01901,58,1,1,51,25,2,8,2,2,2,N,1,0,2,2,138,113,113,71.42857142857143
767,68,2,8,2,2,2,N,5,0,1,6,1,0,2,1,5,310,29-01901,44,2,1,48,65,2,8,1,2,2,N,1,0,2,7,460,42,42,57.14285714285714
768,28,2,8,2,2,1,N,7,0,1,14,6,0,2,1,2,147,29-01901,352,2,1,252,50,2,8,2,1,2,N,1,0,7,0,186,362,329,42.857142857142854
769,19,2,8,2,2,1,N,7,0,3,14,6,N,N,0,1,N,29-01901,62,1,2,0,21,2,8,2,2,2,N,3,N,N,1,N,65,0,78.57142857142857
770,56,2,8,2,1,2,N,5,0,1,N,1,0,3,2,3,67,29-01901,33,2,1,34,73,2,8,1,2,2,N,1,0,2,3,210,131,130,50.0
771,42,2,8,2,2,2,N,10,0,1,11,1,0,2,2,3,291,29-01901,59,1,2,94,62,2,8,2,2,2,N,1,0,2,2,501,105,105,64.28571428571429
772,56,2,8,2,2,2,N,10,0,1,11,6,0,N,2,7,377,29-01901,156,6,1,172,32,2,8,2,2,2,N,1,0,N,3,93,159,159,64.28571428571429
773,76,2,8,2,2,2,N,9,0,1,13,3,0,N,2,8,501,29-01901,138,2,2,138,48,2,8,2,2,2,N,1,0,N,4,170,298,299,64.28571428571429
774,83,2,0,2,2,2,N,7,0,1,10,3,0,N,1,5,242,30-00600,166,1,2,166,81,2,0,2,1,2,N,1,0,N,6,293,28,28,57.14285714285714
775,27,2,0,2,2,2,N,8,0,1,12,1,2,4,2,6,396,30-00600,90,1,2,97,43,2,0,2,2,2,N,1,1,4,5,317,51,52,57.14285714285714
776,69,2,0,2,2,2,N,4,0,1,4,1,0,2,1,6,501,30-00600,46,1,2,42,58,2,0,2,2,2,N,1,0,2,6,266,51,61,71.42857142857143
777,90,2,0,2,2,2,N,5,0,1,11,3,0,N,1,3,124,30-00600,42,1,2,42,88,2,0,2,2,2,N,1,0,N,2,71,22,23,64.28571428571429
778,94,2,0,1,2,1,N,5,0,1,N,3,0,N,2,3,81,30-00600,63,1,1,60,94,1,0,2,1,2,N,1,0,N,3,140,354,354,50.0
779,59,2,0,2,1,2,N,4,0,1,N,4,0,N,1,3,111,30-00600,40,1,1,49,61,2,0,2,1,2,N,1,0,N,3,133,197,197,71.42857142857143
780,60,2,0,2,2,2,N,5,0,1,9,3,0,4,1,4,224,30-00600,17,1,2,37,83,2,0,2,2,2,N,1,0,N,2,99,31,31,57.14285714285714
781,10,2,0,2,2,2,N,3,1,1,N,N,2,3,2,N,56,30-00600,125,1,1,134,14,2,0,2,2,2,N,1,2,3,N,136,177,39,71.42857142857143
782,18,2,0,2,2,2,N,7,0,3,0,6,N,N,0,1,N,30-00600,18,1,1,0,19,2,0,2,2,2,N,3,N,N,1,N,141,0,85.71428571428571
783,71,2,0,2,2,2,N,9,0,1,16,6,0,N,1,9,501,30-00600,27,1,2,126,45,2,0,2,2,2,N,1,0,N,7,371,33,33,64.28571428571429
784,31,2,0,2,2,2,N,7,0,1,10,6,1,2,1,7,344,30-00600,64,1,1,49,58,2,0,2,1,1,5,1,0,N,4,153,67,66,28.57142857142857
785,32,2,0,2,2,2,N,7,0,1,10,6,0,N,2,6,334,30-00600,31,1,1,32,38,2,0,2,2,2,N,1,0,N,2,68,66,66,64.28571428571429
786,70,2,0,2,2,2,N,9,0,1,12,3,0,2,1,7,345,30-00600,68,1,2,46,65,2,0,2,2,2,N,1,0,N,9,501,48,48,57.14285714285714
787,67,2,0,2,2,2,N,7,0,1,11,4,0,2,2,4,172,30-00600,62,3,2,52,50,2,0,2,2,2,N,1,2,3,5,124,82,81,50.0
788,18,2,0,2,2,2,N,4,0,1,11,6,4,5,1,0,439,30-00600,46,3,2,35,17,2,0,2,2,2,N,1,0,3,1,359,162,184,50.0
789,58,2,0,2,2,2,N,9,0,1,0,4,0,N,2,4,195,30-00600,3,1,1,4,57,2,0,2,2,2,N,1,0,N,6,285,35,34,64.28571428571429
790,35,2,0,2,2,2,N,5,0,1,7,6,0,6,2,4,314,30-00600,57,1,2,62,50,2,0,2,2,2,N,1,0,N,5,227,37,38,57.14285714285714
791,45,2,0,2,2,2,N,5,0,1,9,6,2,4,2,6,310,30-00600,70,1,1,129,22,2,0,2,2,2,N,1,2,3,6,176,122,122,64.28571428571429
792,16,2,0,2,2,2,N,4,0,1,N,6,2,5,1,0,330,30-00600,85,9,1,76,17,2,0,2,2,2,N,1,1,4,1,108,19,11,50.0
793,70,2,0,2,2,2,N,1,0,1,N,3,0,N,1,5,277,30-00600,24,1,2,23,86,2,0,2,2,2,N,1,0,N,3,131,62,61,64.28571428571429
794,35,2,0,2,2,2,N,10,0,1,3,6,3,6,1,1,316,30-00600,19,1,2,28,68,2,0,2,2,2,N,1,0,N,9,501,17,17,50.0
795,27,2,0,2,2,2,N,3,0,1,3,1,2,5,1,5,242,30-00600,23,1,1,28,55,2,0,2,2,2,N,1,1,4,7,295,66,67,50.0
796,30,2,0,2,2,2,N,6,0,1,14,1,4,6,1,4,261,30-00600,15,1,2,3,44,2,0,2,2,2,N,1,0,2,2,14,12,9,50.0
797,15,2,0,2,2,2,N,4,0,1,14,6,2,4,2,0,131,30-00600,68,1,1,77,54,2,0,2,2,2,N,1,0,N,7,380,35,64,50.0
798,26,2,0,2,2,2,N,9,0,1,0,2,0,N,1,4,152,30-00600,3,1,1,0,55,2,0,2,2,2,N,1,0,N,0,0,13,13,64.28571428571429
799,60,2,0,2,2,2,N,8,0,1,5,1,0,2,1,9,501,30-00600,42,1,1,42,23,2,0,2,2,2,N,1,0,2,8,501,16,35,71.42857142857143
800,71,2,0,2,2,2,N,6,0,1,N,3,0,3,2,6,276,30-00600,33,3,2,17,65,2,0,2,1,2,N,1,1,4,1,12,23,23,42.857142857142854
801,74,2,0,2,2,2,N,9,0,1,N,4,0,N,1,8,501,30-00600,117,1,1,97,78,2,0,2,2,2,N,1,0,N,2,86,48,48,64.28571428571429
802,64,2,0,2,1,2,N,9,0,1,N,1,0,2,2,0,111,30-00600,120,1,2,23,62,2,0,2,2,2,N,1,0,4,1,501,65,70,50.0
803,65,2,0,2,2,2,N,8,0,1,3,4,0,N,1,5,282,30-00600,13,1,1,113,83,1,0,1,2,2,N,1,0,N,5,286,15,16,57.14285714285714
804,62,2,0,2,2,2,N,9,0,1,N,1,0,2,1,3,270,30-00600,65,3,1,94,70,2,0,2,2,2,N,1,0,2,5,195,17,18,64.28571428571429
805,53,2,0,2,2,2,N,5,0,1,10,4,0,N,1,1,44,30-00600,98,1,2,77,69,2,0,2,2,2,N,1,0,N,7,420,118,117,64.28571428571429
806,95,1,0,2,1,1,N,3,0,1,N,3,0,N,2,4,182,30-00600,46,1,2,46,86,2,0,2,1,1,N,1,0,N,3,114,19,19,57.14285714285714
807,70,2,0,2,2,2,N,7,0,1,13,3,0,N,1,2,35,30-00600,34,1,2,35,69,2,0,2,1,2,N,1,0,N,4,202,127,128,57.14285714285714
