PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02507,40,1,1,0,1,0,2,1,1,3731.1,12,12,51000.0,7,501,N,2,2,2,2
48-02510,54,1,4,0,1,0,N,1,1,3092.4,14,5,54000.0,7,406,N,2,2,2,2
48-02101,8,2,N,0,1,1,3,1,1,357.4,N,3,N,N,353,N,2,2,2,2
48-02102,31,1,6,0,1,0,N,1,1,450.9,5,8,44000.0,6,334,N,2,1,2,2
48-02101,59,1,1,0,1,0,3,1,1,357.4,16,10,115000.0,9,501,N,2,2,2,2
48-02515,25,2,2,0,1,0,3,1,1,2134.8,6,5,18000.0,4,501,N,2,2,2,2
48-02516,48,1,1,1,9,0,3,1,1,1338.4,16,7,89700.0,8,501,N,2,2,2,2
48-02101,15,1,6,0,1,5,7,1,1,357.4,N,4,0.0,0,229,N,2,2,2,2
48-02102,27,2,6,0,1,0,N,1,1,450.9,11,9,40000.0,6,305,N,2,2,2,2
48-02102,32,2,1,0,1,3,5,1,1,450.9,12,7,5000.0,2,312,N,2,2,2,2
48-02101,36,2,6,1,8,2,3,1,1,357.4,15,7,2500.0,1,19,N,2,2,2,2
48-02101,37,2,1,0,1,5,7,1,1,357.4,N,7,0.0,0,229,N,2,2,2,2
48-02102,84,2,3,0,1,0,N,1,1,450.9,N,9,30500.0,5,251,N,2,2,1,1
48-02515,77,1,4,0,1,0,N,1,1,2134.8,N,11,175000.0,9,501,N,2,2,2,2
48-02101,80,2,3,0,1,0,3,1,1,357.4,N,5,16500.0,3,501,N,2,2,2,2
48-02507,67,2,4,0,2,0,4,1,1,3731.1,10,9,59420.0,7,274,N,2,2,2,2
48-02507,6,1,N,4,1,2,4,1,2,3731.1,N,2,N,N,492,N,2,2,2,2
48-02516,17,2,6,0,1,1,3,1,1,1338.4,N,4,0.0,0,501,N,2,2,2,2
48-02516,6,2,N,1,8,2,4,1,1,1338.4,N,2,N,N,251,N,2,2,2,2
48-02507,11,2,N,0,2,3,5,1,1,3731.1,N,3,N,N,414,N,2,2,2,2
48-02515,63,1,4,0,1,0,3,1,1,2134.8,10,8,38000.0,6,447,N,2,2,2,2
48-02102,46,1,1,0,1,1,3,1,1,450.9,4,7,62000.0,7,475,N,2,2,2,2
48-02102,45,1,4,0,1,N,N,2,0,450.9,N,6,0.0,0,N,N,2,2,2,2
48-02516,34,2,1,0,6,1,3,1,1,1338.4,9,9,32000.0,5,501,N,2,2,2,2
48-02507,67,2,4,0,1,0,N,1,1,3731.1,11,12,108000.0,9,501,N,2,2,2,2
48-02515,0,1,N,0,9,2,4,1,2,2134.8,N,N,N,N,501,N,N,N,2,2
48-02515,43,1,1,1,1,2,4,1,2,2134.8,1,4,60000.0,7,390,N,2,2,2,2
48-02102,82,1,2,0,1,N,N,2,0,450.9,N,5,15000.0,3,N,N,1,1,2,2
48-02516,24,1,6,0,1,0,3,1,1,1338.4,16,9,50000.0,7,501,N,2,2,2,2
48-02101,7,2,N,1,8,1,3,1,1,357.4,N,3,N,N,420,N,2,2,2,2
48-02102,62,1,1,1,1,0,2,1,1,450.9,N,6,24000.0,4,142,N,2,2,2,2
48-02101,57,2,1,0,2,0,3,1,1,357.4,11,10,36400.0,6,501,N,2,2,2,2
48-02101,50,2,1,4,1,3,5,1,1,357.4,16,10,110000.0,9,501,N,2,2,2,2
48-02510,17,1,6,0,1,3,5,1,1,3092.4,N,4,0.0,0,409,N,2,2,2,2
48-02507,39,2,1,1,1,3,6,1,1,3731.1,16,8,44000.0,6,311,N,2,2,2,2
48-02515,9,2,N,0,1,1,2,1,1,2134.8,N,3,N,N,406,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,357.4,11,4,30000.0,5,501,N,2,2,2,2
48-02516,8,2,N,0,1,4,6,1,1,1338.4,N,3,N,N,501,N,2,2,2,2
48-02102,66,1,4,0,1,0,N,1,1,450.9,N,4,14800.0,3,121,N,2,2,2,2
48-02516,45,2,1,0,6,2,4,1,1,1338.4,12,9,52000.0,7,358,N,2,2,2,2
48-02507,22,1,6,0,1,2,5,1,1,3731.1,6,7,15000.0,3,501,N,2,2,2,2
48-02102,78,2,1,0,1,0,2,1,1,450.9,N,10,33500.0,5,448,N,2,2,2,2
48-02101,88,2,3,0,1,0,3,1,1,357.4,N,8,30800.0,5,323,N,2,2,2,2
48-02101,6,2,N,0,1,2,4,1,1,357.4,N,2,N,N,501,N,2,2,2,2
48-02101,18,2,6,0,1,N,N,3,0,357.4,6,5,15700.0,3,N,N,2,2,2,2
48-02101,30,1,1,0,1,0,2,1,2,357.4,14,7,25000.0,4,293,N,2,2,2,2
48-02516,72,2,1,0,1,0,2,1,1,1338.4,N,5,8400.0,2,501,N,2,2,2,2
48-02510,66,2,1,0,1,0,2,1,1,3092.4,N,9,9200.0,2,339,N,2,2,2,2
48-02507,26,2,1,0,1,0,2,1,1,3731.1,13,9,8000.0,2,237,N,2,2,2,2
48-02515,53,1,1,0,1,0,7,1,1,2134.8,5,5,70000.0,8,488,N,2,2,2,2
48-02510,38,2,1,0,1,2,4,1,1,3092.4,10,12,49400.0,7,501,N,2,2,2,2
48-02101,76,1,1,0,1,0,2,1,1,357.4,N,5,48100.0,7,471,N,2,2,2,1
48-02102,38,2,3,1,1,3,4,1,1,450.9,9,7,14500.0,3,56,N,2,2,2,2
48-02515,57,2,1,0,1,0,3,1,1,2134.8,11,9,51000.0,7,501,N,2,2,2,2
48-02102,58,1,1,0,1,0,3,1,1,450.9,7,9,80200.0,8,406,N,2,2,2,2
48-02102,19,2,6,0,1,0,3,1,1,450.9,18,4,0.0,0,501,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,3092.4,15,9,103000.0,9,501,N,2,2,2,2
48-02510,61,1,1,0,1,0,3,1,1,3092.4,4,9,200000.0,9,501,N,2,2,2,2
48-02516,32,2,4,0,1,1,2,1,2,1338.4,5,5,33000.0,5,188,N,2,2,2,2
48-02101,54,1,1,0,1,0,2,1,1,357.4,1,7,149000.0,9,501,N,2,2,2,2
48-02101,3,2,N,1,1,4,6,1,1,357.4,N,2,N,N,501,N,N,N,2,2
48-02101,18,1,6,0,1,1,3,1,2,357.4,6,4,1000.0,1,306,N,2,2,2,2
48-02102,58,1,1,0,1,0,2,1,1,450.9,4,9,135000.0,9,501,N,2,2,2,2
48-02507,42,2,1,0,1,2,4,1,1,3731.1,N,7,0.0,0,289,N,2,2,2,2
48-02102,48,2,6,1,1,0,2,1,2,450.9,14,7,12000.0,3,142,N,2,2,2,1
48-02507,64,2,6,0,1,0,N,1,1,3731.1,12,9,221000.0,9,501,N,2,1,2,2
48-02507,74,2,3,0,1,0,2,1,1,3731.1,N,8,59000.0,7,501,N,2,2,2,1
48-02510,14,2,N,0,1,0,N,1,2,3092.4,N,3,N,N,N,N,2,2,2,2
48-02510,47,2,1,0,1,1,3,1,1,3092.4,11,9,55000.0,7,501,N,2,2,2,2
48-02101,60,1,3,0,2,0,N,1,2,357.4,15,12,53000.0,7,404,N,2,2,1,2
48-02510,79,1,2,0,1,N,N,2,0,3092.4,N,5,15220.0,3,N,N,1,2,2,2
48-02102,14,1,N,0,6,2,4,1,1,450.9,N,3,N,N,501,N,2,2,2,2
48-02516,9,2,N,0,2,2,4,1,1,1338.4,N,3,N,N,414,N,2,2,2,2
48-02101,75,2,5,0,1,0,N,1,1,357.4,N,7,7000.0,2,58,N,2,2,2,2
48-02102,66,1,1,0,1,0,2,1,1,450.9,N,10,72000.0,8,501,N,2,2,2,2
48-02507,8,2,N,0,6,1,5,1,1,3731.1,N,3,N,N,256,N,2,2,2,2
48-02516,7,2,N,0,1,2,4,1,1,1338.4,N,3,N,N,501,N,2,2,2,2
48-02515,67,2,1,0,1,0,2,1,1,2134.8,10,10,21700.0,4,501,N,2,2,2,2
48-02516,19,2,6,0,1,0,4,1,2,1338.4,14,7,4000.0,2,148,N,2,2,2,2
48-02101,68,2,1,0,1,0,3,1,1,357.4,14,4,0.0,0,501,N,2,2,2,2
48-02101,33,1,6,0,1,N,N,2,0,357.4,3,5,40000.0,6,N,N,2,2,2,2
48-02515,72,1,3,0,2,N,N,2,0,2134.8,N,7,13000.0,3,N,N,2,1,2,2
48-02515,70,2,4,0,1,0,N,1,1,2134.8,N,5,8700.0,2,72,N,2,2,2,2
48-02515,8,2,N,1,1,1,4,1,1,2134.8,N,3,N,N,235,N,2,2,2,2
48-02102,17,1,6,0,1,2,4,1,1,450.9,14,4,5000.0,2,476,N,2,2,2,2
48-02101,43,2,1,0,1,2,4,1,2,357.4,N,4,0.0,0,491,N,2,2,2,2
48-02510,4,2,N,0,6,3,5,1,1,3092.4,N,2,N,N,146,N,N,N,2,2
48-02102,12,2,N,0,9,2,3,1,2,450.9,N,3,N,N,30,N,2,2,2,2
48-02102,35,2,1,1,1,1,3,1,1,450.9,6,5,15000.0,3,73,N,2,2,2,2
48-02507,52,1,1,1,1,0,2,1,1,3731.1,4,5,85000.0,8,501,N,2,2,2,2
48-02507,12,2,N,1,1,1,5,1,1,3731.1,N,3,N,N,279,N,2,2,2,2
48-02515,25,1,6,0,1,0,N,1,2,2134.8,N,9,0.0,0,0,N,2,2,2,2
48-02102,24,2,1,0,1,1,3,1,1,450.9,N,5,18000.0,4,210,3,2,2,2,2
48-02102,73,2,3,0,1,0,2,1,1,450.9,N,5,34300.0,5,302,N,2,1,2,2
48-02101,80,2,1,0,1,0,2,1,1,357.4,N,9,15400.0,3,501,N,2,2,2,1
48-02102,15,1,6,0,1,0,4,1,2,450.9,N,4,0.0,0,179,N,2,2,2,2
48-02102,22,1,6,1,1,0,4,1,1,450.9,12,7,30000.0,5,501,N,2,2,2,2
48-02515,30,1,4,1,8,0,N,1,2,2134.8,4,5,24000.0,4,183,N,2,2,2,2
48-02101,1,2,N,0,1,5,7,1,1,357.4,N,N,N,N,237,N,N,N,2,2
48-02102,86,1,1,0,9,0,3,1,1,450.9,N,9,77260.0,8,496,N,2,2,2,2
48-02102,74,2,4,0,1,0,N,1,1,450.9,N,7,16000.0,3,132,N,2,2,2,2
48-02515,6,2,N,0,1,3,5,1,1,2134.8,N,2,N,N,333,N,2,2,2,2
48-02510,49,2,6,0,6,0,N,1,1,3092.4,12,9,72110.0,8,501,N,2,2,2,2
48-02516,2,2,N,1,1,1,3,1,1,1338.4,N,N,N,N,272,N,N,N,2,2
48-02102,17,1,6,0,1,N,N,3,0,450.9,N,5,0.0,0,0,N,2,2,2,2
48-02516,34,2,6,0,1,2,3,1,1,1338.4,6,7,8000.0,2,61,N,2,2,2,2
48-02102,17,1,6,0,1,1,4,1,1,450.9,6,4,900.0,1,467,N,2,2,2,2
48-02102,66,2,3,0,1,0,N,1,1,450.9,10,5,18150.0,4,148,N,2,2,2,2
48-02101,61,2,1,0,1,0,2,1,1,357.4,N,5,10000.0,2,220,N,2,2,2,2
48-02102,58,2,1,0,1,0,5,1,1,450.9,N,9,0.0,0,390,N,2,2,2,2
48-02507,21,2,6,1,1,0,4,1,1,3731.1,14,7,22000.0,4,501,N,2,2,2,2
48-02515,62,2,4,1,1,0,N,1,1,2134.8,10,7,40000.0,6,304,N,2,2,2,2
48-02507,72,1,1,0,1,0,2,1,1,3731.1,N,9,79700.0,8,501,N,2,2,2,2
48-02510,87,2,6,1,1,N,N,2,0,3092.4,N,4,8600.0,2,N,N,2,2,2,2
48-02507,52,1,1,0,2,0,2,1,2,3731.1,7,5,30000.0,5,327,N,2,2,2,2
48-02102,7,2,N,0,1,6,8,1,2,450.9,N,3,N,N,184,N,2,2,2,2
48-02516,71,1,1,0,1,0,2,1,1,1338.4,N,7,25000.0,4,317,N,2,2,2,1
48-02102,10,1,N,0,1,0,7,1,2,450.9,N,3,N,N,121,N,2,2,2,2
48-02102,20,1,6,0,1,0,3,1,2,450.9,N,5,0.0,0,367,N,2,2,2,2
48-02102,66,2,3,0,2,0,2,1,1,450.9,11,8,9000.0,2,230,N,2,1,2,1
48-02515,44,1,6,0,6,0,N,1,1,2134.8,4,7,68000.0,8,501,N,2,2,2,2
48-02101,77,1,1,0,1,0,2,1,1,357.4,N,5,24000.0,4,220,N,2,2,2,2
48-02507,81,2,1,0,1,0,2,1,1,3731.1,N,5,11400.0,3,347,N,2,2,2,1
48-02507,16,1,6,0,2,4,5,1,2,3731.1,N,4,0.0,0,24,N,1,2,2,2
48-02510,63,1,6,0,1,0,N,1,1,3092.4,3,4,95000.0,8,501,N,2,2,2,2
48-02516,25,1,6,0,1,0,N,1,1,1338.4,11,7,49000.0,7,372,N,2,2,2,2
48-02515,60,2,6,0,9,N,N,2,0,2134.8,N,7,720.0,1,N,N,1,1,2,1
48-02515,41,1,1,0,1,2,4,1,1,2134.8,5,8,30000.0,5,346,N,2,2,2,2
48-02101,14,1,N,0,1,1,3,1,2,357.4,N,4,N,N,306,N,1,2,2,2
48-02515,58,2,1,0,1,0,2,1,1,2134.8,N,5,12200.0,3,162,N,1,1,1,2
48-02102,15,2,6,0,1,7,8,1,2,450.9,N,4,0.0,0,182,N,2,2,2,2
48-02102,80,2,3,0,1,0,3,1,1,450.9,N,10,44900.0,6,501,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,357.4,4,7,80200.0,8,501,N,2,2,2,2
48-02102,22,1,6,0,1,0,3,1,1,450.9,4,6,31000.0,5,501,N,2,2,2,2
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,7,11000.0,3,91,N,1,1,2,2
48-02101,74,2,1,0,1,0,2,1,1,357.4,12,8,14850.0,3,290,N,2,2,2,2
48-02102,64,1,4,1,8,0,N,1,2,450.9,4,3,52000.0,7,394,N,2,2,2,2
48-02102,28,1,1,0,1,1,3,1,1,450.9,4,9,66000.0,8,324,N,2,2,2,2
48-02510,55,1,1,0,1,0,2,1,1,3092.4,10,9,274000.0,9,501,N,2,2,2,2
48-02516,34,2,6,0,1,0,3,1,1,1338.4,10,7,34000.0,5,501,N,2,2,2,2
48-02101,36,1,1,1,1,5,7,1,1,357.4,15,6,19000.0,4,135,N,2,2,2,2
48-02516,7,1,N,0,1,2,4,1,1,1338.4,N,3,N,N,325,N,2,2,2,2
48-02101,23,1,6,0,2,N,N,2,0,357.4,14,8,5200.0,2,N,N,2,2,2,2
48-02101,49,1,6,0,1,3,7,1,1,357.4,6,5,31700.0,5,382,N,1,2,2,2
48-02102,55,2,1,0,1,0,2,1,1,450.9,9,6,45050.0,6,501,N,2,2,2,2
48-02102,82,2,1,0,1,0,2,1,1,450.9,N,4,9500.0,2,172,N,2,1,2,2
48-02516,21,1,6,0,1,0,N,1,2,1338.4,10,5,28000.0,5,214,N,2,2,2,2
48-02101,37,2,4,1,1,1,3,1,1,357.4,10,9,150000.0,9,501,N,2,2,2,2
48-02510,28,2,6,0,1,0,3,1,1,3092.4,14,5,11000.0,3,501,N,2,2,2,2
48-02102,22,1,2,0,1,0,3,1,1,450.9,15,7,20000.0,4,172,N,2,2,2,2
48-02510,24,1,6,0,1,1,4,1,1,3092.4,12,9,12000.0,3,501,N,2,2,2,2
48-02102,39,2,1,1,8,1,3,1,1,450.9,4,5,34400.0,5,357,N,2,2,2,2
48-02101,29,1,1,0,1,1,3,1,1,357.4,8,5,66400.0,8,501,N,2,2,2,2
48-02510,19,1,6,0,1,0,4,1,1,3092.4,11,5,0.0,0,431,N,2,2,2,2
48-02507,4,1,N,0,1,3,5,1,1,3731.1,N,1,N,N,411,N,N,N,2,2
48-02515,23,2,6,0,1,0,N,1,2,2134.8,9,9,32000.0,5,241,N,2,2,2,2
48-02516,40,1,1,0,1,0,2,1,1,1338.4,10,10,201200.0,9,501,N,2,2,2,2
48-02101,30,2,4,1,8,0,4,1,1,357.4,12,8,37000.0,6,450,N,2,2,2,2
48-02102,53,1,1,0,1,2,7,1,1,450.9,6,4,65000.0,8,309,N,2,2,2,2
48-02516,11,2,N,1,1,2,5,1,1,1338.4,N,3,N,N,218,N,2,2,2,2
48-02516,68,1,1,0,1,0,2,1,1,1338.4,N,7,68900.0,8,501,N,2,2,2,2
48-02510,23,2,6,1,1,0,N,1,2,3092.4,11,7,35200.0,6,266,N,2,2,2,2
48-02510,6,1,N,0,1,3,5,1,1,3092.4,N,2,N,N,501,N,2,2,2,2
48-02101,65,1,1,0,1,0,2,1,1,357.4,4,5,63000.0,7,501,N,2,2,2,2
48-02101,77,1,3,0,1,0,N,1,1,357.4,N,7,0.0,0,0,2,2,2,2,1
48-02507,54,1,1,0,1,0,2,1,1,3731.1,4,8,75000.0,8,501,N,2,2,2,2
48-02102,0,1,N,1,8,1,3,1,1,450.9,N,N,N,N,501,N,N,N,2,2
48-02515,43,1,6,0,1,0,3,1,1,2134.8,6,9,5900.0,2,237,N,2,2,2,2
48-02101,58,2,1,0,1,0,4,1,1,357.4,3,7,53300.0,7,501,N,2,2,2,2
48-02102,35,1,1,0,1,1,3,1,1,450.9,4,8,68000.0,8,501,N,2,2,2,2
48-02102,65,2,1,0,1,0,2,1,1,450.9,9,7,57600.0,7,501,N,2,2,2,2
48-02102,14,2,N,1,1,3,5,1,1,450.9,N,4,N,N,182,N,2,2,2,2
48-02510,67,1,1,0,1,1,3,1,1,3092.4,3,9,19000.0,4,501,N,2,2,2,2
48-02101,78,1,2,0,1,0,4,1,1,357.4,N,5,6000.0,2,483,N,2,2,2,2
48-02101,36,2,1,0,1,2,4,1,1,357.4,6,7,0.0,0,81,N,2,2,2,2
48-02102,53,1,4,0,1,0,6,1,2,450.9,N,4,9000.0,2,249,N,2,2,2,2
48-02516,26,2,1,0,1,2,4,1,2,1338.4,11,7,0.0,0,58,N,2,2,2,2
48-02507,36,2,6,0,1,0,3,1,1,3731.1,12,6,8100.0,2,501,N,2,2,2,2
48-02516,15,2,6,0,1,1,3,1,1,1338.4,N,4,0.0,0,501,N,2,2,2,2
48-02510,56,1,1,0,1,0,3,1,1,3092.4,4,9,93000.0,8,501,N,2,2,2,2
48-02510,3,2,N,0,1,2,4,1,1,3092.4,N,2,N,N,501,N,N,N,2,2
48-02101,59,1,1,0,2,1,3,1,1,357.4,7,9,137600.0,9,501,5,2,1,2,2
48-02102,31,2,1,0,6,2,4,1,1,450.9,15,4,126000.0,9,501,N,2,2,2,2
48-02510,13,1,N,1,1,2,5,1,1,3092.4,N,3,N,N,272,N,2,2,2,2
48-02510,36,1,1,1,1,2,4,1,1,3092.4,3,1,35000.0,5,136,N,2,2,2,2
48-02507,67,2,3,0,1,0,N,1,1,3731.1,14,8,17310.0,4,143,N,2,1,2,2
48-02507,18,1,6,1,1,1,5,1,1,3731.1,14,4,8000.0,2,279,N,2,2,1,1
48-02515,40,1,2,4,1,0,2,1,1,2134.8,N,5,0.0,0,140,N,2,2,2,2
48-02510,48,2,1,0,1,0,3,1,1,3092.4,12,9,75000.0,8,458,N,2,2,2,2
48-02507,51,2,1,0,1,1,4,1,1,3731.1,N,7,0.0,0,501,N,2,2,2,2
48-02510,11,2,N,0,1,5,7,1,1,3092.4,N,3,N,N,245,N,2,2,2,2
48-02101,61,2,1,0,1,0,2,1,1,357.4,N,5,0.0,0,501,N,2,2,2,2
48-02515,29,1,6,4,1,0,2,1,2,2134.8,6,9,44020.0,6,347,N,2,2,2,2
48-02515,12,1,N,1,1,4,6,1,1,2134.8,N,3,N,N,89,N,2,2,2,2
48-02101,4,1,N,0,1,2,3,1,2,357.4,N,1,N,N,271,N,N,N,2,2
48-02102,66,2,6,0,1,0,2,1,1,450.9,N,9,200.0,1,161,N,2,2,2,2
48-02102,48,1,1,0,1,0,3,1,1,450.9,16,9,119000.0,9,501,N,2,2,2,1
48-02515,63,2,1,0,1,0,4,1,1,2134.8,14,9,183000.0,9,501,N,2,2,2,2
48-02101,27,1,1,0,1,0,2,1,2,357.4,12,7,18000.0,4,264,N,2,2,2,2
48-02101,2,2,N,1,1,2,3,1,2,357.4,N,N,N,N,119,N,N,N,2,2
48-02516,70,1,3,0,1,3,7,1,1,1338.4,N,9,41000.0,6,323,N,2,2,2,2
48-02507,15,1,6,0,1,4,6,1,1,3731.1,N,4,0.0,0,428,N,2,2,2,2
48-02515,55,1,2,0,1,0,N,1,2,2134.8,4,9,102100.0,9,501,3,2,2,2,2
48-02102,61,2,1,0,1,0,2,1,1,450.9,6,5,10000.0,2,315,N,2,2,2,2
48-02507,7,1,N,0,2,3,6,1,2,3731.1,N,3,N,N,174,N,2,2,2,2
48-02507,26,2,6,1,1,0,N,1,2,3731.1,11,9,50000.0,7,381,N,2,2,1,2
48-02510,40,2,1,1,1,2,4,1,1,3092.4,11,9,50000.0,7,501,N,2,2,2,2
48-02515,16,2,6,1,1,2,5,1,1,2134.8,N,4,0.0,0,129,N,2,2,2,2
48-02101,53,2,6,0,1,0,3,1,1,357.4,9,8,63000.0,7,501,N,2,2,2,2
48-02101,34,2,1,1,1,0,4,1,1,357.4,N,5,5400.0,2,242,N,2,2,2,2
48-02515,3,2,N,0,1,3,5,1,1,2134.8,N,2,N,N,501,N,N,N,2,2
48-02516,5,2,N,0,1,2,4,1,1,1338.4,N,2,N,N,501,N,2,2,2,2
48-02516,25,2,6,0,3,0,4,1,1,1338.4,9,5,65000.0,8,304,N,2,2,2,2
48-02516,13,1,N,0,1,2,4,1,1,1338.4,N,3,N,N,501,N,1,2,2,2
48-02516,41,1,1,0,1,0,4,1,1,1338.4,7,7,45000.0,6,436,N,2,2,2,2
48-02510,70,2,4,0,1,0,N,1,2,3092.4,N,8,24000.0,4,197,N,2,2,2,2
48-02101,38,2,1,0,1,1,4,1,1,357.4,6,8,30000.0,5,245,N,2,2,2,2
48-02516,63,2,1,0,1,0,3,1,1,1338.4,11,10,65000.0,8,501,N,2,2,2,2
48-02510,48,1,1,0,1,2,4,1,1,3092.4,9,9,130000.0,9,501,N,2,2,2,2
48-02101,37,2,1,1,1,2,5,1,1,357.4,6,6,21000.0,4,501,N,2,2,2,2
48-02101,7,1,N,0,1,2,4,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02516,51,1,6,0,1,0,N,1,1,1338.4,8,9,169000.0,9,501,N,2,2,2,2
48-02102,4,2,N,1,1,2,4,1,1,450.9,N,2,N,N,501,N,N,N,2,2
48-02515,4,1,N,0,1,2,4,1,1,2134.8,N,1,N,N,257,N,N,N,2,2
48-02102,52,2,1,0,1,0,2,1,1,450.9,9,4,56000.0,7,501,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,450.9,7,8,126200.0,9,501,2,2,2,2,2
48-02516,71,2,1,0,1,0,2,1,1,1338.4,N,7,7200.0,2,203,N,2,2,2,2
48-02102,52,2,6,0,1,0,3,1,1,450.9,8,9,27100.0,5,501,N,2,2,2,2
48-02516,34,2,1,1,1,2,5,1,1,1338.4,11,6,7200.0,2,218,N,2,2,2,2
48-02516,15,1,6,0,1,0,N,1,1,1338.4,N,4,0.0,0,0,N,2,2,2,2
48-02101,65,2,1,0,1,0,3,1,2,357.4,13,4,29200.0,5,501,N,2,2,2,2
48-02101,59,1,1,0,1,0,2,1,1,357.4,N,7,27200.0,5,310,N,2,1,2,2
48-02102,45,2,1,0,1,1,3,1,1,450.9,16,10,34000.0,5,475,N,2,2,2,2
48-02507,36,2,4,0,1,2,3,1,1,3731.1,3,5,28000.0,5,137,N,2,2,2,2
48-02101,67,1,2,0,1,1,6,1,1,357.4,6,6,96500.0,8,501,N,2,2,2,2
48-02510,48,1,1,0,1,4,6,1,1,3092.4,9,10,175000.0,9,501,5,2,2,2,2
48-02102,7,2,N,0,1,0,11,1,1,450.9,N,2,N,N,241,N,2,2,2,2
48-02101,47,1,6,0,3,0,N,1,2,357.4,N,9,24000.0,4,182,N,2,2,2,2
48-02516,10,1,N,1,1,3,5,1,1,1338.4,N,3,N,N,490,N,2,2,2,2
48-02101,18,1,6,1,9,1,6,1,1,357.4,14,4,1600.0,1,501,N,2,2,2,2
48-02516,53,1,1,0,2,2,4,1,2,1338.4,6,9,42000.0,6,442,N,2,2,2,2
48-02507,23,2,6,0,1,0,2,1,1,3731.1,14,9,6000.0,2,501,N,2,2,2,2
48-02510,67,2,1,0,6,0,5,1,1,3092.4,12,9,127700.0,9,501,N,2,2,2,2
48-02510,48,2,1,4,1,0,2,1,1,3092.4,14,7,14400.0,3,346,N,2,2,2,2
48-02510,50,1,1,0,6,0,2,1,1,3092.4,9,10,256000.0,9,501,N,2,2,2,2
48-02101,2,1,N,1,1,2,4,1,1,357.4,N,N,N,N,191,N,N,N,2,2
48-02102,7,1,N,0,1,3,5,1,1,450.9,N,3,N,N,331,N,2,2,2,2
48-02510,17,2,6,1,1,3,5,1,1,3092.4,N,4,0.0,0,133,N,2,2,2,2
48-02102,5,2,N,1,1,6,8,1,1,450.9,N,2,N,N,28,N,2,2,2,2
48-02507,63,2,1,0,2,0,2,1,1,3731.1,N,8,10900.0,3,501,N,2,2,2,2
48-02507,33,1,6,0,8,0,4,1,1,3731.1,9,9,40000.0,6,324,N,2,2,2,2
48-02102,37,1,4,0,1,2,3,1,2,450.9,6,7,78000.0,8,381,N,2,2,2,2
48-02101,59,1,4,0,1,0,2,1,1,357.4,N,5,1200.0,1,140,N,2,1,2,2
48-02101,24,2,6,0,1,0,4,1,1,357.4,N,8,0.0,0,150,N,2,2,2,2
48-02515,14,1,N,1,1,2,4,1,2,2134.8,N,3,N,N,390,N,2,2,2,2
48-02101,61,2,1,0,9,0,3,1,1,357.4,N,9,31000.0,5,443,N,2,2,2,2
48-02102,81,1,2,0,1,0,2,1,1,450.9,13,12,35200.0,6,289,N,2,2,2,2
48-02101,56,2,6,0,2,0,N,1,1,357.4,10,8,27420.0,5,208,N,2,2,2,2
48-02101,37,2,6,1,8,0,N,1,1,357.4,4,5,29000.0,5,218,N,2,2,2,2
48-02516,38,2,1,0,9,2,4,1,1,1338.4,16,9,41000.0,6,292,N,2,2,2,2
48-02101,44,1,1,0,1,0,5,1,1,357.4,11,7,48000.0,6,376,N,2,2,2,2
48-02516,74,2,3,0,1,0,N,1,1,1338.4,11,7,16800.0,3,137,N,2,2,2,2
48-02510,4,2,N,0,1,2,4,1,1,3092.4,N,2,N,N,501,N,N,N,2,2
48-02101,18,2,6,0,1,N,N,3,0,357.4,N,4,9600.0,2,73,N,1,2,1,2
48-02515,87,2,1,1,9,0,2,1,1,2134.8,N,1,6400.0,2,111,N,2,2,2,2
48-02101,77,2,1,0,1,0,3,1,1,357.4,N,5,17800.0,4,501,N,2,2,2,2
48-02102,51,1,4,0,1,1,3,1,1,450.9,10,9,70000.0,8,340,N,2,2,2,2
48-02516,29,2,1,0,3,0,2,1,2,1338.4,11,9,37000.0,6,439,N,2,2,2,2
48-02101,15,2,6,1,1,1,7,1,2,357.4,N,4,0.0,0,179,N,2,2,2,2
48-02516,0,2,N,0,6,1,3,1,2,1338.4,N,N,N,N,501,N,N,N,2,2
48-02102,47,1,1,0,1,0,2,1,2,450.9,4,9,90000.0,8,501,N,2,2,2,2
48-02102,71,1,1,0,1,0,3,1,1,450.9,N,9,0.0,0,113,N,2,2,2,2
48-02102,46,1,1,0,1,1,3,1,1,450.9,4,7,65000.0,8,501,N,2,2,2,2
48-02101,46,1,1,0,1,3,5,1,1,357.4,15,5,840000.0,9,501,N,2,2,2,2
48-02507,17,2,6,0,1,2,5,1,1,3731.1,N,4,0.0,0,501,N,2,2,2,2
48-02515,27,2,6,0,1,0,4,1,1,2134.8,12,9,29100.0,5,501,N,2,2,2,2
48-02101,70,1,1,0,1,0,2,1,1,357.4,4,7,194200.0,9,501,N,2,2,2,1
48-02101,14,1,N,0,1,4,7,1,1,357.4,N,3,N,N,221,N,2,2,2,2
