SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,6,9,1,3,11,21,1,N,2,3142
1,6,1,0,8,N,77,1,N,2,1730
2,6,1,1,N,6,0,1,N,2,5375
1,1,1,1,1,9,35,1,N,1,3128
2,6,1,1,N,2,42,1,N,2,7553
2,1,9,1,7,9,82,1,N,2,3403
2,6,7,1,3,3,29,3,N,2,3594
2,1,1,1,N,5,27,1,N,2,7558
1,1,1,1,N,5,52,1,6,2,1800
1,1,1,1,7,5,9,1,N,2,5968
1,6,1,1,8,10,0,1,N,1,4684
2,6,1,1,5,9,38,1,N,2,2332
2,4,6,2,0,5,33,1,N,2,707
1,1,1,1,2,N,3,1,N,2,7633
2,4,2,0,N,5,22,2,5,2,2722
2,5,1,1,6,N,28,1,N,2,5471
1,5,1,0,7,4,44,1,N,2,2881
2,1,1,1,2,9,3,1,N,1,6471
2,3,1,1,3,5,43,1,5,2,668
1,1,1,1,9,8,59,1,N,2,1641
2,1,1,1,9,11,0,1,N,2,855
1,6,1,1,5,7,52,1,N,2,393
1,6,1,2,9,7,12,1,N,2,6136
1,6,1,1,4,5,0,1,N,2,2354
2,6,1,1,0,11,0,1,N,2,5556
1,6,1,1,9,10,28,3,3,2,2213
2,1,2,1,7,11,62,1,N,2,935
1,1,1,1,9,5,73,1,N,2,4772
2,6,1,1,4,11,0,1,N,2,7633
1,1,1,1,2,7,10,1,N,2,4962
2,6,1,1,2,11,72,1,N,2,3063
1,2,2,2,N,6,33,1,1,2,6070
1,1,9,1,8,5,52,1,3,2,0
2,3,1,1,N,9,64,1,N,1,5985
2,1,1,1,3,11,10,1,N,2,0
1,1,1,1,8,9,23,1,N,2,4917
1,3,7,1,8,5,53,1,N,2,2807
1,1,1,1,2,N,24,1,N,2,855
2,6,1,2,6,10,28,1,N,2,7633
2,N,9,1,0,5,75,3,N,2,2970
2,2,1,2,5,2,7,1,N,2,814
1,1,1,1,4,10,17,1,N,2,7633
1,1,1,1,8,9,49,1,N,2,5146
1,5,6,1,7,10,53,1,N,2,2905
1,4,1,0,6,1,48,1,N,2,0
1,1,1,1,5,11,0,1,N,2,5027
1,1,6,2,1,10,51,1,N,2,4847
2,1,1,2,9,5,60,1,1,2,3678
1,1,1,1,6,9,16,1,N,2,3887
1,3,1,1,N,5,12,1,N,2,2127
2,6,1,1,0,5,37,1,N,2,3155
2,1,1,1,4,4,21,1,N,2,6091
2,4,1,2,1,7,67,1,N,2,2631
2,1,5,2,4,7,63,1,N,2,3361
2,1,1,1,7,5,30,1,N,2,3179
2,1,1,1,6,N,10,1,N,2,3445
1,4,1,1,9,1,78,1,N,1,4546
1,6,7,2,3,9,67,1,N,2,2619
2,4,3,2,0,5,31,1,N,1,4564
1,1,1,1,2,10,53,1,N,2,7435
2,6,1,2,N,11,7,1,4,2,5531
1,1,1,1,8,5,29,1,N,2,3248
1,1,1,1,7,N,0,1,6,2,3291
2,5,1,1,3,12,0,1,N,2,4109
2,6,1,0,9,5,7,1,N,2,5501
2,3,1,1,2,10,55,1,N,2,7207
2,4,1,2,8,5,31,1,N,2,4749
2,4,1,1,0,4,94,1,N,2,4665
2,5,1,1,0,N,61,1,N,2,162
2,4,1,1,N,5,3,1,N,2,4591
1,6,9,2,7,10,15,1,N,2,3917
1,6,1,2,2,11,54,1,N,2,33
1,1,1,1,0,11,18,1,N,2,5958
1,6,5,1,7,9,50,1,N,2,6447
1,5,1,0,3,N,2,1,2,2,4284
2,1,1,1,0,4,54,1,1,2,5825
1,1,1,1,0,10,7,1,N,2,4940
2,2,1,1,4,5,30,1,N,2,2551
1,6,1,1,9,8,37,1,N,1,6473
2,1,1,1,3,1,55,1,N,2,3164
2,1,1,1,7,7,39,1,N,2,246
2,1,1,1,0,8,24,1,N,2,5467
2,1,7,1,0,6,25,1,N,2,7633
1,1,1,1,6,11,36,1,N,2,4070
1,6,7,2,8,10,70,1,1,2,3306
2,2,2,1,6,5,0,1,N,2,3154
2,6,1,1,9,N,46,1,N,2,3116
2,1,1,1,N,5,46,1,N,2,6612
2,3,1,1,2,5,25,3,2,2,5124
2,1,1,1,9,1,24,1,1,2,4383
2,6,1,1,N,N,1,1,N,2,5224
1,1,9,2,8,12,44,1,N,2,6577
1,6,1,1,1,7,21,1,N,2,6035
1,1,7,1,4,6,30,3,N,2,0
1,1,1,1,1,6,15,1,N,2,1815
1,6,1,1,0,9,0,1,N,2,2619
1,6,1,1,4,5,13,1,N,2,1492
1,2,1,1,0,9,0,2,4,2,0
2,N,1,1,2,9,4,1,4,2,1834
1,5,1,0,6,5,49,1,N,2,4952
2,6,1,2,2,7,48,1,N,2,6803
1,4,1,1,0,8,68,1,N,2,3074
1,1,2,2,7,5,48,1,N,2,855
1,1,1,2,0,8,80,1,N,2,917
2,1,1,1,8,9,19,3,N,2,0
1,1,1,1,9,N,58,1,N,2,855
1,6,1,1,1,8,0,1,N,2,8
1,1,1,1,1,11,31,1,N,2,4948
1,1,9,1,1,9,37,1,N,2,6616
2,6,1,1,1,8,28,1,N,2,2864
1,2,2,1,0,11,64,1,4,2,6224
2,1,3,1,9,11,11,1,N,2,5787
1,1,1,1,9,5,62,1,N,2,5797
2,4,1,0,2,5,28,1,N,2,4877
2,6,1,1,9,8,34,1,N,2,1572
2,3,1,1,2,6,51,1,N,2,1834
1,1,1,1,2,7,37,1,N,2,6793
2,1,1,0,5,5,6,1,N,2,4906
1,4,1,1,9,7,47,1,N,2,134
1,4,1,1,4,1,28,1,N,2,5135
2,1,1,1,9,9,21,1,N,2,3569
1,1,1,1,8,10,21,1,N,2,682
2,1,1,0,9,5,4,1,N,2,2694
2,6,7,1,7,4,42,1,N,2,1663
2,2,1,1,0,8,32,1,N,1,2619
1,1,1,1,2,N,43,2,N,2,2619
2,1,1,1,N,10,58,1,2,2,790
2,1,1,1,6,9,56,1,N,2,6460
2,1,1,2,3,9,17,1,N,2,4942
1,1,1,2,6,7,79,1,N,2,5173
1,1,1,1,2,11,35,1,5,2,6522
2,3,1,1,7,N,75,1,N,2,2689
1,6,3,1,1,9,69,1,N,2,2619
2,1,6,2,N,8,34,1,5,2,4227
1,6,1,1,3,6,67,1,N,2,80
1,1,1,1,8,2,37,1,3,2,5740
1,1,1,1,8,4,26,1,N,2,3050
1,N,6,1,3,8,1,1,N,2,5812
2,6,1,1,N,5,21,1,N,2,4919
2,4,1,1,0,10,14,1,1,2,4788
2,N,1,1,0,5,47,1,N,2,0
2,1,1,2,1,1,4,1,N,2,3695
1,1,1,1,2,6,0,1,N,2,7633
2,1,1,1,6,7,35,1,N,2,4696
1,4,1,1,N,9,3,1,N,2,994
2,1,1,1,9,12,22,1,N,2,3144
1,1,1,1,9,7,49,1,N,2,0
2,6,1,1,5,10,0,2,N,2,6533
2,1,1,1,4,9,7,1,N,2,2619
1,1,1,2,9,7,33,1,N,2,0
1,4,1,1,6,9,21,3,N,2,5327
2,5,1,2,3,N,23,1,2,2,2013
1,1,1,1,9,N,3,1,N,2,5914
1,1,1,2,N,9,25,1,N,2,6772
1,1,1,1,N,N,39,1,N,2,3736
2,1,1,0,4,10,22,1,4,2,4790
2,6,6,2,0,2,71,3,5,2,263
2,6,1,1,N,9,21,1,N,2,6859
1,6,1,1,3,8,1,1,N,2,4887
1,1,1,1,N,5,0,1,N,2,2873
1,2,7,1,3,11,49,1,N,1,4925
1,1,1,1,N,9,43,1,N,2,1545
1,1,5,2,0,9,14,1,N,2,3980
2,1,1,1,1,5,22,1,N,2,4962
2,1,8,1,6,12,3,1,N,2,3927
1,1,1,1,N,12,74,1,N,2,45
2,6,1,1,8,9,43,1,N,2,4069
1,6,1,1,9,11,16,1,N,2,1862
1,6,1,0,0,6,75,1,6,2,2321
2,6,1,1,9,5,71,1,N,2,3136
2,3,8,1,6,10,21,1,N,1,5222
1,1,9,1,7,11,26,1,N,2,6792
2,1,1,1,0,7,48,1,N,2,5344
2,1,1,2,2,12,25,1,N,2,2619
1,5,7,1,6,9,51,2,N,2,4996
2,1,1,1,9,12,15,1,N,2,3802
2,1,3,2,9,N,28,1,6,2,3991
2,6,1,1,1,9,16,1,N,2,0
1,1,1,2,4,4,60,2,1,2,3823
2,1,1,0,0,9,33,3,N,2,1643
1,1,1,1,4,6,64,1,N,2,3728
1,2,1,1,N,9,34,1,N,2,6285
2,1,2,1,9,5,19,1,N,2,5023
2,6,1,1,2,7,37,1,N,2,0
1,3,1,1,7,5,0,1,2,2,2757
2,6,1,1,8,11,59,1,N,2,5303
1,3,1,2,N,5,26,1,N,2,3385
2,3,7,1,0,5,1,1,N,2,4062
1,6,1,1,N,11,47,1,N,2,4848
1,6,1,1,1,7,19,1,N,2,5683
1,3,1,1,1,9,26,1,N,2,5361
2,1,2,1,7,N,67,1,N,2,4371
2,1,1,0,0,5,59,1,4,2,175
1,1,1,1,2,N,34,1,N,2,46
2,N,6,0,9,9,68,1,N,2,7102
2,6,1,1,8,3,25,1,N,2,2631
2,N,1,1,7,N,44,3,N,2,1579
2,2,1,1,9,1,44,1,N,2,4029
1,6,5,1,0,7,48,1,N,2,4974
2,1,1,2,9,7,51,1,N,2,6667
1,2,1,2,1,5,0,1,N,2,4194
1,1,1,1,0,2,36,2,N,2,4939
1,1,1,1,8,11,35,1,N,2,5526
1,1,1,0,8,11,44,1,N,2,4940
1,1,1,2,0,5,66,2,N,2,1728
2,N,1,2,N,8,45,1,N,2,4450
1,1,1,1,0,9,22,1,N,2,0
2,1,1,1,8,5,65,1,1,2,0
1,1,1,1,7,6,55,1,N,2,5293
2,1,1,0,1,5,4,1,6,2,6558
2,6,9,1,9,5,73,1,N,2,5638
1,6,1,1,N,9,34,2,N,2,3822
1,6,1,1,3,7,21,1,N,2,7563
1,5,1,1,0,11,19,1,N,2,4082
2,1,1,1,1,1,51,1,N,2,4374
1,1,9,1,5,5,28,1,3,2,5599
1,5,1,2,N,11,25,1,N,2,7633
2,1,1,1,9,11,56,1,N,2,1759
2,1,1,1,1,9,32,1,N,2,4327
2,6,2,1,5,11,26,1,N,2,1789
2,1,1,2,3,5,52,3,N,2,1029
2,N,1,0,5,5,48,1,N,2,3194
2,1,1,2,0,1,56,1,N,2,5781
1,1,1,2,8,9,2,3,N,2,4719
1,6,1,1,6,12,34,1,N,2,3576
1,1,1,1,4,5,57,1,N,2,4358
2,6,1,2,5,5,34,1,N,2,855
2,4,1,1,5,6,53,1,N,2,2305
2,1,3,1,2,7,43,1,N,2,0
2,6,8,2,0,5,0,1,4,2,1783
2,1,1,1,3,7,67,1,1,2,3501
2,6,5,1,0,9,40,1,N,2,0
1,1,1,1,0,11,43,1,N,2,4089
1,6,6,1,8,N,0,1,6,2,3747
1,1,9,1,6,5,5,1,N,2,3153
1,1,1,1,9,9,7,1,5,2,6597
1,6,1,1,8,N,31,3,N,2,855
2,6,8,1,2,10,0,1,N,2,6758
2,1,3,1,6,9,38,1,N,2,2619
2,6,1,0,0,9,46,1,N,2,6446
1,1,1,1,4,9,20,3,4,2,400
1,1,1,1,9,11,44,1,N,2,1398
1,6,6,1,4,12,5,1,N,2,1759
2,1,1,1,2,8,0,1,N,2,3740
1,3,9,1,1,8,73,1,N,2,6270
1,1,1,1,9,5,27,1,N,2,2320
1,1,1,2,2,10,34,1,N,2,5264
1,6,1,1,2,6,3,1,N,2,7472
2,1,1,1,N,12,42,1,N,2,3099
1,3,7,1,8,8,94,1,N,2,4818
1,6,1,1,2,9,21,1,N,2,277
1,1,3,1,7,4,47,1,N,2,6708
1,1,1,1,N,5,38,1,N,2,1982
1,1,1,2,8,N,14,1,N,2,2481
1,1,1,1,2,1,44,1,N,2,1404
1,6,1,1,N,N,55,2,N,2,4786
2,3,9,1,8,11,56,1,N,2,4366
1,1,1,1,8,9,3,1,N,2,5590
1,1,1,1,1,N,25,2,N,2,2760
1,1,1,1,0,11,16,1,N,2,4678
2,1,1,1,N,5,37,1,N,2,2972
1,1,1,2,3,8,41,1,N,2,0
1,1,7,0,0,7,39,1,6,2,1358
2,1,2,1,2,5,75,1,N,2,2619
1,1,1,1,3,1,54,1,N,2,5892
1,6,1,1,0,12,26,1,N,2,1348
1,6,1,1,2,N,8,1,N,1,1180
1,1,1,1,0,4,25,1,N,2,3028
1,1,1,1,1,9,0,1,N,2,5812
1,5,1,1,9,9,54,1,N,2,2184
2,1,1,0,7,6,1,1,N,2,3757
1,1,6,1,0,11,20,1,N,2,4238
2,1,1,1,4,8,44,2,N,2,7336
1,1,3,2,4,9,36,1,N,2,4481
2,1,2,1,9,8,70,1,N,2,4361
1,5,3,1,4,5,62,3,6,2,4500
2,4,1,1,9,N,27,1,N,2,855
1,1,1,1,8,8,94,1,N,2,3583
2,1,1,1,9,5,19,1,N,2,2277
2,6,1,1,4,5,26,1,N,2,2517
1,1,1,2,3,9,8,2,N,2,2523
2,2,1,2,4,9,47,1,N,2,6873
2,6,1,1,9,12,24,1,N,2,3573
2,1,1,2,0,9,60,1,N,2,6705
1,6,1,1,N,9,32,1,N,2,7557
2,1,1,1,0,9,54,1,N,2,6127
2,6,1,1,0,9,57,1,5,2,2791
2,1,2,1,4,9,26,1,N,2,3255
1,1,1,1,8,5,15,1,N,2,5496
2,2,6,0,6,6,19,1,N,2,338
1,6,1,2,9,9,56,1,N,2,302
1,1,1,1,N,11,59,3,N,2,3053
1,N,1,1,5,6,8,1,N,1,2024
2,N,1,1,9,7,76,1,N,2,0
2,3,1,1,2,1,35,1,N,2,7633
1,1,1,1,1,N,3,2,N,2,2619
1,1,1,1,9,7,38,1,N,2,0
1,1,9,1,8,N,7,1,1,2,3516
2,4,1,1,N,9,62,1,N,2,2577
1,3,1,2,0,10,65,1,N,2,2493
1,5,1,1,0,7,7,1,N,1,62
1,6,1,1,6,12,11,1,N,2,0
2,6,1,2,9,10,14,1,N,1,4995
1,1,1,1,6,5,0,1,N,2,312
2,1,1,1,8,4,0,1,N,2,6449
2,4,3,1,1,2,72,1,N,2,1573
1,4,6,1,9,9,29,1,N,2,3908
1,N,1,2,N,5,43,1,N,2,2619
1,5,1,1,9,7,62,1,4,2,6765
2,6,1,1,5,8,4,2,N,2,5094
2,N,1,1,0,6,0,1,N,2,5468
2,6,1,1,N,N,11,1,N,2,7633
1,1,1,2,9,11,67,1,N,2,2340
2,1,1,1,6,10,52,1,N,2,3587
1,1,1,1,9,N,3,1,N,2,5565
2,1,9,1,6,7,38,1,N,2,5247
2,6,9,1,9,2,44,1,N,2,7633
2,1,1,2,6,N,3,1,N,2,2619
1,6,1,1,2,5,0,1,N,2,6740
2,1,5,1,N,7,61,3,N,1,3022
1,1,7,1,9,7,21,1,N,2,0
2,6,1,1,N,8,0,3,N,2,3588
2,6,1,1,5,3,44,1,N,2,1736
1,1,1,1,5,5,5,1,N,2,3877
2,4,1,1,5,9,56,3,N,1,4142
1,4,2,0,5,10,0,1,1,2,4917
1,1,1,1,0,3,59,1,N,2,4724
2,6,1,2,2,11,61,1,N,2,0
2,6,1,2,2,7,9,1,6,2,0
1,6,1,1,9,12,25,1,N,2,2772
1,6,1,1,9,6,0,1,N,2,855
1,5,1,1,3,9,18,1,N,2,1184
1,3,1,1,3,5,12,1,1,1,1158
2,1,1,1,N,11,56,1,N,2,5087
1,2,6,1,2,5,54,1,4,2,3304
1,6,1,1,8,N,32,1,N,2,2692
2,6,6,1,N,8,0,1,N,2,1090
1,1,1,1,9,11,26,1,N,2,4540
2,4,2,2,9,11,17,1,N,2,2875
1,1,8,1,6,10,16,1,N,2,5976
2,6,8,2,N,5,65,1,N,2,2716
1,6,1,1,0,10,18,1,1,2,5631
1,N,1,1,0,11,24,1,N,2,607
2,1,1,2,N,8,64,1,N,2,4624
2,1,1,1,5,N,45,1,N,2,2621
1,1,1,1,6,1,68,1,N,1,7390
2,1,1,1,N,9,0,1,6,2,3569
1,1,1,1,4,9,36,1,2,2,1775
1,1,1,1,4,12,57,1,N,2,2504
1,5,7,1,6,9,47,1,N,2,3178
1,6,5,1,1,6,15,1,6,2,2666
1,4,7,1,N,9,3,1,N,1,1680
2,1,1,1,0,4,9,1,N,2,3304
1,6,1,0,0,11,0,1,N,2,316
1,5,1,1,0,9,58,1,5,2,4875
2,1,1,1,7,1,21,1,N,2,7562
1,1,1,1,6,5,56,1,1,2,0
1,4,1,1,0,N,27,1,N,2,3695
2,1,1,1,8,5,64,1,N,2,4053
2,1,1,1,4,12,16,1,N,2,2619
1,3,9,2,0,7,54,1,6,2,3124
2,6,1,1,0,9,5,1,N,2,3729
1,6,1,1,6,7,24,1,N,2,1533
1,3,1,0,7,5,40,1,6,2,7633
1,1,1,1,3,10,24,1,5,2,4818
1,6,1,1,N,4,19,1,5,2,5333
2,6,6,1,N,9,5,1,5,1,4651
2,4,1,1,2,5,67,1,N,2,0
2,5,8,1,4,9,7,1,2,2,4632
2,1,6,1,8,9,20,1,N,2,745
2,1,1,1,3,9,36,1,N,1,5367
2,1,1,0,N,7,0,1,N,1,4678
1,1,1,1,8,7,51,1,N,2,7633
2,1,1,1,8,11,12,1,N,2,5512
1,6,2,1,6,4,36,1,N,2,4315
1,1,1,1,9,N,0,1,N,2,3523
2,6,1,2,N,9,50,1,N,2,581
2,6,7,1,0,7,6,1,N,2,34
2,2,1,1,0,9,12,1,N,2,5798
1,3,1,1,3,9,54,1,N,2,4953
1,N,1,1,0,N,42,1,N,2,855
2,6,1,1,3,12,69,1,2,2,2619
2,3,1,1,5,12,21,1,N,2,6351
2,6,3,2,2,5,0,1,N,2,4815
2,1,9,2,9,8,74,1,N,2,5482
1,1,1,1,2,9,1,1,N,2,2657
2,1,1,1,0,6,94,2,N,2,5781
1,N,1,1,4,5,81,1,N,2,3589
2,1,7,1,8,9,70,1,N,2,1125
2,1,1,1,8,9,56,1,N,2,3498
2,6,8,1,3,5,30,1,N,2,5638
1,6,1,1,N,6,20,1,N,2,7299
2,1,2,1,9,12,4,1,N,2,2619
2,1,1,1,N,5,54,1,N,2,6281
1,N,1,0,1,11,3,1,N,2,5709
2,1,7,1,N,5,0,1,N,2,1550
2,1,1,1,8,9,21,1,N,2,5085
1,1,1,1,N,9,0,1,1,2,3503
2,5,2,1,N,9,47,1,3,2,6034
2,N,1,1,4,8,51,1,4,2,1450
2,1,1,1,3,N,54,1,N,2,1995
2,1,1,1,7,8,20,3,N,2,1208
1,1,1,1,3,9,44,1,N,2,3119
2,6,1,1,7,7,26,1,N,2,475
2,2,1,1,4,7,40,1,N,2,5323
2,1,1,1,5,12,26,1,2,2,7633
1,1,1,2,6,11,27,1,N,2,2956
2,1,1,1,5,12,47,1,N,2,2420
1,6,1,2,1,10,61,3,N,2,1823
2,1,1,0,7,9,16,1,N,2,3064
2,3,1,1,N,5,51,1,N,2,5008
2,2,1,2,9,5,6,1,N,2,611
2,1,1,1,2,9,10,1,N,2,3777
2,6,1,1,7,5,65,1,2,1,5573
2,N,1,1,1,5,12,1,N,2,202
1,1,1,2,0,4,27,1,N,2,5090
1,6,1,1,N,8,90,1,N,2,3905
2,6,1,1,2,N,28,1,6,2,5747
1,6,1,1,N,5,0,1,5,2,1883
1,6,7,2,N,5,32,1,N,2,2757
1,1,5,2,5,12,58,1,N,2,1648
2,3,1,1,N,4,0,1,N,2,6158
2,6,1,0,9,6,0,2,N,2,3237
2,1,1,1,3,11,54,1,5,2,5381
2,6,1,1,9,9,21,1,N,2,738
2,4,3,1,0,9,64,1,N,2,6408
1,1,1,1,N,9,0,1,6,2,4655
2,2,1,1,6,7,44,2,N,1,684
1,1,1,1,6,4,15,1,N,2,5424
1,1,1,1,1,9,53,1,N,2,4794
1,1,1,1,N,7,33,1,N,2,3218
1,4,1,1,6,8,73,1,N,2,3405
2,2,1,1,9,5,30,1,N,1,4743
2,1,1,1,1,10,0,1,N,1,7633
2,6,1,1,4,12,5,1,N,2,2601
2,6,7,1,7,11,21,1,N,2,1326
2,6,1,1,3,8,49,1,N,2,5567
2,1,1,0,N,N,48,1,N,2,6584
1,3,1,1,0,9,39,1,N,2,1766
2,1,1,1,1,9,54,3,N,2,2450
1,4,1,0,6,8,42,1,N,2,7633
1,2,1,1,8,5,70,2,6,2,2619
2,6,1,1,9,9,86,1,N,2,6189
1,1,1,1,7,11,31,1,N,2,6604
2,5,3,1,N,5,53,1,N,2,5851
2,6,1,2,0,9,8,1,N,2,2036
1,1,1,1,N,9,55,2,N,2,6545
2,1,1,2,6,5,1,1,N,2,5934
1,1,1,1,7,8,39,1,N,2,0
2,N,1,1,8,9,45,1,N,1,3014
1,1,1,1,6,5,17,1,N,2,855
2,6,3,1,5,5,3,1,2,2,7633
1,1,1,2,3,9,33,1,5,2,2514
1,6,1,1,0,5,30,1,3,2,1776
2,3,1,1,1,9,10,3,N,2,4548
1,1,1,1,8,5,35,1,N,2,1320
2,1,1,0,2,9,42,1,N,2,1367
1,1,7,1,2,9,1,1,N,2,606
2,6,1,1,3,5,0,1,N,2,3874
1,1,1,2,3,5,22,1,N,2,3414
2,6,1,1,5,11,4,1,N,2,2748
2,6,1,2,0,5,71,1,N,2,6168
1,1,1,1,9,8,24,1,N,2,4613
2,1,1,1,0,N,0,1,N,2,2868
2,1,1,1,8,9,41,1,N,2,507
2,6,1,1,N,10,32,1,1,2,6169
1,6,1,1,5,12,44,1,N,2,3058
2,5,1,1,9,11,47,2,N,2,3419
1,6,1,2,4,11,0,1,N,2,5887
2,1,2,1,7,4,75,2,N,2,2619
1,2,1,1,2,8,36,1,3,2,0
2,6,1,0,0,6,38,1,N,2,5867
1,1,1,1,8,N,34,1,N,2,5149
1,1,1,1,2,7,17,1,N,2,5789
2,1,1,1,8,N,34,1,N,2,2183
2,N,1,2,N,N,22,1,N,1,2619
1,1,1,1,N,2,2,1,N,2,6042
1,2,1,1,N,9,25,1,N,2,1211
1,6,1,1,2,11,26,1,5,2,5114
2,6,1,1,7,9,7,1,N,2,4542
2,1,1,1,1,8,34,1,N,2,1286
2,4,1,1,5,5,56,1,N,2,0
1,1,1,1,2,5,27,1,N,2,918
1,1,1,1,9,5,43,1,N,2,3822
2,N,9,2,1,8,83,1,N,2,5047
2,4,8,1,2,8,0,1,N,2,3766
2,2,1,1,5,5,48,1,N,2,5163
2,6,1,1,9,5,28,1,N,2,7633
2,6,6,2,3,11,37,1,N,2,2845
1,6,6,2,2,5,58,1,N,2,3366
1,1,1,2,9,5,5,1,N,2,6851
2,6,6,1,5,N,45,1,N,2,5193
1,1,1,2,4,9,0,1,1,2,1279
2,1,1,1,8,8,6,1,N,2,5065
1,1,1,1,N,N,18,3,N,2,5249
1,6,1,1,0,12,33,1,N,2,0
2,6,1,1,8,7,78,1,N,2,2712
1,3,1,1,8,7,53,1,N,2,4950
2,1,1,1,8,9,33,1,N,2,555
1,6,1,2,5,10,47,1,N,2,4492
2,3,1,1,N,8,0,1,N,2,4037
2,1,1,1,9,11,0,3,N,2,3309
2,N,1,1,0,8,8,2,4,2,4870
1,2,1,2,N,10,37,1,N,2,5437
2,2,1,0,5,5,49,1,N,2,1470
1,1,1,1,9,5,56,2,N,2,0
2,4,6,0,0,10,19,1,N,2,6544
2,1,1,1,N,9,0,3,N,2,3644
1,1,1,1,4,7,53,1,6,2,6679
1,4,1,1,1,4,22,1,6,2,4027
2,1,1,1,2,11,41,1,N,2,1682
1,1,1,1,9,10,45,1,N,2,1713
2,1,1,1,9,9,10,1,N,2,6358
2,6,1,1,4,5,22,1,N,2,0
2,6,1,1,7,5,44,1,N,1,6151
2,4,1,1,N,8,2,1,N,2,1012
2,1,1,1,N,6,3,1,N,2,7633
1,1,1,1,0,6,78,1,N,2,1904
2,6,1,1,7,12,42,1,N,2,5629
1,4,1,1,3,12,22,1,4,1,0
2,1,1,2,6,12,3,1,N,2,3544
1,3,1,0,N,7,10,1,N,2,5607
1,1,1,1,8,N,20,1,N,2,3483
2,N,1,1,2,8,64,1,N,2,4900
1,5,1,1,5,10,62,1,3,2,3549
2,1,7,1,4,N,0,1,N,2,5610
2,1,8,1,N,9,39,1,N,2,6091
1,1,1,2,8,12,42,1,N,2,2619
1,1,1,2,7,9,65,1,N,2,1385
1,6,1,1,2,9,3,1,N,2,4502
2,4,1,1,0,8,33,1,N,2,2981
1,1,8,1,6,5,21,1,N,2,6743
1,1,6,2,1,5,15,1,N,2,3714
2,1,1,1,9,9,0,1,2,2,2826
1,5,2,1,3,9,22,1,5,2,3024
2,6,1,0,4,5,44,3,N,2,4566
1,4,1,0,N,9,44,1,N,2,7633
2,6,1,1,9,9,16,1,N,2,5453
2,2,1,1,2,12,57,1,2,2,4327
2,6,1,1,2,12,61,1,N,2,0
1,6,1,0,2,N,29,2,N,2,2619
1,1,1,1,9,5,45,1,N,2,1282
1,6,1,1,N,5,44,1,N,2,4189
1,N,1,2,4,N,0,1,N,1,5495
1,1,1,1,6,5,0,1,N,2,2451
2,4,1,1,5,5,25,1,N,1,0
1,1,6,1,3,N,25,1,4,1,3147
1,1,1,1,3,N,57,1,N,2,0
2,6,1,1,5,8,78,1,N,2,5400
2,1,1,1,N,9,52,1,N,2,3758
2,6,5,1,9,12,18,1,N,2,3031
1,6,6,1,0,N,0,1,N,2,3443
1,N,1,1,9,N,21,1,N,2,4472
1,1,1,1,6,9,33,1,N,2,640
2,1,9,1,1,12,0,1,5,2,5700
1,6,2,1,6,9,6,1,N,2,1845
1,1,1,2,2,9,40,1,N,1,4578
2,4,1,1,6,7,62,1,N,2,3577
2,1,2,1,2,9,26,1,N,2,7633
1,6,6,1,4,8,24,1,N,2,743
2,1,1,1,5,4,58,3,N,2,4738
2,3,1,1,N,11,0,1,N,2,2163
1,4,1,1,4,N,62,1,N,2,3150
2,6,1,1,2,9,20,1,N,1,4773
2,6,3,2,6,10,16,1,3,2,7633
2,1,2,1,N,5,43,1,N,2,5592
2,4,1,1,8,9,13,1,N,2,0
1,3,1,1,N,9,0,1,N,2,2924
2,3,2,1,9,8,64,1,N,2,997
1,5,1,2,N,N,34,1,2,2,1272
1,1,1,1,8,4,30,1,N,2,2734
1,1,1,2,0,N,6,1,N,2,2619
2,5,1,0,8,2,37,1,N,2,4258
1,6,1,1,8,9,45,1,1,2,984
2,1,2,1,2,8,29,1,N,2,6500
1,1,1,1,5,4,23,1,N,2,3349
2,6,1,1,N,3,53,1,N,2,4388
1,4,1,1,9,4,51,1,N,2,6301
1,1,1,1,8,12,21,1,N,2,4857
1,1,3,1,3,5,37,1,N,2,1058
1,1,1,1,5,9,0,1,N,2,0
1,6,1,1,6,5,34,1,N,2,2619
2,1,1,1,9,7,45,1,N,2,7560
1,1,1,1,6,9,27,1,N,2,6581
2,1,1,1,5,10,13,1,N,2,3361
1,6,1,1,N,N,38,2,N,2,1285
1,6,9,0,9,5,61,1,6,2,5806
1,5,1,2,5,8,26,1,N,2,2841
2,1,1,0,9,8,60,1,N,2,785
2,6,1,2,0,12,12,1,N,2,3141
2,6,3,0,5,5,35,1,N,2,0
2,6,1,1,2,9,33,1,N,2,5612
1,6,5,1,8,5,24,1,N,2,855
1,4,8,1,N,1,54,3,6,2,5027
1,1,2,1,N,11,40,1,N,2,7633
1,N,6,1,8,5,44,1,N,2,1397
1,1,1,1,8,8,63,1,4,2,6474
1,6,1,1,0,7,58,1,N,2,5398
1,1,1,1,0,9,77,1,1,2,5705
1,3,7,1,5,5,24,1,N,2,5643
1,2,6,2,9,11,50,1,N,2,5970
2,N,1,1,5,12,32,1,N,2,6875
1,5,1,1,8,N,22,1,N,2,2619
2,6,1,1,3,N,14,1,N,2,0
2,6,8,0,N,N,35,1,N,2,5092
1,1,1,1,5,1,49,1,N,1,4318
1,3,6,2,4,9,33,1,N,2,3984
1,1,1,1,2,5,48,1,N,2,6449
2,1,1,1,8,N,18,1,N,2,4535
2,3,1,1,9,11,38,3,N,2,4271
