SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,N,1,0,N,3,0,48-02102,N,56
2,N,1,1,N,3,0,48-02516,N,7772
2,4,1,1,5,9,0,48-02515,12,6745
1,4,1,1,5,5,0,48-02102,5,4427
2,3,1,1,8,5,0,48-02516,4,2623
1,6,5,2,0,7,1,48-02510,13,3633
2,4,6,0,0,7,3,48-02102,5,1195
1,4,5,0,5,7,4,48-02510,7,7066
2,N,4,2,N,N,1,48-02507,N,668
1,1,2,0,8,9,3,48-02507,10,372
2,4,9,0,6,5,3,48-02102,11,3265
1,N,9,0,N,3,1,48-02510,N,2244
1,1,1,2,7,8,0,48-02101,12,3630
2,N,9,2,N,2,1,48-02516,N,7418
2,3,1,0,5,4,0,48-02102,6,4664
2,N,1,2,N,1,2,48-02510,N,7804
1,6,1,2,8,8,0,48-02515,10,3899
1,1,2,2,3,5,0,48-02507,15,8174
2,6,1,1,8,8,0,48-02102,11,8600
1,1,1,1,8,10,0,48-02507,4,2644
2,N,2,0,N,2,4,48-02507,N,5787
1,1,1,1,8,8,1,48-02516,16,5775
2,1,8,0,2,4,3,48-02102,11,7898
2,1,1,0,8,4,0,48-02102,3,6039
2,6,1,2,4,6,1,48-02516,13,7715
2,1,1,1,0,9,0,48-02507,N,918
1,5,1,0,0,7,0,48-02515,8,7448
2,6,8,0,0,4,0,48-02510,N,2258
2,4,1,0,3,7,0,48-02101,N,3716
1,1,1,2,3,5,1,48-02102,9,7621
1,6,1,2,2,5,0,48-02516,0,1661
1,1,1,2,4,5,0,48-02507,16,5842
2,N,2,0,N,3,4,48-02510,N,6096
2,4,4,0,8,7,1,48-02102,13,3771
1,1,6,0,6,10,1,48-02510,4,7743
1,1,1,2,1,9,2,48-02515,7,6495
2,1,5,0,2,9,1,48-02515,N,2538
2,6,1,1,0,7,0,48-02102,4,498
2,1,9,0,7,5,3,48-02101,9,7500
1,1,1,1,9,9,0,48-02101,15,5911
1,1,9,2,4,10,1,48-02102,7,9097
2,N,6,1,N,N,0,48-02510,N,3004
1,6,8,0,4,5,1,48-02510,14,123
2,1,1,2,8,9,4,48-02102,11,3853
1,1,1,0,6,7,1,48-02510,8,4070
2,6,1,2,1,4,0,48-02516,3,7704
2,N,1,2,N,1,0,48-02102,N,3193
2,1,1,1,4,4,0,48-02516,1,7260
1,1,1,1,4,5,0,48-02510,N,4082
2,1,1,2,4,5,0,48-02101,N,650
1,1,2,2,5,6,0,48-02507,4,3040
2,N,1,2,N,3,1,48-02102,N,3977
2,N,1,1,N,3,0,48-02510,N,9161
2,1,1,2,0,7,0,48-02101,N,4444
2,1,4,2,5,6,3,48-02516,15,6346
1,1,1,1,8,5,4,48-02515,2,8702
2,6,1,2,5,6,3,48-02510,10,9233
2,3,1,2,6,5,0,48-02101,N,3147
1,1,1,0,9,10,0,48-02515,13,7279
2,6,1,1,0,9,0,48-02102,9,969
1,6,1,1,5,9,0,48-02102,10,5512
1,6,4,0,3,7,3,48-02101,4,2226
1,1,1,2,3,9,0,48-02516,4,8426
1,6,2,0,6,7,0,48-02507,6,3291
2,1,1,0,7,9,4,48-02101,11,2994
1,1,1,2,4,5,0,48-02101,3,3933
2,1,1,1,7,9,0,48-02516,11,8370
1,4,1,1,8,6,0,48-02516,11,7991
2,1,1,1,9,9,0,48-02101,10,8130
2,N,1,1,N,2,0,48-02510,N,7000
1,N,1,1,N,3,1,48-02516,N,3804
1,4,1,1,6,7,0,48-02102,N,5297
1,6,1,2,8,9,0,48-02102,10,3458
1,1,1,2,8,10,0,48-02102,8,5974
1,1,6,0,6,6,1,48-02101,9,8469
1,1,1,1,1,6,1,48-02507,18,4670
1,6,1,1,7,9,0,48-02515,4,4637
2,6,1,0,2,9,4,48-02510,13,1224
2,1,6,2,5,10,3,48-02102,15,3696
1,1,9,2,9,9,2,48-02101,8,3856
2,1,1,2,7,5,4,48-02507,9,3264
2,N,1,0,N,3,0,48-02102,N,8267
2,1,1,2,5,8,0,48-02515,N,1469
2,1,3,2,6,9,0,48-02515,11,6713
1,1,1,1,7,7,0,48-02515,N,1589
1,3,1,2,8,5,1,48-02507,18,4560
1,1,1,2,9,4,0,48-02510,4,5439
1,1,1,2,9,10,0,48-02101,7,1485
1,6,9,2,8,4,2,48-02102,3,7823
1,1,1,1,7,7,0,48-02516,15,9227
2,6,1,2,4,5,1,48-02102,12,2272
1,6,1,1,1,4,0,48-02515,14,4999
2,1,2,2,6,7,0,48-02510,N,7514
1,6,1,1,N,5,0,48-02102,18,4432
1,1,6,1,1,7,0,48-02516,6,8443
2,N,1,2,N,1,0,48-02507,N,5397
1,1,6,1,7,5,0,48-02515,14,1946
2,1,4,0,0,4,3,48-02510,10,3592
1,1,1,1,8,5,1,48-02101,6,310
1,1,3,0,2,7,2,48-02516,10,5773
2,N,1,2,N,3,1,48-02510,N,4599
2,1,1,0,0,5,4,48-02516,6,8686
2,1,1,1,2,7,0,48-02507,N,9214
2,4,1,2,5,5,0,48-02507,14,5458
1,N,1,1,N,3,3,48-02102,N,2712
2,1,1,1,6,9,0,48-02510,11,2168
1,1,1,0,8,9,2,48-02102,8,481
1,1,8,2,8,3,1,48-02510,17,8835
2,1,1,2,4,9,0,48-02507,14,9219
2,1,4,0,5,8,4,48-02507,6,1026
2,3,1,1,8,7,1,48-02101,N,123
2,4,1,2,3,7,0,48-02101,16,6027
1,6,1,0,5,5,4,48-02102,14,8918
1,3,1,0,1,7,0,48-02515,11,5722
1,1,9,0,8,7,2,48-02101,4,4149
1,6,1,2,7,9,0,48-02101,5,5922
1,6,5,1,4,6,3,48-02515,3,4765
2,N,1,1,N,3,1,48-02101,N,4150
1,6,1,0,6,5,0,48-02510,N,8741
2,1,1,2,3,7,0,48-02507,11,8158
1,1,2,0,9,7,0,48-02516,10,4522
1,1,1,0,0,6,0,48-02507,N,7615
2,N,2,0,N,2,2,48-02507,12,619
2,1,1,0,3,8,0,48-02507,11,1511
1,1,1,1,6,10,0,48-02102,N,7216
1,1,2,0,9,10,1,48-02515,4,8509
2,N,1,1,N,3,1,48-02516,N,6590
2,6,1,1,1,9,1,48-02515,11,3658
2,1,5,0,3,9,3,48-02102,11,9108
2,1,5,0,N,10,3,48-02102,11,3074
1,N,1,1,N,3,0,48-02101,N,7538
2,3,1,2,9,8,0,48-02515,N,1512
2,N,1,1,N,3,0,48-02102,N,608
1,1,3,0,6,8,0,48-02510,7,6144
1,1,9,2,9,9,0,48-02510,11,3876
2,3,1,0,9,10,1,48-02507,18,3672
1,6,1,2,5,7,4,48-02507,15,7633
1,1,1,1,9,4,0,48-02515,1,1162
1,1,1,2,6,7,0,48-02516,7,2249
2,6,1,1,2,4,0,48-02101,N,5603
2,1,8,1,8,12,4,48-02101,12,6164
2,4,1,1,8,9,0,48-02515,4,7509
2,5,1,1,5,8,1,48-02102,12,4037
1,4,1,1,9,11,0,48-02102,16,4078
2,1,1,1,7,6,0,48-02102,14,5852
1,1,3,2,7,5,3,48-02516,4,7203
1,1,3,0,5,11,3,48-02102,17,4320
2,1,1,1,2,9,0,48-02515,3,9146
1,6,1,1,7,9,1,48-02507,16,4299
1,6,1,0,0,5,0,48-02101,N,9004
2,4,1,1,3,5,0,48-02507,3,8360
1,6,8,0,2,5,1,48-02101,14,7315
2,N,3,2,N,2,0,48-02102,N,5531
1,4,9,1,4,9,0,48-02515,2,8361
2,6,1,1,6,5,0,48-02102,4,3952
2,1,1,0,2,9,1,48-02515,13,1134
2,3,1,0,6,9,0,48-02510,18,5327
1,N,3,0,N,2,2,48-02101,N,5572
2,1,3,0,7,5,2,48-02101,9,4942
1,6,8,1,6,5,1,48-02507,10,2210
2,1,1,0,5,9,0,48-02507,10,5207
2,1,1,2,4,5,0,48-02102,4,5134
2,6,5,0,2,7,1,48-02510,6,298
2,6,2,2,6,7,0,48-02507,17,4472
1,1,1,2,9,10,1,48-02507,4,4748
1,1,3,2,8,12,3,48-02101,2,4483
1,N,1,1,N,3,0,48-02516,N,1120
1,1,1,2,7,9,1,48-02510,11,1131
1,1,1,2,9,5,0,48-02510,1,8050
2,1,9,1,5,5,0,48-02101,16,6259
2,4,2,2,9,9,0,48-02507,18,445
2,5,1,2,2,7,0,48-02102,N,8259
1,1,6,2,7,11,3,48-02516,N,3388
1,1,3,2,8,10,3,48-02101,7,5041
1,1,1,0,7,8,3,48-02515,4,5824
1,1,1,1,9,10,0,48-02101,17,3765
1,1,1,1,1,4,0,48-02507,8,7184
2,1,1,2,7,9,1,48-02516,11,5556
1,1,1,0,6,1,0,48-02101,8,2832
1,6,1,1,0,4,0,48-02510,N,2741
2,4,2,0,2,3,1,48-02516,4,1130
1,N,1,0,N,3,0,48-02102,N,9183
2,4,1,2,9,5,2,48-02515,11,2975
1,3,8,2,8,10,2,48-02510,15,7518
1,6,1,2,N,8,0,48-02507,12,463
2,N,2,0,N,3,0,48-02101,N,3319
2,N,1,1,N,3,0,48-02516,N,7864
2,1,9,1,6,6,4,48-02102,4,4780
2,1,1,0,5,9,1,48-02510,14,5479
1,1,1,0,9,10,1,48-02510,10,2159
1,1,2,1,9,10,0,48-02516,4,3404
1,1,1,1,3,7,0,48-02101,N,56
1,1,1,1,5,8,0,48-02102,7,3923
1,6,1,2,6,8,0,48-02510,7,6842
1,N,1,1,N,3,0,48-02516,N,429
2,6,7,0,8,8,1,48-02515,16,6796
2,1,2,2,5,7,0,48-02515,N,225
2,1,7,0,4,7,0,48-02516,9,8629
1,6,1,1,5,7,0,48-02102,5,8520
2,1,4,0,3,7,3,48-02515,11,5970
1,1,1,0,9,11,0,48-02507,16,2884
2,4,1,1,9,10,1,48-02516,2,5860
1,1,1,1,5,4,0,48-02102,6,2788
2,1,1,2,8,7,0,48-02101,5,1792
2,6,1,1,0,4,1,48-02101,N,7154
1,1,1,2,5,7,0,48-02101,5,7892
2,1,9,1,0,6,1,48-02507,11,9257
2,N,1,1,N,N,1,48-02510,N,843
1,6,1,1,0,5,0,48-02102,N,7907
2,1,1,0,4,9,0,48-02510,N,3966
1,1,1,1,2,10,0,48-02102,4,3076
2,6,9,2,0,5,0,48-02507,14,7008
2,1,3,0,7,6,2,48-02507,12,350
2,4,1,2,4,7,1,48-02515,N,2376
2,1,1,0,6,10,1,48-02510,12,7370
1,1,2,1,8,9,0,48-02102,15,5535
1,1,1,2,4,7,0,48-02102,2,6376
1,1,2,0,9,9,0,48-02101,3,1386
1,4,9,2,1,6,3,48-02101,13,6616
2,4,1,1,7,9,0,48-02102,N,7975
2,4,1,1,4,4,2,48-02516,1,9025
2,N,1,0,N,1,1,48-02516,N,8314
1,1,9,2,6,7,0,48-02510,7,3975
2,6,1,1,0,4,1,48-02515,N,3140
2,1,1,1,3,5,0,48-02516,15,6634
1,N,1,1,N,3,1,48-02510,N,8253
1,N,1,0,N,3,1,48-02510,N,2998
2,1,1,1,3,3,1,48-02516,10,566
2,1,1,2,8,9,0,48-02507,5,6025
2,1,1,1,3,7,0,48-02507,N,8894
1,N,1,2,N,3,0,48-02516,N,2710
1,1,1,1,4,5,1,48-02101,7,65
2,4,1,1,4,5,0,48-02516,6,6231
1,3,9,0,N,6,4,48-02102,2,5642
2,1,4,0,8,7,2,48-02507,2,373
1,N,1,2,N,3,1,48-02510,N,4799
2,6,6,1,0,5,0,48-02515,14,6871
1,6,1,1,6,5,1,48-02507,4,281
2,1,8,2,6,7,1,48-02510,9,9037
1,N,2,0,N,2,0,48-02510,13,3909
1,1,1,1,5,4,1,48-02101,10,206
1,1,1,0,8,7,0,48-02510,N,6289
1,1,9,1,9,5,2,48-02516,18,808
2,6,1,1,0,4,0,48-02507,N,6945
1,6,1,1,7,9,0,48-02510,10,2103
1,6,3,0,5,9,4,48-02507,14,9166
2,N,2,2,N,3,0,48-02102,N,8168
1,N,1,1,N,N,0,48-02515,N,6164
1,4,2,0,9,7,0,48-02101,18,2487
2,N,1,1,N,3,0,48-02515,N,1576
1,6,4,0,0,4,0,48-02101,N,3647
1,N,1,2,N,N,0,48-02515,N,8674
2,4,1,2,9,10,0,48-02102,16,1547
2,2,1,1,9,4,0,48-02101,16,447
2,1,2,0,8,10,3,48-02515,12,2799
2,1,1,0,2,5,0,48-02102,N,6170
2,1,5,0,5,8,3,48-02102,6,8326
1,1,1,0,9,10,0,48-02510,9,2039
2,N,1,1,N,3,0,48-02101,N,4648
2,6,3,0,8,9,4,48-02510,5,7408
2,1,3,0,7,10,2,48-02515,7,3515
1,6,1,1,7,5,0,48-02516,13,806
2,6,1,1,1,7,0,48-02515,12,4441
1,N,1,2,N,N,0,48-02516,N,8975
2,1,1,1,0,5,1,48-02507,N,9039
1,1,1,1,7,9,0,48-02510,N,1296
2,1,1,2,0,5,2,48-02510,15,7270
2,6,1,0,0,4,0,48-02515,N,2709
1,1,5,0,9,7,4,48-02515,2,7243
1,4,1,1,5,9,0,48-02515,7,4072
2,1,1,1,6,7,0,48-02515,N,2871
1,N,3,0,N,3,2,48-02515,N,5574
1,1,1,1,9,9,0,48-02102,5,8315
1,1,1,0,5,8,0,48-02515,7,1066
2,6,1,1,2,4,1,48-02507,N,2492
2,6,1,0,0,3,1,48-02102,N,2531
1,1,1,1,7,7,2,48-02516,3,578
2,1,1,0,8,10,4,48-02101,16,915
1,1,1,2,8,4,0,48-02507,7,1382
2,6,9,0,5,6,3,48-02101,4,70
2,1,1,1,7,10,0,48-02101,11,7931
2,3,1,1,6,5,0,48-02507,4,8160
2,6,6,1,0,4,0,48-02515,N,1649
2,1,5,1,5,7,3,48-02515,9,4828
2,1,2,2,1,5,0,48-02101,15,762
1,N,2,0,N,3,0,48-02516,N,3274
2,1,2,0,1,3,3,48-02101,9,1237
1,1,1,1,9,5,0,48-02516,4,1280
1,6,1,2,4,5,1,48-02516,14,7839
2,1,7,0,2,3,4,48-02516,N,2809
2,2,1,1,6,12,2,48-02515,18,8738
1,1,1,1,9,9,0,48-02102,4,7148
2,1,6,1,0,7,0,48-02516,12,8127
1,1,1,2,9,12,1,48-02507,7,935
1,4,1,2,2,12,2,48-02515,17,8309
2,1,1,0,5,6,0,48-02101,10,789
1,1,6,0,4,5,4,48-02101,9,3425
1,6,1,2,5,7,0,48-02516,12,2737
2,1,1,1,8,9,0,48-02516,5,5952
1,1,1,0,9,9,0,48-02515,9,8582
2,6,1,2,5,7,2,48-02516,18,4576
2,1,2,0,0,5,0,48-02101,N,2204
1,1,1,0,7,7,1,48-02510,N,3329
2,6,9,0,9,9,0,48-02507,12,3865
2,1,1,1,7,7,0,48-02101,6,3607
2,4,1,2,0,9,2,48-02507,2,8915
2,1,2,2,4,1,0,48-02510,6,4013
1,1,1,1,9,9,0,48-02515,7,3475
2,6,1,1,7,9,0,48-02507,11,9058
2,3,5,0,6,5,0,48-02101,6,3805
2,6,1,0,5,5,1,48-02507,4,4936
1,1,1,1,0,8,0,48-02515,16,4173
1,6,1,1,5,7,0,48-02515,12,1723
1,1,1,1,6,4,1,48-02101,3,1459
2,4,1,2,5,5,0,48-02516,7,5981
2,1,4,0,8,9,1,48-02515,10,7634
1,3,8,2,6,3,4,48-02101,5,7808
2,1,1,2,3,10,0,48-02516,14,1498
1,6,1,1,0,5,0,48-02101,18,426
2,1,4,2,3,9,3,48-02101,6,352
2,6,1,0,0,5,0,48-02102,13,2409
1,1,1,1,9,9,0,48-02102,9,7868
2,6,1,2,0,4,0,48-02102,N,8415
1,6,4,0,5,8,3,48-02101,6,5625
1,6,1,1,0,4,0,48-02102,15,3092
2,N,1,1,N,3,1,48-02516,N,1347
2,6,1,2,2,7,1,48-02102,6,8940
1,1,1,2,3,10,4,48-02507,1,632
1,N,1,1,N,3,1,48-02515,N,6153
1,6,1,2,1,5,2,48-02102,6,2926
2,1,1,0,0,5,0,48-02515,N,8847
2,1,1,1,7,7,0,48-02515,9,3009
1,4,1,0,5,7,0,48-02102,14,1064
1,N,1,1,N,2,0,48-02101,N,8405
1,1,1,2,5,7,0,48-02507,7,1881
2,1,5,0,8,9,3,48-02516,9,3510
1,N,1,1,N,3,1,48-02516,N,6686
1,N,1,2,N,3,0,48-02102,N,1226
1,N,1,0,N,2,0,48-02507,N,7428
1,1,1,1,0,3,1,48-02510,N,6448
1,1,1,2,7,9,0,48-02102,10,3100
2,1,1,0,0,5,0,48-02101,N,733
2,N,1,2,N,2,0,48-02510,N,6498
2,4,1,0,6,7,0,48-02516,N,4938
1,3,4,0,2,3,2,48-02101,9,1370
2,1,1,1,3,7,0,48-02102,14,3439
1,6,6,0,8,8,4,48-02507,15,6036
1,3,1,1,4,5,4,48-02516,9,6980
1,6,1,0,6,5,1,48-02102,3,8622
1,1,5,0,5,9,1,48-02101,11,2501
2,1,1,0,7,7,0,48-02101,10,3426
1,N,1,2,N,3,1,48-02102,N,8805
2,6,1,0,7,9,4,48-02507,8,9036
2,6,2,2,0,4,0,48-02507,N,6769
2,1,4,1,5,6,3,48-02101,1,6215
2,N,1,1,N,3,0,48-02516,N,138
1,5,1,0,4,7,4,48-02510,3,3096
1,1,1,2,9,5,1,48-02102,3,6500
1,1,1,2,7,8,1,48-02101,11,4551
1,1,1,1,9,10,4,48-02515,7,2012
2,6,1,1,0,4,0,48-02515,N,4647
2,1,5,2,7,9,0,48-02102,11,5043
1,6,1,0,0,4,1,48-02516,N,4742
1,N,1,1,N,3,0,48-02101,N,2452
2,2,1,1,7,3,1,48-02507,7,7742
2,1,5,0,0,11,2,48-02507,12,7959
2,1,1,1,7,7,0,48-02516,9,1621
1,6,1,1,5,5,0,48-02507,11,6583
1,N,1,2,N,3,0,48-02101,N,2568
1,6,1,1,3,4,1,48-02515,16,1232
2,N,1,1,N,2,0,48-02101,N,1981
1,1,4,1,0,6,2,48-02510,0,5946
1,6,1,0,3,9,0,48-02510,2,5188
1,6,2,1,0,4,0,48-02102,N,5758
1,1,5,0,6,9,3,48-02507,14,5067
2,1,1,2,8,10,0,48-02516,10,1921
1,1,1,1,9,7,1,48-02510,4,8552
2,1,1,1,7,6,0,48-02516,5,7862
2,4,1,0,9,9,4,48-02516,6,2644
2,2,1,1,N,4,0,48-02102,N,2223
2,1,1,0,8,8,0,48-02101,0,7419
1,1,1,2,8,10,1,48-02516,8,8088
1,1,1,1,8,10,0,48-02516,9,6913
2,2,1,1,N,4,1,48-02102,4,1043
2,1,1,2,5,4,4,48-02102,10,2821
2,1,1,1,0,6,2,48-02516,N,6268
1,N,1,0,N,N,1,48-02516,N,3409
1,N,6,1,N,2,0,48-02101,N,8520
1,1,1,0,9,10,2,48-02507,10,38
2,N,9,0,N,N,4,48-02515,N,2408
2,4,1,0,7,8,1,48-02101,15,6972
1,1,8,2,7,8,4,48-02510,14,1509
1,5,5,2,6,6,3,48-02102,1,4276
1,1,1,1,4,4,0,48-02516,7,8373
2,1,1,2,4,9,1,48-02507,18,8270
1,1,1,2,8,7,0,48-02101,6,8292
1,N,1,1,N,N,1,48-02510,N,6077
1,1,1,2,9,7,0,48-02516,1,6985
2,1,6,0,4,5,3,48-02102,11,7711
2,1,9,2,6,5,0,48-02516,13,5200
2,1,1,2,0,10,0,48-02507,11,2611
1,3,9,1,2,3,1,48-02507,3,5252
2,1,1,1,0,5,1,48-02516,12,118
1,1,9,2,8,8,1,48-02515,4,2844
2,1,1,2,2,5,0,48-02516,2,8193
1,1,1,0,5,5,0,48-02507,17,2075
1,4,1,2,3,8,1,48-02515,2,5101
2,2,1,2,3,5,0,48-02507,4,8839
2,1,1,1,7,8,1,48-02101,11,215
2,4,1,1,8,6,0,48-02515,1,4102
2,1,1,1,6,7,0,48-02515,N,8493
2,6,8,2,6,10,3,48-02101,12,6352
1,N,8,2,N,1,4,48-02101,N,7272
1,6,1,1,6,7,0,48-02102,14,4531
1,6,8,0,3,4,1,48-02510,14,8472
1,N,1,2,N,3,0,48-02515,N,671
2,6,1,2,4,10,4,48-02510,9,3823
2,1,1,1,8,9,2,48-02515,9,8530
1,1,1,2,6,5,0,48-02102,5,98
2,6,1,0,0,4,0,48-02101,N,8394
2,1,1,0,3,5,1,48-02510,11,8647
2,1,1,1,5,7,0,48-02516,11,1608
2,4,1,1,5,5,0,48-02102,6,4440
1,4,1,0,3,7,0,48-02101,14,6484
1,6,6,1,2,7,0,48-02510,14,6774
2,1,1,0,2,3,4,48-02510,17,7068
1,4,2,2,2,9,0,48-02507,4,2812
2,1,1,0,8,5,0,48-02510,12,7975
2,6,1,2,0,3,1,48-02510,N,191
2,2,1,1,4,5,0,48-02510,4,8265
2,1,5,0,6,9,2,48-02101,12,7703
1,1,1,2,1,9,2,48-02510,5,4579
2,1,1,1,0,9,0,48-02101,13,5641
2,N,1,2,N,1,0,48-02102,N,6462
1,1,1,1,4,9,0,48-02102,N,8508
1,1,1,1,9,10,0,48-02101,16,6314
1,6,2,2,0,7,0,48-02101,N,3996
1,1,7,1,9,5,4,48-02102,17,1575
2,1,3,0,1,10,2,48-02101,13,4100
2,4,1,2,4,5,0,48-02516,N,5225
2,N,1,1,N,3,1,48-02507,N,1837
2,N,5,0,N,N,2,48-02516,N,1733
1,1,1,2,9,7,0,48-02102,N,3293
2,1,1,0,0,5,4,48-02510,14,4967
2,1,1,2,3,5,0,48-02102,N,8696
1,6,1,1,0,5,0,48-02515,N,8436
2,N,8,0,N,N,4,48-02515,N,1146
1,5,1,0,3,7,1,48-02101,6,2583
1,1,1,1,6,9,0,48-02510,3,828
2,1,5,0,6,5,3,48-02515,4,8942
2,1,1,1,7,9,0,48-02101,11,3826
2,1,8,2,7,10,4,48-02102,3,4244
2,6,6,2,9,5,3,48-02510,17,5030
1,6,1,1,5,9,0,48-02102,12,6145
2,4,2,0,6,7,3,48-02102,6,8282
2,N,1,1,N,3,0,48-02102,N,7647
2,1,4,0,7,8,2,48-02515,9,7125
2,4,2,1,6,9,0,48-02102,9,2712
2,1,1,0,0,5,0,48-02516,N,4399
1,1,2,0,9,7,0,48-02101,10,9045
1,6,2,2,0,8,3,48-02102,15,8367
1,1,2,2,9,12,0,48-02102,11,2083
2,4,1,2,6,12,1,48-02101,0,1388
2,1,1,1,5,5,0,48-02507,12,7828
2,1,1,1,4,7,0,48-02101,14,2573
1,1,8,1,0,11,4,48-02507,1,5656
2,N,1,1,N,3,1,48-02507,N,908
2,1,4,2,9,9,0,48-02510,14,8429
2,N,3,0,N,3,1,48-02101,N,1700
2,1,1,1,4,9,0,48-02510,9,2639
2,4,4,0,4,5,1,48-02102,7,7558
1,1,1,2,8,7,0,48-02510,14,2625
2,1,1,0,0,8,0,48-02101,N,4242
2,1,5,0,6,9,1,48-02101,10,501
1,1,1,2,9,9,0,48-02101,10,3670
2,N,1,2,0,1,0,48-02507,N,4962
2,1,1,0,3,9,0,48-02507,N,6780
2,1,9,2,6,7,0,48-02516,15,7280
1,1,1,1,8,9,3,48-02516,8,2534
2,N,9,0,N,N,0,48-02101,1,9007
1,N,1,0,N,3,1,48-02510,N,5538
2,1,2,1,0,5,0,48-02516,N,3929
1,1,8,2,2,8,4,48-02515,17,1611
1,4,2,2,3,7,0,48-02507,16,4470
1,1,4,2,8,7,3,48-02516,7,9173
2,1,1,1,6,7,2,48-02516,13,2011
2,5,8,0,7,7,1,48-02507,13,1197
2,1,1,2,6,9,4,48-02510,12,4285
1,1,1,1,3,4,0,48-02516,8,8939
2,1,9,0,4,1,0,48-02516,11,6076
2,N,1,1,N,N,0,48-02102,N,5633
2,N,1,1,N,3,0,48-02516,N,8852
1,1,8,2,8,8,1,48-02510,1,6898
2,6,1,1,0,4,0,48-02101,14,3990
2,1,1,1,6,11,0,48-02515,14,2053
1,4,1,0,8,6,1,48-02507,10,8944
2,1,7,2,7,5,2,48-02101,9,461
2,1,1,2,4,5,0,48-02101,12,129
1,3,1,1,3,3,0,48-02507,4,7211
1,1,1,2,8,9,0,48-02515,10,5907
2,1,2,0,7,7,0,48-02510,9,9215
1,1,1,1,8,7,0,48-02510,6,5706
2,1,1,2,9,10,1,48-02510,10,4586
2,4,1,0,0,6,0,48-02516,N,6238
1,6,1,1,5,7,0,48-02101,14,4020
2,1,1,0,0,7,0,48-02101,N,1875
2,1,9,0,0,5,0,48-02101,14,5751
1,1,1,1,7,9,1,48-02516,16,559
1,1,3,0,6,10,2,48-02102,14,3543
2,1,2,2,6,9,0,48-02516,10,6098
1,1,8,2,9,10,1,48-02515,10,1420
2,6,1,1,2,5,1,48-02507,6,1635
2,1,1,2,9,10,0,48-02101,9,7635
1,N,2,0,N,1,0,48-02515,N,5712
2,3,8,2,6,4,2,48-02101,15,2832
1,1,2,0,9,9,4,48-02515,18,5959
2,6,1,0,5,5,1,48-02101,9,8882
2,1,1,0,1,5,0,48-02102,N,6958
1,N,1,0,N,3,1,48-02510,N,7715
1,1,1,1,9,9,0,48-02101,4,6653
1,3,1,2,7,7,0,48-02102,4,172
1,1,1,2,4,9,0,48-02515,N,7972
1,2,1,2,3,5,1,48-02102,N,695
1,1,1,1,8,9,0,48-02516,16,5009
1,N,9,1,N,1,1,48-02101,N,5715
1,N,9,1,N,3,0,48-02510,N,8206
1,N,4,0,N,3,1,48-02102,N,2703
2,N,1,2,N,2,0,48-02102,N,2223
2,N,2,2,N,3,0,48-02515,N,8644
2,4,1,1,6,5,2,48-02510,5,6475
1,1,1,1,8,5,2,48-02510,17,6506
2,N,1,2,N,2,0,48-02515,N,4420
1,1,1,1,8,9,0,48-02510,8,96
2,3,1,2,2,4,0,48-02102,6,3845
2,1,8,0,4,8,2,48-02510,5,2176
1,4,1,1,1,5,1,48-02101,6,236
2,1,1,1,7,7,0,48-02101,10,6033
2,1,8,0,0,7,3,48-02101,9,7850
2,1,9,2,6,10,1,48-02102,N,8078
2,6,9,0,6,7,0,48-02507,15,96
1,N,1,1,N,4,0,48-02102,5,6033
1,1,2,0,7,7,1,48-02102,3,2757
1,1,1,2,9,7,0,48-02102,16,4151
1,N,1,1,N,3,0,48-02101,N,3229
2,6,2,1,3,4,0,48-02516,N,326
2,4,1,1,4,7,0,48-02102,5,8191
1,3,1,1,3,4,1,48-02507,18,2418
1,4,1,2,2,5,4,48-02101,16,9052
2,N,2,2,N,3,0,48-02510,N,2912
2,3,2,1,6,7,0,48-02515,N,8620
2,1,2,2,2,5,0,48-02101,6,1171
2,1,1,1,2,7,0,48-02102,N,6137
2,1,1,2,9,10,1,48-02516,4,216
2,1,2,1,9,9,0,48-02516,7,7176
1,2,1,2,8,5,0,48-02101,1,4897
1,1,2,2,4,5,0,48-02510,N,9204
2,2,1,0,3,5,0,48-02101,12,8200
1,N,5,2,N,N,3,48-02507,7,6790
1,1,7,0,4,9,2,48-02101,7,8247
1,6,1,1,0,4,0,48-02101,N,5019
1,1,1,2,5,9,0,48-02102,5,6815
1,4,2,0,8,9,0,48-02510,12,1189
1,N,1,2,N,2,2,48-02507,N,9013
1,4,1,1,9,6,0,48-02515,5,8338
1,1,1,1,8,8,0,48-02510,15,5663
2,1,1,2,5,11,1,48-02102,13,8506
2,1,1,2,8,10,1,48-02102,10,9216
1,1,1,2,3,9,2,48-02510,7,2335
2,3,5,1,3,5,3,48-02101,10,8030
1,6,1,2,1,4,4,48-02102,15,8284
2,6,1,1,1,4,0,48-02507,14,7421
1,N,1,1,N,2,0,48-02515,N,338
1,4,2,0,6,7,0,48-02510,16,3226
1,N,1,1,N,N,0,48-02515,N,5047
1,2,1,0,0,4,0,48-02102,10,933
1,1,1,2,9,7,0,48-02102,16,3551
2,N,1,2,N,3,0,48-02102,N,1122
2,1,1,0,4,10,0,48-02516,12,4048
2,6,1,0,2,7,0,48-02516,N,4987
1,1,5,2,7,7,3,48-02507,0,8430
1,4,8,2,2,8,4,48-02516,4,3832
1,3,1,1,8,8,0,48-02507,5,1216
2,1,2,0,2,9,0,48-02507,N,4064
