,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
577,66,2,2,2,2,N,7,0,1,7860,15,6,0,N,1,5145.0,2,153,24-01004,81,2,2,132,42,2,2,2,2,N,1,9290,0,2,20000.0,3,152,69,52,46.666666666666664
578,62,2,2,2,2,N,4,0,2,8590,10,6,0,N,2,36679.0,4,N,36-04010,73,2,1,11,41,2,2,2,2,N,1,7690,0,3,25000.0,4,501,188,188,46.666666666666664
579,27,2,2,2,2,N,9,0,1,7860,11,6,0,N,2,29003.0,5,483,06-07502,26,1,1,178,26,2,2,2,2,N,1,7890,0,N,62770.0,7,480,81,81,53.333333333333336
580,14,2,2,1,2,N,8,0,1,N,N,1,0,2,2,25827.0,3,162,36-04010,58,2,2,52,68,2,2,2,2,N,1,N,0,2,0.0,0,501,97,105,53.333333333333336
581,43,2,2,2,2,N,7,0,1,N,N,4,4,7,2,58111.0,2,118,40-00200,216,1,2,10,56,2,2,1,1,N,1,N,0,N,8900.0,2,67,219,218,40.0
582,6,2,2,2,2,N,2,0,1,N,N,N,2,4,1,N,N,437,36-04010,95,1,1,28,6,2,2,2,2,N,1,N,3,5,N,N,182,49,53,66.66666666666666
583,65,2,2,2,2,N,9,0,1,4971,12,4,0,2,1,43065.0,7,501,13-04600,92,1,2,112,31,2,2,2,2,N,1,8191,0,N,59000.0,7,445,24,24,53.333333333333336
584,58,2,2,2,2,N,10,0,1,170,10,6,0,2,2,148711.0,9,501,17-03529,44,1,2,20,27,2,2,2,2,N,1,7460,0,N,36500.0,5,279,63,63,46.666666666666664
585,47,1,2,1,2,N,9,0,1,N,N,2,0,N,1,7297.0,2,501,28-01100,79,1,1,121,70,1,1,1,1,N,1,N,0,N,24500.0,5,202,74,75,46.666666666666664
586,76,2,2,2,1,N,9,0,1,6490,6,3,0,4,1,163079.0,9,501,24-01004,31,1,2,36,55,2,2,2,2,N,1,5381,0,4,127000.0,9,501,63,63,60.0
587,68,2,2,2,2,N,9,0,1,N,4,1,0,2,1,28348.0,3,501,28-01100,87,1,2,34,54,2,2,2,2,N,1,2070,0,2,148000.0,9,501,45,45,60.0
588,34,2,2,1,1,N,9,0,2,8680,N,6,N,N,0,13732.0,6,N,06-08507,118,1,1,0,83,1,1,1,1,N,2,N,N,N,36700.0,5,N,121,0,53.333333333333336
589,44,2,2,1,2,N,4,0,1,N,N,3,0,N,1,19846.0,4,131,36-04010,127,2,1,23,89,2,2,1,2,N,1,N,0,4,19000.0,3,477,98,98,53.333333333333336
590,44,2,2,1,2,N,7,0,1,N,N,1,0,2,1,10308.0,8,487,24-01004,73,2,2,102,40,2,2,2,2,N,1,N,1,3,0.0,0,344,50,51,40.0
591,25,2,2,2,2,N,10,0,1,9590,10,6,0,2,1,34715.0,8,501,13-04600,52,1,1,105,38,2,2,2,2,N,1,7380,0,4,10000.0,2,227,127,88,46.666666666666664
592,59,2,2,2,2,5,11,0,1,7470,9,6,0,2,1,188905.0,8,501,24-01004,45,1,1,60,33,2,2,2,2,N,1,6991,0,N,102000.0,8,501,60,60,60.0
593,6,2,2,1,2,N,5,0,1,N,N,3,0,N,1,33549.0,3,134,13-04600,84,2,1,53,72,2,2,2,2,N,1,N,0,2,13400.0,3,150,208,209,53.333333333333336
594,60,2,2,2,2,N,7,0,1,8191,12,4,0,N,1,34975.0,4,501,28-01100,67,2,1,86,46,2,2,2,2,N,1,8180,0,3,20000.0,5,200,112,57,46.666666666666664
595,71,2,2,1,2,N,1,0,1,N,N,1,0,2,1,95592.0,2,501,51-51255,69,1,2,66,25,2,2,2,2,N,1,N,2,4,0.0,0,93,97,88,40.0
596,35,2,2,2,2,N,10,0,1,7290,10,6,0,N,2,188091.0,5,501,17-03529,57,2,1,44,50,2,2,2,2,N,1,7390,0,N,10000.0,2,76,143,143,53.333333333333336
597,34,2,2,2,2,N,5,0,1,N,N,4,0,N,2,30401.0,4,99,36-03710,68,2,2,43,95,2,2,1,2,N,1,N,0,N,22000.0,4,182,121,121,60.0
598,67,2,2,2,2,N,7,0,1,N,11,6,0,7,2,331.0,2,337,29-01901,229,2,2,79,22,2,2,2,2,N,1,7870,0,N,2000.0,1,15,115,58,46.666666666666664
599,60,1,2,2,2,N,9,0,1,9370,10,6,0,N,2,39242.0,9,501,17-03529,36,1,1,94,27,2,2,2,2,N,1,7380,0,N,100000.0,8,501,97,76,53.333333333333336
600,3,2,2,N,N,N,2,0,1,N,N,N,1,3,1,N,N,479,19-01700,225,3,1,222,5,2,2,2,2,N,1,N,1,3,N,N,501,102,117,60.0
601,13,2,2,2,2,N,9,0,1,8180,9,4,0,6,1,67670.0,3,501,38-00100,75,1,1,63,54,2,2,2,2,N,1,6870,0,N,60000.0,7,458,49,48,46.666666666666664
602,59,2,2,2,2,N,7,0,1,7870,8,6,0,N,2,34229.0,5,174,29-01901,152,2,2,10,33,2,2,2,2,N,1,6680,0,N,5600.0,1,42,182,181,53.333333333333336
603,36,2,2,2,2,N,7,0,1,4470,10,1,0,3,1,241004.0,9,501,06-08507,47,1,1,43,36,2,2,2,2,N,1,7380,1,3,135000.0,9,501,95,96,66.66666666666666
604,36,2,2,2,2,N,8,0,1,8590,10,1,0,2,1,11374.0,2,190,13-04600,39,1,1,102,61,2,2,2,2,N,1,7390,0,2,54500.0,7,451,34,33,53.333333333333336
605,73,2,2,2,2,N,7,0,1,N,N,4,0,N,2,35715.0,2,342,51-51255,124,2,1,89,63,2,2,2,2,N,1,N,0,N,10300.0,2,78,93,92,66.66666666666666
606,59,2,2,2,2,N,9,0,1,8191,16,6,0,N,2,86217.0,1,397,29-01901,34,2,2,20,33,2,2,2,2,N,1,9470,0,N,47000.0,7,356,60,61,53.333333333333336
607,71,2,2,2,2,N,9,0,1,7890,N,2,0,3,1,151975.0,9,501,17-03529,64,1,2,68,41,2,2,2,2,N,1,N,0,N,0.0,0,0,50,50,46.666666666666664
608,34,2,2,2,2,N,10,0,1,8270,13,4,2,3,1,180892.0,9,501,06-08507,108,1,2,114,44,2,2,2,2,N,1,8370,2,3,120000.0,9,501,43,43,66.66666666666666
609,5,2,2,2,2,N,7,0,1,N,N,1,0,2,1,39001.0,9,501,26-02702,69,1,1,71,62,2,2,1,1,N,1,N,0,3,0.0,0,39,107,91,40.0
610,1,2,2,2,2,N,4,0,1,8270,12,1,0,2,1,26771.0,8,478,36-04010,71,2,1,68,63,2,2,2,2,N,1,8191,0,2,12000.0,3,401,80,72,53.333333333333336
611,17,2,2,2,2,N,1,0,1,N,N,N,0,2,1,30590.0,4,501,17-03529,76,2,2,94,3,2,2,N,N,N,1,N,3,5,N,N,329,444,652,33.33333333333333
612,65,2,2,2,2,N,9,0,1,770,16,6,0,2,1,191215.0,9,501,19-01700,25,1,2,57,22,2,2,2,2,N,1,9470,0,N,28000.0,4,214,92,78,46.666666666666664
613,56,2,2,2,2,N,10,0,1,8370,12,1,2,4,1,10506.0,3,133,30-00600,82,3,2,32,40,2,2,2,2,N,1,8191,2,4,41000.0,6,337,35,35,53.333333333333336
614,21,2,2,2,2,N,7,0,1,8590,9,1,0,3,2,230305.0,1,501,06-08507,62,1,2,92,34,2,2,2,2,N,1,7072,2,4,80000.0,8,310,102,114,40.0
615,24,2,2,2,2,N,7,0,1,2190,9,6,0,N,2,33622.0,2,120,17-03529,283,2,2,21,56,2,2,2,2,N,1,7071,0,N,18100.0,3,137,54,54,53.333333333333336
616,75,2,2,1,2,N,10,0,1,N,15,4,0,N,1,260810.0,7,501,19-01700,44,1,2,62,69,1,2,2,2,N,1,9170,0,N,79100.0,8,501,101,101,46.666666666666664
617,32,2,2,2,2,N,10,0,1,8191,10,4,0,2,1,153601.0,9,501,36-04010,47,1,1,72,33,2,2,2,2,N,1,7490,0,N,100.0,1,0,58,58,46.666666666666664
618,26,2,2,2,1,N,9,0,1,8170,11,4,0,N,2,34514.0,1,491,29-01901,32,2,2,213,60,2,2,2,1,N,1,7860,0,3,28700.0,5,262,62,57,46.666666666666664
619,59,2,2,2,2,N,7,0,1,7860,8,6,0,N,1,31529.0,4,196,13-04600,54,2,1,49,59,2,2,2,2,N,1,6680,0,N,56000.0,7,427,47,47,60.0
620,46,2,2,N,N,N,2,0,1,N,N,N,2,3,1,N,N,501,51-51255,95,6,1,33,7,2,2,2,2,N,1,N,1,6,N,N,501,82,105,53.333333333333336
621,45,2,2,2,2,N,5,0,1,8370,15,6,4,7,2,41121.0,6,109,19-01700,156,1,1,142,22,2,2,2,2,N,1,8870,2,5,46000.0,7,346,300,356,40.0
622,43,2,2,2,2,N,7,0,1,8470,N,6,0,N,2,68894.0,4,501,36-03710,46,2,1,92,77,2,2,2,2,1,1,N,0,N,33500.0,5,276,97,97,46.666666666666664
623,5,2,2,2,2,N,10,0,1,8191,15,6,2,2,1,33270.0,1,320,30-00600,104,1,1,37,74,2,2,2,2,N,1,9090,0,N,48000.0,7,397,128,129,40.0
624,37,2,2,2,2,N,10,0,1,4270,10,1,3,4,1,161368.0,9,501,13-04600,64,3,2,101,48,2,2,2,2,N,1,7280,0,3,471000.0,9,501,127,127,53.333333333333336
625,26,2,2,2,2,N,8,0,1,6890,N,6,1,3,1,8136.0,2,0,17-03529,114,2,2,106,67,2,2,2,2,N,1,N,0,N,7600.0,2,62,86,86,46.666666666666664
626,29,2,2,2,2,N,7,0,1,7290,10,4,0,2,1,13282.0,1,174,06-08507,95,1,2,125,34,2,2,2,2,N,1,7580,0,3,40000.0,6,501,74,62,46.666666666666664
627,0,2,2,N,1,N,1,0,1,N,N,N,0,3,2,31251.0,2,180,51-01301,143,2,2,100,3,2,2,N,N,N,1,N,2,4,N,N,112,213,354,40.0
628,36,2,2,2,2,N,8,0,1,4971,10,4,0,2,1,36435.0,8,501,38-00100,57,1,2,99,60,2,2,2,2,N,1,7590,0,N,30150.0,4,228,36,36,46.666666666666664
629,67,2,2,2,2,N,5,0,1,8470,9,6,N,N,2,11899.0,1,146,32-00405,171,1,1,154,66,2,2,2,2,N,1,7080,0,N,21700.0,4,178,57,56,46.666666666666664
630,25,2,2,1,2,N,10,0,1,8191,10,6,0,N,2,31213.0,3,131,29-01901,64,2,1,71,31,2,2,2,2,N,1,7290,0,2,35000.0,6,381,292,300,40.0
631,63,2,2,2,2,N,7,0,1,6870,6,6,0,N,1,32383.0,6,166,29-01901,103,2,2,66,54,2,2,2,2,N,1,4971,0,5,40000.0,6,284,87,64,53.333333333333336
632,6,2,2,1,2,N,9,0,1,N,N,4,0,N,1,31085.0,3,169,36-04010,95,2,2,45,78,2,2,1,2,N,1,N,0,N,33600.0,5,275,189,189,60.0
633,28,2,2,2,2,N,3,0,1,N,N,6,0,7,1,77.0,2,156,51-01301,106,1,2,183,15,2,2,2,2,N,1,N,1,4,0.0,0,501,91,81,46.666666666666664
634,44,2,2,1,2,N,7,0,1,N,N,4,0,2,1,37738.0,3,501,26-02702,33,2,2,112,72,2,2,2,2,N,1,N,0,N,34100.0,5,279,103,103,46.666666666666664
635,37,2,2,2,2,N,8,0,1,7860,15,6,0,N,2,86710.0,4,276,17-03531,50,2,2,118,37,2,2,2,2,N,1,9090,3,6,16370.0,3,501,96,96,46.666666666666664
636,35,2,2,2,2,N,5,0,1,6870,6,6,0,5,1,33575.0,6,240,28-01100,54,1,1,77,35,2,2,2,2,N,1,5391,0,2,32300.0,6,501,220,177,60.0
637,62,2,2,2,2,N,7,0,1,770,9,1,0,2,1,164515.0,3,501,19-01700,140,1,1,171,31,2,2,2,2,N,1,6870,1,3,56000.0,7,465,150,164,40.0
638,55,2,2,2,2,N,9,0,1,9920,16,1,0,3,1,148125.0,6,501,19-01700,116,1,2,142,61,2,2,2,2,N,1,9380,0,2,43080.0,6,501,219,219,60.0
639,59,2,2,2,2,N,5,0,1,3390,12,1,1,7,1,-18.0,0,72,26-02702,44,1,2,47,48,2,2,2,2,N,1,8191,0,2,32000.0,5,318,111,111,40.0
640,49,2,2,2,2,N,8,0,1,7380,11,1,0,N,1,145309.0,8,501,19-01700,12,1,2,92,27,2,2,2,2,N,1,7860,0,2,20000.0,3,501,629,629,53.333333333333336
641,6,2,2,1,1,N,1,0,1,N,N,1,0,2,1,39792.0,3,501,32-00405,153,2,1,106,79,2,2,2,2,N,1,N,0,5,18200.0,3,135,53,46,46.666666666666664
