PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,index_col
24-01004,23,2,6,0,1,1,N,1,1,33781.6,9570,13,9,8500.0,6,501,N,2,2,2,2,152,58,109251
38-00100,45,2,3,0,2,2,6,1,1,3348.5,9390,6,9,14000.0,2,218,N,2,2,2,2,139,99,109252
30-00600,32,1,1,0,1,5,2,1,1,27.6,9370,1,5,3000.0,9,177,N,2,2,2,2,60,33,109253
24-01004,74,1,1,0,2,0,2,1,1,34205.4,N,N,12,33000.0,1,501,N,2,2,2,2,82,60,109254
38-00100,65,1,3,0,1,N,N,2,0,187.4,770,N,5,6700.0,1,N,N,2,1,2,2,74,0,109255
01-01301,59,1,3,0,1,0,2,1,2,4575.4,N,N,10,2500.0,9,501,N,2,2,2,2,117,104,109256
13-04600,66,2,1,0,2,1,3,1,1,31.0,7470,13,8,45000.0,1,501,N,2,2,2,2,140,57,109257
06-07502,38,2,1,0,6,1,3,1,1,62.9,N,10,7,90000.0,6,501,N,2,2,2,2,73,202,109258
36-03710,53,2,6,4,8,0,3,1,2,52864.7,N,N,4,22000.0,0,55,N,2,2,2,2,61,66,109259
06-07502,25,1,6,0,1,0,4,1,2,33683.4,5580,7,9,70000.0,9,67,N,2,2,2,2,149,94,109260
26-02702,82,1,3,0,1,N,N,2,0,4255.5,N,N,3,N,2,N,N,2,2,2,1,77,2,109261
24-01004,67,2,3,0,1,0,2,1,2,3794.3,6991,9,7,70000.0,6,185,N,2,2,2,2,168,48,109262
51-01301,5,2,N,0,2,2,4,1,1,11238.6,N,N,3,N,N,63,N,2,2,2,2,70,59,109263
24-01004,41,1,1,0,1,1,4,1,1,3868.5,8191,17,10,27000.0,8,501,N,2,2,2,2,58,98,109264
17-03529,47,1,6,0,2,1,5,1,1,3470.2,4560,10,7,17000.0,2,413,N,2,2,2,2,98,195,109265
51-51255,30,1,2,0,1,2,3,1,1,11350.6,9470,10,9,37000.0,9,501,N,2,2,2,2,59,20,109266
38-00100,0,2,N,0,1,3,5,1,1,203.2,N,N,N,N,N,193,N,N,N,2,2,19,4,109267
51-51255,39,1,1,0,1,0,2,1,1,33817.1,7460,10,12,80000.0,9,501,N,2,2,2,2,15,21,109268
13-04600,5,2,N,0,1,2,7,1,1,3805.0,N,N,2,N,N,501,N,2,2,2,2,127,73,109269
01-01301,61,2,3,0,2,0,N,1,2,3363.5,N,4,7,9000.0,3,393,N,2,2,2,2,109,52,109270
24-01004,67,1,1,0,6,0,2,1,1,4126.9,N,N,9,3700.0,4,501,N,2,2,2,2,55,49,109271
17-03531,16,1,2,0,2,3,5,1,1,10998.6,N,N,4,0.0,0,59,N,2,2,2,2,56,52,109272
28-01100,53,1,1,0,2,0,2,1,1,2842.8,4690,10,11,42000.0,9,501,N,2,2,2,2,70,169,109273
38-00100,62,1,3,0,1,0,N,2,1,128.4,N,N,5,15600.0,4,191,N,2,1,2,2,14,4,109274
38-00100,57,2,3,0,3,0,3,1,1,65.5,N,12,6,38000.0,2,140,N,2,2,2,1,13,15,109275
36-03710,31,1,6,4,8,1,3,1,2,52864.7,N,6,4,56000.0,0,252,N,2,2,2,2,130,102,109276
51-51255,45,1,4,4,2,1,3,1,2,11221.0,9160,10,10,10800.0,4,501,N,2,2,2,2,124,201,109277
26-02702,85,2,3,0,1,N,N,2,0,4869.5,N,N,9,6700.0,2,N,N,2,2,2,2,98,2,109278
24-01004,38,1,1,0,1,3,5,1,2,4304.8,N,N,4,8000.0,0,501,N,2,2,2,2,102,89,109279
24-01004,36,2,6,0,6,0,N,1,2,5187.6,7870,11,9,12000.0,7,501,N,2,2,2,2,49,43,109280
36-04010,39,2,2,4,2,2,5,1,2,50290.4,9160,7,6,40000.0,6,501,N,2,2,2,2,109,148,109281
24-01004,38,2,1,0,6,1,2,1,1,5161.5,7870,11,12,159000.0,9,501,N,2,2,2,2,26,98,109282
06-07502,31,1,6,0,1,0,N,1,2,3493.5,5570,9,5,1400.0,1,330,N,2,2,2,2,139,180,109283
26-02702,42,1,4,0,1,N,N,2,0,146.9,N,6,5,2000.0,4,326,N,2,1,2,2,92,0,109284
36-03710,52,1,6,1,8,0,N,1,2,52864.7,N,N,3,250000.0,0,397,N,2,1,2,1,80,104,109285
24-01004,56,1,1,0,1,1,2,1,1,189.9,8191,12,9,32000.0,8,501,N,2,2,2,2,52,59,109286
28-01100,37,1,6,0,1,0,N,1,2,3340.5,8370,6,8,20000.0,6,408,N,2,2,2,2,170,221,109287
17-03531,40,1,1,0,2,3,5,1,1,11057.5,N,N,5,0.0,2,97,N,2,2,2,2,128,111,109288
38-00100,37,1,1,0,1,0,4,1,1,86.7,8680,10,5,45000.0,8,122,N,2,2,2,2,79,17,109289
51-51255,53,1,6,0,2,2,4,1,2,11183.6,6890,7,4,63000.0,1,65,N,2,2,2,2,113,188,109290
19-01700,61,1,3,0,1,N,N,3,0,34737.7,N,N,4,15200.0,6,N,N,2,2,2,2,105,0,109291
28-01100,56,1,1,0,2,0,2,1,1,3231.1,6480,9,5,20000.0,5,199,N,2,2,2,2,180,211,109292
38-00100,31,1,3,0,1,0,N,1,1,126.3,7690,8,4,6000.0,3,398,N,2,2,2,2,60,71,109293
24-01004,77,1,3,0,1,0,3,1,1,4913.8,N,N,12,18000.0,9,501,N,2,2,2,2,84,87,109294
38-00100,84,2,3,0,1,0,N,1,1,189.5,N,N,9,55000.0,3,259,N,2,2,2,2,107,23,109295
08-00803,24,2,6,0,1,0,N,1,2,3336.9,8680,8,3,1000.0,4,103,N,2,2,2,2,116,131,109296
08-00803,9,1,6,0,1,2,N,1,1,3164.3,9290,4,4,16000.0,1,264,N,2,2,2,2,22,49,109297
17-03531,7,2,N,0,2,4,3,1,1,11235.7,N,N,3,N,N,501,N,2,2,2,2,202,236,109298
01-01301,22,1,3,0,1,N,N,3,0,3558.4,N,N,4,1800.0,2,N,N,2,2,2,2,23,3,109299
24-01004,61,2,3,0,2,0,3,1,1,4383.5,1180,N,9,55000.0,2,105,N,2,2,2,1,236,237,109300
17-03529,28,1,6,0,2,1,N,1,2,15180.7,8570,7,5,12000.0,2,184,N,2,2,2,2,187,230,109301
24-01004,54,1,3,0,6,0,2,1,1,120.0,N,N,7,3500.0,9,150,3,2,2,2,2,37,31,109302
38-00100,25,2,N,0,1,1,9,1,2,16.3,N,N,4,N,N,362,N,2,N,2,1,32,109,109303
38-00100,60,2,3,0,1,N,N,2,0,58.0,N,N,7,2000.0,3,N,N,2,1,2,2,17,0,109304
51-01301,52,1,1,0,1,0,N,1,2,11329.6,N,N,9,1300.0,7,501,4,2,2,2,2,49,46,109305
17-03529,64,1,6,0,2,0,3,1,2,14975.8,1070,N,9,14400.0,4,501,N,2,2,2,1,205,218,109306
51-01301,86,1,1,4,2,0,2,1,2,11364.7,N,N,9,1400.0,2,501,2,1,1,2,2,58,60,109307
32-00405,50,2,1,1,1,1,2,1,1,8406.7,280,14,9,35400.0,4,386,N,2,2,2,2,51,34,109308
17-03529,66,2,6,0,2,0,2,1,1,14854.1,N,N,5,0.0,0,484,N,2,1,2,2,54,20,109309
36-03710,50,2,6,4,6,1,3,1,2,52864.7,2980,N,7,10800.0,7,60,N,2,1,2,2,145,146,109310
01-01301,64,1,6,0,1,1,N,1,1,3171.9,9090,4,7,33000.0,4,501,N,2,2,2,2,71,138,109311
06-07502,66,1,1,0,1,0,2,1,2,34140.4,7380,N,9,160000.0,7,501,5,2,2,2,2,39,65,109312
30-00600,78,2,3,0,1,N,N,2,0,17.9,N,14,7,7000.0,2,N,N,2,1,2,2,57,0,109313
26-02702,57,1,3,0,1,N,N,3,0,52600.9,N,N,3,14400.0,2,N,N,2,2,2,1,11,0,109314
17-03529,55,2,1,0,2,2,3,1,1,15020.1,N,12,9,64000.0,6,501,N,2,2,2,2,54,52,109315
06-07502,21,1,6,4,2,0,2,1,2,33676.1,7072,6,4,3600.0,2,155,N,2,2,2,2,137,101,109316
06-08507,12,2,6,0,6,2,2,1,1,3409.7,N,N,3,0.0,0,0,N,2,2,2,2,134,93,109317
36-03710,28,1,6,4,1,0,2,1,2,52433.3,670,15,4,9300.0,4,77,N,2,2,2,2,174,84,109318
32-00405,8,2,N,0,2,3,10,1,2,8043.8,N,N,3,N,N,341,N,N,N,2,2,79,73,109319
13-04600,33,1,6,0,2,N,4,1,1,14936.9,9170,10,7,5000.0,5,501,2,2,2,2,2,67,137,109320
38-00100,90,2,3,0,1,0,3,1,1,189.8,N,N,5,6700.0,4,118,N,2,1,2,1,13,6,109321
24-01004,79,1,6,0,1,N,N,2,0,15537.5,N,N,3,24000.0,3,N,N,1,1,2,2,77,4,109322
06-07502,71,1,1,0,1,0,4,1,2,33978.3,7490,10,11,24000.0,9,501,N,2,2,2,1,65,67,109323
40-00200,63,1,3,0,1,0,N,2,1,88.0,N,N,4,62000.0,4,302,N,2,2,2,2,21,0,109324
13-04600,31,2,6,0,2,0,6,1,2,4044.6,6190,8,9,3000.0,3,251,N,2,2,2,2,178,97,109325
38-00100,56,1,2,0,1,N,N,3,0,4037.9,N,N,3,33000.0,3,N,N,2,1,2,2,60,0,109326
30-00600,34,1,6,0,1,0,3,1,1,285.2,N,N,5,0.0,0,408,N,2,2,2,2,39,49,109327
38-00100,54,1,1,0,1,1,2,1,1,4944.4,770,3,10,15600.0,8,501,N,2,2,2,1,154,78,109328
51-51255,42,1,1,0,6,0,2,1,1,11252.7,6672,10,11,49000.0,9,501,N,2,2,2,2,50,46,109329
51-01301,7,2,N,0,2,3,5,1,1,11214.8,N,N,2,N,N,501,N,2,2,2,2,66,58,109330
28-01100,54,1,1,0,2,0,2,1,1,2055.8,N,N,6,0.0,0,137,N,2,2,2,2,50,16,109331
38-00100,80,1,1,0,1,0,2,1,1,126.5,8090,9,9,21000.0,7,501,4,2,2,2,2,43,41,109332
40-00200,85,1,1,0,1,0,3,1,1,40.0,5593,12,8,7200.0,4,501,N,2,2,2,2,43,51,109333
26-02702,46,2,6,0,1,N,N,2,0,64.6,8680,0,7,50000.0,4,N,N,2,2,2,2,74,0,109334
38-00100,58,2,4,0,1,0,2,1,1,54.9,8660,15,4,60000.0,5,469,N,1,2,2,2,50,54,109335
36-03710,48,1,6,4,8,0,3,1,2,52864.7,N,N,5,10200.0,0,106,N,2,2,2,2,461,136,109336
24-01004,59,2,1,0,1,0,2,1,1,3937.9,N,N,10,78000.0,6,501,N,2,2,2,2,66,53,109337
19-01700,17,2,6,0,1,0,N,1,2,3229.1,9470,N,10,250000.0,8,501,N,2,2,2,2,111,232,109338
13-04600,66,1,6,0,1,N,N,3,0,2863.1,7870,6,7,30000.0,2,N,N,2,2,2,2,48,2,109339
17-03531,29,2,2,0,2,5,9,1,1,15289.0,N,N,4,0.0,0,43,N,2,2,2,2,52,53,109340
51-51255,57,2,6,4,2,1,3,1,1,11175.6,2770,N,9,59000.0,9,357,N,1,2,2,2,181,121,109341
24-01004,48,2,1,0,1,0,3,1,1,4986.4,8191,12,9,32000.0,7,501,N,2,2,2,2,51,47,109342
17-03529,41,1,6,0,1,0,N,1,2,4337.3,4972,14,7,8800.0,5,189,N,1,1,2,2,102,102,109343
32-00405,5,2,N,1,1,2,4,1,1,8061.0,N,N,3,N,N,149,N,2,N,2,2,63,267,109344
28-01100,32,2,1,0,2,2,2,1,1,3174.7,N,10,8,0.0,0,501,N,2,2,2,2,74,64,109345
13-04600,30,1,6,0,1,N,N,2,0,3657.7,7580,14,7,4300.0,1,N,N,2,2,2,2,45,1,109346
24-01004,81,1,2,0,1,N,N,3,0,4111.1,N,N,3,90000.0,3,N,N,2,2,2,2,105,2,109347
01-01301,37,1,6,0,1,N,N,3,0,2762.7,3895,14,7,15600.0,5,N,N,2,2,2,2,57,2,109348
38-00100,41,2,1,0,1,2,4,1,1,179.2,8660,14,6,23000.0,8,501,N,2,2,2,2,41,18,109349
38-00100,55,1,1,0,3,1,5,1,2,89.8,670,1,9,516000.0,9,187,N,2,1,2,2,43,6,109350
24-01004,59,2,1,0,1,0,2,1,1,5567.1,7870,11,12,16300.0,9,501,N,2,2,2,2,15,114,109351
40-00200,68,1,3,0,1,N,N,3,0,5149.8,N,N,10,21000.0,4,N,N,2,2,2,2,57,0,109352
36-03710,18,2,6,4,2,2,4,1,2,52864.7,N,N,4,0.0,0,299,N,2,1,2,2,128,111,109353
36-04010,59,2,6,0,1,N,N,3,0,3944.5,6680,N,3,12400.0,0,153,N,2,2,2,2,83,85,109354
40-00200,43,1,6,4,1,1,4,1,1,439.3,9920,15,9,5000.0,6,328,N,2,2,2,2,69,41,109355
36-03710,47,2,6,4,8,1,3,1,2,52864.7,3390,13,4,0.0,6,136,N,1,2,2,2,139,54,109356
36-03710,46,1,6,0,8,0,N,1,2,52451.8,5280,10,4,22300.0,4,134,N,2,2,2,2,59,55,109357
36-04010,76,2,2,4,2,0,2,1,2,51115.3,N,N,6,9100.0,2,46,N,1,1,2,1,380,221,109358
38-00100,76,1,1,0,1,0,N,1,1,249.9,N,1,9,8400.0,9,501,5,2,2,2,2,41,43,109359
26-02702,41,1,3,0,1,N,N,3,0,5004.1,5090,14,9,1800.0,5,N,N,2,2,2,2,105,2,109360
24-01004,60,2,1,0,1,0,2,1,1,3785.7,7460,10,11,100000.0,9,501,N,2,2,2,2,62,65,109361
19-01700,59,2,1,0,1,0,N,1,1,3694.8,7470,16,9,15600.0,9,501,4,2,2,2,2,163,154,109362
28-01100,17,1,6,0,6,1,4,1,1,3558.8,N,N,3,0.0,0,501,N,2,2,2,2,48,40,109363
17-03531,12,2,N,0,1,2,8,1,1,11217.1,N,N,N,N,N,501,N,N,2,2,2,133,230,109364
51-51255,8,2,N,0,2,3,5,1,1,11239.2,N,N,3,N,N,501,N,2,2,2,2,67,63,109365
28-01100,23,1,6,0,2,N,N,3,0,2922.9,7580,6,7,30000.0,3,N,N,2,2,2,2,84,3,109366
36-04010,50,1,5,2,9,1,3,1,1,52808.5,5275,13,8,3000.0,2,28,N,2,2,2,2,176,59,109367
17-03529,56,1,6,0,2,1,N,1,2,15222.0,8470,N,9,9300.0,4,177,N,2,2,2,2,143,248,109368
30-00600,77,1,3,0,1,0,N,1,1,16.3,N,N,5,15000.0,3,122,N,2,2,2,1,8,15,109369
36-03710,14,1,6,2,8,1,4,1,2,52589.8,N,16,3,24000.0,3,429,N,2,2,2,2,83,95,109370
30-00600,70,1,4,0,1,0,N,1,1,16.3,N,8,9,19000.0,2,181,N,2,1,2,1,33,43,109371
01-01301,28,2,6,4,1,1,2,1,1,3637.8,7580,6,4,17000.0,6,167,N,2,2,2,2,70,61,109372
38-00100,65,1,1,0,1,0,N,1,1,33401.6,4270,16,9,104000.0,8,501,4,2,2,2,1,97,88,109373
28-01100,67,1,6,0,2,0,N,1,1,14904.3,7590,14,9,60000.0,7,168,N,2,2,2,2,40,47,109374
36-04010,15,2,3,0,2,1,5,1,1,4462.8,N,12,5,0.0,0,177,N,2,2,2,2,110,76,109375
40-00200,28,1,3,0,1,N,N,2,0,204.4,N,N,5,2000.0,4,N,N,2,1,2,1,18,1,109376
24-01004,73,1,1,0,1,1,2,1,1,3776.7,5593,12,9,68000.0,8,105,N,2,2,2,2,164,390,109377
38-00100,43,1,4,0,1,1,3,1,1,174.3,8590,7,8,90000.0,9,501,N,2,2,2,2,156,32,109378
40-00200,69,1,1,0,3,1,3,1,1,140.7,6170,6,5,6000.0,4,267,N,2,2,2,2,46,147,109379
36-03710,28,1,6,4,8,2,3,1,2,52864.7,9780,10,6,3500.0,6,136,N,2,2,2,2,164,60,109380
24-01004,52,1,1,0,6,2,4,1,1,4113.2,7390,9,9,150000.0,9,501,N,2,2,2,2,195,70,109381
38-00100,20,2,3,0,1,2,5,1,1,28.8,N,N,9,180000.0,6,129,N,2,2,2,2,46,19,109382
17-03529,63,2,4,0,1,0,N,1,1,15093.1,N,6,9,66000.0,2,22,N,2,2,2,2,59,63,109383
29-01901,66,2,1,0,2,0,2,1,1,5001.6,N,N,12,0.0,0,501,N,2,2,2,2,363,145,109384
06-07502,75,1,1,0,6,0,2,1,1,34614.4,7071,N,9,160000.0,9,501,5,2,2,2,1,41,58,109385
36-03710,30,2,6,0,6,1,3,1,2,52864.7,7690,6,4,35000.0,2,116,N,2,2,2,2,139,199,109386
28-01100,61,1,1,0,1,0,2,1,1,3630.8,7860,16,10,140000.0,9,501,4,2,2,2,2,44,55,109387
24-01004,54,2,1,0,1,0,3,1,2,3409.6,9480,15,9,53000.0,9,501,N,2,2,2,2,69,56,109388
17-03529,11,2,N,0,2,5,4,1,2,11281.8,N,N,3,N,N,202,N,2,2,2,2,194,237,109389
51-01301,52,1,1,0,1,0,2,1,1,11227.3,7270,16,10,85000.0,9,501,N,2,2,2,2,114,90,109390
38-00100,21,2,6,0,2,0,12,1,2,4711.0,7290,14,4,25000.0,1,6,N,2,2,2,2,537,242,109391
28-01100,57,2,6,0,2,5,7,1,1,3530.8,N,18,7,0.0,0,0,N,2,2,2,2,96,75,109392
24-01004,74,2,1,0,9,0,2,1,1,5163.4,N,N,12,9600.0,9,501,N,2,2,2,2,68,58,109393
24-01004,84,2,3,0,6,0,2,1,2,5041.5,N,N,3,0.0,3,91,N,2,2,2,2,124,120,109394
24-01004,25,2,1,0,1,0,2,1,1,3751.7,9920,10,7,0.0,0,501,N,2,2,2,2,71,54,109395
26-02702,69,2,3,0,1,N,N,2,0,5213.9,N,N,9,19000.0,4,N,N,2,1,2,1,13,0,109396
38-00100,57,1,6,0,1,N,N,2,0,138.3,6670,9,7,2000.0,3,N,N,2,1,2,2,84,0,109397
51-51255,18,1,1,0,1,0,2,1,1,33551.2,7590,10,11,9000.0,9,501,N,2,2,2,2,106,127,109398
01-01301,39,1,6,0,1,N,N,3,0,50077.0,6870,10,7,42000.0,2,204,N,2,2,2,2,86,241,109399
30-00600,45,1,3,0,1,N,N,3,0,16.3,3895,14,7,6000.0,7,150,N,2,2,2,2,61,0,109400
26-02702,81,1,1,0,2,0,2,1,1,3280.0,N,N,5,0.0,0,0,N,2,2,2,1,120,115,109401
36-03710,43,2,6,4,8,1,3,1,2,52864.7,8390,N,5,10200.0,2,14,N,1,1,2,2,109,79,109402
51-01301,10,2,N,0,1,5,5,1,1,11164.3,N,N,3,N,N,501,N,2,2,2,2,172,184,109403
29-01901,75,1,3,0,1,0,2,1,1,4640.3,N,N,9,500.0,9,501,N,2,2,2,1,138,93,109404
29-01901,18,2,1,0,6,0,2,1,1,5349.2,N,N,4,0.0,0,242,N,2,2,2,2,176,328,109405
51-51255,52,1,6,0,1,1,4,1,1,11339.9,9470,16,8,9800.0,9,501,4,2,2,2,1,55,51,109406
24-01004,38,2,1,0,6,0,2,1,1,5149.2,7870,11,12,28000.0,9,501,N,2,2,2,2,101,27,109407
08-00803,45,2,1,0,6,2,2,1,1,3610.4,7470,12,5,90000.0,8,501,N,2,2,2,2,107,108,109408
36-03710,23,2,6,4,8,1,5,1,2,52802.0,N,N,3,0.0,0,214,N,2,2,2,2,265,110,109409
32-00405,4,2,N,0,1,2,10,1,1,7837.8,N,N,3,N,N,69,N,N,N,2,2,80,287,109410
13-04600,18,1,6,0,2,0,N,1,2,3602.7,5080,9,7,27600.0,4,38,N,2,2,2,2,49,57,109411
38-00100,28,1,6,0,1,0,2,1,1,16.3,770,3,7,26000.0,8,189,N,2,2,2,1,150,171,109412
28-01100,23,1,3,0,1,N,N,3,0,2698.1,6370,4,7,9800.0,2,245,N,2,2,2,2,77,0,109413
08-00803,32,1,1,1,1,0,2,1,2,52864.7,6190,6,9,26000.0,5,77,N,2,2,2,2,185,66,109414
24-01004,72,1,1,0,6,1,5,1,1,3691.9,N,11,11,40000.0,9,501,N,2,2,2,1,59,67,109415
51-51255,58,2,1,0,6,1,5,1,1,11296.5,9590,11,10,175000.0,9,501,N,2,2,2,2,77,52,109416
36-03710,74,2,6,4,1,1,3,1,1,52864.7,N,N,1,0.0,0,60,N,2,2,2,2,113,136,109417
17-03529,34,1,6,0,2,0,3,1,2,52077.4,8680,13,5,9300.0,2,156,N,2,2,2,2,125,67,109418
36-03710,52,2,1,0,2,2,5,1,2,52173.5,8770,15,8,16800.0,4,155,N,2,1,2,2,242,265,109419
06-07502,55,1,1,0,6,0,N,1,2,33751.5,9170,10,9,160000.0,8,501,N,2,2,2,2,81,64,109420
51-51255,4,1,N,0,1,1,3,1,1,3892.8,N,N,N,N,N,501,N,N,N,2,1,124,270,109421
24-01004,52,1,1,0,1,0,2,1,1,5535.0,7270,10,10,27000.0,9,501,N,2,2,2,2,58,42,109422
38-00100,52,1,4,0,1,3,5,1,1,16.3,770,3,5,24000.0,7,188,N,2,2,2,1,118,150,109423
01-01301,89,2,1,0,2,0,2,1,1,2461.4,N,N,5,30000.0,4,305,N,2,2,2,1,51,53,109424
17-03529,30,1,6,0,6,1,N,1,1,3443.8,8191,16,9,1200.0,8,501,N,2,2,2,2,69,70,109425
28-01100,82,1,3,0,1,N,N,3,0,3983.5,7071,N,5,5700.0,1,N,N,2,1,2,2,86,0,109426
28-01100,37,2,6,0,2,2,2,1,1,3298.8,7860,9,11,9100.0,8,501,N,2,2,2,2,78,98,109427
08-00803,66,2,3,0,1,0,N,1,1,3555.9,N,N,1,N,4,501,N,2,2,2,2,45,50,109428
26-02702,63,1,3,0,1,N,N,2,0,3733.8,N,N,4,20000.0,2,N,N,1,1,2,1,137,0,109429
26-02702,13,1,2,0,1,N,N,3,0,33911.9,N,N,3,2500.0,2,N,N,2,2,2,2,104,6,109430
32-00405,32,2,6,1,1,0,8,1,2,8356.2,6190,10,8,15400.0,1,446,N,2,2,2,2,58,39,109431
06-08507,64,1,1,0,1,0,2,1,1,3675.7,7470,N,9,0.0,9,501,N,2,2,2,2,93,67,109432
38-00100,43,1,1,0,1,2,5,1,1,213.4,7470,9,9,48000.0,9,501,N,2,2,2,2,58,42,109433
29-01901,74,1,1,0,1,0,2,1,1,4893.5,N,11,10,24000.0,9,501,N,2,2,2,1,132,139,109434
28-01100,34,2,1,0,1,0,2,1,2,3418.5,7680,10,7,58000.0,3,84,N,2,2,2,2,75,80,109435
51-51255,25,2,3,0,2,0,3,1,2,11108.4,9080,9,9,70000.0,7,65,4,2,2,2,2,513,238,109436
24-01004,2,2,N,0,1,1,5,1,1,3991.2,N,N,N,N,N,197,N,N,N,2,2,273,70,109437
40-00200,58,1,1,0,1,1,4,1,1,125.3,5391,6,8,45000.0,9,501,N,2,2,2,2,72,52,109438
51-01301,5,2,N,0,2,4,6,1,1,11065.5,N,N,3,N,N,501,N,2,2,2,2,163,202,109439
29-01901,6,2,N,0,2,9,3,1,1,5730.2,N,N,1,N,N,105,N,2,N,2,2,297,368,109440
06-07502,47,1,6,0,1,1,2,1,2,33880.6,8180,10,9,6500.0,9,501,N,2,2,2,2,49,47,109441
36-04010,33,2,6,4,2,1,3,1,2,52864.7,6190,N,9,8800.0,3,359,N,2,2,2,2,72,76,109442
24-01004,72,1,1,4,1,1,2,1,1,4856.7,4795,16,10,120000.0,9,501,N,2,2,2,2,70,51,109443
24-01004,71,1,1,0,2,0,2,1,1,3860.1,8980,12,8,51000.0,7,112,N,2,2,2,1,51,50,109444
28-01100,47,1,2,0,1,N,N,3,0,2712.3,9770,6,7,17000.0,5,N,N,2,2,2,2,79,2,109445
32-00405,32,1,6,4,1,0,2,1,1,8258.9,4770,15,4,15400.0,1,399,N,2,2,2,2,118,44,109446
38-00100,73,2,3,0,3,0,5,2,1,94.8,N,N,5,1500.0,2,83,N,1,N,2,1,17,41,109447
36-03710,55,2,6,0,8,1,3,1,2,52864.7,4380,N,3,12000.0,0,489,N,1,2,2,2,299,304,109448
06-08507,69,1,1,0,6,3,2,1,1,11294.7,7270,10,11,27000.0,9,501,N,2,2,2,1,91,25,109449
38-00100,4,2,N,0,1,1,5,1,2,326.1,N,N,N,N,N,106,N,N,N,2,2,378,51,109450
38-00100,22,1,1,0,1,3,4,1,1,184.8,170,9,9,2500.0,9,118,N,2,2,2,2,64,64,109451
06-08507,9,1,6,0,2,1,4,1,1,3829.4,N,N,4,0.0,0,0,N,2,2,2,2,63,44,109452
32-00405,63,1,1,1,1,1,3,1,1,8253.6,8564,4,8,8900.0,4,4,N,2,2,2,2,54,53,109453
38-00100,38,1,1,0,1,1,5,1,1,20.6,8191,16,5,25000.0,0,40,N,2,2,2,2,105,100,109454
26-02702,44,1,2,0,1,N,N,3,0,35002.6,8590,N,3,4300.0,2,N,N,2,2,2,2,94,3,109455
26-02702,43,1,2,0,2,N,N,3,0,268.3,8180,4,7,12000.0,8,N,N,2,1,2,2,81,3,109456
08-00803,62,1,1,0,1,0,2,1,2,3014.0,8680,9,5,85000.0,7,252,N,2,2,2,2,126,70,109457
30-00600,44,1,1,0,1,2,5,1,1,62.4,170,0,6,46000.0,9,176,N,2,2,2,2,19,23,109458
06-07502,36,1,1,0,1,0,2,1,2,33774.2,8680,8,9,17000.0,3,36,N,2,2,2,2,102,138,109459
26-02702,88,2,3,0,1,N,N,3,0,3353.2,N,N,5,74000.0,4,N,N,2,1,2,1,82,0,109460
51-01301,63,1,1,0,1,2,2,1,1,11409.1,7390,10,11,5700.0,9,501,N,2,2,2,2,67,53,109461
06-08507,1,2,N,0,1,1,3,1,1,3442.4,N,N,1,N,0,113,N,2,2,2,2,81,52,109462
40-00200,57,2,1,0,1,2,3,1,1,74.9,8270,11,10,40000.0,5,501,N,2,2,2,2,53,70,109463
19-01700,63,1,3,0,1,2,2,1,1,3298.5,4690,16,10,6000.0,8,370,N,2,2,2,2,55,88,109464
29-01901,71,2,1,0,1,0,2,1,2,4728.5,N,N,8,78000.0,4,501,N,2,2,2,2,92,94,109465
17-03529,57,2,1,0,2,2,2,1,1,15090.9,8470,13,8,8000.0,6,501,5,2,2,2,2,60,67,109466
24-01004,54,2,1,0,6,1,2,1,1,3400.8,4770,14,7,85000.0,4,501,N,2,2,2,2,133,94,109467
51-51255,48,1,1,0,2,0,2,1,1,11186.5,9590,16,8,115000.0,9,501,N,2,2,2,2,65,59,109468
29-01901,15,2,2,0,2,1,12,1,1,3997.4,N,N,4,0.0,0,105,N,2,2,2,2,384,163,109469
38-00100,42,1,6,0,1,0,5,1,1,16.3,770,3,5,40000.0,8,189,N,2,2,2,2,134,185,109470
26-02702,71,1,3,1,1,N,N,2,0,34078.9,N,N,7,18000.0,2,N,N,2,1,2,2,67,0,109471
06-08507,38,1,6,0,1,N,N,3,0,2893.6,7670,14,7,30000.0,8,N,N,2,2,2,2,89,0,109472
01-01301,22,1,6,0,1,N,N,3,0,2868.1,5170,14,7,2000.0,1,N,N,2,2,2,2,80,4,109473
28-01100,24,1,2,0,2,N,N,3,0,33490.2,N,4,4,25000.0,1,84,N,2,2,2,2,42,352,109474
06-08507,74,1,1,0,6,0,2,1,1,3194.7,7270,10,9,104000.0,9,501,N,2,2,2,2,84,1,109475
19-01700,78,1,1,0,1,0,2,1,1,3659.0,N,N,5,70000.0,8,501,N,2,1,2,1,176,102,109476
51-01301,17,1,6,1,1,0,N,1,2,3458.9,N,6,8,45000.0,1,340,N,2,2,2,2,105,48,109477
28-01100,26,1,6,0,2,0,N,1,2,3074.9,7870,15,9,20000.0,4,242,N,2,2,2,2,318,156,109478
24-01004,68,2,1,0,6,0,2,1,1,6348.1,N,11,9,104000.0,1,501,N,2,2,2,2,38,45,109479
29-01901,20,2,1,0,2,1,12,1,1,5201.8,N,N,4,0.0,0,105,N,2,2,2,2,391,360,109480
13-04600,50,1,4,0,2,1,2,1,2,3473.8,1070,10,8,49000.0,6,190,N,2,2,2,2,191,173,109481
