PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
19-01700,30,1,1,1,1,0,2,1,2,770,3,5,18000.0,3,484,N,2,2,2,2
38-00100,70,2,1,0,1,0,2,1,1,N,N,9,41700.0,6,309,N,2,2,2,2
28-01100,40,2,1,0,2,0,2,1,2,8191,12,7,16000.0,4,140,N,2,2,2,2
30-00600,36,2,1,0,1,2,4,1,2,8290,12,5,50000.0,7,214,N,2,2,2,2
29-01901,19,2,6,0,1,N,N,3,0,7870,11,7,1000.0,1,N,N,2,2,2,2
28-01100,33,2,5,0,2,2,4,1,2,8370,13,10,94000.0,9,501,N,2,2,2,2
32-00405,9,1,N,1,9,0,5,1,2,N,N,3,N,N,339,N,2,2,1,2
29-01901,30,2,1,0,1,3,4,1,2,7071,9,9,150000.0,9,501,N,2,2,2,2
06-08507,81,2,3,0,1,0,N,1,1,9920,18,10,0.0,0,0,N,1,2,2,2
36-04010,15,2,6,0,2,3,5,1,2,N,N,4,0.0,0,42,N,2,2,2,2
38-00100,60,2,1,0,1,0,2,1,1,7980,12,6,13880.0,2,412,N,2,2,2,2
06-08507,16,1,6,0,6,2,4,1,2,N,N,4,40.0,1,178,N,2,2,2,2
51-01301,1,2,N,0,1,2,5,1,1,N,N,N,N,N,501,N,N,N,2,2
13-04600,31,2,1,0,2,0,2,1,1,7380,10,9,55000.0,7,501,N,2,2,2,2
30-00600,9,2,N,0,3,5,8,1,2,N,N,3,N,N,103,N,2,2,2,2
29-01901,56,1,6,0,2,0,N,1,2,N,N,4,10700.0,2,84,N,2,2,2,2
06-08507,26,1,6,0,1,0,3,1,1,7380,10,5,20800.0,4,258,N,2,2,2,2
13-04600,56,1,6,0,2,0,N,1,1,4670,6,7,24000.0,4,181,N,2,2,2,2
30-00600,38,2,1,0,3,3,5,1,2,3390,4,9,48000.0,7,344,N,2,2,2,2
38-00100,19,2,6,2,9,0,3,1,2,8270,12,5,6000.0,1,367,N,2,2,2,2
08-00803,41,2,1,0,1,3,5,1,1,7480,10,10,83500.0,8,501,N,2,2,2,2
26-02702,74,1,1,0,1,0,2,1,1,N,N,10,147000.0,9,501,N,2,2,2,2
24-01004,71,1,1,0,6,0,2,1,1,7970,12,11,532000.0,9,501,N,2,2,2,2
36-03710,25,1,6,0,1,0,N,1,2,8660,14,5,17000.0,3,129,N,2,2,2,2
06-07502,62,2,1,0,6,0,3,1,2,N,N,3,9300.0,2,315,N,2,2,2,2
19-01700,30,1,1,1,1,1,3,1,2,2370,4,5,500.0,0,196,N,2,2,2,2
24-01004,2,1,N,0,2,0,3,1,1,N,N,N,N,N,501,N,N,N,2,2
06-07502,33,1,1,0,6,2,4,1,2,7390,10,8,100000.0,8,423,N,2,2,2,2
28-01100,21,1,6,0,2,0,2,1,2,1270,4,4,18200.0,4,274,N,2,2,2,2
17-03529,89,2,4,0,2,0,N,1,1,N,N,3,19600.0,3,155,N,1,2,2,1
06-07502,94,2,4,4,8,N,N,2,0,N,N,5,35800.0,5,N,N,1,1,2,1
17-03531,17,2,6,0,2,1,3,1,2,N,N,4,5000.0,1,5,N,2,1,2,2
13-04600,26,2,6,0,1,0,N,1,2,6870,9,9,50000.0,7,381,N,2,2,2,2
51-01301,87,2,4,0,1,0,N,1,2,N,N,9,123000.0,9,501,N,2,2,2,2
24-01004,43,2,1,0,1,3,5,1,1,8370,13,10,211000.0,9,501,N,2,2,2,2
13-04600,35,2,1,0,2,0,7,1,1,7860,11,9,36000.0,6,371,N,2,2,2,2
36-03710,50,1,5,4,2,0,N,1,2,1480,4,7,91000.0,8,501,N,1,2,2,2
51-51255,31,1,6,0,9,0,2,1,2,8170,12,5,120000.0,8,501,N,2,2,2,2
36-04010,14,1,N,4,8,1,3,1,2,N,N,4,N,N,249,N,1,2,2,2
06-08507,10,1,N,0,6,1,2,1,1,N,N,3,N,N,319,N,2,2,2,2
40-00200,36,2,1,0,1,3,5,1,1,170,0,7,16500.0,4,175,N,2,2,2,2
06-08507,72,1,1,0,6,0,2,1,1,9370,16,9,52000.0,6,501,N,2,2,2,2
06-07502,53,2,1,0,1,0,2,1,2,7390,10,11,100000.0,8,501,N,2,2,2,2
38-00100,4,1,N,0,1,2,4,1,2,N,N,1,N,N,420,N,N,N,2,2
28-01100,34,1,1,0,2,0,2,1,2,4470,5,7,50000.0,8,501,N,2,2,2,2
36-04010,57,2,3,0,2,0,N,1,2,9480,16,9,80000.0,8,501,N,2,1,2,2
36-03710,45,2,4,4,8,1,2,1,2,N,N,3,0.0,0,71,N,2,2,2,2
13-04600,55,2,6,0,6,0,N,1,2,N,N,9,0.0,0,0,N,2,1,2,2
26-02702,72,2,4,0,1,0,N,1,1,N,N,10,50800.0,7,422,N,2,2,2,2
13-04600,28,2,6,0,2,3,4,1,2,7680,10,7,16800.0,3,116,N,2,2,2,2
13-04600,67,2,1,0,1,0,2,1,1,N,N,11,69800.0,8,501,N,2,2,2,2
29-01901,29,2,6,0,2,0,2,1,1,8680,14,5,20600.0,4,225,N,2,2,2,2
08-00803,61,2,1,0,1,0,2,1,1,7770,10,7,30000.0,4,39,N,1,1,2,2
51-51255,52,1,6,1,1,N,N,2,0,N,N,4,6000.0,1,N,N,2,2,2,2
28-01100,16,1,6,0,2,2,4,1,2,N,N,4,0.0,0,196,N,1,2,2,2
19-01700,41,1,1,0,2,2,5,1,2,6170,7,7,34000.0,5,252,N,1,2,2,2
38-00100,83,1,3,0,1,0,N,1,1,N,N,5,27100.0,4,216,N,2,1,2,2
06-08507,15,1,6,0,6,1,4,1,1,N,N,4,0.0,0,501,N,2,2,2,2
30-00600,61,1,3,0,1,0,N,1,1,N,N,3,0.0,0,0,N,2,2,2,2
40-00200,56,1,1,0,2,0,2,1,1,9920,18,9,24960.0,5,246,N,2,2,2,2
24-01004,87,1,3,4,9,0,2,1,1,8970,15,9,0.0,0,501,N,2,1,2,2
06-07502,24,2,6,0,1,0,N,1,2,7490,10,9,60000.0,7,457,N,2,2,2,2
08-00803,18,1,6,4,1,N,N,3,0,N,N,5,0.0,0,N,N,2,2,2,2
51-51255,12,1,N,0,2,2,3,1,2,N,N,3,N,N,501,N,2,2,2,2
32-00405,20,1,6,1,8,0,5,1,1,770,3,7,16200.0,3,370,N,2,2,2,2
13-04600,35,2,1,0,1,0,2,1,1,N,N,7,0.0,0,356,N,2,2,2,2
19-01700,5,2,N,0,1,0,5,1,1,N,N,2,N,N,501,N,2,2,2,2
17-03531,43,1,6,0,2,0,3,1,1,7490,10,9,76000.0,8,454,N,2,2,2,2
30-00600,9,2,N,0,1,3,4,1,1,N,N,3,N,N,144,N,2,2,2,2
51-01301,32,2,1,1,1,1,3,1,1,8470,13,6,25000.0,4,383,N,2,2,2,2
17-03529,60,2,1,0,6,0,5,1,2,N,N,4,0.0,0,193,N,2,2,2,2
19-01700,43,1,1,0,6,1,3,1,1,4195,5,5,50000.0,7,367,N,2,2,2,2
13-04600,39,2,1,0,2,0,3,1,1,7860,11,10,85000.0,8,501,N,2,2,2,2
17-03529,81,2,4,0,2,0,N,1,2,N,N,7,8400.0,2,69,N,1,2,2,2
26-02702,55,1,5,0,1,2,3,1,2,3570,4,7,50000.0,7,303,N,2,2,2,2
19-01700,50,1,6,0,1,1,2,1,1,8290,12,7,18000.0,3,182,N,2,2,2,2
19-01700,1,1,N,0,6,5,8,1,1,N,N,N,N,N,121,N,N,N,2,2
24-01004,74,1,1,0,1,0,2,1,1,9480,16,11,181700.0,9,501,N,2,2,2,2
06-08507,44,1,1,0,6,2,4,1,2,7390,10,10,204000.0,9,501,N,2,2,2,2
40-00200,78,2,3,0,1,0,N,1,2,N,N,4,13200.0,3,108,N,1,1,2,2
17-03529,41,2,2,0,2,5,6,1,1,7870,11,10,200000.0,9,501,N,2,2,2,2
29-01901,72,1,1,0,2,0,2,1,1,7890,11,10,76900.0,8,501,2,2,2,2,2
36-04010,40,1,6,0,2,4,5,1,2,7680,10,8,60030.0,7,501,N,2,2,2,2
36-04010,54,1,1,0,2,2,4,1,1,8290,12,8,40000.0,5,289,N,2,2,2,2
38-00100,48,1,1,0,1,0,2,1,1,180,0,9,57800.0,7,501,N,2,2,2,1
40-00200,18,2,6,0,1,0,4,1,1,7890,11,3,1400.0,1,501,N,2,2,2,2
28-01100,57,1,4,0,1,0,N,1,2,8660,14,9,25000.0,5,189,N,2,2,2,2
06-08507,94,2,3,0,1,0,N,1,1,N,N,7,26800.0,4,218,N,2,2,1,2
24-01004,12,2,N,0,6,3,5,1,1,N,N,3,N,N,296,N,2,2,2,2
51-01301,46,2,6,4,8,0,N,1,2,7890,11,7,2000.0,1,18,N,2,2,2,2
24-01004,42,2,1,0,6,3,5,1,1,7390,10,9,65000.0,6,501,N,2,2,2,2
38-00100,71,1,3,0,1,0,N,1,1,N,N,5,60800.0,7,501,N,2,2,2,2
24-01004,27,2,6,0,1,0,N,1,2,7860,11,9,83200.0,7,501,N,2,2,2,2
06-07502,52,2,1,0,6,0,2,1,2,8680,14,7,140000.0,9,501,N,2,2,2,2
30-00600,11,1,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
19-01700,23,2,6,1,8,0,N,1,2,7890,11,9,35000.0,5,267,N,2,2,2,2
19-01700,12,1,N,0,1,2,4,1,1,N,N,3,N,N,131,N,2,2,2,2
38-00100,75,2,3,0,1,0,3,1,1,N,N,9,27400.0,4,501,N,2,2,2,2
08-00803,67,1,4,0,1,0,N,1,1,6490,8,9,52000.0,6,428,N,2,2,2,2
24-01004,72,2,3,0,1,0,N,1,1,N,N,12,53000.0,6,443,N,2,2,2,2
36-04010,25,1,6,4,1,N,N,3,0,N,N,6,0.0,0,0,N,2,2,2,2
30-00600,44,2,1,0,1,0,3,1,1,4890,6,7,45000.0,7,501,N,2,2,2,2
19-01700,34,2,1,0,1,1,3,1,1,8090,12,12,65000.0,8,501,N,2,2,2,2
06-08507,14,1,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
40-00200,5,1,N,0,3,4,5,1,1,N,N,2,N,N,196,N,2,2,2,2
06-08507,81,2,3,0,1,0,2,1,1,N,N,9,349000.0,9,501,N,2,2,2,2
38-00100,17,2,6,0,1,4,5,1,2,N,N,4,0.0,0,301,N,2,2,2,2
28-01100,65,2,6,0,1,N,N,3,0,7590,10,9,100000.0,9,501,N,2,2,2,2
30-00600,65,2,1,0,1,0,2,1,1,N,N,7,97000.0,9,501,N,2,2,2,2
51-51255,36,1,1,0,1,1,3,1,1,7390,10,9,72000.0,7,501,N,2,2,2,2
30-00600,61,1,1,0,1,1,3,1,1,180,0,8,24990.0,4,380,N,2,2,2,2
17-03529,38,2,2,0,2,0,N,1,2,8470,13,7,27000.0,4,211,N,2,2,2,2
51-51255,0,1,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
30-00600,17,2,6,0,3,1,2,1,1,N,N,4,0.0,0,265,N,1,2,2,1
38-00100,62,1,1,0,1,0,2,1,1,7390,10,5,64600.0,8,496,N,2,2,2,2
38-00100,45,2,1,0,1,0,3,1,1,8090,12,8,14000.0,2,501,N,2,2,2,2
51-51255,38,1,1,0,1,0,2,1,1,770,3,8,85000.0,8,501,N,2,2,2,2
38-00100,9,2,N,0,1,4,6,1,1,N,N,3,N,N,225,N,2,2,2,2
36-04010,33,1,4,0,2,0,3,1,2,5080,6,8,37000.0,5,480,N,2,2,2,2
13-04600,18,1,6,0,1,N,N,3,0,N,N,7,400.0,1,N,N,2,2,2,2
06-08507,11,2,N,0,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
06-08507,45,1,1,0,1,2,4,1,1,3580,4,9,572000.0,9,501,N,2,2,2,2
06-08507,80,2,1,1,1,0,2,1,1,N,N,7,0.0,0,61,N,2,2,2,2
40-00200,72,2,4,0,3,0,N,1,2,N,N,7,29100.0,5,247,N,2,1,1,1
06-08507,10,2,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
24-01004,81,2,3,0,6,0,N,1,1,N,N,10,67800.0,7,501,N,2,2,2,2
24-01004,82,2,1,0,1,0,2,1,1,7390,10,11,15000.0,3,501,N,2,1,2,2
38-00100,16,1,6,0,5,5,8,1,2,N,N,4,0.0,0,88,N,2,2,2,2
36-03710,76,1,4,0,1,0,4,1,2,N,N,1,15300.0,3,99,N,2,1,2,2
32-00405,76,1,1,0,1,0,4,1,1,N,N,7,1800.0,1,262,N,2,2,2,2
51-51255,30,1,6,0,1,0,N,1,2,170,0,10,0.0,0,0,N,2,2,2,2
30-00600,76,1,1,0,1,0,2,1,1,N,N,5,65400.0,8,501,N,2,2,1,2
36-04010,69,2,5,0,2,0,3,1,2,8170,12,5,40000.0,5,182,N,2,2,2,2
06-07502,89,2,4,4,8,0,N,1,2,N,N,3,11400.0,3,94,N,2,1,2,2
38-00100,28,2,1,0,1,1,3,1,1,7980,12,8,21020.0,3,501,N,2,2,2,2
38-00100,9,1,N,0,1,4,6,1,2,N,N,3,N,N,254,N,2,2,2,2
17-03529,17,1,6,0,2,N,N,2,0,N,N,4,3600.0,1,N,N,2,2,2,2
29-01901,2,1,N,0,2,3,4,1,1,N,N,N,N,N,65,N,N,N,2,2
38-00100,55,2,1,0,1,1,3,1,1,3990,4,7,13300.0,2,501,N,2,2,2,2
51-51255,50,1,6,4,9,1,3,1,1,9190,15,9,178100.0,9,501,N,2,2,2,2
08-00803,58,2,4,0,1,0,N,1,1,7270,10,11,200000.0,9,501,N,2,2,2,2
36-03710,5,2,N,2,9,1,3,1,2,N,N,1,N,N,123,N,2,2,1,2
06-08507,12,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
38-00100,54,2,1,0,1,1,5,1,1,8390,13,8,15700.0,3,501,N,2,2,2,2
28-01100,20,2,6,0,2,0,3,1,1,5180,6,4,1000.0,1,279,N,2,2,2,2
38-00100,29,1,6,0,1,2,3,1,1,9470,16,7,0.0,0,400,N,2,2,2,2
08-00803,45,1,1,0,1,0,2,1,1,8191,12,9,58000.0,7,501,N,2,2,2,2
28-01100,94,2,3,0,1,N,N,2,0,N,N,7,17500.0,4,N,N,1,1,1,1
36-03710,55,2,1,4,8,0,4,1,2,7970,12,9,44000.0,6,501,N,2,2,2,2
28-01100,43,2,1,0,1,1,3,1,1,4290,5,10,43800.0,7,249,N,2,2,2,2
51-01301,21,1,6,0,1,N,N,3,0,8680,14,9,24000.0,4,N,N,2,2,2,2
32-00405,54,1,1,1,1,0,3,1,1,N,N,3,9500.0,2,352,N,2,2,2,2
51-51255,46,2,6,0,1,0,N,1,1,9590,16,10,120000.0,8,501,N,2,2,2,2
17-03529,46,2,4,0,2,0,N,1,2,7580,10,4,18600.0,3,136,N,2,1,2,2
24-01004,18,2,6,0,1,0,3,1,1,9170,15,4,10000.0,2,402,N,2,2,2,2
26-02702,23,1,6,0,1,0,N,1,2,9470,16,8,15000.0,3,113,N,2,2,2,2
17-03531,14,1,N,0,2,2,4,1,2,N,N,3,N,N,303,N,2,2,2,2
24-01004,57,1,1,0,1,3,5,1,1,9170,15,10,143140.0,9,501,N,2,2,2,2
38-00100,42,1,1,0,1,2,4,1,1,180,0,9,0.0,0,138,N,2,2,2,2
51-51255,27,2,1,0,1,0,2,1,1,7860,11,10,89000.0,8,501,N,2,2,2,2
32-00405,0,2,N,4,1,0,4,1,2,N,N,N,N,N,315,N,N,N,2,2
13-04600,17,1,6,0,2,1,3,1,2,N,N,4,0.0,0,144,N,2,2,2,2
29-01901,52,2,5,0,2,1,2,1,2,8370,13,10,52950.0,7,288,N,2,2,2,2
01-01301,70,2,3,0,2,0,N,1,1,N,N,7,40000.0,6,322,N,2,2,2,2
30-00600,30,1,6,0,1,0,N,1,1,170,0,7,-5100.0,0,0,N,2,2,2,2
06-08507,94,2,3,0,1,0,N,1,1,N,N,10,67320.0,7,501,N,2,2,1,2
13-04600,25,1,6,0,6,0,N,1,2,7380,10,9,34000.0,5,248,N,2,2,2,2
30-00600,70,2,1,0,1,0,2,1,1,7860,11,9,56000.0,7,501,N,2,2,2,2
30-00600,62,2,1,0,1,0,2,1,1,7860,11,9,90000.0,9,501,N,2,2,2,2
17-03531,61,1,4,0,1,0,N,1,2,4090,5,4,35000.0,5,272,N,2,2,2,2
30-00600,68,2,6,0,1,0,N,1,1,N,N,9,31000.0,5,257,N,2,2,2,2
06-07502,54,1,4,0,6,0,N,1,2,7380,10,7,80000.0,8,501,N,2,2,2,2
24-01004,79,2,1,0,1,0,2,1,1,N,N,9,33000.0,4,501,N,2,2,2,2
06-08507,2,2,N,0,6,2,6,1,1,N,N,N,N,N,501,N,N,N,2,2
51-01301,8,2,N,1,1,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
06-07502,89,2,6,0,1,0,N,1,2,N,N,9,3660.0,2,29,N,2,1,1,2
28-01100,22,2,6,0,2,0,3,1,2,5080,6,9,45000.0,7,501,N,2,2,2,2
24-01004,82,2,1,0,1,0,2,1,1,N,N,10,12000.0,2,501,N,2,2,2,2
30-00600,11,2,N,0,1,4,6,1,1,N,N,3,N,N,317,N,2,2,2,2
30-00600,27,1,1,0,1,0,2,1,2,9680,17,7,120000.0,9,501,N,2,2,2,2
29-01901,69,1,4,0,1,0,N,1,1,N,N,9,79200.0,8,501,N,2,2,2,2
19-01700,53,2,1,0,2,0,2,1,1,7970,12,9,25000.0,4,255,N,2,2,2,2
26-02702,75,1,1,0,1,0,2,1,1,N,N,11,243000.0,9,501,N,2,2,2,2
29-01901,61,1,2,0,2,0,N,1,2,N,N,4,33900.0,5,270,N,1,1,1,1
24-01004,56,2,4,0,1,1,4,1,1,7860,11,10,85000.0,7,501,N,2,2,2,2
51-01301,5,2,N,0,1,3,5,1,1,N,N,2,N,N,467,N,2,2,2,2
51-01301,61,2,1,0,1,0,2,1,1,N,N,9,64300.0,7,475,N,2,2,2,2
17-03531,36,2,6,0,2,3,4,1,2,4971,6,5,35000.0,5,139,N,2,2,2,2
30-00600,32,1,6,0,2,0,5,1,1,9370,16,7,87300.0,9,415,N,2,2,2,2
38-00100,82,2,1,0,1,0,2,1,1,N,N,6,30000.0,4,403,N,2,1,2,2
06-07502,64,1,4,0,6,0,N,1,2,4770,6,3,30000.0,5,245,N,2,2,2,2
08-00803,8,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
30-00600,29,1,6,0,1,0,2,1,1,2070,4,9,20000.0,4,277,N,2,2,2,2
19-01700,32,2,6,0,1,0,N,1,2,7890,11,10,22900.0,4,176,N,2,2,2,2
32-00405,62,1,6,0,2,N,N,2,0,N,N,5,9100.0,2,N,N,2,1,2,2
36-04010,50,2,6,0,2,0,4,1,1,8191,12,8,80000.0,8,472,N,2,2,2,2
51-51255,86,2,6,0,1,0,N,1,2,8080,12,8,9000.0,2,67,N,2,1,1,2
26-02702,79,2,1,0,1,0,2,1,1,N,N,10,94600.0,9,501,N,2,2,2,2
36-04010,69,1,6,0,1,N,N,3,0,N,N,1,9400.0,2,74,N,2,1,2,2
17-03529,57,1,1,0,1,0,2,1,1,7870,11,10,150000.0,9,501,N,2,2,2,2
17-03531,16,2,6,0,2,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
40-00200,72,1,1,0,2,0,2,1,1,N,N,1,8000.0,2,227,N,1,1,1,2
17-03531,2,1,N,0,2,1,2,1,2,N,N,N,N,N,80,N,N,N,2,2
01-01301,68,2,6,0,2,0,3,1,2,N,N,3,770.0,1,85,N,2,2,2,2
08-00803,6,2,N,0,1,2,4,1,1,N,N,1,N,N,501,N,2,2,2,2
08-00803,64,1,4,0,1,0,N,1,1,9380,16,11,100130.0,8,501,N,2,2,2,2
24-01004,13,1,N,1,1,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
17-03529,53,1,6,0,2,0,N,1,2,8680,14,10,34600.0,5,266,N,2,2,2,2
30-00600,55,1,2,0,1,0,5,1,1,170,0,8,20000.0,4,80,N,2,2,2,2
51-51255,38,2,1,0,1,1,3,1,1,7860,11,9,51200.0,6,452,N,2,2,2,2
01-01301,69,2,1,0,1,0,2,1,1,N,N,5,25100.0,5,338,N,2,2,2,2
01-01301,59,1,4,0,2,0,N,1,1,770,3,7,16000.0,4,120,N,2,2,2,2
08-00803,74,2,1,0,1,0,2,1,1,N,N,10,20300.0,3,501,N,2,2,2,2
38-00100,13,1,N,0,1,3,4,1,2,N,N,3,N,N,398,N,2,2,2,2
38-00100,17,2,6,0,1,4,6,1,1,8680,14,4,4000.0,1,501,N,2,2,2,2
19-01700,50,1,1,0,1,0,2,1,1,4690,6,4,20000.0,3,324,N,2,2,2,2
40-00200,73,2,1,0,9,0,2,1,1,7860,11,7,40000.0,7,474,N,2,2,2,2
24-01004,71,1,1,0,2,0,2,1,2,N,N,11,120000.0,8,501,N,2,2,2,2
24-01004,15,2,6,4,1,1,3,1,2,N,N,4,0.0,0,421,N,2,2,2,2
36-03710,66,2,6,0,2,0,N,1,2,N,N,5,28500.0,4,203,N,2,2,2,2
17-03529,56,2,1,0,1,0,2,1,1,5593,6,7,35000.0,5,501,N,2,2,2,2
30-00600,20,1,6,0,1,0,3,1,1,8370,13,4,7000.0,2,484,N,2,2,2,2
06-07502,43,1,4,0,1,0,N,1,2,6480,8,9,105000.0,8,501,N,2,2,2,2
40-00200,79,1,4,0,5,0,N,1,2,N,N,4,9300.0,2,76,N,1,2,2,2
24-01004,66,2,1,0,1,0,2,1,2,N,N,7,7000.0,2,12,N,2,1,2,2
36-04010,47,2,1,0,2,2,9,1,1,7580,10,10,75000.0,8,501,N,2,2,2,2
36-03710,30,1,6,2,1,0,2,1,1,7071,9,7,25000.0,4,158,N,2,2,2,2
24-01004,14,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
51-51255,46,2,6,0,2,0,N,1,2,9770,17,9,125000.0,9,501,N,2,2,2,2
19-01700,43,1,1,0,1,2,4,1,1,8680,14,7,20000.0,3,384,N,2,2,2,2
36-03710,53,2,4,0,2,0,3,1,2,7970,12,4,68000.0,7,501,N,2,2,2,2
36-04010,26,2,6,0,2,0,5,1,1,9490,16,9,30000.0,5,176,N,2,2,2,2
06-07502,73,1,1,0,6,0,3,1,2,N,N,7,195080.0,9,501,N,2,2,2,2
24-01004,14,2,N,0,6,2,5,1,1,N,N,3,N,N,N,N,2,2,2,2
38-00100,64,2,1,0,1,0,2,1,1,8870,15,4,13000.0,2,199,N,2,2,2,2
36-04010,60,2,4,0,2,0,4,1,1,7860,11,10,60000.0,7,319,N,2,2,2,2
36-03710,63,2,1,0,2,0,2,1,2,8270,12,7,2000.0,1,440,N,2,2,2,2
32-00405,60,1,2,0,6,N,N,3,0,N,N,6,30000.0,5,214,N,1,1,2,2
36-03710,39,1,6,4,8,N,N,3,0,9070,15,7,12000.0,3,83,N,2,2,2,2
24-01004,56,1,1,0,1,0,2,1,1,7270,10,11,200000.0,9,501,N,2,2,2,2
19-01700,20,1,6,1,1,0,3,1,2,7870,11,5,15000.0,3,387,N,2,2,2,2
38-00100,40,2,1,0,1,1,3,1,2,7860,11,10,32000.0,5,394,N,2,2,2,2
38-00100,55,2,1,0,1,0,3,1,1,7870,11,10,56700.0,7,501,N,2,2,2,2
26-02702,27,2,6,0,2,0,N,1,2,7870,11,9,37000.0,6,282,N,2,2,2,2
30-00600,54,1,6,0,3,0,3,1,1,180,0,7,9500.0,2,470,N,2,2,2,2
36-03710,60,1,6,0,2,0,N,1,2,3291,4,9,160000.0,9,501,N,2,2,2,2
17-03531,46,2,6,0,2,0,N,1,2,9920,18,4,13200.0,3,99,N,2,2,2,2
32-00405,14,1,N,1,9,0,8,1,1,N,N,3,N,N,239,N,2,2,2,2
51-01301,50,1,1,0,1,2,4,1,1,7870,11,12,108000.0,8,501,N,2,2,2,2
29-01901,84,2,3,0,2,9,12,1,1,N,N,1,16300.0,3,105,N,2,1,2,2
51-51255,54,2,4,0,1,1,2,1,1,6991,9,9,349000.0,9,501,N,2,2,2,2
19-01700,47,1,1,0,2,2,5,1,2,8180,12,5,24000.0,4,181,N,2,2,2,2
40-00200,0,2,N,0,9,4,6,1,1,N,N,N,N,N,321,N,N,N,2,2
38-00100,7,1,N,0,6,3,5,1,1,N,N,2,N,N,501,N,2,2,2,2
30-00600,68,1,1,0,1,0,2,1,1,170,0,7,19900.0,4,264,N,2,2,2,2
06-07502,30,1,6,0,1,0,N,1,2,7390,10,9,210000.0,9,501,N,2,2,2,2
06-08507,0,2,N,0,9,2,5,1,1,N,N,N,N,N,501,N,N,N,2,2
24-01004,16,2,6,4,1,3,5,1,2,8680,14,4,5800.0,1,501,N,2,2,2,2
32-00405,35,2,6,0,2,2,3,1,2,8590,14,7,6800.0,2,27,N,2,2,2,2
17-03529,50,2,1,0,1,0,2,1,1,7570,10,8,38000.0,5,501,N,2,2,2,2
13-04600,72,1,1,0,9,0,2,1,2,N,N,9,78000.0,8,501,N,2,2,2,1
19-01700,18,2,6,0,1,N,N,3,0,8680,14,7,3500.0,1,N,N,2,2,2,2
08-00803,21,1,6,0,1,0,N,1,2,7380,10,7,2500.0,1,18,N,2,2,2,2
19-01700,55,1,1,0,1,0,2,1,1,7071,9,9,110000.0,9,501,N,2,2,2,2
19-01700,2,1,N,0,1,2,6,1,1,N,N,N,N,N,321,N,N,N,2,2
32-00405,3,1,N,0,3,2,3,1,2,N,N,1,N,N,28,N,N,N,2,2
30-00600,67,1,6,0,1,0,N,1,2,7860,11,5,35000.0,6,266,N,2,2,2,2
28-01100,54,2,1,0,1,0,3,1,1,2070,4,9,65000.0,8,501,N,2,2,2,2
29-01901,72,2,4,0,2,0,N,1,1,N,N,7,33860.0,5,280,N,2,1,2,2
38-00100,58,1,1,0,1,0,2,1,1,N,N,4,0.0,0,0,N,2,2,2,2
40-00200,8,1,N,1,9,4,5,1,1,N,N,3,N,N,321,N,2,1,2,2
08-00803,23,2,6,0,1,0,N,1,2,7870,11,9,22300.0,3,167,N,2,2,2,2
51-51255,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
13-04600,39,2,6,0,2,2,4,1,2,8370,13,7,30000.0,5,158,N,2,2,2,2
51-01301,31,2,1,1,1,1,4,1,2,7860,11,9,39000.0,5,346,N,2,2,2,2
38-00100,0,2,N,0,1,1,3,1,1,N,N,N,N,N,178,N,N,N,2,2
38-00100,56,2,1,0,1,0,2,1,1,N,N,5,0.0,0,215,N,2,2,2,2
13-04600,21,2,6,0,2,N,N,3,0,N,N,7,0.0,0,N,N,2,2,2,2
24-01004,45,1,1,0,1,2,4,1,1,7071,9,9,352000.0,9,501,N,2,2,2,2
17-03529,47,2,1,0,2,0,3,1,2,7690,10,5,72140.0,8,501,N,2,2,2,2
26-02702,18,2,6,0,1,N,N,3,0,9290,15,7,32000.0,5,N,N,2,2,2,2
51-51255,9,2,N,2,1,0,N,1,2,N,N,3,N,N,N,N,2,2,2,2
38-00100,63,1,1,0,1,0,2,1,1,180,0,5,30000.0,4,315,N,2,2,2,2
13-04600,24,2,6,0,2,4,5,1,2,9290,15,8,7300.0,2,381,N,2,2,2,2
28-01100,12,2,N,0,2,1,5,1,1,N,N,3,N,N,215,N,2,2,2,2
40-00200,29,2,4,0,1,0,N,1,2,6870,9,5,50000.0,7,380,N,2,2,2,2
51-01301,43,1,6,0,6,0,12,1,1,N,N,4,0.0,0,501,N,1,2,2,2
06-07502,50,2,1,0,1,1,3,1,1,5170,6,9,210000.0,9,501,N,2,2,2,2
24-01004,23,1,6,0,1,0,N,1,2,7280,10,9,60000.0,6,457,N,2,2,2,2
