SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,7,6,0,48-02101,2,786
2,1,1,1,9,9,0,48-02101,6,1804
2,4,1,1,5,4,0,48-02510,11,4076
2,1,1,1,8,3,0,48-02507,15,5572
2,4,1,1,8,5,0,48-02516,10,5710
1,1,1,1,N,4,0,48-02510,14,7310
1,4,1,1,6,3,0,48-02102,10,7738
2,N,1,1,3,4,0,48-02102,N,2034
2,6,1,1,1,7,0,48-02507,N,5508
1,N,2,0,1,5,0,48-02101,11,494
2,N,1,1,7,3,1,48-02510,9,5595
2,N,1,2,N,5,0,48-02515,9,5300
2,N,1,1,N,3,1,48-02510,9,7570
2,1,1,1,1,7,0,48-02102,9,5003
2,1,1,1,1,4,0,48-02507,15,1818
2,4,1,2,5,9,0,48-02515,11,3367
1,6,1,1,5,7,0,48-02102,10,6170
2,6,1,1,3,5,4,48-02101,9,634
1,6,1,1,8,9,0,48-02102,10,792
1,1,1,1,4,7,0,48-02101,10,5506
2,N,1,1,N,5,4,48-02102,N,7710
1,4,1,1,4,7,0,48-02102,9,5909
1,N,1,2,0,2,0,48-02102,9,8683
1,1,1,1,7,5,0,48-02515,14,653
2,1,1,1,3,9,0,48-02510,14,1593
1,4,6,1,5,5,0,48-02101,6,5526
1,3,1,1,N,5,0,48-02510,6,540
2,3,1,2,5,6,0,48-02507,6,1745
1,6,1,2,6,3,0,48-02101,N,7239
1,1,1,2,9,5,0,48-02510,4,5486
2,N,1,1,N,3,1,48-02515,14,8886
2,4,1,1,6,1,0,48-02102,4,700
1,6,1,1,5,9,0,48-02101,9,5139
1,6,1,1,7,5,0,48-02102,6,5489
1,1,1,1,5,6,0,48-02101,15,4080
1,N,1,1,N,3,1,48-02102,9,4137
1,1,1,1,N,7,0,48-02510,3,8651
1,6,1,1,0,5,0,48-02101,2,7586
2,4,1,2,8,7,0,48-02101,N,5587
1,1,1,1,8,6,0,48-02510,14,5609
1,6,1,1,7,6,0,48-02510,9,2107
1,N,2,1,N,3,0,48-02102,N,4164
1,6,1,1,5,7,0,48-02510,6,841
1,1,1,1,6,9,0,48-02516,6,7009
2,4,1,1,N,3,0,48-02516,N,8644
1,1,1,1,5,9,0,48-02507,9,6306
2,1,1,1,3,9,0,48-02516,9,6945
1,3,1,1,N,6,0,48-02507,6,3861
2,6,1,2,1,4,0,48-02101,5,6453
2,N,1,1,N,3,1,48-02516,N,8980
2,1,1,1,0,5,0,48-02510,9,2843
1,1,1,1,6,9,0,48-02101,11,857
1,N,1,1,N,3,0,48-02507,N,7499
2,1,1,1,9,5,4,48-02101,4,4852
2,1,1,1,4,7,0,48-02102,9,7213
1,1,1,1,6,8,0,48-02102,6,8382
1,1,1,1,7,4,0,48-02510,9,3817
1,1,1,1,1,9,0,48-02102,N,5449
2,N,1,1,N,3,0,48-02101,N,7531
1,N,1,1,2,5,4,48-02516,14,8609
1,1,1,1,1,9,0,48-02507,9,770
1,1,1,1,7,7,0,48-02507,1,5666
1,4,1,1,1,7,0,48-02510,14,5766
2,1,1,2,4,7,0,48-02510,15,7272
1,N,1,2,N,3,0,48-02510,N,8827
2,1,1,1,6,9,0,48-02507,11,7120
2,1,1,1,6,10,1,48-02102,11,5469
2,1,2,1,7,3,0,48-02507,9,1933
2,4,1,1,7,7,0,48-02510,N,2027
1,3,1,2,4,5,0,48-02516,6,5028
2,1,1,1,4,4,0,48-02515,N,3407
1,5,1,1,N,7,1,48-02515,10,5835
2,1,1,1,0,4,0,48-02101,6,6184
2,6,1,2,5,9,0,48-02515,10,426
1,N,1,1,N,3,0,48-02102,N,7433
2,6,1,1,1,7,1,48-02102,11,1843
1,1,1,2,7,9,0,48-02510,N,620
2,1,1,1,8,9,0,48-02515,11,1824
1,N,1,1,3,1,0,48-02516,9,8913
1,N,1,1,N,2,0,48-02510,N,2388
2,6,1,1,6,5,0,48-02507,14,3362
2,4,1,1,N,9,0,48-02102,8,1903
2,1,1,2,3,9,0,48-02510,6,3557
2,1,1,1,5,4,0,48-02516,10,5310
1,4,1,1,4,3,0,48-02515,9,4800
1,4,1,1,9,4,0,48-02510,9,1879
1,6,1,1,0,7,0,48-02102,10,685
2,6,1,1,0,3,0,48-02507,9,823
2,N,1,1,8,5,0,48-02510,9,7254
2,1,1,1,5,4,0,48-02507,10,2010
1,4,2,1,9,5,0,48-02102,9,3705
1,1,1,1,9,1,0,48-02510,9,6339
1,1,1,1,8,10,0,48-02101,N,1892
1,1,1,1,4,8,0,48-02516,9,1555
1,N,1,1,0,3,4,48-02102,N,1928
1,1,1,1,1,5,0,48-02516,8,630
2,1,1,2,1,6,0,48-02516,10,5811
1,1,1,1,3,1,0,48-02102,14,5376
2,1,1,1,1,4,1,48-02101,10,7229
1,N,1,1,3,3,1,48-02102,10,8458
2,3,2,1,1,6,0,48-02507,6,6903
2,N,2,1,5,9,0,48-02510,14,8556
1,6,2,1,0,6,0,48-02515,10,2500
1,1,1,1,5,9,0,48-02102,14,8573
2,1,1,1,9,7,0,48-02101,10,2147
2,N,1,1,7,7,0,48-02516,10,699
2,1,1,1,8,9,0,48-02510,8,7381
1,1,2,1,7,3,0,48-02507,11,805
1,1,1,1,4,5,0,48-02515,4,1841
1,N,2,1,N,3,0,48-02102,9,8602
1,1,1,1,0,5,0,48-02101,11,1899
2,1,1,1,1,8,0,48-02510,9,7583
1,1,1,1,4,9,0,48-02101,14,2831
2,N,1,1,1,3,0,48-02507,N,1927
2,3,1,1,4,8,0,48-02515,9,1591
1,1,2,1,6,5,0,48-02102,11,3918
1,1,1,1,9,7,0,48-02102,N,7070
1,6,1,1,9,4,0,48-02515,5,8725
2,6,1,1,N,9,0,48-02510,N,3677
2,4,1,2,5,5,0,48-02515,11,721
1,6,1,1,3,3,1,48-02101,5,6083
1,1,1,1,6,6,0,48-02101,8,5290
2,N,1,1,N,2,0,48-02101,8,8782
2,1,1,1,5,9,0,48-02101,9,7112
1,4,1,1,2,7,1,48-02507,10,1989
1,4,1,1,0,5,0,48-02507,9,3572
1,1,1,1,6,7,0,48-02101,14,637
1,4,1,1,0,5,0,48-02102,N,2885
1,N,1,1,N,3,0,48-02516,N,8533
1,1,1,1,5,6,0,48-02510,2,715
1,1,1,1,5,5,0,48-02510,3,4644
1,6,8,1,6,9,0,48-02102,10,1713
2,1,1,1,3,6,0,48-02515,N,5566
1,1,1,1,1,5,0,48-02101,5,5594
2,1,1,1,7,7,0,48-02516,10,5517
2,1,1,1,6,7,0,48-02507,6,4042
2,N,1,1,N,3,1,48-02515,9,8614
2,N,1,2,N,3,0,48-02510,9,8733
2,1,1,1,3,10,0,48-02102,9,4790
2,1,1,1,7,6,0,48-02102,9,881
2,N,2,1,0,5,0,48-02510,N,656
2,4,1,1,4,9,0,48-02510,9,3753
2,4,1,2,8,6,0,48-02510,N,2102
2,1,2,1,5,3,0,48-02101,11,6991
2,4,1,2,3,7,0,48-02101,6,5481
2,4,1,2,9,9,0,48-02510,9,4188
2,1,1,1,7,7,0,48-02102,9,4162
1,6,1,1,1,5,0,48-02516,9,3952
1,1,1,1,8,5,0,48-02515,10,5492
2,1,1,1,3,7,0,48-02101,10,7386
1,N,1,2,1,9,0,48-02101,9,1845
1,1,1,1,3,9,0,48-02515,10,3855
1,6,2,1,N,9,0,48-02101,8,8593
2,1,1,1,6,9,1,48-02507,15,7448
2,4,1,1,8,9,0,48-02510,N,5542
1,1,1,1,8,7,0,48-02507,N,660
2,1,1,1,6,9,0,48-02510,6,1956
1,4,6,2,5,4,0,48-02102,5,6323
2,3,1,1,3,4,0,48-02101,9,5052
1,6,1,1,6,9,0,48-02102,10,2020
1,1,1,2,9,7,0,48-02516,N,699
2,1,1,1,8,7,0,48-02101,4,8550
2,1,1,1,8,2,0,48-02101,3,4079
1,N,1,2,7,7,0,48-02101,5,482
1,4,1,2,0,4,0,48-02510,9,7004
1,3,1,1,1,8,0,48-02516,N,510
1,6,1,1,1,4,0,48-02102,9,7412
1,1,1,1,8,5,0,48-02102,3,5980
1,1,1,1,9,8,0,48-02507,3,7182
2,6,2,1,1,9,0,48-02101,5,687
2,1,1,1,1,4,0,48-02102,9,3955
2,6,1,2,5,3,0,48-02515,N,5279
2,1,1,1,7,7,0,48-02510,11,724
2,1,1,2,0,9,1,48-02507,N,5543
1,4,1,1,7,9,0,48-02516,11,1976
2,6,1,1,1,9,0,48-02516,N,1552
2,1,1,1,5,6,0,48-02102,11,699
2,1,1,1,8,1,0,48-02515,N,6834
1,1,1,1,8,9,0,48-02510,6,7386
2,N,1,1,N,9,0,48-02515,9,8626
2,4,1,1,2,5,0,48-02101,11,767
1,1,1,1,0,9,0,48-02101,4,4596
2,6,1,2,1,9,0,48-02507,15,3614
1,N,1,1,0,3,0,48-02101,6,917
2,1,1,1,5,6,0,48-02510,4,5954
2,1,1,1,6,5,4,48-02516,10,1739
2,1,1,1,3,8,0,48-02516,N,4558
2,4,1,1,0,7,0,48-02507,6,3765
1,1,1,1,4,7,0,48-02507,14,7153
2,1,1,1,6,5,4,48-02101,8,7000
2,1,1,1,0,8,0,48-02101,6,7244
1,N,1,1,1,5,0,48-02101,N,8403
2,1,1,1,4,3,0,48-02515,11,1820
2,3,1,1,7,4,1,48-02101,14,6514
2,1,1,1,8,7,0,48-02101,6,5511
1,1,1,1,7,3,0,48-02102,2,4402
2,6,1,1,8,4,0,48-02515,6,6163
1,4,1,2,3,5,0,48-02516,11,4530
2,6,1,1,5,5,4,48-02101,4,5720
2,1,1,1,7,1,0,48-02101,11,3136
2,1,1,1,6,7,0,48-02101,8,6417
2,1,1,1,1,9,0,48-02101,5,6501
1,1,1,1,4,5,1,48-02516,9,6537
2,1,1,2,N,5,0,48-02101,N,562
1,1,1,1,3,7,0,48-02102,N,4002
1,1,1,1,1,6,0,48-02102,3,1946
2,N,1,2,N,2,1,48-02510,9,8228
2,1,1,2,7,4,0,48-02507,6,5613
2,1,1,1,9,6,0,48-02101,N,5738
1,1,2,1,N,1,0,48-02515,9,8545
1,N,1,1,N,2,0,48-02510,N,8547
1,1,1,1,0,7,0,48-02516,N,7113
1,3,1,1,3,5,0,48-02507,N,2107
2,N,1,1,N,3,0,48-02515,N,7555
2,3,1,1,4,4,0,48-02102,6,1800
2,6,1,1,0,3,0,48-02510,6,6287
1,4,1,2,4,10,1,48-02516,6,7118
2,1,1,1,8,7,0,48-02507,N,7607
1,N,1,1,N,9,0,48-02102,N,8679
1,1,1,1,6,7,0,48-02101,N,1874
2,1,1,1,1,9,0,48-02515,5,7047
2,6,1,1,1,7,0,48-02510,5,3629
1,1,1,2,9,4,0,48-02510,5,4958
2,3,1,1,6,9,0,48-02101,5,4633
2,1,1,1,1,4,0,48-02510,15,4834
2,N,1,2,5,8,0,48-02102,3,7550
2,6,1,1,0,7,0,48-02516,8,7400
1,4,2,1,1,3,0,48-02101,9,1947
2,4,1,1,5,5,0,48-02102,10,1697
1,1,1,1,4,5,0,48-02515,14,3505
2,1,1,2,9,9,0,48-02510,11,910
2,6,1,2,6,8,0,48-02507,3,5232
2,N,1,1,9,3,0,48-02515,9,8758
1,1,1,1,7,10,0,48-02101,10,2430
2,1,6,1,9,9,0,48-02507,N,8466
1,6,1,1,1,5,0,48-02516,8,769
2,1,1,1,8,8,0,48-02507,N,2966
1,N,1,1,N,1,1,48-02102,9,8703
2,1,1,1,7,7,0,48-02516,11,5727
1,1,1,1,9,8,0,48-02102,N,5875
2,6,1,1,N,3,0,48-02516,6,7181
1,1,1,1,4,5,0,48-02102,10,7440
2,1,8,1,4,6,2,48-02101,5,7233
2,1,1,1,1,9,0,48-02515,4,4822
1,4,1,1,5,7,0,48-02101,6,6625
2,6,1,1,6,1,0,48-02516,9,7310
2,6,1,1,6,3,0,48-02101,11,5666
1,6,1,1,3,9,1,48-02516,9,7376
2,1,1,1,8,9,0,48-02515,8,7444
1,6,1,1,3,4,0,48-02102,N,5524
2,6,1,1,7,9,0,48-02515,11,3930
2,1,1,1,4,4,0,48-02510,9,3888
1,3,1,1,4,7,0,48-02101,N,3710
1,4,2,1,0,4,0,48-02515,6,1510
2,N,1,1,N,3,0,48-02102,N,8692
1,4,1,1,8,9,0,48-02510,N,4992
1,1,1,1,8,8,0,48-02515,4,4092
2,1,1,1,4,1,0,48-02515,14,6329
2,1,1,1,1,5,0,48-02507,9,6235
2,6,1,1,1,7,0,48-02515,3,7048
2,1,1,1,6,6,0,48-02515,N,802
2,4,2,2,2,7,0,48-02510,N,5390
1,1,1,1,8,5,0,48-02510,N,1669
2,1,9,1,5,9,0,48-02507,4,4696
2,1,1,1,1,9,0,48-02510,14,3753
1,1,1,2,7,9,0,48-02101,15,534
2,1,1,1,7,8,0,48-02507,11,2284
1,1,1,1,3,5,0,48-02515,6,466
2,N,1,2,N,5,0,48-02516,N,8637
2,1,1,1,8,9,0,48-02510,9,1931
1,N,1,1,N,3,0,48-02516,9,7549
2,1,1,1,3,6,0,48-02516,9,1735
1,1,1,1,1,4,0,48-02102,9,3979
2,1,2,1,9,3,0,48-02516,10,5391
1,6,1,1,1,7,0,48-02510,4,4054
2,6,1,2,3,7,0,48-02507,6,1990
2,1,1,2,N,3,0,48-02102,8,4350
1,N,9,2,5,9,0,48-02510,6,8760
2,1,1,1,6,7,0,48-02102,10,1839
2,1,1,1,0,5,0,48-02101,5,2086
2,1,1,1,0,4,0,48-02507,14,641
1,N,1,1,N,3,0,48-02516,9,8596
1,1,1,1,0,5,0,48-02101,11,7225
2,4,1,2,9,7,0,48-02102,9,4138
2,6,1,1,9,7,0,48-02101,8,849
1,4,1,1,7,5,0,48-02507,14,5858
2,1,1,2,7,1,0,48-02516,6,710
1,6,1,2,1,5,0,48-02515,N,6833
2,1,1,1,0,6,0,48-02510,N,7308
2,4,1,1,4,4,0,48-02101,11,4024
2,1,1,1,0,9,0,48-02101,9,7013
2,1,1,1,5,9,0,48-02102,N,7389
2,6,1,2,N,1,0,48-02516,14,3957
1,6,1,1,4,5,0,48-02102,11,5345
2,1,1,1,0,5,0,48-02101,10,1910
1,6,1,2,7,5,1,48-02102,9,549
1,N,1,2,9,9,0,48-02516,9,8633
2,3,1,0,0,6,1,48-02102,10,462
1,6,1,1,6,3,0,48-02101,6,871
2,3,1,1,6,6,0,48-02101,N,7450
1,N,1,1,N,3,0,48-02515,N,8730
2,N,1,1,N,9,0,48-02515,9,8508
2,1,1,1,8,9,0,48-02515,6,6206
1,1,1,1,7,3,0,48-02102,14,5466
2,1,1,1,4,3,0,48-02510,3,1749
1,6,1,1,1,3,1,48-02102,11,7378
1,N,1,1,N,5,0,48-02102,9,8647
1,N,1,1,N,10,0,48-02515,14,3258
2,1,1,1,1,3,0,48-02101,5,3793
2,N,1,1,N,2,0,48-02102,N,7259
2,1,1,1,1,5,0,48-02507,3,5501
2,1,1,1,3,6,0,48-02102,8,4725
1,1,1,1,8,9,0,48-02515,N,6655
1,4,1,1,3,7,0,48-02515,15,7399
1,6,1,1,6,5,0,48-02515,N,3929
2,1,1,2,7,9,0,48-02515,14,5195
1,6,1,2,0,5,0,48-02510,5,7308
1,1,1,1,4,7,0,48-02102,11,711
2,1,1,1,8,9,0,48-02507,10,3888
1,1,1,1,8,7,0,48-02515,N,1649
1,6,1,1,4,6,0,48-02101,9,8664
1,4,1,1,9,1,0,48-02515,N,7409
1,1,1,1,8,9,0,48-02101,9,7150
2,1,2,1,0,3,0,48-02507,N,2263
1,1,2,1,6,5,0,48-02102,N,7445
1,1,1,2,8,5,0,48-02102,6,5350
1,6,1,2,8,4,0,48-02507,N,5616
2,1,1,1,1,5,0,48-02516,N,3908
1,6,2,0,0,5,0,48-02516,11,8499
2,1,1,1,1,5,0,48-02102,11,7365
2,1,1,2,3,5,1,48-02101,10,4378
2,1,1,1,1,9,0,48-02507,6,7260
2,1,1,2,1,9,0,48-02101,9,6961
1,4,2,2,6,9,0,48-02516,4,8456
2,1,1,1,8,10,0,48-02507,11,7393
2,1,1,1,6,10,0,48-02510,N,7409
1,2,1,1,1,6,0,48-02515,6,3484
2,1,1,1,N,1,1,48-02102,9,6171
1,1,1,1,1,9,0,48-02102,9,611
2,1,1,1,4,8,0,48-02510,11,1922
1,4,2,1,1,7,0,48-02102,6,403
1,N,1,1,9,3,0,48-02101,9,8888
1,6,1,2,N,3,0,48-02102,N,1779
1,N,1,1,N,3,0,48-02515,N,7476
2,N,1,2,N,12,0,48-02510,N,8650
2,4,1,1,3,5,0,48-02507,8,703
2,N,1,1,N,2,1,48-02102,N,7265
2,6,1,2,0,7,0,48-02510,12,890
1,N,1,1,N,2,0,48-02510,N,8896
2,6,1,2,0,3,0,48-02102,9,568
1,6,1,1,8,4,0,48-02516,14,1957
1,1,1,1,5,10,1,48-02507,14,7214
1,1,2,2,6,3,0,48-02507,4,8795
2,1,1,1,1,9,0,48-02102,9,3792
2,6,1,2,8,8,0,48-02510,10,2028
1,1,1,1,4,3,4,48-02507,10,2845
2,1,1,1,9,3,0,48-02101,3,7383
2,1,1,1,6,9,0,48-02510,6,3625
1,6,2,2,0,4,0,48-02101,N,5298
2,1,1,1,4,9,0,48-02507,5,5165
1,1,1,2,6,9,0,48-02101,10,3790
1,1,1,1,5,5,0,48-02101,8,2528
2,1,1,1,7,4,0,48-02101,9,1706
2,1,1,1,8,6,0,48-02101,14,5629
2,6,1,1,0,3,0,48-02515,N,7152
1,1,1,1,5,5,1,48-02101,9,2971
1,1,1,1,0,9,0,48-02101,N,7097
2,1,1,1,0,8,0,48-02510,8,7322
1,1,1,1,7,5,0,48-02516,14,5720
1,N,1,2,N,1,0,48-02102,N,7275
1,6,1,1,4,5,0,48-02507,6,1783
2,1,1,1,8,9,0,48-02515,11,3607
2,1,1,1,9,4,0,48-02101,10,5529
2,6,1,1,1,4,0,48-02507,N,7489
1,1,2,2,8,6,0,48-02516,10,6230
2,1,1,1,5,2,0,48-02101,10,2943
2,N,1,1,N,3,0,48-02515,10,8684
2,6,1,1,N,4,0,48-02102,9,8486
2,6,1,1,3,3,0,48-02101,N,2090
1,3,1,1,6,5,0,48-02516,9,3568
1,N,2,1,N,3,0,48-02507,9,8656
1,6,1,1,8,9,0,48-02515,11,879
2,1,1,1,8,9,0,48-02101,11,7424
1,1,1,1,1,7,0,48-02507,6,7408
1,4,1,1,0,3,0,48-02101,11,6028
1,1,1,1,1,4,0,48-02515,11,4709
2,5,6,0,0,7,0,48-02101,N,7369
2,1,1,1,N,9,0,48-02101,N,3660
1,1,1,1,9,9,0,48-02507,6,3481
1,1,1,1,7,4,0,48-02510,6,7298
2,1,2,1,4,4,0,48-02101,5,5418
1,1,1,1,7,5,0,48-02515,14,667
2,2,1,1,3,7,0,48-02102,9,5702
2,1,1,1,2,6,2,48-02516,4,2016
2,1,1,1,7,5,0,48-02101,N,5135
2,N,8,1,N,3,1,48-02101,N,7607
2,1,9,1,1,10,0,48-02515,14,3901
2,6,2,1,N,2,0,48-02101,6,4157
1,1,1,1,6,4,0,48-02101,11,2030
2,1,1,1,7,9,0,48-02101,8,5765
1,1,1,2,1,7,0,48-02516,6,7225
2,1,1,1,8,7,0,48-02102,14,689
2,1,1,1,8,9,0,48-02102,6,6230
1,N,1,1,N,3,0,48-02510,N,8786
1,1,1,1,7,7,0,48-02507,6,3613
2,1,1,1,4,3,0,48-02510,10,7430
1,4,1,1,1,5,0,48-02516,9,645
2,4,2,2,7,9,0,48-02516,N,5733
1,N,1,2,7,2,1,48-02507,N,829
1,4,1,1,0,4,0,48-02510,9,7154
2,6,1,1,2,7,0,48-02101,14,844
2,6,1,1,0,5,0,48-02516,8,4714
2,6,1,1,N,7,0,48-02516,N,7289
2,1,1,1,4,8,0,48-02102,1,853
2,1,1,1,8,1,0,48-02515,11,6416
2,1,1,1,8,12,0,48-02510,N,2735
2,1,1,1,5,9,0,48-02101,9,730
2,4,1,2,7,7,0,48-02507,14,7407
1,1,1,1,8,7,0,48-02516,10,890
2,4,1,1,8,7,0,48-02507,9,2557
1,1,1,1,6,5,0,48-02515,N,2599
1,1,1,1,9,5,0,48-02515,14,7185
2,6,1,1,N,10,0,48-02507,10,683
2,N,2,1,9,3,0,48-02510,N,8570
2,4,1,1,6,12,0,48-02516,5,7496
1,4,1,1,1,7,0,48-02101,14,1867
2,1,1,1,0,5,0,48-02101,6,5773
2,4,1,1,N,3,0,48-02516,N,8667
1,1,1,1,4,9,0,48-02101,5,7219
2,1,1,1,6,3,0,48-02510,N,1827
2,6,1,1,0,4,0,48-02516,N,7201
2,1,1,1,8,9,0,48-02510,6,1773
1,1,1,1,9,10,0,48-02101,11,2807
1,6,2,1,6,5,0,48-02516,10,5427
2,6,1,1,0,5,0,48-02102,9,7119
2,1,1,1,1,2,0,48-02510,9,7345
1,6,1,2,6,5,0,48-02101,3,2865
2,1,1,1,2,7,0,48-02515,8,1791
2,1,1,1,1,8,0,48-02507,9,1720
1,1,1,1,8,1,0,48-02516,14,4721
2,6,1,1,6,7,0,48-02101,11,602
1,N,1,2,N,3,0,48-02515,9,7654
2,1,1,1,0,9,0,48-02102,9,3214
2,1,1,1,0,5,0,48-02515,N,6307
2,N,1,1,N,3,0,48-02507,N,8624
1,1,1,1,8,9,0,48-02102,15,2122
1,4,1,2,1,3,0,48-02515,11,1897
1,6,1,2,9,5,0,48-02101,N,8509
1,1,1,1,9,3,0,48-02102,8,7262
1,1,2,1,6,5,0,48-02515,9,2819
2,1,1,1,8,10,0,48-02102,6,2970
2,4,1,1,5,5,0,48-02101,10,1810
1,1,6,2,4,9,0,48-02510,6,3916
2,6,1,1,0,4,0,48-02101,8,719
2,1,1,1,7,9,1,48-02507,10,7379
1,1,1,1,1,7,0,48-02510,5,1880
2,1,9,1,7,4,0,48-02515,11,5734
1,1,1,1,5,1,0,48-02101,N,4983
2,1,1,1,7,4,0,48-02515,10,1858
2,2,1,1,7,5,0,48-02102,N,4570
1,N,2,2,4,9,0,48-02515,N,8562
2,1,1,1,6,1,0,48-02516,14,3885
1,1,1,1,8,7,0,48-02516,9,7239
2,N,1,2,9,2,0,48-02515,N,7500
2,4,1,2,4,4,0,48-02515,3,648
2,1,1,1,3,5,0,48-02102,N,6579
1,1,1,1,8,5,0,48-02510,6,4868
2,1,1,2,N,6,0,48-02515,11,1598
2,1,1,1,0,5,0,48-02102,N,586
2,6,1,2,1,6,0,48-02510,N,691
2,6,1,1,6,7,0,48-02101,9,2117
2,N,1,1,9,6,1,48-02102,9,5345
1,N,1,1,9,12,0,48-02510,N,8589
2,1,1,1,6,7,0,48-02516,10,5497
1,6,1,1,0,1,0,48-02101,17,5874
2,1,1,1,1,4,0,48-02510,9,1682
1,4,2,2,4,5,0,48-02102,6,3173
1,1,1,1,7,7,0,48-02515,5,7236
1,6,1,1,5,6,0,48-02102,10,3153
2,N,1,1,6,8,0,48-02516,N,3705
2,1,1,1,7,9,0,48-02102,6,4780
1,6,1,1,0,5,0,48-02101,9,6330
2,1,9,1,6,7,0,48-02101,11,5717
2,1,1,1,7,10,0,48-02507,N,8638
2,N,1,2,N,3,0,48-02507,N,8687
2,1,1,1,6,4,0,48-02515,14,4665
1,6,1,1,7,9,0,48-02101,11,2200
1,1,1,1,0,5,0,48-02516,15,7172
1,6,1,1,9,7,0,48-02101,9,5472
2,1,1,1,7,9,0,48-02510,9,3522
1,6,1,1,6,9,0,48-02101,9,1958
1,1,1,1,6,10,0,48-02101,10,5439
1,2,1,1,0,3,0,48-02102,3,2711
2,N,1,2,N,10,0,48-02101,N,8718
1,1,1,1,1,5,0,48-02510,3,648
2,1,1,1,0,4,0,48-02101,N,3776
1,4,1,1,5,4,0,48-02101,14,768
2,6,1,1,0,3,1,48-02515,6,3729
2,1,1,1,6,6,0,48-02101,14,3471
2,1,1,2,0,6,0,48-02516,N,3455
1,N,1,2,9,3,0,48-02516,8,8633
2,6,1,1,9,4,0,48-02101,9,795
2,N,2,1,N,9,1,48-02101,9,8634
1,1,1,2,4,5,0,48-02516,6,1868
1,1,6,1,N,10,0,48-02515,N,3807
2,1,1,1,2,1,0,48-02101,9,5501
2,N,1,2,7,9,0,48-02101,8,3817
1,1,1,1,6,9,0,48-02507,N,5513
2,1,1,1,5,7,0,48-02102,14,5575
2,1,1,1,5,10,0,48-02101,6,1832
2,6,1,2,6,9,0,48-02516,14,5288
2,4,1,1,7,5,0,48-02516,3,5724
2,1,1,2,6,1,0,48-02102,4,3814
2,N,1,1,9,3,0,48-02510,9,7422
2,1,1,1,0,9,0,48-02516,4,2795
2,3,1,2,3,6,0,48-02515,10,1828
2,1,1,1,1,1,1,48-02515,6,8768
1,N,1,1,9,9,0,48-02102,N,5697
2,5,1,1,5,7,1,48-02101,6,2666
1,1,1,1,6,10,0,48-02510,9,4664
2,4,2,0,1,6,0,48-02515,N,478
1,4,1,1,6,5,0,48-02101,N,456
1,1,1,1,7,4,0,48-02516,11,1704
2,6,1,1,3,8,0,48-02510,10,2087
1,N,1,2,8,9,0,48-02510,11,8469
1,6,1,1,N,8,0,48-02101,9,552
2,1,1,1,1,2,0,48-02101,N,874
2,3,1,1,4,9,0,48-02516,N,6356
1,6,1,1,0,9,0,48-02516,10,7417
1,N,1,2,N,3,0,48-02510,N,7665
1,1,1,1,N,3,1,48-02515,6,7441
2,3,2,2,4,3,0,48-02516,10,6370
2,6,1,1,1,5,0,48-02507,5,1885
1,1,1,2,N,7,0,48-02516,6,7328
1,6,1,1,4,3,0,48-02507,6,7403
2,3,1,1,3,7,0,48-02516,N,565
2,1,1,1,7,9,0,48-02101,5,696
1,1,1,1,3,5,0,48-02102,4,4058
1,1,1,1,7,9,0,48-02101,9,7358
1,1,1,1,N,5,0,48-02510,10,5979
2,N,1,2,N,5,0,48-02516,6,7495
1,1,2,1,8,7,0,48-02102,9,5366
2,1,1,1,5,6,0,48-02507,5,2084
1,1,1,1,8,10,0,48-02516,6,2852
1,N,1,1,N,3,0,48-02515,N,8478
1,1,1,1,8,8,0,48-02102,11,5863
1,1,1,1,0,7,0,48-02507,4,1925
2,1,1,1,9,9,0,48-02510,9,3857
2,1,1,1,1,5,0,48-02101,8,1943
2,1,2,1,7,9,0,48-02102,9,7226
1,3,1,1,7,5,0,48-02507,14,1672
1,1,1,1,9,9,0,48-02102,4,5547
1,4,2,1,8,9,0,48-02507,11,609
2,1,1,1,0,7,0,48-02507,9,7280
2,6,1,2,3,5,0,48-02101,11,3672
1,1,1,1,4,9,0,48-02101,10,7469
2,3,1,2,5,4,0,48-02101,N,685
1,N,1,2,N,3,0,48-02101,9,8667
1,1,1,1,8,3,1,48-02102,9,2136
2,6,2,2,1,9,0,48-02507,5,3760
1,1,1,1,9,7,0,48-02510,N,6690
2,1,1,1,N,7,0,48-02507,11,8684
2,1,1,1,9,7,0,48-02101,11,3154
2,1,1,1,5,4,0,48-02507,N,5476
2,N,1,2,9,3,0,48-02510,6,7709
2,3,1,0,4,5,0,48-02101,10,789
2,1,1,1,7,9,0,48-02507,N,5264
1,4,1,1,1,3,0,48-02507,11,3804
1,6,1,2,7,4,0,48-02510,9,655
1,1,1,1,7,5,0,48-02510,3,7269
1,4,2,2,3,9,0,48-02515,14,5481
2,4,1,1,1,7,0,48-02515,6,2564
1,N,1,1,N,4,0,48-02102,N,4791
2,6,1,1,6,8,0,48-02507,9,7306
1,1,1,1,9,9,0,48-02515,1,6690
1,1,1,1,0,9,0,48-02101,10,7631
1,1,1,2,3,7,0,48-02101,N,734
2,1,1,1,1,4,0,48-02516,14,1865
2,1,1,1,2,9,0,48-02102,N,471
2,N,1,1,4,9,0,48-02101,N,7549
1,1,1,1,7,5,0,48-02101,3,649
1,1,1,1,9,9,0,48-02102,8,598
2,1,1,1,6,4,0,48-02101,6,3866
1,1,2,1,5,10,0,48-02102,N,8624
