PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
29-01901,64,2,3,0,2,0,N,1,1,5434.8,N,1,0.0,0,0,N,2,2,2,2
26-02702,19,2,6,0,1,N,N,3,0,4817.2,6,7,32000.0,5,N,N,2,2,2,2
24-01004,40,1,1,0,1,2,4,1,2,4187.9,17,11,140000.0,9,501,N,2,2,2,2
24-01004,60,2,5,0,1,0,4,1,1,4187.9,10,10,44000.0,5,501,N,2,2,2,2
17-03529,32,2,1,4,1,1,3,1,1,15097.5,10,10,53000.0,7,501,N,2,2,2,2
06-08507,44,2,4,0,6,1,2,1,2,3305.1,10,10,178000.0,9,501,N,2,2,2,2
36-03710,22,2,6,2,8,0,6,1,2,52864.7,14,4,16000.0,3,215,N,2,2,2,2
06-08507,50,2,4,0,1,1,2,1,1,3305.1,4,12,263000.0,9,501,N,2,2,2,2
30-00600,83,1,5,0,1,0,N,1,1,16.3,N,5,25500.0,5,209,N,1,1,1,1
17-03529,57,2,2,0,2,0,3,1,2,15097.5,10,7,25100.0,4,501,N,2,2,2,2
17-03531,36,1,1,0,2,2,4,1,1,11171.6,16,7,100000.0,8,501,N,2,2,2,2
17-03529,45,1,1,0,1,0,2,1,1,15097.5,6,10,5000.0,1,480,N,2,2,2,2
26-02702,30,1,1,0,6,0,2,1,2,4817.2,11,12,28900.0,5,170,N,2,2,2,2
06-08507,62,1,1,0,6,0,2,1,1,3305.1,10,10,40000.0,6,237,N,2,2,2,2
38-00100,36,1,4,0,1,1,2,1,1,73.0,16,9,63000.0,7,359,N,2,2,2,2
28-01100,55,1,6,0,2,N,N,3,0,2674.3,N,6,0.0,0,0,N,2,2,2,2
17-03531,55,1,1,0,2,1,3,1,1,11171.6,12,5,25000.0,4,221,N,2,2,2,2
40-00200,18,2,6,0,1,0,2,1,1,90.7,14,7,7950.0,2,501,N,2,2,2,2
26-02702,8,1,N,3,2,3,4,1,2,4817.2,N,3,N,N,11,N,1,2,2,2
28-01100,67,1,5,0,2,0,3,1,2,2674.3,N,7,36000.0,7,175,5,1,2,2,2
38-00100,30,2,6,0,1,0,N,1,2,73.0,6,5,25700.0,4,194,N,2,2,2,2
36-04010,89,2,6,0,2,N,N,2,0,50441.6,N,5,4400.0,1,N,N,1,1,2,2
38-00100,50,1,1,0,1,0,5,1,1,73.0,16,7,45000.0,6,501,N,2,2,2,2
32-00405,27,2,4,1,9,0,7,1,1,7990.5,10,5,11000.0,2,197,N,2,2,2,2
30-00600,36,1,1,0,1,2,4,1,1,16.3,7,5,100000.0,9,391,N,2,2,2,2
06-07502,53,1,6,0,1,0,N,1,2,33632.6,10,10,150000.0,9,501,N,2,2,2,2
17-03531,16,2,6,0,2,1,3,1,2,11171.6,N,4,0.0,0,482,N,2,2,2,2
06-07502,11,1,N,0,9,2,4,1,2,33632.6,N,3,N,N,501,N,2,2,2,2
06-08507,69,2,3,0,6,0,N,1,1,3305.1,N,10,67800.0,7,501,N,2,2,2,2
51-51255,59,2,2,0,1,1,4,1,1,11224.3,13,10,6300.0,2,71,N,2,1,2,2
36-04010,20,2,6,4,1,N,N,3,0,50441.6,N,5,0.0,0,N,N,2,2,2,2
19-01700,32,2,1,0,1,4,6,1,1,3572.3,12,9,35000.0,5,257,N,2,2,2,2
38-00100,14,1,N,0,1,1,2,1,2,73.0,N,3,N,N,132,N,2,2,2,2
38-00100,58,1,1,0,1,0,2,1,1,73.0,2,9,120000.0,9,501,N,2,2,2,2
32-00405,45,1,6,1,1,2,3,1,2,7990.5,3,3,20000.0,4,98,N,2,2,2,2
51-01301,32,2,1,0,1,0,2,1,1,11162.8,3,9,44000.0,6,501,N,2,2,2,2
24-01004,31,2,1,0,9,1,3,1,2,4187.9,N,9,0.0,0,489,N,2,2,2,2
51-01301,67,1,6,0,1,0,N,1,1,11162.8,14,10,56000.0,6,464,N,2,2,2,2
51-51255,28,1,6,0,9,0,N,1,2,11224.3,10,7,90000.0,8,501,N,2,2,2,2
13-04600,67,2,4,0,2,0,2,1,1,3670.4,N,5,28800.0,5,188,N,1,1,2,2
36-03710,7,2,N,0,2,3,4,1,2,52864.7,N,3,N,N,7,N,2,2,2,2
30-00600,29,1,1,0,1,0,2,1,2,16.3,3,5,60000.0,8,484,N,2,2,2,2
13-04600,65,1,3,0,2,0,N,1,2,3670.4,9,7,38000.0,6,314,N,2,2,2,2
36-03710,0,2,N,2,9,3,5,1,2,52864.7,N,N,N,N,42,N,N,N,2,2
40-00200,66,2,2,0,1,0,N,1,1,90.7,N,5,6000.0,2,49,N,2,2,2,2
51-01301,42,2,6,1,8,2,3,1,2,11162.8,14,7,25000.0,4,122,N,2,2,2,2
06-07502,62,2,1,0,6,0,2,1,1,33632.6,11,10,25000.0,4,501,N,2,2,2,2
38-00100,60,2,4,0,1,0,N,1,1,73.0,10,8,30150.0,4,228,N,2,2,2,2
30-00600,13,2,N,0,1,2,4,1,1,16.3,N,3,N,N,357,N,2,2,2,2
29-01901,87,2,3,0,1,0,N,1,2,5434.8,N,10,12000.0,3,98,N,2,2,2,2
26-02702,19,1,6,0,1,N,N,3,0,4817.2,14,7,75900.0,8,N,N,2,2,2,2
40-00200,43,1,6,0,3,0,N,1,2,90.7,N,6,9000.0,2,68,N,1,2,1,2
32-00405,27,1,1,1,1,0,2,1,2,7990.5,N,7,0.0,0,281,N,2,2,2,2
17-03529,11,1,N,0,2,2,3,1,2,15097.5,N,3,N,N,0,N,2,2,2,2
06-07502,71,1,6,0,1,N,N,3,0,33632.6,15,10,15600.0,3,129,N,1,1,2,2
08-00803,22,1,6,4,1,N,N,3,0,3393.2,9,7,7000.0,1,N,N,2,2,2,2
06-08507,67,2,1,0,1,0,2,1,1,3305.1,4,7,8000.0,2,501,N,2,2,2,2
32-00405,35,1,1,1,1,4,6,1,1,7990.5,14,5,28000.0,5,83,N,2,2,2,2
30-00600,53,1,3,0,1,0,2,1,1,16.3,3,7,9500.0,2,501,N,2,2,2,2
13-04600,85,2,3,0,2,0,N,1,1,3670.4,N,4,4800.0,2,39,N,2,1,2,2
32-00405,55,2,5,0,2,0,2,1,2,7990.5,10,7,23000.0,4,323,N,2,1,2,2
13-04600,19,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
32-00405,93,2,4,4,1,0,N,1,2,7990.5,N,7,10000.0,2,81,N,2,1,2,2
17-03531,75,1,1,0,2,0,2,1,1,11171.6,7,5,22000.0,4,339,N,2,1,2,2
40-00200,27,2,1,0,1,2,4,1,2,90.7,N,6,0.0,0,194,N,2,2,2,2
13-04600,77,2,1,0,2,0,2,1,1,3670.4,4,5,11700.0,3,378,N,2,2,2,2
30-00600,28,2,6,0,1,0,4,1,1,16.3,14,9,28700.0,5,501,N,2,2,2,2
06-08507,42,2,1,0,1,2,4,1,2,3305.1,8,5,0.0,0,294,N,2,2,2,2
19-01700,20,1,6,0,1,0,N,1,2,3572.3,12,7,8000.0,2,60,N,2,2,2,2
06-08507,58,2,1,0,1,0,2,1,1,3305.1,4,7,61000.0,7,475,N,2,2,2,2
38-00100,36,2,1,0,1,3,5,1,1,73.0,12,8,33700.0,5,378,N,2,2,2,2
40-00200,48,2,1,0,3,0,2,1,2,90.7,N,5,0.0,0,0,N,2,2,2,2
17-03531,11,1,N,0,2,5,6,1,2,11171.6,N,3,N,N,280,N,2,2,2,2
24-01004,45,2,1,0,6,1,3,1,1,4187.9,10,9,602000.0,9,501,N,2,2,2,2
40-00200,73,2,3,0,3,0,N,1,1,90.7,N,5,94900.0,9,501,N,2,1,2,1
36-03710,63,2,6,2,8,0,N,1,2,52864.7,11,9,25100.0,4,190,N,2,1,2,2
24-01004,63,2,1,4,1,0,2,1,1,4187.9,16,12,2010.0,1,501,N,2,2,2,2
51-51255,24,1,4,4,8,0,N,1,2,11224.3,16,7,38200.0,5,288,2,2,2,2,2
40-00200,15,1,6,0,1,0,2,1,1,90.7,N,4,0.0,0,93,N,2,2,2,2
19-01700,50,2,1,0,1,4,7,1,1,3572.3,N,9,1300.0,1,159,N,2,2,2,2
17-03529,48,2,2,0,2,0,N,1,1,15097.5,9,10,96500.0,8,501,N,2,2,2,2
24-01004,57,1,1,0,1,3,5,1,1,4187.9,16,11,432000.0,9,501,N,2,2,2,2
17-03529,49,2,4,0,1,2,3,1,1,15097.5,5,9,82000.0,8,403,N,2,2,2,2
36-04010,40,1,1,0,2,2,6,1,1,50441.6,7,3,300.0,1,199,N,2,2,2,2
28-01100,12,1,N,0,2,3,4,1,2,2674.3,N,3,N,N,76,N,2,2,2,2
19-01700,46,1,6,0,1,0,4,1,1,3572.3,10,1,11300.0,2,173,N,2,2,2,2
06-08507,72,1,1,0,1,0,2,1,1,3305.1,N,7,50000.0,6,501,N,2,2,2,2
38-00100,16,2,6,0,1,1,5,1,1,73.0,N,4,0.0,0,144,N,2,2,2,2
17-03531,48,1,4,0,2,0,3,1,1,11171.6,N,5,11500.0,2,298,N,2,2,2,2
51-51255,5,1,N,0,1,3,5,1,1,11224.3,N,2,N,N,501,N,2,2,2,2
26-02702,21,2,6,0,1,1,5,1,2,4817.2,14,7,1400.0,1,136,N,2,2,2,2
51-51255,54,2,6,0,1,0,2,1,1,11224.3,4,9,134400.0,9,501,N,2,2,2,2
40-00200,67,1,1,0,9,0,2,1,1,90.7,6,9,36400.0,6,404,N,2,2,2,2
13-04600,44,1,6,0,2,0,N,1,2,3670.4,5,7,15500.0,3,118,N,2,2,2,2
38-00100,15,1,6,0,5,0,3,1,2,73.0,N,3,0.0,0,0,N,2,2,2,2
36-04010,61,1,6,0,2,1,6,1,2,50441.6,N,4,0.0,0,182,N,2,2,2,2
40-00200,43,1,1,0,1,2,4,1,2,90.7,4,5,5000.0,2,76,N,2,2,2,2
51-01301,12,2,N,0,1,3,5,1,1,11162.8,N,3,N,N,501,N,2,2,2,2
38-00100,9,2,N,0,1,4,5,1,2,73.0,N,3,N,N,110,N,2,2,2,2
38-00100,42,1,1,0,3,1,5,1,2,73.0,12,6,36300.0,5,122,N,2,2,2,2
24-01004,25,2,6,0,6,0,3,1,1,4187.9,13,9,0.0,0,501,N,2,2,2,2
17-03529,24,1,6,0,2,0,2,1,2,15097.5,N,5,9000.0,2,52,N,1,1,2,2
17-03529,59,1,6,0,2,0,N,1,2,15097.5,7,7,54000.0,7,411,N,2,2,2,2
40-00200,8,2,N,0,3,3,5,1,1,90.7,N,3,N,N,501,N,2,2,2,2
13-04600,29,1,6,0,2,0,5,1,1,3670.4,5,7,28000.0,5,484,N,2,2,2,2
17-03529,68,1,1,0,1,0,2,1,1,15097.5,10,7,109600.0,9,501,N,2,2,2,2
19-01700,64,2,4,0,1,0,N,1,1,3572.3,10,9,65600.0,8,495,N,2,2,2,2
06-08507,70,1,1,0,1,0,2,1,1,3305.1,N,10,101000.0,8,501,N,2,2,2,1
38-00100,61,1,1,0,1,0,2,1,1,73.0,4,5,30000.0,4,382,N,2,1,2,2
51-51255,64,2,1,0,1,0,3,1,1,11224.3,16,12,347300.0,9,501,N,2,2,2,2
36-04010,61,2,3,0,2,0,4,1,2,50441.6,11,7,37000.0,5,182,N,2,2,2,2
51-51255,62,1,2,0,1,0,N,1,1,11224.3,16,10,297000.0,9,501,N,2,2,2,2
51-51255,3,1,N,4,1,2,3,1,2,11224.3,N,1,N,N,129,N,N,N,2,2
36-04010,31,2,1,0,2,2,4,1,2,50441.6,11,9,60000.0,7,441,N,2,2,2,2
29-01901,28,1,6,0,1,0,3,1,2,5434.8,6,9,20900.0,4,177,N,2,2,2,2
01-01301,69,2,1,0,2,0,8,1,1,2731.2,3,7,12600.0,3,129,N,2,2,2,2
38-00100,55,1,1,0,3,1,3,1,1,73.0,11,6,37000.0,5,362,N,2,2,2,2
19-01700,83,2,3,0,1,0,N,1,1,3572.3,N,9,64100.0,8,501,N,2,2,2,1
51-51255,36,2,6,0,2,0,N,1,2,11224.3,16,10,93030.0,8,501,N,2,2,2,2
06-07502,65,2,1,0,1,0,2,1,2,33632.6,5,9,77200.0,7,501,N,2,2,2,2
06-07502,60,2,6,0,1,0,N,1,2,33632.6,10,9,101000.0,8,501,N,2,2,2,2
40-00200,1,2,N,0,9,0,5,1,1,90.7,N,N,N,N,219,N,N,N,2,2
24-01004,27,2,6,0,1,0,N,1,2,4187.9,10,9,105000.0,8,501,N,2,2,2,2
17-03529,67,1,4,0,2,0,N,1,2,15097.5,N,6,9500.0,2,78,N,2,2,2,2
30-00600,20,2,6,0,1,0,3,1,1,16.3,6,6,250.0,0,501,N,1,2,1,2
36-04010,17,2,6,0,9,1,6,1,1,50441.6,N,4,0.0,0,501,N,2,2,2,2
17-03529,60,1,1,0,2,0,3,1,1,15097.5,12,11,250000.0,9,501,N,2,2,2,2
24-01004,18,1,6,2,1,0,4,1,1,4187.9,N,5,0.0,0,501,N,2,2,2,2
17-03529,24,1,6,0,2,0,5,1,2,15097.5,14,9,40000.0,6,501,N,2,2,2,2
13-04600,5,2,N,0,2,2,4,1,2,3670.4,N,2,N,N,4,N,2,2,2,2
13-04600,22,2,6,0,2,0,3,1,1,3670.4,N,5,0.0,0,482,N,2,2,2,2
17-03531,79,2,1,0,2,0,2,1,1,11171.6,N,5,13500.0,3,501,N,2,2,2,2
06-08507,66,1,1,0,1,0,2,1,1,3305.1,4,12,32000.0,5,501,N,2,2,2,2
01-01301,40,1,2,0,2,N,N,2,0,2731.2,6,5,35000.0,6,N,N,2,2,2,2
38-00100,66,1,1,0,1,0,2,1,1,73.0,3,9,191000.0,9,501,N,2,2,2,2
51-01301,52,2,6,0,1,0,N,1,1,11162.8,10,9,22000.0,4,167,N,2,2,2,2
13-04600,3,1,N,0,2,4,5,1,2,3670.4,N,1,N,N,24,N,N,N,2,2
24-01004,50,1,4,4,2,0,2,1,1,4187.9,13,8,87000.0,7,501,N,2,2,1,2
28-01100,47,1,1,0,2,0,6,1,1,2674.3,14,7,70000.0,8,219,N,2,2,2,2
17-03529,58,2,4,0,2,0,N,1,2,15097.5,12,8,60000.0,7,457,N,2,2,2,2
30-00600,59,1,3,0,1,0,N,1,1,16.3,5,5,50000.0,7,381,N,2,2,2,2
40-00200,29,1,1,0,1,0,4,1,1,90.7,3,5,51000.0,7,467,N,2,2,2,2
38-00100,36,1,1,0,1,1,3,1,1,73.0,3,5,10000.0,2,501,N,2,2,2,2
38-00100,4,1,N,0,9,1,2,1,2,73.0,N,1,N,N,6,N,N,N,2,2
19-01700,7,1,N,0,2,3,4,1,2,3572.3,N,3,N,N,87,N,1,2,2,2
51-51255,50,1,1,0,2,4,6,1,2,11224.3,16,9,29200.0,4,86,N,2,2,2,2
29-01901,30,2,6,0,2,0,N,1,2,5434.8,11,10,50000.0,7,382,N,2,2,2,2
32-00405,59,2,4,0,1,N,N,3,0,7990.5,10,9,13200.0,3,99,N,2,1,2,1
19-01700,63,2,1,0,1,0,2,1,1,3572.3,6,5,20200.0,3,501,N,2,2,2,2
36-04010,7,2,N,0,2,2,4,1,1,50441.6,N,3,N,N,263,N,2,2,2,2
29-01901,25,2,6,0,1,0,N,1,1,5434.8,11,9,41000.0,6,312,N,2,2,2,2
38-00100,67,1,2,0,1,0,N,1,1,73.0,N,9,0.0,0,0,N,2,2,2,2
06-07502,12,1,N,0,1,3,5,1,1,33632.6,N,3,N,N,501,N,2,2,2,2
24-01004,6,2,N,0,2,2,3,1,2,4187.9,N,2,N,N,501,N,2,2,2,2
13-04600,33,1,6,0,3,N,N,2,0,3670.4,10,6,50000.0,7,N,N,2,1,2,2
06-08507,45,2,1,0,6,1,3,1,1,3305.1,10,9,35000.0,5,319,N,2,2,2,2
28-01100,1,2,N,0,2,1,3,1,2,2674.3,N,N,N,N,345,N,N,N,2,2
38-00100,64,1,1,0,1,0,2,1,1,73.0,3,5,50000.0,6,501,N,2,2,2,2
06-08507,43,2,6,1,8,0,2,1,1,3305.1,11,10,14440.0,3,338,N,2,2,2,2
06-08507,10,1,N,0,6,2,4,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
06-07502,51,1,1,0,6,0,2,1,2,33632.6,10,5,32000.0,5,219,N,2,2,2,2
26-02702,53,1,1,0,1,0,3,1,1,4817.2,10,7,70000.0,8,501,N,2,2,2,2
51-51255,49,1,2,0,1,0,N,1,2,11224.3,16,10,196000.0,9,501,5,2,2,2,2
51-51255,4,2,N,0,2,4,6,1,2,11224.3,N,1,N,N,496,N,N,N,2,2
08-00803,27,1,6,0,1,0,N,1,2,3393.2,14,7,34000.0,5,258,N,2,2,2,2
06-08507,58,2,4,0,1,0,N,1,1,3305.1,N,8,0.0,0,0,N,2,2,2,2
24-01004,62,1,1,0,1,0,2,1,1,4187.9,9,11,136000.0,9,501,N,2,2,2,2
38-00100,26,1,6,0,1,0,N,1,2,73.0,16,7,15000.0,3,114,N,2,2,2,2
13-04600,33,1,1,0,1,2,4,1,2,3670.4,12,8,55000.0,7,212,N,2,2,2,2
26-02702,36,1,6,0,1,0,N,1,1,4817.2,4,9,106000.0,9,501,N,2,2,2,2
51-01301,52,1,1,0,6,1,5,1,1,11162.8,10,9,88500.0,8,501,N,2,2,2,2
17-03529,57,1,2,0,2,N,N,2,0,15097.5,N,5,0.0,0,N,N,2,2,2,2
08-00803,44,2,6,0,1,0,N,1,2,3393.2,10,9,25000.0,4,188,N,2,2,2,2
36-03710,38,2,2,0,2,N,N,3,0,52864.7,12,7,3500.0,1,26,N,1,2,2,2
13-04600,45,2,6,0,2,1,2,1,1,3670.4,8,10,29900.0,5,172,N,2,2,2,2
17-03529,27,1,6,0,1,0,N,1,2,15097.5,4,10,100000.0,8,501,N,2,2,2,2
19-01700,57,1,4,0,1,0,N,1,1,3572.3,5,9,68000.0,8,501,N,2,2,2,2
06-07502,61,2,4,0,1,0,N,1,2,33632.6,11,10,85000.0,8,501,N,2,2,2,2
06-07502,67,2,6,0,1,0,N,1,2,33632.6,10,7,27200.0,4,225,N,2,2,2,2
38-00100,27,2,1,0,1,2,4,1,1,73.0,10,5,33000.0,5,282,N,2,2,2,2
38-00100,78,1,4,0,1,0,N,1,2,73.0,N,3,18000.0,3,147,N,2,1,2,1
06-08507,29,2,1,0,6,0,7,1,2,3305.1,13,10,14000.0,3,255,N,2,2,2,2
36-03710,66,2,6,0,2,0,N,1,2,52864.7,N,4,10200.0,2,83,N,1,1,2,1
38-00100,5,2,N,0,1,3,4,1,2,73.0,N,1,N,N,139,N,2,2,2,2
32-00405,55,1,4,0,6,N,N,3,0,7990.5,N,7,9900.0,2,75,N,1,2,2,1
24-01004,61,1,2,0,1,0,N,1,1,4187.9,10,9,467000.0,9,501,N,2,2,2,2
38-00100,34,1,1,0,1,4,6,1,2,73.0,17,7,36000.0,5,254,5,1,1,2,1
17-03529,45,2,1,0,1,2,4,1,1,15097.5,12,11,389000.0,9,501,N,2,2,2,2
40-00200,55,2,1,0,9,0,2,1,1,90.7,7,5,40000.0,7,501,N,2,2,2,2
30-00600,82,1,1,0,1,0,2,1,1,16.3,0,5,375750.0,9,501,N,2,2,2,2
24-01004,34,2,1,0,1,2,4,1,1,4187.9,12,10,213000.0,9,501,N,2,2,2,2
38-00100,56,2,6,0,1,0,N,1,2,73.0,N,5,0.0,0,0,N,1,2,2,1
36-03710,25,1,6,4,8,0,5,1,2,52864.7,11,7,10000.0,2,217,N,2,2,2,2
51-01301,39,1,6,1,8,0,N,1,2,11162.8,10,9,48000.0,6,363,N,2,2,2,2
51-01301,59,1,1,0,2,0,6,1,1,11162.8,6,8,155000.0,9,501,3,2,2,2,2
19-01700,67,1,1,0,2,0,3,1,1,3572.3,12,11,163600.0,9,501,N,2,2,2,2
32-00405,17,2,6,1,1,1,3,1,1,7990.5,N,4,0.0,0,37,N,2,2,2,2
19-01700,9,1,N,0,1,4,6,1,1,3572.3,N,3,N,N,257,N,2,2,2,2
36-04010,71,2,1,0,2,0,4,1,1,50441.6,N,8,9600.0,2,163,N,2,2,2,2
32-00405,63,2,1,0,1,0,2,1,1,7990.5,6,10,41000.0,6,501,N,2,2,2,2
06-07502,10,2,N,0,9,1,3,1,2,33632.6,N,3,N,N,482,N,2,2,2,2
17-03529,36,2,1,0,1,1,3,1,1,15097.5,11,9,50000.0,6,429,N,2,2,2,2
17-03529,19,1,6,0,2,0,4,1,1,15097.5,18,7,0.0,0,480,N,2,2,2,2
13-04600,73,1,4,0,2,0,N,1,2,3670.4,9,4,0.0,0,0,N,2,2,2,2
40-00200,47,1,1,0,3,1,3,1,1,90.7,16,9,50000.0,7,501,N,2,2,2,2
24-01004,59,1,1,0,1,0,3,1,1,4187.9,6,7,112000.0,8,501,N,2,2,2,2
38-00100,29,2,6,0,1,N,N,2,0,73.0,14,3,10000.0,2,N,N,1,2,2,2
06-08507,48,2,1,0,6,2,4,1,2,3305.1,11,9,300.0,1,501,N,2,2,2,2
30-00600,82,2,3,0,1,0,N,1,1,16.3,N,9,74500.0,8,501,N,2,2,2,2
06-07502,69,1,2,0,6,0,N,1,2,33632.6,N,7,75900.0,7,501,N,2,2,2,2
01-01301,23,2,6,0,9,0,N,1,1,2731.2,9,9,40000.0,6,302,N,2,2,2,2
38-00100,54,2,3,0,5,0,3,1,2,73.0,N,3,0.0,0,0,N,2,1,1,2
51-51255,49,2,4,0,6,0,N,1,1,11224.3,16,9,70000.0,7,501,N,2,2,2,2
51-51255,45,1,4,0,2,0,N,1,2,11224.3,7,5,29000.0,4,220,N,2,2,2,2
06-08507,5,2,N,0,6,2,4,1,1,3305.1,N,2,N,N,501,N,2,2,2,2
40-00200,40,2,2,0,9,0,3,1,1,90.7,12,8,0.0,0,216,N,2,2,2,2
13-04600,69,2,4,0,2,0,3,1,1,3670.4,N,5,28900.0,5,482,N,2,2,2,2
30-00600,62,2,4,0,1,0,N,1,1,16.3,N,5,9100.0,2,69,N,2,2,2,2
51-01301,29,1,6,0,1,0,N,1,2,11162.8,16,9,58000.0,6,439,N,2,2,2,2
06-08507,18,2,6,0,6,1,4,1,1,3305.1,N,4,30.0,1,501,N,2,2,2,2
29-01901,78,2,3,0,2,0,N,1,2,5434.8,13,4,0.0,0,0,N,2,2,2,2
17-03529,60,2,3,0,2,0,N,1,2,15097.5,N,4,9200.0,2,69,N,2,2,2,2
40-00200,48,1,1,0,3,0,2,1,1,90.7,4,5,17000.0,4,146,N,2,2,2,2
06-07502,82,1,1,0,1,0,2,1,1,33632.6,N,11,12800.0,3,181,N,2,2,2,2
26-02702,18,1,6,1,1,N,N,3,0,4817.2,14,7,79000.0,8,N,N,2,2,2,2
06-08507,33,1,1,0,1,0,2,1,2,3305.1,10,10,135000.0,9,501,N,2,2,2,2
26-02702,0,1,N,0,1,1,3,1,1,4817.2,N,N,N,N,501,N,N,N,2,2
26-02702,74,1,6,0,2,0,N,1,1,4817.2,10,5,25000.0,4,206,N,2,1,2,2
40-00200,21,2,6,0,2,N,N,3,0,90.7,14,7,4500.0,2,N,N,2,2,2,2
19-01700,41,2,1,0,6,1,3,1,1,3572.3,15,7,16000.0,3,264,N,2,2,2,2
36-03710,34,2,6,2,2,0,2,1,2,52864.7,6,5,0.0,0,124,N,2,2,2,2
19-01700,30,2,6,0,1,0,N,1,2,3572.3,10,11,130040.0,9,501,N,2,2,2,2
38-00100,3,2,N,0,1,3,5,1,1,73.0,N,1,N,N,139,N,N,N,2,2
06-08507,53,2,1,0,6,0,2,1,1,3305.1,9,10,581000.0,9,501,N,2,2,2,2
38-00100,35,2,6,0,1,0,2,1,1,73.0,12,7,30500.0,4,364,N,2,2,2,2
32-00405,62,2,1,1,8,0,4,1,1,7990.5,14,3,43700.0,6,401,N,2,2,2,1
17-03531,41,1,6,0,2,0,N,1,2,11171.6,10,7,30000.0,5,227,N,2,2,2,2
38-00100,72,1,3,0,1,0,N,1,1,73.0,0,9,425000.0,9,501,N,2,2,2,2
17-03529,78,1,4,0,2,0,3,1,1,15097.5,N,4,16800.0,3,139,N,2,2,2,2
24-01004,14,2,N,0,1,2,4,1,1,4187.9,N,3,N,N,501,N,2,2,2,2
06-08507,7,1,N,0,9,1,3,1,1,3305.1,N,2,N,N,501,N,2,2,2,2
38-00100,29,2,4,0,1,1,2,1,2,73.0,7,8,72000.0,8,411,N,2,2,2,2
30-00600,72,2,3,0,1,0,2,1,2,16.3,N,7,0.0,0,161,N,2,2,2,2
32-00405,35,2,6,0,2,2,3,1,1,7990.5,12,7,22000.0,4,166,N,2,2,2,2
36-03710,7,2,N,2,1,5,8,1,2,52864.7,N,3,N,N,177,N,2,2,2,2
26-02702,70,1,1,0,2,0,2,1,1,4817.2,11,12,80200.0,8,501,N,2,2,2,2
36-04010,6,1,N,0,2,4,5,1,2,50441.6,N,2,N,N,266,N,2,2,2,2
17-03531,77,2,3,0,2,0,3,1,1,11171.6,N,4,19800.0,3,96,N,2,1,2,2
24-01004,75,1,4,0,1,0,N,1,1,4187.9,15,5,16800.0,3,137,N,2,2,2,1
32-00405,59,1,6,0,1,0,N,1,2,7990.5,6,7,2200.0,1,16,N,2,2,2,2
06-07502,23,2,6,0,6,0,5,1,2,33632.6,10,9,75000.0,7,501,N,2,2,2,2
17-03531,77,2,6,0,1,N,N,3,0,11171.6,11,10,6200.0,2,50,N,2,2,2,2
24-01004,57,1,6,0,1,0,N,1,2,4187.9,15,9,150000.0,9,501,N,2,2,2,2
01-01301,1,1,N,0,2,0,4,1,1,2731.2,N,N,N,N,73,N,N,N,2,2
40-00200,84,1,1,0,1,0,2,1,1,90.7,N,10,48000.0,7,501,N,1,1,2,1
30-00600,33,2,1,0,1,0,5,1,1,16.3,0,5,0.0,0,239,N,2,2,2,2
51-51255,59,2,1,0,1,0,2,1,2,11224.3,11,10,185000.0,9,501,N,2,2,2,2
17-03529,57,1,6,0,2,0,N,1,1,15097.5,6,9,75000.0,8,501,N,2,2,2,2
17-03529,51,2,6,0,2,0,2,1,1,15097.5,10,9,80000.0,8,501,N,2,2,2,2
24-01004,12,2,N,0,1,2,4,1,2,4187.9,N,3,N,N,501,N,2,2,2,2
28-01100,70,2,1,0,2,0,2,1,1,2674.3,N,7,32000.0,6,443,N,2,2,2,2
06-08507,8,2,N,0,1,5,7,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
13-04600,75,2,1,0,2,0,2,1,1,3670.4,N,12,76000.0,8,501,N,2,2,2,2
19-01700,15,2,6,0,1,4,6,1,2,3572.3,N,4,0.0,0,207,N,2,2,2,2
29-01901,33,2,6,0,1,0,N,1,2,5434.8,11,11,126000.0,9,501,N,2,2,2,2
08-00803,48,1,1,0,1,3,6,1,1,3393.2,16,9,90000.0,8,459,N,2,2,2,2
08-00803,74,2,1,0,1,0,2,1,1,3393.2,N,10,51000.0,6,501,N,2,2,2,2
17-03529,80,1,1,0,1,0,2,1,1,15097.5,11,12,94000.0,8,501,N,2,2,2,2
19-01700,56,2,1,0,1,1,3,1,1,3572.3,12,10,80000.0,9,501,N,2,2,2,2
13-04600,18,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
26-02702,27,1,6,0,1,0,N,1,2,4817.2,5,9,14500.0,3,110,N,2,2,2,2
01-01301,18,1,6,0,2,0,N,1,2,2731.2,N,4,0.0,0,0,N,2,2,2,2
26-02702,34,1,6,0,1,0,N,1,1,4817.2,10,9,98700.0,9,501,N,2,2,2,2
26-02702,47,1,6,0,1,0,3,1,1,4817.2,11,10,10000.0,2,501,N,2,2,2,2
24-01004,6,1,N,0,1,3,5,1,1,4187.9,N,2,N,N,501,N,2,2,2,2
19-01700,18,1,6,0,1,N,N,3,0,3572.3,14,7,1500.0,1,N,N,2,2,2,2
