PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
48-02101,2,1,0,1,1,1,14,2,2,2,2,59,1,3,10,2,N,501,11771.272401000002,357.4
48-02101,1,1,1,8,1,2,3,2,2,2,2,46,3,7,7,8,N,202,50029.9869678,357.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,14,1,5,5,N,N,179,N,450.89999999999975
48-02515,1,1,0,1,1,1,9,2,2,2,2,63,0,2,9,8,N,501,50001.051124499994,2134.8
48-02510,2,1,0,1,1,1,10,2,2,2,2,59,0,2,7,9,N,501,15042.601043400002,3092.4
48-02510,1,N,0,1,1,1,N,2,2,2,1,7,2,4,3,N,N,188,N,3092.4
48-02516,2,1,0,1,1,1,6,2,2,2,2,57,0,2,9,4,N,501,-0.5549480999998195,1338.4
48-02102,1,1,0,1,1,1,12,2,2,2,2,58,0,2,5,4,N,501,39303.874134,450.89999999999975
48-02515,2,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,501,N,2134.8
48-02101,2,1,0,1,1,1,N,2,2,2,2,59,1,3,5,3,N,501,1029.569028599999,357.4
48-02102,1,1,0,1,1,1,3,2,1,2,2,61,0,2,5,6,N,110,36316.697487,450.89999999999975
48-02101,2,N,0,1,1,2,N,N,N,2,2,3,3,5,2,N,N,258,N,357.4
48-02516,1,3,0,1,1,1,N,2,2,2,2,78,0,N,7,0,N,335,-0.8676559499999712,1338.4
48-02102,2,4,0,1,1,1,12,2,2,2,2,69,0,N,7,6,N,501,23136.201248999998,450.89999999999975
48-02516,1,6,0,8,1,2,3,1,1,2,2,22,0,2,11,2,N,108,-0.14026109999940672,1338.4
48-02102,2,1,0,1,1,1,N,2,2,2,2,47,0,2,5,2,N,406,9179.7968598,450.89999999999975
48-02507,1,N,1,1,1,1,N,N,N,2,2,0,2,4,N,N,N,470,N,3731.1
48-02101,2,3,0,1,1,1,0,2,2,2,2,74,2,6,4,2,N,252,-0.10708614000031957,357.4
48-02102,1,6,1,1,1,1,16,2,2,2,2,27,1,4,9,8,N,501,82142.403777,450.89999999999975
48-02507,1,N,0,1,1,1,N,2,2,2,2,11,0,2,3,N,N,156,N,3731.1
48-02510,2,1,0,6,1,1,N,2,2,2,2,66,0,2,9,9,N,501,92283.6132918,3092.4
48-02510,1,1,0,1,1,1,10,2,2,1,2,77,0,2,5,3,N,304,11767.475899199999,3092.4
48-02515,2,1,0,1,1,1,3,2,2,2,2,35,2,4,7,7,N,387,52036.567653,2134.8
48-02507,1,4,0,1,1,2,4,1,1,2,2,54,0,N,9,8,N,501,117941.604669,3731.1
48-02102,2,5,0,1,1,1,N,2,2,2,2,67,0,4,5,1,N,232,36593.4511278,450.89999999999975
48-02510,2,6,1,1,1,2,6,2,2,2,2,15,2,4,3,0,N,159,14654.015628000001,3092.4
48-02102,1,1,0,1,1,1,10,2,2,2,1,57,0,2,6,7,N,501,60029.90500499999,450.89999999999975
48-02515,2,N,1,1,1,1,N,N,N,2,2,0,1,4,N,N,N,501,N,2134.8
48-02515,2,1,4,1,1,2,11,2,2,2,2,44,1,2,7,2,N,484,19800.502182300002,2134.8
48-02507,2,3,0,1,1,1,7,2,2,2,2,68,0,N,7,5,N,425,0.010380300000178977,3731.1
48-02507,1,1,0,5,3,0,3,1,1,2,2,82,N,N,9,3,N,32,486330.50218199997,3731.1
48-02516,1,1,0,1,1,1,16,2,2,2,2,81,0,2,8,6,N,501,30973.066194,1338.4
48-02515,1,N,0,1,1,1,N,N,N,2,2,4,3,7,1,N,N,40,N,2134.8
48-02102,2,1,0,1,1,1,12,2,2,2,2,52,0,2,5,9,N,501,136694.385534,450.89999999999975
48-02102,2,1,0,1,1,1,9,2,2,2,2,64,0,3,7,4,N,501,22171.7620005,450.89999999999975
48-02101,2,6,0,1,1,1,9,2,2,2,2,34,1,5,9,0,N,331,15537.9692076,357.4
48-02507,2,1,0,2,1,1,11,2,2,2,2,58,0,2,10,8,N,501,100854.83305799999,3731.1
48-02516,1,6,0,3,1,1,13,2,2,2,2,17,3,7,5,0,N,158,10168.5740037,1338.4
48-02101,2,1,0,3,1,2,12,2,2,2,2,46,0,2,6,6,N,8,45035.0549712,357.4
48-02516,2,1,0,2,1,2,11,2,2,2,2,38,3,5,3,0,N,87,6475.5662307,1338.4
48-02516,1,1,0,1,1,1,17,2,2,2,2,35,0,3,7,8,N,481,213532.77224999998,1338.4
48-02102,1,1,0,1,1,1,N,2,2,2,2,67,1,3,7,2,N,141,0.18302550000043993,450.89999999999975
48-02101,2,N,0,1,1,1,N,2,2,2,2,12,2,4,2,N,N,501,N,357.4
48-02507,1,1,0,2,1,1,N,2,1,2,2,60,0,2,12,6,N,256,34427.8362855,3731.1
48-02101,2,3,0,1,1,2,15,1,1,2,2,92,0,N,1,4,N,95,14388.505929000003,357.4
48-02516,2,1,1,1,1,1,4,2,2,2,2,69,2,4,5,8,N,501,88471.762995,1338.4
48-02510,2,N,4,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,N,3092.4
48-02102,1,1,0,1,1,2,N,2,2,2,2,42,2,5,4,0,N,141,-1.4012480999999752,450.89999999999975
48-02510,1,1,1,2,1,2,3,2,2,2,2,31,0,5,3,4,N,229,30972.490710000005,3092.4
48-02507,1,1,0,1,1,1,5,2,2,2,2,63,0,2,5,7,N,501,58917.172839000006,3731.1
48-02102,1,6,1,1,1,1,N,2,2,2,2,17,0,6,4,3,N,27,3944.2871622000002,450.89999999999975
48-02507,2,4,0,1,1,2,4,2,1,2,2,72,0,2,7,6,N,489,39506.5138986,3731.1
48-02102,2,5,0,1,3,0,6,1,1,1,2,75,N,N,5,0,N,64,0.039154499999312975,450.89999999999975
48-02102,2,4,0,1,1,1,6,2,2,2,2,66,0,2,5,0,N,390,-0.03701249999994616,450.89999999999975
48-02101,1,6,0,1,1,1,1,2,2,2,2,38,1,6,4,0,N,86,54.09123531000023,357.4
48-02102,2,6,0,6,1,1,N,2,2,2,2,17,1,4,5,0,N,414,19821.0943539,450.89999999999975
48-02507,2,4,0,2,1,2,5,2,2,2,2,39,1,N,7,9,N,293,30000.058158,3731.1
48-02101,1,1,0,3,1,2,6,2,2,2,2,46,1,3,7,9,N,483,57493.725859499995,357.4
48-02102,2,3,0,1,1,1,6,2,2,2,2,39,1,4,3,6,N,243,31649.356372200004,450.89999999999975
48-02515,2,6,0,2,1,2,12,2,2,2,2,27,0,3,9,3,N,257,14833.501470900002,2134.8
48-02510,1,1,4,1,1,1,16,2,2,2,2,62,0,2,6,8,N,501,97238.347731,3092.4
48-02101,1,1,0,1,1,1,4,2,2,2,2,48,2,4,7,9,N,501,114397.27488000001,357.4
48-02102,1,6,0,1,1,1,N,2,2,2,2,60,0,4,4,0,N,435,15086.6644992,450.89999999999975
48-02102,1,N,0,1,1,2,N,2,2,2,2,5,2,4,3,N,N,339,N,450.89999999999975
48-02510,2,6,0,1,1,1,N,2,2,2,2,23,2,4,9,0,N,501,11990.4971067,3092.4
48-02102,2,N,0,1,1,2,N,2,2,1,2,7,3,8,3,N,N,200,N,450.89999999999975
48-02102,2,6,0,1,1,1,14,2,2,2,2,18,3,4,5,2,N,471,13965.895868399999,450.89999999999975
48-02101,2,1,1,1,1,1,0,2,2,2,2,38,2,6,7,0,N,249,463.6939188000006,357.4
48-02102,1,N,0,1,1,1,N,1,2,2,2,12,0,4,5,N,N,501,N,450.89999999999975
48-02507,1,N,4,8,3,0,N,N,N,2,2,4,N,N,N,N,N,N,N,3731.1
48-02102,1,1,0,1,1,1,N,2,2,2,2,68,0,2,7,3,N,311,56.306002410000474,450.89999999999975
48-02516,2,4,0,1,1,1,N,2,2,2,2,87,0,N,4,1,N,396,19797.1034415,1338.4
48-02101,2,5,0,1,1,2,12,2,2,2,2,70,0,N,4,0,N,5,0.0019173000000591855,357.4
48-02510,2,1,0,1,1,1,6,2,2,2,2,77,0,2,9,3,N,501,-0.7673694000004616,3092.4
48-02507,2,4,0,1,1,2,10,2,2,2,2,72,0,3,6,3,N,177,2585.7742428,3731.1
48-02102,1,1,0,1,1,1,10,2,2,2,2,55,0,3,9,4,N,501,27182.708531999997,450.89999999999975
48-02510,2,6,0,1,1,1,N,2,2,2,2,15,2,4,4,0,N,136,13054.2665862,3092.4
48-02101,1,N,0,1,1,2,N,N,N,2,2,0,2,4,N,N,N,320,N,357.4
48-02516,1,N,0,1,1,1,N,2,2,2,2,9,2,5,3,N,N,52,N,1338.4
48-02102,2,1,0,1,1,2,10,2,2,2,2,32,1,3,4,4,N,249,-0.1587104400005046,450.89999999999975
48-02510,2,6,0,1,1,1,N,2,2,2,2,15,0,3,4,0,N,501,-0.2638208999997005,3092.4
48-02507,2,1,0,1,1,1,16,2,2,2,2,47,0,2,10,9,N,501,97036.505181,3731.1
48-02102,2,N,0,1,1,1,N,2,2,2,2,11,0,2,1,N,N,206,N,450.89999999999975
48-02516,2,6,1,1,1,1,9,2,2,2,2,32,0,3,7,3,N,231,16818.7765536,1338.4
48-02102,1,1,0,1,1,1,15,2,2,2,2,47,0,2,5,4,N,184,25091.086545,450.89999999999975
48-02510,1,1,0,1,1,1,12,2,2,2,2,46,0,2,5,7,N,470,54551.830494,3092.4
48-02515,1,6,1,1,1,1,6,2,2,2,2,17,3,6,5,1,N,424,0.08146949999991193,2134.8
48-02515,1,N,4,8,1,1,N,N,N,2,2,4,2,4,2,N,N,428,N,2134.8
48-02516,2,1,0,1,1,1,11,2,2,2,2,34,0,3,9,4,N,501,-0.5727203999995254,1338.4
48-02507,1,3,0,1,1,1,14,2,2,2,2,17,0,4,5,4,N,470,-0.10937114999978803,3731.1
48-02507,1,1,0,1,1,1,12,2,2,2,2,51,1,4,7,9,N,501,117448.84649399998,3731.1
48-02102,2,1,0,1,1,1,12,2,2,2,2,61,0,7,12,4,N,480,27195.972591899997,450.89999999999975
48-02510,2,N,0,1,1,2,N,N,N,2,2,4,2,4,1,N,N,206,N,3092.4
48-02516,1,5,0,1,1,1,16,2,2,2,2,87,0,2,9,9,N,501,134998.984281,1338.4
48-02515,2,N,1,1,1,1,N,2,2,2,2,9,3,5,3,N,N,501,N,2134.8
48-02102,1,6,1,1,1,2,1,2,2,2,2,32,2,6,7,3,N,467,9022.126092,450.89999999999975
48-02510,2,1,0,1,1,1,12,2,2,2,2,51,0,2,7,5,N,501,40147.9424409,3092.4
48-02101,1,3,1,8,1,2,3,2,2,2,2,42,5,7,4,6,N,197,24770.8271601,357.4
48-02516,2,1,0,6,1,1,7,2,2,2,2,58,0,2,10,8,N,501,95050.222155,1338.4
48-02516,1,1,1,1,1,1,6,2,2,2,2,33,1,3,7,7,N,446,68105.79045900001,1338.4
48-02516,1,N,0,9,1,2,N,2,2,2,2,10,2,6,3,N,N,366,N,1338.4
48-02101,2,1,0,1,1,1,N,2,2,2,2,60,0,3,5,3,N,185,8799.571195800001,357.4
48-02102,1,1,1,1,1,1,9,2,2,2,2,65,0,2,5,7,N,501,50113.60479299999,450.89999999999975
48-02102,1,N,1,1,1,1,N,N,N,2,2,4,3,5,4,N,N,501,N,450.89999999999975
48-02515,2,N,0,1,1,1,N,N,N,2,2,0,2,4,N,N,N,265,N,2134.8
48-02102,2,N,0,1,1,1,N,2,2,2,2,8,0,3,3,N,N,501,N,450.89999999999975
48-02507,2,N,0,1,1,1,N,N,N,2,2,1,2,5,N,N,N,257,N,3731.1
48-02102,2,1,0,1,1,1,N,2,2,2,2,65,0,2,7,3,N,501,-0.2384319000002506,450.89999999999975
48-02101,1,1,0,1,1,1,17,2,2,2,1,75,0,2,7,7,N,384,71009.23079880001,357.4
48-02507,2,1,2,1,1,2,3,2,2,2,2,67,0,2,4,7,N,402,72798.854016,3731.1
48-02516,1,1,0,1,1,1,6,2,2,2,2,41,3,5,5,3,N,356,466.2607466999998,1338.4
48-02510,2,4,0,1,1,1,10,2,2,2,2,69,0,N,7,8,N,224,56003.361939,3092.4
48-02102,1,N,0,1,1,2,N,2,2,2,2,8,3,5,3,N,N,182,N,450.89999999999975
48-02507,2,1,0,1,1,1,11,2,2,2,2,52,0,2,8,7,N,501,74668.288401,3731.1
48-02510,2,6,0,1,1,1,N,2,2,2,2,62,0,2,9,0,N,501,14637.563556000001,3092.4
48-02507,1,6,0,1,1,2,N,2,2,2,2,17,2,4,4,0,N,317,15244.4300526,3731.1
48-02515,1,1,0,1,1,2,10,2,2,2,2,32,1,3,9,5,N,203,23379.786700200002,2134.8
48-02102,2,1,0,1,1,1,15,2,2,2,2,42,0,2,7,9,N,501,134540.32353300002,450.89999999999975
48-02507,1,6,1,2,1,2,14,2,2,2,2,31,2,4,7,6,N,37,31274.946481799998,3731.1
48-02101,2,1,0,1,1,1,12,2,1,1,2,69,0,5,5,6,N,415,39999.414252,357.4
48-02102,2,4,0,1,1,1,1,2,2,2,2,52,0,N,9,3,N,384,0.12547709999944345,450.89999999999975
48-02102,1,6,1,1,1,1,13,2,2,2,2,30,3,N,7,7,N,200,67426.770117,450.89999999999975
48-02510,2,1,0,1,1,1,N,2,2,2,2,56,0,3,5,1,N,501,0.15145851000033872,3092.4
48-02507,1,6,0,1,1,2,4,2,2,2,2,51,2,4,7,6,N,436,30145.782554999998,3731.1
48-02101,2,2,0,1,1,1,5,2,2,2,2,69,0,2,8,8,N,501,79665.61034880001,357.4
48-02515,1,5,0,1,1,2,4,2,2,2,2,34,0,2,5,6,N,254,30003.454359900003,2134.8
48-02515,2,1,0,1,1,1,N,2,2,2,2,28,0,6,10,0,N,146,12011.067274500001,2134.8
48-02515,2,5,0,1,1,1,5,2,2,2,2,57,0,N,9,9,N,501,308748.157242,2134.8
48-02510,2,2,0,1,1,1,10,2,2,2,2,55,2,3,10,8,5,337,53730.640215,3092.4
48-02101,2,4,0,1,1,1,2,2,2,1,2,66,0,3,9,7,N,184,70535.52960719999,357.4
48-02507,2,4,0,1,1,2,12,2,2,2,2,52,0,N,2,7,N,84,57112.311144,3731.1
48-02516,1,4,0,1,1,1,16,2,2,2,2,57,0,N,3,6,N,501,30007.336337999994,1338.4
48-02515,2,6,0,1,1,2,N,2,2,2,2,20,0,2,4,2,N,111,12008.607926700002,2134.8
48-02102,1,1,0,1,1,1,11,2,2,2,2,53,0,2,8,6,N,501,41047.5788058,450.89999999999975
48-02515,2,N,1,1,3,0,N,N,N,2,2,1,N,N,N,N,N,498,N,2134.8
48-02510,1,1,1,1,1,2,10,2,2,2,2,44,2,4,7,8,N,40,95822.8305825,3092.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,10,3,6,3,N,N,415,N,450.89999999999975
48-02102,2,N,0,1,1,2,N,2,2,2,2,6,2,5,7,N,N,501,N,450.89999999999975
48-02101,2,1,0,1,1,1,11,2,2,2,2,34,0,3,9,6,N,276,0.12463079999997717,357.4
48-02101,2,N,0,1,1,1,N,N,N,2,2,4,1,3,1,N,N,501,N,357.4
48-02102,2,1,0,1,1,1,N,2,2,2,2,58,2,4,7,0,N,501,-0.5089940099996966,450.89999999999975
48-02102,2,6,1,1,1,1,8,2,2,2,2,16,3,6,4,0,N,401,12027.014951699999,450.89999999999975
48-02510,1,1,0,1,1,1,4,2,2,2,2,56,0,3,10,9,N,501,138967.928169,3092.4
48-02101,2,1,0,3,1,1,10,2,2,2,2,44,3,5,3,3,N,236,455.71500240000023,357.4
48-02510,2,4,0,1,1,1,5,2,2,2,2,48,0,3,5,6,N,439,22043.6668788,3092.4
48-02516,1,6,0,1,1,1,6,2,2,2,2,22,0,2,7,5,N,501,31459.240155,1338.4
48-02102,1,1,0,1,1,1,N,2,2,2,2,60,0,2,7,8,N,501,84142.371474,450.89999999999975
48-02515,1,1,0,1,1,1,14,2,2,2,2,50,3,5,10,8,5,342,225859.97805,2134.8
48-02101,2,6,0,1,1,1,6,2,2,2,2,20,1,3,4,0,N,501,465.41825504999997,357.4
48-02516,2,5,1,1,1,2,15,2,2,2,2,25,0,2,5,6,N,112,39756.3856662,1338.4
48-02510,2,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,57,N,3092.4
48-02515,2,1,1,1,1,1,4,2,2,2,2,82,2,6,6,0,N,242,65002.82727750001,2134.8
48-02516,2,6,2,1,1,1,15,2,2,2,2,25,0,2,4,0,N,501,-0.5755978199995297,1338.4
48-02102,1,6,0,1,1,1,N,2,2,2,2,17,1,6,4,0,N,109,14420.1719361,450.89999999999975
48-02510,2,4,0,1,1,1,4,2,2,2,2,66,0,N,7,7,N,276,73996.250034,3092.4
48-02507,2,N,0,2,1,2,N,2,2,2,2,14,1,4,3,N,N,414,N,3731.1
48-02101,2,1,1,3,1,1,7,2,2,2,2,24,0,3,8,6,N,501,27178.471954200002,357.4
48-02507,2,N,1,1,1,1,N,2,2,2,2,5,1,2,3,N,N,200,N,3731.1
48-02102,1,1,0,1,1,2,10,2,2,2,2,32,1,3,9,9,N,501,60011.261016000004,450.89999999999975
48-02102,1,6,0,1,1,1,N,2,2,2,2,15,0,3,4,0,N,348,6690.253075800001,450.89999999999975
48-02102,2,1,0,1,1,1,N,2,2,2,2,58,0,2,5,3,N,0,12979.4020419,450.89999999999975
48-02101,1,1,0,1,1,1,10,2,2,2,2,55,0,2,6,7,N,501,49990.535847,357.4
48-02516,1,N,1,1,1,1,N,N,N,2,2,3,1,4,1,N,N,210,N,1338.4
48-02510,2,6,0,9,1,1,16,1,2,2,2,23,2,3,5,2,N,232,369.53542709999965,3092.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,8,4,6,3,N,N,126,N,1338.4
48-02510,1,N,1,1,1,1,N,2,2,2,2,12,2,4,3,N,N,483,N,3092.4
48-02515,1,N,0,1,1,1,N,N,N,2,2,2,2,4,N,N,N,N,N,2134.8
48-02102,1,N,0,4,1,2,N,2,2,2,2,11,3,5,3,N,N,262,N,450.89999999999975
48-02507,1,6,0,2,1,1,6,2,2,2,2,62,5,8,3,1,N,243,14387.9177505,3731.1
48-02515,2,6,0,1,1,1,N,2,2,2,2,16,2,4,4,0,N,501,19903.683924599998,2134.8
48-02101,1,1,1,1,1,1,10,2,2,2,2,38,1,2,8,3,N,483,19854.270160199998,357.4
48-02102,2,1,0,1,1,1,9,2,2,2,2,64,1,4,9,8,N,501,162707.430228,450.89999999999975
48-02516,1,1,0,1,1,1,9,2,2,2,2,72,0,2,7,6,N,226,23771.133592500002,1338.4
48-02102,2,1,0,1,1,2,N,2,1,2,2,47,1,2,8,6,N,64,-0.036504719999356894,450.89999999999975
48-02507,2,1,0,1,1,1,15,2,2,2,2,16,1,3,5,0,N,346,19766.596019099998,3731.1
48-02102,1,6,1,1,1,1,6,2,2,2,2,22,1,3,4,5,N,331,40001.3886699,450.89999999999975
48-02102,2,N,0,2,1,1,N,N,N,2,2,1,1,5,N,N,N,501,N,450.89999999999975
48-02516,1,N,0,6,1,1,N,2,2,2,2,13,3,6,3,N,N,123,N,1338.4
48-02516,1,1,0,1,1,1,3,2,2,2,2,68,1,2,5,7,N,501,51980.339480999995,1338.4
48-02516,2,3,0,1,1,1,N,2,2,2,2,33,2,4,8,6,N,436,-0.04437530999985029,1338.4
48-02507,1,N,0,1,1,1,N,2,2,2,2,10,2,4,3,N,N,436,N,3731.1
48-02102,1,1,0,1,1,1,N,2,2,2,2,71,0,3,7,0,N,469,16836.91107,450.89999999999975
48-02516,1,1,1,1,1,1,3,2,2,2,2,29,2,5,6,8,N,206,75724.6620648,1338.4
48-02516,2,N,0,6,1,1,N,N,N,2,2,1,1,2,N,N,N,374,N,1338.4
48-02515,1,6,0,1,1,1,7,2,2,2,2,22,1,3,7,7,N,238,59891.560344,2134.8
48-02507,2,1,0,1,1,1,3,2,2,2,2,56,0,2,9,5,N,460,30988.291130999998,3731.1
48-02510,2,6,1,1,1,2,N,2,2,2,2,15,2,4,3,0,N,55,11999.526281400002,3092.4
48-02510,1,1,0,1,1,1,4,2,2,2,2,53,0,7,12,9,N,501,107077.50769800002,3092.4
48-02507,2,1,0,1,1,1,15,2,2,2,2,47,0,2,10,8,N,501,92582.149002,3731.1
48-02515,2,1,0,1,1,1,14,2,1,1,2,59,1,2,4,1,N,74,39756.1994802,2134.8
48-02101,2,3,0,1,1,1,4,2,2,2,2,62,0,N,6,6,N,501,30982.883274,357.4
48-02101,2,1,0,1,1,1,4,2,2,2,2,56,0,4,9,8,N,501,89822.4036318,357.4
48-02510,1,6,1,1,1,1,6,2,2,2,2,18,0,2,4,4,N,293,21111.696776099998,3092.4
48-02101,1,1,1,1,1,1,3,2,2,2,2,68,0,2,5,5,N,297,21228.8069238,357.4
48-02510,1,1,0,8,1,1,10,2,2,2,2,37,0,3,5,4,N,464,40089.807555,3092.4
48-02102,1,1,0,1,1,1,11,2,2,2,2,34,0,3,9,3,N,15,55.028343300000415,450.89999999999975
48-02510,1,1,0,6,1,1,3,2,2,2,2,68,0,2,9,9,N,501,94791.245892,3092.4
48-02515,1,1,0,1,1,1,11,2,2,2,2,74,0,2,10,7,N,501,74764.885083,2134.8
48-02102,1,N,0,1,1,2,N,N,N,2,2,4,3,5,2,N,N,307,N,450.89999999999975
48-02101,1,1,0,1,1,1,3,2,2,2,2,44,2,4,2,7,N,501,55355.32887150001,357.4
48-02101,1,N,0,1,1,1,N,N,N,2,1,1,0,2,N,N,N,331,N,357.4
48-02102,1,N,0,1,1,2,N,N,N,2,2,4,3,5,2,N,N,209,N,450.89999999999975
48-02507,2,4,0,1,1,2,N,2,2,2,2,74,0,3,7,3,N,292,12005.6407989,3731.1
48-02507,1,6,0,1,1,1,6,2,2,2,2,57,0,N,9,9,N,501,117659.59212,3731.1
48-02510,2,1,0,6,1,1,11,2,2,2,2,29,0,7,10,0,N,501,381.5080332000007,3092.4
48-02101,2,1,0,1,1,1,15,2,2,2,2,66,0,2,9,3,N,183,15281.888983200002,357.4
48-02101,1,1,0,1,1,1,15,2,2,2,2,41,3,5,10,9,N,501,206235.017331,357.4
48-02102,2,4,1,1,1,1,12,2,2,2,2,27,0,N,9,0,N,501,4181.0573595000005,450.89999999999975
48-02101,2,6,0,1,1,1,14,2,2,2,2,15,1,3,4,3,N,159,364.9273235999999,357.4
48-02510,2,6,0,1,1,1,N,2,2,2,2,55,0,3,7,3,N,76,-0.014416289999644505,3092.4
48-02516,1,1,0,1,1,1,10,2,2,2,2,69,0,2,10,8,N,501,79976.5054242,1338.4
48-02507,1,1,0,1,1,1,16,2,2,2,2,51,0,2,10,7,N,488,52076.318364000006,3731.1
48-02507,1,1,0,1,1,1,6,2,2,2,2,34,0,2,7,7,N,216,59174.59529519999,3731.1
48-02102,1,1,0,1,1,1,4,2,2,2,2,64,0,3,7,9,N,501,123901.05462,450.89999999999975
48-02507,1,1,0,1,1,1,14,2,2,2,2,48,0,2,6,7,N,488,68923.9890675,3731.1
48-02510,1,6,0,1,1,2,0,2,1,1,2,16,3,6,4,0,N,288,387.9873060000009,3092.4
48-02102,1,6,0,1,1,1,14,2,2,2,2,18,0,2,4,1,N,475,-0.3653769000002285,450.89999999999975
48-02101,1,6,0,1,1,1,15,2,2,2,2,29,0,6,7,3,N,166,3074.575118999999,357.4
48-02102,2,1,0,1,1,1,10,2,2,2,2,41,0,5,9,5,N,498,23737.929012,450.89999999999975
48-02516,1,6,0,1,1,2,6,1,2,2,2,23,0,2,5,2,N,271,9326.7551622,1338.4
48-02101,2,5,0,2,1,2,12,2,2,2,2,24,0,N,9,7,N,32,62176.798845,357.4
48-02516,2,6,0,1,1,1,7,2,2,2,2,18,0,6,4,1,N,206,12007.414643700002,1338.4
48-02507,2,2,0,2,1,2,10,2,2,2,2,50,2,5,3,0,N,211,12033.082076399998,3731.1
48-02101,2,1,0,4,1,1,N,2,2,2,2,30,1,3,7,2,N,501,14460.752021100001,357.4
48-02102,2,4,0,1,1,1,16,2,2,1,1,64,0,2,9,6,N,379,45022.5542739,450.89999999999975
48-02102,1,1,0,1,1,1,N,2,1,2,2,78,1,5,8,5,N,294,36621.5135895,450.89999999999975
48-02515,2,6,1,1,1,2,10,2,2,2,2,24,0,N,9,2,N,303,14679.288684900002,2134.8
48-02507,2,5,0,2,1,2,8,1,1,2,2,76,0,6,8,2,N,1,11775.3955746,3731.1
48-02515,1,1,1,1,1,1,9,2,2,2,2,37,2,5,11,8,N,320,85031.671977,2134.8
48-02515,1,1,0,1,1,1,5,2,2,2,2,22,0,3,7,6,N,501,24994.4331609,2134.8
48-02516,2,6,0,1,1,2,11,2,2,2,2,25,0,N,9,9,N,501,45881.707032,1338.4
48-02516,1,N,1,1,1,1,N,2,2,2,2,7,3,5,3,N,N,501,N,1338.4
48-02101,2,1,0,1,1,1,15,2,2,2,2,27,1,4,9,0,N,501,3457.534332000001,357.4
48-02516,1,N,0,1,1,2,N,2,2,2,2,5,4,6,3,N,N,112,N,1338.4
48-02510,2,1,1,1,1,1,9,2,2,2,2,43,0,4,7,8,N,501,55491.587403,3092.4
48-02101,2,N,0,2,1,1,N,2,2,2,2,12,2,4,3,N,N,288,N,357.4
48-02101,1,1,0,1,1,1,3,2,2,2,2,28,3,6,9,8,N,249,61743.70482,357.4
48-02102,1,2,0,1,1,1,N,2,2,2,2,79,3,5,7,6,N,251,23970.775762499998,450.89999999999975
48-02516,1,N,1,1,1,1,N,N,N,2,2,0,3,5,N,N,N,465,N,1338.4
48-02516,2,1,1,7,1,1,10,2,2,2,2,57,0,2,8,9,N,501,207421.445301,1338.4
48-02507,2,3,0,1,2,0,12,1,1,2,1,92,N,N,9,3,N,224,-0.5969245799997225,3731.1
48-02101,2,1,1,1,1,1,14,2,2,2,2,46,1,2,5,5,N,230,39263.6478024,357.4
48-02515,2,1,0,1,1,1,N,2,2,2,2,62,0,2,9,0,N,501,14547.847292999999,2134.8
48-02102,2,2,0,6,1,1,N,2,2,2,2,18,0,7,5,0,N,268,9278.791956000001,450.89999999999975
48-02101,2,N,0,2,1,1,N,2,2,2,2,10,0,2,6,N,N,304,N,357.4
48-02507,2,N,1,8,1,1,N,2,2,2,2,5,2,5,3,N,N,266,N,3731.1
48-02102,1,2,3,1,2,0,13,1,2,2,2,29,N,N,4,0,1,45,-0.3129062999996677,450.89999999999975
48-02101,1,6,0,2,1,2,N,1,2,2,2,20,2,4,7,0,N,233,-0.45169950000035897,357.4
48-02101,2,N,1,1,1,1,N,2,2,2,2,14,1,4,3,N,N,501,N,357.4
48-02515,1,1,0,1,1,1,16,2,2,2,2,72,0,2,10,8,N,501,66836.746683,2134.8
48-02101,2,1,0,1,1,1,15,2,2,2,2,33,0,4,9,3,N,501,7789.518916200001,357.4
48-02102,1,1,0,1,1,1,11,2,2,2,2,34,0,3,9,7,N,296,59962.784952,450.89999999999975
48-02516,2,4,0,1,1,1,N,2,2,2,2,29,0,N,7,4,N,381,-0.4554232199998296,1338.4
48-02515,1,6,0,1,1,1,7,2,2,2,2,66,0,N,9,8,N,501,79840.230813,2134.8
48-02102,2,4,0,1,1,1,4,2,2,2,2,77,5,N,9,0,N,358,-0.5282896500002607,450.89999999999975
48-02516,1,N,4,1,1,1,N,2,2,2,2,7,3,5,3,N,N,217,N,1338.4
48-02510,2,1,0,1,1,1,5,2,2,2,2,50,0,2,7,8,N,501,48444.342361799994,3092.4
48-02516,1,N,4,8,1,1,N,2,2,2,2,14,2,4,3,N,N,158,N,1338.4
48-02515,2,1,1,1,1,2,6,2,2,2,2,50,1,3,7,2,N,114,41967.792955200006,2134.8
48-02101,1,N,0,1,1,2,N,N,N,2,2,1,1,3,N,N,N,98,N,357.4
48-02102,2,1,1,1,1,2,10,2,2,2,2,32,0,2,5,3,N,72,-0.26153588999932254,450.89999999999975
