AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
23,1,6,1,1,2,9,6,N
23,1,6,1,1,2,9,9,N
23,1,6,1,1,2,9,9,N
23,1,6,1,1,2,9,9,N
23,2,6,1,1,2,9,5,N
23,2,6,1,1,2,9,5,N
23,2,6,1,1,2,9,5,N
23,2,6,1,1,2,9,5,N
23,2,6,1,1,2,9,5,N
23,2,6,2,1,1,7,2,N
23,2,6,2,1,2,9,5,N
24,1,6,6,1,1,9,1,N
24,1,6,6,3,0,9,7,N
24,1,6,6,3,0,9,7,N
24,2,6,6,1,2,9,5,N
24,2,6,6,1,2,9,5,N
24,2,N,7,1,1,7,0,3
25,2,6,2,1,1,5,0,N
25,2,6,2,1,1,5,0,N
26,1,1,1,1,2,5,5,N
26,1,6,1,1,1,5,6,N
26,2,6,2,1,1,6,6,N
26,2,6,5,3,2,9,1,1
28,1,1,1,1,2,9,8,5
28,1,6,6,1,2,10,4,N
28,1,6,6,1,2,10,4,N
28,1,6,9,1,2,9,7,N
28,2,1,1,1,2,7,2,N
29,1,1,1,1,2,5,4,N
29,1,6,1,1,2,9,7,N
29,1,6,1,1,2,9,7,N
29,1,6,1,1,2,9,7,N
29,1,6,1,1,2,9,7,N
29,1,6,1,1,2,9,7,N
29,1,6,2,1,2,9,6,N
29,2,1,8,1,1,8,0,N
29,2,6,1,2,0,3,2,N
29,2,6,9,1,1,7,5,N
30,1,1,1,1,1,11,8,N
30,1,6,1,3,0,8,3,N
30,1,6,6,3,0,12,8,N
31,1,1,8,1,1,4,3,N
31,1,N,8,3,1,10,3,6
31,2,5,2,1,1,7,5,N
31,2,6,1,1,1,11,9,N
31,2,6,1,1,1,8,3,N
31,2,6,2,1,2,5,7,N
31,2,6,4,2,1,3,9,3
32,1,1,1,1,1,7,7,N
32,1,1,1,1,1,7,7,N
34,2,1,1,1,2,9,0,N
34,2,1,1,1,2,9,0,N
34,2,6,2,1,2,10,9,N
34,2,6,2,1,2,4,1,N
35,1,6,8,1,2,4,2,N
35,2,1,1,1,2,9,7,N
35,2,5,7,1,0,1,5,6
36,1,6,3,1,2,5,1,N
36,2,1,1,1,1,11,1,N
37,1,2,2,1,2,1,5,N
37,2,6,1,1,2,9,9,N
37,2,6,1,1,2,9,9,N
38,2,4,3,1,1,9,3,N
38,2,6,6,1,1,10,6,N
39,1,6,1,2,0,6,0,N
39,2,1,9,1,2,4,3,N
39,2,6,2,1,2,8,6,N
40,1,4,1,1,1,4,0,N
40,2,1,3,1,1,5,1,N
40,2,4,1,1,2,9,7,N
41,1,1,1,1,1,10,9,N
41,1,1,1,1,1,10,9,N
41,1,1,1,1,1,10,9,N
41,1,1,1,1,1,10,9,N
41,2,1,1,1,2,10,8,N
41,2,4,2,3,1,5,6,6
42,1,1,1,1,1,12,9,N
42,1,1,1,1,1,12,9,N
42,1,1,2,1,1,11,1,N
42,1,1,6,1,1,11,9,N
42,2,1,8,1,1,9,6,N
42,2,4,2,1,1,7,6,N
42,2,4,2,1,1,7,6,N
43,1,2,4,1,2,1,2,N
43,1,4,6,1,1,9,5,N
43,2,1,1,1,1,7,4,N
43,2,1,6,1,1,10,8,N
43,2,2,2,1,2,7,5,N
44,1,4,1,1,2,10,9,N
45,2,1,1,1,1,12,1,N
46,1,1,1,1,1,5,9,N
46,1,1,1,1,1,5,9,N
46,1,4,1,1,1,8,7,N
46,1,4,2,1,2,6,5,N
46,1,6,1,1,2,5,2,N
47,1,1,1,1,1,5,2,N
47,2,1,6,1,1,10,9,N
47,2,1,6,1,1,11,9,N
48,1,1,1,1,1,7,9,N
48,1,1,8,1,2,7,6,N
49,1,1,9,1,1,5,8,N
49,1,N,2,3,0,9,9,1
49,2,1,1,1,1,11,0,N
49,2,1,1,1,1,11,0,N
49,2,1,9,1,1,10,9,N
49,2,3,5,2,1,6,4,5
50,2,1,2,1,1,9,8,N
50,2,6,2,1,2,9,9,N
51,2,4,1,1,2,9,9,N
51,2,4,8,1,2,5,3,N
52,2,1,1,1,2,2,3,N
52,2,2,2,1,2,9,8,N
53,1,2,1,1,2,4,3,N
53,1,6,1,1,1,5,9,N
53,1,6,2,1,2,5,4,4
53,2,1,1,1,1,7,9,N
53,2,1,6,1,2,9,4,N
53,2,4,8,3,2,1,2,N
54,2,1,1,1,1,9,9,N
54,2,1,1,1,1,9,9,N
54,2,1,1,1,1,9,9,N
54,2,1,1,1,1,9,9,N
54,2,1,1,1,1,9,9,N
54,2,1,6,1,2,5,4,N
55,1,1,1,1,1,7,5,N
55,1,4,2,1,2,7,3,N
55,2,1,6,1,1,9,7,N
56,1,6,1,2,0,5,0,N
56,2,1,9,1,1,7,2,N
57,1,1,1,1,1,10,9,3
57,1,1,2,1,1,5,4,N
58,1,6,1,1,2,9,2,N
58,2,3,2,1,2,4,0,N
58,2,4,1,1,2,5,6,N
59,1,6,2,2,0,5,3,N
60,1,1,1,1,1,4,7,N
60,1,5,2,2,0,7,0,N
60,1,5,2,2,0,7,0,N
60,2,1,1,1,1,10,9,N
60,2,1,1,1,1,10,9,N
60,2,1,1,1,1,10,9,N
60,2,1,1,1,1,10,9,N
60,2,3,1,1,1,5,3,N
61,1,6,1,3,2,11,4,4
61,2,1,2,1,1,10,6,N
61,2,3,1,1,1,3,9,4
62,1,5,1,3,2,10,7,N
62,2,1,1,1,1,8,9,N
62,2,1,2,1,1,7,1,N
62,2,4,3,1,1,7,4,N
62,2,4,3,1,1,7,4,N
63,1,1,1,1,2,9,9,N
63,1,1,2,1,1,8,6,N
63,1,4,6,3,1,12,4,N
64,1,1,1,1,1,6,1,N
64,1,1,2,1,1,7,4,N
64,1,1,2,1,1,7,4,N
64,2,1,2,1,2,8,1,2
64,2,4,1,1,1,5,5,N
64,2,6,1,1,2,3,3,N
65,1,1,1,1,1,10,2,N
65,2,1,1,1,1,10,2,N
65,2,1,2,1,2,4,6,N
65,2,6,3,1,0,6,0,4
66,2,1,1,1,1,9,5,N
66,2,1,1,1,1,9,5,N
66,2,1,1,1,1,9,5,N
66,2,6,2,3,2,10,5,4
67,2,3,2,1,2,9,1,N
68,1,3,1,2,0,7,1,N
68,1,4,1,1,2,5,7,N
68,2,6,2,1,2,3,2,N
69,1,1,2,1,1,10,5,N
69,1,3,1,1,1,7,6,2
69,1,3,6,1,2,9,4,N
69,1,6,1,3,0,3,2,N
69,1,6,2,1,1,5,5,N
69,2,4,1,1,1,10,3,N
69,2,4,1,1,1,10,9,N
69,2,6,2,1,2,4,0,N
70,1,4,8,1,2,4,5,N
70,2,1,1,1,1,9,3,N
70,2,6,9,1,1,9,8,6
71,1,6,1,1,2,7,5,N
71,2,1,1,1,1,12,9,N
71,2,1,1,1,1,12,9,N
71,2,3,2,1,1,5,5,N
72,2,6,2,1,0,N,N,3
72,2,N,3,2,2,5,4,4
73,1,1,1,1,1,9,4,N
73,1,1,1,1,1,9,4,N
73,1,6,2,1,1,12,9,N
73,2,1,2,3,0,4,5,5
73,2,1,2,3,0,8,0,N
73,2,4,5,1,2,3,3,2
74,2,3,1,1,2,4,3,N
75,1,3,1,1,2,9,2,N
75,2,1,1,1,1,9,3,N
75,2,1,1,1,1,9,3,N
75,2,1,1,1,1,9,3,N
75,2,1,2,1,1,5,2,N
75,2,1,2,1,1,5,2,N
75,2,1,2,1,1,5,2,N
75,2,6,1,1,2,3,2,N
76,2,1,1,1,1,10,9,N
76,2,1,1,1,1,10,9,N
76,2,N,6,1,2,2,5,4
79,2,1,1,1,1,7,6,N
79,2,4,2,1,1,4,2,N
80,1,4,7,1,2,7,4,3
80,2,1,2,1,1,4,2,N
80,2,3,1,1,1,10,8,N
80,2,4,1,1,1,3,3,N
81,1,3,9,1,1,12,2,N
81,2,4,1,1,2,3,2,N
82,2,2,1,1,1,10,8,N
82,2,3,5,1,2,9,1,1
82,2,3,6,1,1,1,4,N
83,1,3,1,1,2,9,3,N
83,2,3,1,1,1,5,8,N
83,2,3,1,1,1,7,3,N
85,1,3,5,1,2,4,4,5
85,1,3,8,1,1,5,9,3
85,1,4,2,1,2,4,3,N
86,1,3,1,1,1,7,3,N
87,1,1,1,1,1,9,9,N
87,2,1,1,1,1,5,9,N
89,1,6,5,1,0,9,9,5
89,2,3,4,2,1,5,6,6
91,1,1,1,1,1,9,9,N
92,2,6,8,1,1,10,8,2
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
0,1,N,9,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
1,1,N,2,1,2,N,N,N
3,1,N,3,1,1,1,N,N
3,1,N,3,1,1,1,N,N
3,1,N,3,1,1,1,N,N
3,2,N,3,1,1,1,N,N
3,2,N,3,1,1,1,N,N
3,2,N,3,1,1,1,N,N
3,2,N,3,1,1,1,N,N
4,2,N,3,1,2,2,N,N
4,2,N,3,1,2,2,N,N
5,2,N,8,1,1,1,N,N
5,2,N,8,1,1,1,N,N
6,2,4,7,2,0,N,7,N
8,2,5,9,2,2,3,6,3
14,2,3,3,3,2,6,6,3
15,1,2,9,1,2,7,7,4
15,1,6,2,1,1,3,0,N
15,1,6,2,1,1,3,0,N
15,1,6,2,1,1,3,0,N
16,2,1,8,1,2,9,9,3
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
16,2,6,1,1,1,4,1,N
17,1,4,4,1,0,6,7,3
17,1,6,8,1,1,5,0,N
17,2,6,9,1,1,4,1,N
17,2,6,9,1,1,4,1,N
18,1,6,2,1,2,5,0,N
18,1,6,2,1,2,5,0,N
18,1,6,2,1,2,5,0,N
18,1,6,2,1,2,5,0,N
18,1,6,2,1,2,5,0,N
18,2,6,1,1,1,5,3,N
19,1,2,8,3,1,3,9,4
19,1,6,3,1,1,5,6,N
19,2,6,6,1,2,5,1,N
19,2,6,6,1,2,5,1,N
21,2,6,1,1,2,5,2,N
21,2,6,6,1,2,9,0,N
21,2,6,6,1,2,9,0,N
22,1,2,1,3,0,9,8,N
22,2,2,5,3,0,12,9,2
22,2,6,2,3,0,11,9,5
23,1,6,1,1,1,11,2,N
23,1,6,2,1,2,5,1,N
23,2,6,2,1,1,8,6,N
23,2,6,2,1,2,9,2,N
23,2,6,2,1,2,9,2,N
23,2,6,8,1,2,9,5,N
24,1,6,1,1,2,10,7,N
24,1,6,1,1,2,10,7,N
24,1,6,1,1,2,9,5,N
24,1,6,1,1,2,9,5,N
24,1,6,1,1,2,9,5,N
24,1,6,1,1,2,9,5,N
24,1,6,6,1,2,9,7,N
24,1,6,9,1,2,9,8,N
24,2,6,6,3,0,9,2,N
24,2,6,6,3,0,9,2,N
24,2,6,9,1,1,9,4,N
24,2,N,7,3,2,11,0,4
25,1,6,2,1,2,5,0,N
25,2,1,8,1,2,4,0,N
25,2,6,2,1,2,9,9,N
25,2,6,5,1,0,4,9,2
25,2,6,8,1,2,7,3,N
26,1,6,1,1,2,10,5,N
26,1,6,2,1,2,5,4,N
26,1,6,2,1,2,5,4,N
26,1,6,2,1,2,5,4,N
27,2,2,6,3,0,10,0,N
27,2,6,1,1,1,7,5,N
27,2,6,1,1,1,7,5,N
27,2,6,1,1,1,7,5,N
27,2,6,2,1,1,7,5,N
28,1,6,1,1,1,9,8,N
28,1,6,1,1,1,9,8,N
28,2,4,2,1,2,8,6,N
29,1,1,2,1,2,7,5,N
29,1,1,9,3,0,4,4,5
29,1,4,1,1,2,2,8,1
29,2,6,9,1,1,8,7,N
30,1,1,5,1,1,10,9,N
30,1,1,6,1,2,9,6,N
30,1,6,2,1,1,6,0,N
30,1,6,5,3,1,5,7,N
30,2,6,2,1,2,7,6,N
30,2,6,2,1,2,7,6,N
31,1,6,1,1,1,7,4,N
31,2,1,1,1,1,4,0,N
32,2,1,1,1,1,7,1,N
32,2,1,1,1,2,10,6,N
32,2,1,2,1,2,5,0,N
32,2,1,6,1,1,10,7,N
32,2,5,8,1,2,4,4,N
33,1,1,1,1,1,10,5,N
33,2,1,1,1,1,8,5,N
33,2,1,1,1,2,7,0,N
33,2,4,2,1,2,7,3,2
33,2,6,2,1,1,5,2,N
34,1,6,1,1,2,10,5,N
34,1,6,2,1,2,5,1,N
34,2,1,1,1,1,9,4,N
34,2,1,1,1,2,11,6,N
34,2,1,6,1,1,10,9,N
34,2,1,6,1,1,10,9,N
34,2,2,1,2,1,3,2,1
34,2,5,6,1,0,3,7,5
35,1,1,1,1,1,9,9,N
35,1,1,1,1,1,9,9,N
35,1,1,1,1,1,9,9,N
35,1,1,1,1,1,9,9,N
35,1,1,1,1,1,9,9,N
35,1,4,3,1,1,7,6,N
35,2,N,7,1,2,3,1,6
36,1,1,1,1,2,7,4,N
36,2,6,1,3,0,7,0,N
37,2,4,3,3,0,11,1,5
37,2,6,2,1,2,9,8,N
38,1,1,2,1,2,3,6,2
38,1,6,1,1,2,7,2,N
38,2,1,8,1,2,9,6,N
39,2,1,1,1,1,11,7,N
39,2,1,1,1,2,9,0,N
40,1,1,2,1,2,7,2,N
40,2,4,1,1,1,8,7,N
41,1,1,1,1,1,5,6,N
41,1,1,1,1,1,5,6,N
41,1,1,1,1,2,6,6,N
41,1,1,1,1,2,8,9,N
41,2,1,1,1,1,11,9,N
41,2,1,1,1,1,11,9,N
41,2,1,1,1,1,11,9,N
41,2,1,1,1,1,11,9,N
41,2,2,2,1,2,6,3,N
42,1,1,1,1,1,5,8,N
42,1,1,1,1,1,5,8,N
42,1,1,2,1,1,9,9,N
42,1,4,1,1,1,6,5,N
42,2,1,1,1,2,11,2,N
42,2,6,2,1,2,8,4,N
43,1,6,2,1,2,5,0,N
44,2,1,6,1,2,10,0,N
45,1,1,6,1,1,8,6,N
45,1,2,1,1,2,12,8,N
45,1,6,1,2,0,4,0,N
45,2,4,2,1,2,5,1,N
45,2,4,3,2,2,10,9,6
46,2,4,2,1,2,5,4,N
46,2,6,2,1,2,5,2,N
47,2,5,2,1,2,9,7,N
49,2,N,5,1,0,4,7,N
50,2,1,2,1,1,5,4,N
50,2,4,1,1,2,5,6,N
50,2,6,1,1,2,10,9,N
51,1,2,2,2,2,12,1,6
51,1,6,2,1,2,7,6,N
51,1,6,2,1,2,7,6,N
51,2,5,7,2,1,2,7,N
52,1,4,4,2,2,9,6,2
52,2,1,5,3,1,5,9,1
53,1,2,2,1,2,9,8,3
53,1,6,1,1,2,10,7,N
53,2,1,9,1,1,4,7,N
53,2,4,9,1,1,5,9,N
54,1,1,1,1,2,7,6,N
54,1,4,2,2,0,4,0,N
54,2,1,1,1,1,10,1,N
54,2,4,1,1,1,9,8,N
55,1,1,8,1,2,7,8,N
55,1,N,6,2,0,6,6,3
55,2,1,1,1,1,7,4,N
55,2,4,2,1,2,10,7,N
56,1,3,3,2,2,9,4,3
56,1,6,3,1,2,4,0,N
56,2,4,1,1,2,5,7,N
56,2,4,2,1,1,7,4,N
56,2,6,1,3,1,3,4,3
57,1,1,1,1,1,12,9,N
57,1,1,1,1,1,5,9,N
57,1,3,7,1,0,11,2,N
57,1,6,2,1,1,9,4,N
57,2,1,1,1,1,9,4,N
57,2,3,2,1,1,5,6,N
57,2,3,2,1,1,5,6,N
57,2,4,1,3,0,3,3,4
58,1,1,1,1,1,9,1,N
58,1,1,1,1,1,9,1,N
58,1,1,2,1,1,10,9,N
58,1,6,1,1,2,7,9,N
58,2,4,2,1,2,5,2,N
59,1,6,2,1,1,9,9,N
59,1,6,2,1,2,9,2,2
59,2,1,1,1,1,12,8,N
60,1,4,2,1,1,12,6,N
60,1,6,6,1,2,9,7,N
60,2,1,1,1,1,9,3,N
60,2,1,1,1,1,9,3,N
60,2,1,2,1,1,7,7,N
60,2,1,8,1,1,9,6,N
60,2,4,8,1,1,8,7,N
61,1,1,1,1,1,5,9,N
61,1,1,1,1,1,5,9,N
61,1,4,2,1,1,4,2,N
61,1,4,2,1,1,7,5,N
61,2,1,1,1,1,11,0,N
61,2,1,1,1,2,10,8,N
61,2,1,5,1,1,6,0,N
61,2,2,2,1,2,8,0,N
61,2,4,2,1,1,7,4,N
61,2,6,2,1,1,8,2,N
62,1,1,1,1,1,7,7,N
62,1,1,1,1,1,7,7,N
62,1,1,1,1,1,7,7,N
62,1,1,1,1,1,7,7,N
62,1,4,2,1,1,6,8,N
62,1,4,9,1,2,8,2,N
62,2,2,1,1,1,3,3,N
62,2,6,1,1,1,5,2,N
62,2,6,1,1,1,5,2,N
62,2,6,2,1,2,4,3,N
63,1,6,2,2,0,6,3,2
63,2,1,1,1,1,4,4,N
63,2,1,1,1,2,7,8,N
64,1,1,8,1,1,9,9,N
64,2,1,1,1,1,12,7,N
64,2,3,2,3,2,11,0,2
65,2,1,1,1,1,7,5,N
65,2,3,8,1,1,6,5,N
66,2,6,2,1,0,5,3,N
67,1,1,1,1,1,6,3,N
67,1,1,2,1,1,4,5,N
67,1,1,8,1,2,9,8,N
67,1,6,1,1,2,10,8,N
67,2,1,8,1,1,3,1,N
68,1,1,1,1,2,6,3,N
68,2,1,3,1,1,9,7,N
68,2,3,9,3,0,2,3,2
68,2,4,6,3,2,9,1,N
69,1,N,7,2,1,3,9,5
69,2,1,1,1,1,5,1,N
69,2,1,1,1,1,5,1,N
69,2,1,1,1,1,9,5,N
69,2,1,1,1,1,9,5,N
69,2,1,1,1,1,9,5,N
70,1,4,8,1,1,7,5,1
70,1,4,9,1,1,2,7,4
70,2,1,2,1,1,7,6,N
70,2,6,1,1,1,9,7,N
70,2,6,1,1,1,9,7,N
71,2,2,8,3,0,4,5,5
71,2,4,2,1,1,7,6,N
72,1,6,2,1,1,9,6,N
72,2,1,1,1,2,7,7,N
72,2,1,6,1,1,9,3,N
73,2,1,1,1,1,8,4,N
74,1,5,7,3,2,2,4,N
74,1,6,4,1,0,2,7,2
75,1,1,1,1,1,11,9,4
75,2,3,2,1,2,3,8,N
75,2,3,6,1,1,10,1,N
75,2,6,2,1,2,5,5,N
76,2,3,6,1,1,3,3,N
77,2,1,1,1,1,5,0,N
77,2,1,1,1,1,9,2,N
77,2,3,1,1,1,4,3,N
77,2,3,1,1,1,4,3,N
77,2,3,1,1,1,8,4,N
79,2,6,6,1,1,9,4,N
80,1,N,7,3,0,7,5,N
81,1,1,2,1,1,5,7,N
83,2,2,8,1,2,3,2,N
83,2,4,1,1,1,6,3,N
84,1,1,7,3,2,6,9,4
85,2,3,1,1,1,11,5,N
86,2,4,1,1,2,9,4,N
87,1,5,6,2,2,12,6,4
89,2,3,2,2,0,4,3,N
89,2,3,2,2,0,4,3,N
89,2,N,3,2,0,10,8,N
90,1,3,6,3,2,9,7,2
91,1,2,1,3,1,8,4,3
94,1,2,1,1,2,5,6,N
94,1,3,1,1,1,4,8,N
94,2,3,1,1,1,5,3,N
0,2,N,6,3,1,6,2,5
2,1,2,5,2,0,4,2,4
2,2,5,7,1,1,3,9,3
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
3,1,N,1,1,2,1,N,N
5,2,2,3,2,1,6,3,5
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
5,2,N,1,1,1,2,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
7,1,N,2,1,1,3,N,N
8,2,5,7,2,0,9,N,N
9,1,2,5,1,0,6,9,5
10,1,N,5,1,2,3,N,N
10,2,5,1,2,0,6,4,3
10,2,6,3,3,2,6,4,5
11,1,6,3,2,1,7,N,3
12,1,3,2,2,1,8,N,5
12,2,N,9,1,2,3,N,N
12,2,N,9,1,2,3,N,N
13,2,1,3,2,0,3,1,2
14,1,5,1,1,0,10,6,1
15,1,6,1,1,2,3,0,N
15,1,6,1,1,2,3,0,N
15,1,6,1,1,2,3,0,N
15,1,6,1,1,2,3,0,N
15,1,6,1,1,2,3,0,N
15,1,6,1,1,2,3,0,N
15,1,N,1,3,2,2,1,3
16,1,6,2,1,1,3,0,N
16,2,6,1,1,1,4,3,N
19,1,N,4,3,0,5,5,2
21,1,1,3,3,1,6,5,6
21,2,6,6,1,2,7,0,N
22,1,2,1,1,1,7,5,N
22,1,3,1,1,1,3,3,2
22,1,6,2,1,2,5,4,N
22,1,6,2,1,2,5,4,N
22,2,6,8,1,2,5,4,N
22,2,6,8,1,2,7,2,N
23,1,6,1,1,1,9,2,N
23,1,6,1,1,1,9,2,N
23,1,6,1,1,2,7,8,N
24,1,1,1,1,2,9,5,N
24,1,6,2,1,1,9,6,N
24,2,6,1,1,1,7,3,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,1,6,1,1,2,9,6,N
25,2,6,2,3,0,5,0,N
25,2,6,2,3,0,5,0,N
26,1,1,1,1,1,9,4,N
26,2,6,8,1,2,9,6,N
27,1,6,1,1,1,7,0,N
27,1,6,1,1,1,9,9,N
27,1,6,2,1,1,9,6,N
27,2,6,1,1,1,5,6,N
27,2,6,1,1,1,9,9,N
28,1,6,1,1,1,9,1,N
28,1,6,1,1,2,7,6,N
28,2,1,6,1,2,9,0,N
28,2,2,1,1,1,9,7,N
28,2,5,3,1,2,N,4,5
28,2,6,9,1,1,6,0,N
29,1,1,1,1,2,5,6,N
29,2,1,9,2,0,5,N,3
29,2,6,2,1,2,8,5,N
30,1,1,1,1,2,8,6,N
30,1,1,1,1,2,9,7,N
30,1,1,1,1,2,9,7,N
30,1,6,1,1,2,5,2,N
30,2,3,9,1,0,N,1,6
30,2,6,1,1,1,4,2,N
31,1,1,1,1,1,7,7,N
31,1,1,1,1,1,7,7,N
31,1,1,1,1,1,9,8,N
31,1,6,1,1,1,7,9,N
31,1,6,1,1,1,7,9,N
31,1,6,1,2,2,3,2,4
31,2,6,2,1,2,7,5,N
32,1,6,1,1,1,9,6,N
32,1,6,9,1,1,5,9,N
32,2,1,1,1,1,10,8,N
32,2,1,1,1,1,10,8,N
32,2,1,2,1,1,9,3,N
32,2,2,3,1,1,8,0,N
33,1,4,1,1,2,10,8,N
33,1,6,1,3,0,7,2,N
33,2,1,1,1,1,12,8,N
33,2,1,1,1,1,12,8,N
33,2,4,1,1,2,9,9,N
34,1,1,2,1,2,7,4,N
34,2,2,6,3,2,12,N,1
34,2,6,2,1,2,10,7,N
34,2,6,3,1,2,9,5,4
35,1,6,6,1,1,9,8,N
35,1,6,6,1,2,12,6,N
35,2,4,8,1,2,9,7,N
36,1,1,1,1,2,10,9,N
36,1,1,1,1,2,10,9,N
36,1,3,2,2,2,5,6,2
36,1,6,1,3,0,5,0,N
36,2,1,1,1,1,8,7,N
36,2,1,9,1,1,7,4,N
36,2,3,6,1,2,11,0,5
37,1,1,1,1,1,7,8,2
37,1,1,3,1,1,4,3,N
37,2,1,1,1,1,9,7,N
37,2,1,3,1,2,8,5,N
37,2,3,7,2,2,2,4,N
38,2,4,1,1,1,12,8,N
39,1,5,8,2,1,8,N,2
39,1,6,2,1,1,1,0,N
39,2,1,1,1,2,9,2,N
39,2,1,6,1,1,5,5,N
39,2,6,2,1,2,4,1,N
40,1,4,8,1,2,1,3,N
40,2,3,5,1,2,1,2,4
40,2,4,5,1,2,3,6,4
41,2,5,1,2,0,7,2,N
41,2,6,1,1,1,9,8,N
41,2,6,2,1,2,8,6,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,10,9,N
42,1,1,1,1,2,9,7,N
42,1,4,3,3,0,8,6,5
42,2,1,1,1,1,10,7,N
42,2,1,6,1,1,9,0,N
42,2,6,6,1,2,9,7,N
43,2,1,1,1,1,9,3,N
44,1,1,1,1,1,12,9,N
44,1,1,1,1,1,12,9,N
44,1,1,1,1,1,12,9,N
44,2,4,1,1,1,12,9,N
45,1,1,1,1,1,5,8,N
46,2,1,1,1,2,11,9,N
47,2,1,3,1,1,7,0,N
