PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
48-02510,2,1,0,1,1,1,0,2,1,2,2,71,0,2,3,3,N,165,3138.51566766,32510.5013205
48-02507,1,1,0,1,1,2,12,2,2,2,2,44,2,4,5,6,N,408,1219.5254191,193280.364711
48-02102,1,1,0,1,1,1,8,2,2,2,2,55,0,2,5,6,N,472,422.0899451649,22382.8106019
48-02507,2,2,3,1,1,1,16,1,2,2,2,49,0,7,10,5,N,217,384.22250401269997,28763.009599800003
48-02507,2,1,2,1,3,0,11,1,1,1,1,85,N,N,10,0,3,362,1321.1175797259998,111.51243642000009
48-02516,2,2,0,3,3,0,17,2,1,1,1,75,N,N,6,4,2,193,1684.1167352009998,13759.085537400002
48-02101,1,N,0,1,1,1,N,N,N,2,2,4,0,7,2,N,N,351,408.6495865618,N
48-02510,2,1,0,1,1,1,6,2,2,2,2,82,0,2,9,7,N,501,3125.452127731,72712.522953
48-02101,1,4,0,1,1,1,6,2,2,2,2,16,3,N,7,8,N,501,383.44451664738,24084.3839208
48-02101,1,4,1,5,1,1,5,2,2,2,2,32,3,5,9,0,N,188,403.3919618763,-3.6583301999999094
48-02101,2,N,1,8,1,2,N,2,2,2,2,14,3,5,1,N,N,176,440.5576093282,N
48-02507,2,3,0,7,1,2,3,2,2,2,2,78,0,13,6,5,N,334,1346.747072571,3994.455826200001
48-02101,1,1,0,1,1,2,4,2,2,2,2,33,1,3,5,9,N,467,403.8066773225,51245.988045000006
48-02510,1,1,0,8,1,1,11,2,2,2,2,30,0,2,9,7,N,40,3109.84765191,56741.013945000006
48-02507,2,3,1,1,1,1,7,1,1,1,2,85,11,13,9,6,3,236,3121.14246214,41012.568221099995
48-02507,1,N,0,1,1,1,N,N,N,2,2,0,1,3,N,N,N,454,400.77151462269995,N
48-02516,2,1,0,2,1,1,11,2,2,2,2,75,4,5,9,8,N,501,1337.1700491699999,21083.082526799997
48-02101,1,1,1,2,1,1,16,2,2,2,2,31,0,2,9,0,N,74,441.50558866489996,-2.1476847000003545
48-02516,1,1,0,1,1,1,16,2,2,2,2,49,0,2,5,3,N,487,1331.281357031,22280.284742100004
48-02101,1,1,1,2,1,2,3,2,2,2,2,19,0,2,5,2,N,150,412.8227758667,26093.359634999997
48-02102,2,1,0,1,1,1,9,2,2,2,2,67,0,5,7,4,N,256,430.36324268529995,4901.6894262000005
48-02101,1,6,0,8,1,2,5,2,2,2,2,54,0,3,11,5,N,264,389.31953383079997,27266.555704500002
48-02102,2,N,0,1,1,1,N,2,2,2,2,10,1,3,1,N,N,501,459.901507724,N
48-02510,1,1,1,6,1,1,12,2,2,2,2,37,3,5,8,9,N,258,3109.8609442879997,293266.969065
48-02507,1,6,0,8,1,2,3,2,2,2,2,18,5,8,5,5,N,377,416.65949594949996,38408.0926656
48-02516,1,1,0,1,1,1,14,2,2,2,1,46,1,2,10,8,N,501,1355.4071243119997,84454.1526255
48-02101,1,1,0,1,1,1,N,2,2,2,2,69,1,2,9,4,N,501,463.8823286549,5.559569400000328
48-02102,1,1,0,1,1,1,3,2,2,2,2,63,0,2,7,9,N,501,416.55760008839997,47194.87689
48-02101,1,4,0,1,1,1,4,2,2,2,1,46,1,N,10,6,3,287,405.69405667679996,138012.743211
48-02102,2,6,0,1,1,2,8,2,2,2,2,47,2,4,11,5,N,403,3310.550178231,26638.235502900003
48-02516,2,6,1,1,1,2,9,2,2,2,2,29,0,5,7,1,N,100,1332.6618413339997,4371.1896564
48-02515,1,6,0,2,1,1,10,2,2,2,2,32,0,2,1,9,N,412,2115.678145085,8774.9125527
48-02101,2,2,0,1,1,1,9,2,1,2,2,65,0,4,5,6,N,248,389.9478146081,42416.8905132
48-02507,1,6,0,1,1,2,14,2,2,2,2,15,2,3,4,0,N,429,2146.105174278,-2.455399380000017
48-02102,1,1,0,1,1,1,7,2,2,2,2,37,0,6,5,8,N,501,3595.8476922600003,33696.3783492
48-02507,1,N,0,1,1,1,N,N,N,2,2,0,1,3,N,N,N,501,403.61779229374997,N
48-02102,2,1,0,1,1,2,11,2,2,2,2,47,0,3,7,7,N,373,1003.189909193,50333.651256
48-02515,1,1,1,1,1,2,3,2,2,2,2,68,0,2,7,9,N,35,2168.152708622,43636.5459138
48-02516,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,103,1333.6457472020002,N
48-02510,1,5,0,1,1,1,12,2,2,2,2,30,2,5,9,7,N,494,3134.9091823599997,88085.173155
48-02102,1,4,0,1,1,1,14,2,2,2,2,59,2,5,9,3,N,222,463.9446307728,10936.096168199998
48-02101,1,1,0,1,1,1,4,2,2,2,2,64,0,4,5,9,N,501,364.59873189915,20667.061758000003
48-02510,2,6,0,1,1,1,14,2,2,2,2,52,2,5,9,8,N,483,3105.472401591,38504.445613200005
48-02516,2,6,2,1,1,1,9,2,2,2,2,65,0,6,5,6,N,379,3109.03492758,43877.9775315
48-02516,2,2,0,2,1,1,5,2,2,2,2,75,3,5,7,1,N,282,495.62359280399994,0.8959486200001265
48-02102,1,6,1,1,1,1,18,2,2,2,2,16,0,5,5,2,N,497,464.3341615485,13.196580599999834
48-02516,2,1,0,1,1,1,16,2,2,2,2,49,2,4,8,0,N,352,1365.171961592,3447.886512000001
48-02516,1,6,0,1,1,2,4,2,2,2,2,19,2,3,4,0,N,293,1370.602539008,-2.2666744799998924
48-02101,1,1,0,1,1,1,13,2,2,2,2,66,0,2,9,6,N,500,442.86811138909997,26196.5786145
48-02510,2,4,0,1,1,1,15,2,2,2,2,40,0,N,7,7,N,501,3123.12012508,108094.354074
48-02102,2,N,0,1,1,1,N,2,2,2,2,10,1,3,1,N,N,501,441.75417637569996,N
48-02507,1,4,0,1,1,1,6,2,2,2,2,16,0,N,7,7,N,190,2129.5906091449997,38558.8906311
48-02515,1,N,0,9,1,2,N,1,2,2,2,12,2,6,6,N,N,142,1344.877739138,N
48-02510,1,N,0,1,1,1,N,N,N,2,2,4,2,4,3,N,N,249,3103.3159325509996,N
48-02507,1,6,0,1,1,2,4,2,2,2,2,34,0,6,11,8,N,106,3464.3794276510002,104251.271922
48-02510,2,6,0,9,1,1,14,2,2,2,2,58,3,5,7,4,N,417,3094.498835075,29046.201891000004
48-02515,2,1,3,9,1,1,12,2,2,2,2,62,0,5,5,6,6,23,2217.78469375,95775.3692322
48-02510,1,1,0,6,1,1,10,2,2,2,2,54,2,4,12,9,N,501,3109.80379381,73099.44285
48-02101,2,6,3,6,1,1,8,2,2,2,2,22,3,5,9,8,N,356,3339.130848888,21743.509657799998
48-02507,1,6,0,2,1,2,14,2,1,2,2,64,0,3,7,1,N,215,1763.2923799139999,4757.7862668
48-02510,2,1,0,1,1,1,7,2,2,2,2,37,0,2,8,8,N,501,3091.38170496,249220.69315500002
48-02101,1,N,0,1,1,1,N,2,2,2,2,14,0,2,3,N,N,501,376.4266052845,N
48-02510,1,6,0,1,1,2,4,2,1,2,2,21,1,3,9,7,N,249,3092.393646275,72067.786224
48-02516,2,1,0,6,1,1,8,2,2,2,2,60,2,4,4,3,N,119,2900.50956691,14723.8379169
48-02510,1,1,0,2,1,1,11,2,2,2,2,53,0,2,9,9,N,501,3129.44817417,94832.05870950001
48-02102,1,6,0,2,1,1,18,2,2,1,2,42,5,13,5,0,2,356,813.806247583,2076.7899579000004
48-02101,2,4,0,4,3,0,9,1,1,2,1,57,N,N,6,3,1,450,1704.7540292079998,10843.719138
48-02515,1,4,4,1,2,0,17,1,1,1,2,72,N,N,6,0,4,199,2102.12278717,8128.7557323
48-02101,2,1,3,8,1,2,12,1,1,2,2,26,6,7,10,9,N,298,3166.58147796,30073.633787400002
48-02101,2,1,0,1,1,1,12,2,2,2,2,40,0,4,5,6,N,300,360.116299266098,54264.003864000006
48-02516,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,501,1371.97313837,N
48-02102,2,1,0,1,1,1,9,2,2,2,2,67,2,5,9,3,N,498,411.24681601199995,10123.230096
48-02101,1,4,0,1,1,1,5,2,2,2,2,54,0,N,9,7,N,289,394.6526787908,64609.74631649999
48-02516,1,6,3,8,1,1,2,1,2,1,1,50,9,10,10,5,2,359,1402.8063947800001,36924.6557106
48-02515,2,2,0,1,2,0,13,1,1,1,2,75,N,N,3,1,5,199,2082.2926846249998,8033.696777399999
48-02515,2,6,0,1,1,2,14,2,2,2,2,20,0,3,7,4,N,434,1345.332513898,3045.6451997999993
48-02516,2,6,1,2,1,2,13,2,2,2,2,21,4,6,1,2,6,391,1322.587129709,17876.1141531
48-02516,1,1,0,1,1,1,5,2,2,2,2,61,0,3,7,7,N,501,1324.70456504,836162.672688
48-02102,1,1,0,1,1,1,0,2,2,2,2,33,0,2,5,6,N,501,436.97797530649996,34286.449175999995
48-02102,1,1,1,1,1,1,14,2,2,2,2,59,0,5,7,9,N,35,3249.0260692879997,33318.8253006
48-02515,2,N,0,1,1,1,N,2,2,2,2,12,0,6,5,N,N,48,2172.9048012309995,N
48-02101,2,4,0,1,1,1,10,2,2,2,2,32,0,N,9,7,N,501,376.4906718475,61143.34467779999
48-02101,1,1,1,1,1,1,18,2,2,2,2,28,0,4,5,2,N,35,378.94377177315,183543.17543099998
48-02102,2,N,1,1,1,1,N,2,2,2,2,12,0,5,3,N,N,122,435.4097176089,N
48-02507,2,1,1,1,1,2,0,2,2,2,2,35,0,4,7,5,N,479,440.17391167979997,66214.318422
48-02101,1,4,4,1,1,1,8,2,2,2,2,22,3,5,8,8,N,190,397.45454001449997,101665.85081100001
48-02510,1,1,0,1,1,1,10,2,2,2,2,28,2,4,12,9,N,501,3135.02827397,140995.46831999999
48-02102,1,1,0,1,1,1,1,2,2,2,2,48,0,2,7,7,N,194,448.25355544649994,100914.73417200001
48-02102,1,4,0,1,1,1,14,2,2,2,2,46,3,5,9,8,N,483,3479.1183469999996,14190.4158732
48-02516,1,1,0,1,1,1,7,2,2,2,2,42,0,7,5,8,N,501,3606.73664638,82935.505359
48-02515,1,1,0,1,1,1,7,2,2,2,2,38,0,11,5,6,N,501,2175.9997323999996,65642.388882
48-02510,1,1,0,1,1,1,16,2,2,2,2,58,0,2,7,7,N,501,3105.24187667,100903.486845
48-02101,2,1,1,1,1,1,6,2,2,2,2,70,0,7,12,8,N,501,357.924210195443,49909.485696
48-02516,1,6,1,1,1,2,8,2,1,2,2,18,3,4,11,0,N,73,1539.3481306599997,26280.087267
48-02101,1,N,0,1,1,2,N,2,2,2,2,14,1,2,1,N,N,501,378.3290684515,N
48-02102,1,6,1,1,1,1,8,2,2,2,2,22,2,4,4,0,N,400,430.0400557201,27473.698631400002
48-02102,2,1,0,1,1,1,10,2,2,2,2,23,0,2,7,5,N,501,460.60911768309995,84870.925755
48-02507,1,4,0,1,1,1,6,2,2,2,2,55,1,3,9,7,N,254,3727.646511995,93942.45777
48-02101,1,2,0,1,1,1,13,2,1,2,2,77,1,2,3,4,4,310,366.69681669906,9618.327516000001
48-02102,2,2,0,1,1,1,15,1,2,2,2,68,2,7,10,3,N,436,373.4202101246,11264.165209499999
48-02101,2,1,1,1,1,1,12,2,2,2,2,29,3,5,8,1,N,325,390.4901200146,13717.498355400003
48-02510,1,1,2,1,1,1,12,2,2,2,2,41,3,5,10,8,N,188,3057.07320018,123301.434144
48-02516,1,1,0,1,1,1,N,2,2,2,2,30,0,3,7,7,N,501,1336.9315285799998,389154.350109
48-02516,1,6,0,1,1,1,13,2,2,2,2,16,1,2,4,0,N,501,1364.160492595,-0.7659306899995499
48-02101,1,6,1,1,1,1,3,2,1,2,2,19,0,2,6,0,N,152,382.67623406748,8793.5387694
48-02101,2,2,4,1,3,0,1,1,1,1,1,73,N,N,5,4,4,385,504.4417158848,18140.359479900002
48-02510,1,6,0,9,1,2,14,2,2,2,2,43,5,6,4,4,N,417,3126.36461237,9.719980199999554
48-02516,1,6,0,1,1,2,4,2,2,2,2,23,1,2,4,5,N,208,1359.9243736639999,32367.799907099994
48-02510,1,1,1,1,1,1,4,2,2,2,2,34,0,5,5,9,N,501,3090.9303039,119531.387682
48-02516,2,1,0,1,1,1,11,2,2,2,2,38,4,6,8,8,N,501,1363.042144782,32120.0032671
48-02510,2,1,0,1,1,1,0,2,2,2,2,33,0,3,5,7,N,501,3108.3453433,51281.659589999996
48-02101,1,1,0,6,1,1,7,2,2,2,2,31,3,5,9,8,N,501,2465.444502102,14987.017752
48-02507,2,6,0,1,1,1,16,2,2,2,2,50,0,3,7,1,N,501,3132.089646322,4848.5409399
48-02507,2,1,0,1,1,2,11,2,2,2,2,45,0,3,9,0,N,501,2994.144350031,-5.542194000000563
48-02507,2,2,0,7,3,0,11,2,2,2,2,63,N,N,5,9,5,501,1913.8600036479997,-0.5312517000002117
48-02101,1,N,0,1,1,2,N,2,2,2,2,14,1,2,1,N,N,501,368.81859971725,N
48-02101,1,1,0,2,1,2,12,2,2,2,2,33,1,2,4,4,N,155,447.7741965346,2.663784690000284
48-02515,2,1,0,1,1,1,N,2,2,2,2,23,0,2,5,0,N,501,2172.397059381,11298.7873425
48-02507,2,6,0,1,1,2,14,2,2,2,2,21,4,5,9,1,N,221,3502.990175882,3439.4116637999996
48-02101,2,2,0,6,3,0,15,2,1,2,2,77,N,N,6,4,6,189,469.4085335974,-5461.58446932
48-02516,2,1,0,1,1,1,15,2,2,2,2,25,2,4,9,0,N,436,1371.2044070879997,-2.1531856500005233
48-02510,1,5,0,1,1,2,12,2,2,2,2,39,2,4,4,5,N,52,413.2330110393,80959.88148150001
48-02516,2,1,0,1,1,1,11,2,2,2,2,39,0,3,7,5,N,501,1334.247817704,43452.389341199996
48-02507,2,2,0,2,1,1,10,2,2,2,2,75,3,5,2,4,N,276,1942.3568378599998,14811.0956784
48-02510,1,1,0,1,1,1,4,2,2,2,2,34,0,2,10,5,N,501,1493.477888506,267810.60358500003
48-02510,2,4,0,1,1,1,7,2,2,2,2,40,0,2,8,6,N,265,3136.68071223,78927.132354
48-02101,2,6,0,1,1,1,6,2,2,1,2,52,0,2,8,5,1,379,390.8063774,45782.216004
48-02102,2,1,0,1,1,1,11,2,2,2,2,48,1,3,9,0,N,501,450.1953863188,16724.4911169
48-02516,1,1,0,2,1,1,10,2,2,2,2,53,0,2,1,9,N,501,463.6676432554,81346.873314
48-02101,2,1,0,1,1,1,5,2,2,2,2,51,0,2,4,3,N,319,407.4144108915,-2.9149402799994277
48-02510,2,1,0,1,1,1,7,2,1,2,2,23,0,2,5,3,N,499,3099.81359337,11344.7016564
48-02515,2,N,0,1,1,2,N,2,2,2,2,14,2,N,3,N,N,229,2155.4101425110002,N
48-02516,2,N,0,1,1,1,N,N,N,2,2,4,2,4,3,N,N,103,1361.407991976,N
48-02101,1,N,0,1,1,1,N,N,N,2,2,4,0,7,2,N,N,351,410.62399725499995,N
48-02507,2,1,1,6,1,1,11,2,2,2,2,60,0,5,9,9,6,501,3334.8403796499997,91126.91076299999
48-02507,1,1,0,1,1,1,N,2,2,2,2,90,0,3,5,7,N,501,3714.35868849,60765.40740900001
48-02507,2,1,0,1,1,1,14,2,2,2,2,50,0,2,7,4,N,310,3121.148636011,12027.675911999999
48-02507,2,1,0,1,1,1,N,2,2,2,2,76,0,4,3,2,N,501,2133.340105588,9816.784866
48-02510,2,1,0,2,1,1,11,2,2,2,2,76,0,3,8,2,N,501,2166.442849988,148.11457289999998
48-02101,1,N,0,1,1,2,N,2,2,2,2,14,2,4,2,N,N,438,379.03627221712,N
48-02515,2,1,1,1,1,2,0,2,2,2,2,35,0,2,8,5,N,180,2169.503200732,45542.4211305
48-02515,2,1,0,1,1,1,10,2,2,2,2,91,0,2,9,9,N,501,2171.8544672099997,70732.874919
48-02515,2,3,2,5,1,2,6,1,1,1,1,80,3,13,10,5,2,273,2258.88951718,74860.923207
48-02102,2,6,2,1,1,1,11,2,2,2,2,47,0,5,5,7,6,278,3310.129511578,50524.821963
48-02102,1,1,0,1,1,1,N,2,2,2,2,50,0,2,7,4,N,9,412.6036607991,2.659299299999475
48-02515,1,1,1,1,1,2,3,2,2,2,2,68,0,2,7,9,N,49,2167.15996366,45137.8397988
48-02101,2,3,1,8,1,1,13,2,1,2,2,23,3,13,3,6,6,236,2237.1120812579998,17926.362369299997
48-02515,2,3,0,1,1,2,13,2,1,2,2,72,0,2,6,2,6,482,2130.65686703,16542.491762999998
48-02510,2,1,0,1,1,1,18,2,2,2,2,27,0,2,8,2,N,501,3107.80656341,13769.879247600002
48-02101,2,1,0,1,1,2,9,2,2,2,2,57,0,2,4,4,N,379,434.54642151589997,23867.0354622
48-02507,1,1,0,1,1,1,14,1,1,2,1,73,0,3,10,3,1,293,2035.951878795,32198.108294100006
48-02101,1,4,1,3,1,1,4,1,1,1,1,40,9,12,11,6,3,293,1672.5003101499997,79567.4979435
48-02102,1,1,1,1,1,1,11,2,2,2,2,71,4,5,9,8,N,360,3227.35396028,20450.747478
48-02102,1,1,1,1,1,2,12,2,2,2,2,44,2,4,5,0,N,467,463.8543168238,146704.447323
48-02102,2,1,0,1,1,1,11,2,2,2,2,67,1,5,9,8,N,501,3401.9942155199997,13340.818688399999
48-02510,1,4,3,1,1,1,6,1,1,2,1,74,0,2,10,5,1,254,377.48227548679,78391.737585
48-02101,2,1,0,1,1,1,15,2,2,2,2,37,0,3,8,7,N,23,385.57748989109996,63781.662924000004
48-02101,1,6,4,3,1,2,17,2,2,1,2,17,N,12,5,4,2,1,2479.607935705,13239.255918000003
48-02515,2,1,0,1,1,1,7,2,2,2,2,64,0,4,7,8,N,501,2166.2855006199998,66762.720822
48-02102,2,1,0,1,1,1,11,2,2,2,2,67,1,5,9,8,N,501,440.3713878356,38461.849641600005
48-02102,2,6,0,1,1,1,11,2,2,2,2,17,2,N,9,0,N,362,440.55559860299996,5353.883595900001
48-02510,1,6,0,1,1,1,14,2,2,2,2,46,2,3,10,0,N,423,3111.62086863,-4.232375489999868
48-02507,2,5,0,1,1,2,14,2,2,2,2,57,1,2,4,4,N,51,3097.65172641,4190.681483099999
48-02101,2,2,3,1,1,2,13,2,1,2,2,62,1,2,9,6,4,296,406.8799898219,73123.96016100001
48-02507,1,6,3,1,2,0,2,1,2,1,1,50,N,N,10,5,3,359,3333.5757819419996,132659.794155
48-02102,2,4,1,1,1,1,9,2,2,2,2,67,2,5,9,0,N,10,416.9931886165,-2.1582634500000495
48-02102,1,4,0,1,1,1,11,2,2,2,2,30,0,N,9,7,N,196,452.572954162,58727.897844
48-02510,2,N,0,1,1,1,N,2,2,2,2,8,0,3,3,N,N,501,3108.67023061,N
48-02102,2,1,0,8,1,1,18,2,2,1,2,52,4,6,5,5,2,242,1028.695924618,51047.099082
48-02515,2,N,1,1,1,1,N,2,2,2,2,10,0,3,3,N,N,122,2177.500893952,N
48-02101,2,N,1,1,1,1,N,2,2,2,2,5,0,2,3,N,N,448,380.71782820708,N
48-02102,1,6,0,1,1,1,14,2,2,2,2,61,2,3,10,6,N,406,457.56173206819994,33510.789837
48-02510,2,6,1,8,1,1,6,2,2,1,2,22,3,5,8,1,N,376,3132.46864778,2020.7022717
48-02515,1,1,0,2,1,1,14,2,2,2,2,76,0,2,2,9,N,501,2146.31994402,94798.134774
48-02102,2,1,0,1,1,1,9,2,2,2,2,67,0,5,7,6,N,174,457.83802122969996,62393.620905
48-02101,1,4,0,1,1,1,6,2,2,2,2,16,3,N,7,8,N,501,364.34076024179996,24332.217797999998
48-02101,2,N,0,1,1,1,N,2,2,2,2,5,0,2,3,N,N,299,370.5106603969,N
48-02102,1,1,0,1,1,1,0,2,2,2,2,42,0,2,5,6,N,501,423.69176443009997,55125.559267799996
48-02510,2,4,1,8,1,1,9,2,2,2,2,30,3,5,8,5,N,416,2325.4537315009998,84083.037381
48-02516,1,1,0,1,1,1,9,2,2,2,1,49,2,4,7,8,N,258,1369.0998255539998,82878.972519
48-02507,1,4,4,1,1,2,5,1,2,2,1,49,10,11,10,3,N,334,1363.8698483399999,15647.4237255
48-02102,2,2,4,3,2,0,18,1,1,1,1,18,N,N,11,4,4,401,538.4372830002,9458.2473321
48-02101,1,1,0,2,1,1,16,2,2,2,1,31,2,4,10,5,N,267,403.61701296905,47699.771007
48-02102,2,1,0,1,1,1,9,2,2,2,2,61,0,4,7,6,N,501,439.7117046587,62345.4114255
48-02516,1,N,0,1,1,1,N,N,N,2,2,1,0,3,N,N,N,146,1349.359092322,N
48-02102,1,1,0,1,1,1,16,2,2,2,2,48,0,2,5,3,N,110,431.9352620584,48033.712524
48-02510,1,N,1,1,1,1,N,N,N,2,2,4,0,3,3,N,N,146,3135.3209424449997,N
48-02516,2,N,0,1,1,1,N,2,2,2,2,5,0,4,2,N,N,23,1340.86087697,N
48-02507,2,1,0,1,1,1,14,2,2,2,2,59,0,2,5,3,N,133,3139.256026125,13646.191656300001
48-02101,1,1,1,1,1,1,16,2,2,2,2,31,2,4,10,9,N,320,392.5111552418,47305.699875
48-02515,1,1,0,1,1,1,5,2,2,2,2,62,0,3,7,7,N,501,1577.83833659,48130.156872
48-02516,2,1,0,1,1,1,16,2,2,2,2,49,0,2,8,3,N,169,1339.582480829,46616.955546
48-02101,2,6,2,1,1,1,7,2,2,2,2,28,0,6,5,2,N,379,391.25753217989995,21540.8690469
48-02102,2,6,0,1,1,1,6,2,2,2,2,17,2,3,3,2,N,483,454.7837937512,6693.6374295000005
48-02510,1,N,1,1,1,1,N,N,N,2,2,4,3,5,3,N,N,400,3101.71636017,N
48-02510,1,1,1,1,1,1,11,2,2,2,2,37,0,2,11,8,N,453,1188.15641913,245541.85244400002
48-02516,2,1,0,1,1,1,11,2,2,2,2,38,0,3,7,7,N,501,1355.7131863759998,42796.5906249
48-02101,2,6,0,1,1,1,10,2,2,2,2,16,2,4,3,0,N,436,410.75616869989994,-2.901145589999942
48-02515,1,1,0,1,1,1,6,2,2,2,2,62,0,2,11,6,N,29,2132.972136129,75815.95244580001
48-02102,1,6,0,6,1,1,11,2,2,2,2,83,0,3,7,8,N,264,3314.5395784810003,49739.675600999995
48-02516,1,3,0,1,1,1,N,2,2,2,2,79,0,N,5,6,N,501,1340.0284164949999,21277.007093999997
48-02101,2,2,0,1,1,1,5,2,1,2,2,75,3,5,6,4,N,325,402.20389655279996,18059.4354276
48-02101,1,1,0,1,1,1,10,2,2,2,2,79,1,2,9,0,N,501,460.6743447989,-1.3978629000002911
48-02102,2,3,0,5,1,1,10,2,2,2,1,92,3,13,2,8,1,329,1950.939058342,33417.629133
48-02516,2,1,0,1,1,1,4,2,2,2,2,69,1,4,8,7,N,139,1367.4473872939998,30068.489976000004
48-02507,1,1,0,1,1,1,3,2,2,2,2,81,0,3,5,9,N,501,3598.9487973,137093.26364999998
48-02510,1,4,0,1,1,1,15,2,2,2,2,57,1,N,10,7,N,501,3085.124705992,130812.35510699998
48-02515,1,4,0,1,1,1,4,2,2,2,2,20,0,N,9,6,N,289,2143.475746235,75702.813984
48-02507,2,1,0,1,1,2,0,1,1,2,1,73,0,4,5,3,N,165,1836.8130624239998,30491.6865225
48-02516,2,1,0,1,1,1,12,2,2,2,2,38,1,4,9,6,N,501,415.4941457481,39312.4454604
48-02101,1,6,1,1,1,2,6,2,2,2,2,15,2,5,5,0,N,75,408.3099258195,-1.0556191799996668
48-02102,2,4,0,1,1,1,9,2,2,2,2,36,2,5,8,7,N,173,394.54983660684996,63133.405587
48-02515,2,N,0,1,1,1,N,2,2,2,2,12,0,6,5,N,N,248,2127.5510388099997,N
48-02515,2,N,0,1,1,2,N,2,2,2,2,11,1,2,4,N,N,133,2143.743618015,N
48-02102,2,1,0,1,1,1,14,2,2,2,2,46,0,4,7,3,N,225,970.632118554,2138.2998881999993
48-02101,2,6,1,1,1,1,18,1,2,2,2,32,0,7,3,2,N,417,397.93328491299997,8897.994193199998
48-02510,1,1,1,1,1,1,10,2,2,2,2,20,0,2,9,9,N,501,3111.63503817,198049.891473
48-02102,1,1,1,1,1,2,12,2,2,2,2,44,2,4,5,0,N,472,419.0427788405,159497.90518200002
48-02515,1,6,3,5,1,2,4,1,1,1,1,88,9,11,10,6,3,254,3183.20707156,26552.054234999996
48-02507,1,6,0,1,1,1,14,2,1,2,2,64,1,3,9,7,N,211,3103.61001798,35946.9617115
48-02102,1,N,1,1,1,1,N,2,2,2,2,9,3,5,6,N,N,400,412.25539374809995,N
48-02101,2,1,4,1,1,2,0,2,2,2,2,33,0,7,5,8,5,501,374.1213189638,89924.640057
48-02510,2,1,0,1,1,1,1,2,2,2,2,40,0,2,12,9,N,501,3140.756951518,77007.495453
48-02102,2,1,0,1,1,1,9,2,2,2,2,62,0,3,3,6,N,277,402.3754289556,48064.3773582
48-02101,1,1,1,1,1,1,7,2,2,2,2,37,0,6,10,8,N,501,3163.23982811,66800.482728
48-02516,2,1,1,1,1,1,3,2,2,2,2,33,0,6,11,9,N,501,2264.285919015,25702.7126328
48-02515,1,1,1,1,1,1,3,2,2,2,2,60,0,4,5,9,N,35,463.65481644799996,56296.413625199995
48-02507,1,1,0,1,1,1,4,2,2,2,2,64,0,4,5,8,N,106,3444.32166783,125908.25818200002
48-02516,1,1,0,1,1,1,7,2,2,2,2,37,0,2,5,8,N,501,1333.8971215889999,20443.198482
48-02102,1,1,0,1,1,1,14,2,2,2,2,42,0,3,7,7,N,149,982.354848892,41503.475538
48-02101,1,1,0,1,1,1,0,2,2,2,2,25,0,2,9,5,N,500,390.4317212676,60630.09588719999
48-02516,1,1,1,1,1,1,4,2,2,2,2,34,2,4,10,9,N,320,3660.592841278,33386.459903999996
48-02515,1,1,0,1,1,1,11,2,2,2,2,66,0,2,5,8,N,196,3455.37998169,22136.6718636
48-02101,1,1,0,1,1,1,16,2,2,2,2,50,0,2,7,5,N,501,382.35745754029,48924.87911849999
48-02101,1,3,0,1,1,1,3,2,2,2,2,79,0,N,9,6,N,491,426.5798304362,26078.413977
48-02102,2,1,0,1,1,1,N,2,2,2,2,38,0,4,7,7,N,501,967.8526620719999,43971.3988959
48-02507,2,6,0,1,1,1,N,2,2,2,2,27,0,2,10,0,N,460,3261.073653199,-3.137855699999818
48-02102,2,4,0,1,1,1,9,2,2,2,2,67,0,5,9,7,N,173,378.69745759878,60787.952841000006
48-02516,1,1,0,1,1,1,12,2,2,2,2,38,0,2,5,6,N,29,1358.446760538,88409.822298
48-02515,2,6,2,3,2,0,0,2,2,2,2,17,N,N,4,4,5,90,3334.9830871599997,1743.4679324999997
48-02101,1,6,1,3,1,1,15,2,2,2,2,17,9,12,6,4,N,73,3334.92438478,32.509992899999816
48-02102,2,3,0,1,1,1,9,2,2,2,2,55,0,6,7,6,N,368,439.83734124669996,100539.476289
48-02101,1,3,0,6,1,1,3,2,1,1,1,78,3,12,6,4,N,350,1365.958303588,15590.5455951
48-02102,1,1,0,1,1,1,14,2,2,2,2,42,4,6,7,8,N,501,3163.3093263299997,33680.7412641
48-02510,2,1,0,1,1,1,12,2,2,2,2,86,0,5,8,9,1,311,3111.95823863,231906.393789
48-02515,1,3,1,1,1,1,8,2,2,2,2,22,3,5,3,8,N,137,1326.44910531,128920.950774
48-02101,1,1,1,1,1,1,14,2,2,2,1,77,1,2,10,8,N,501,368.18881494449,90464.689476
48-02102,1,2,0,1,1,2,6,2,2,2,2,47,0,2,7,5,N,360,418.05503370189996,31089.576315
48-02102,2,N,0,1,1,1,N,2,2,2,2,11,1,2,1,N,N,501,425.3296013165,N
48-02510,1,6,0,1,1,1,2,2,2,2,2,17,2,4,10,2,N,501,447.5769869011,5436.3766884
48-02102,2,1,0,1,1,1,11,2,2,2,2,56,1,3,9,8,N,501,463.67913070389994,14471.5592721
